team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Real Betis,0.97,95.43243243243244,37,95.55,95.55,3631,176.43,180.78,192.0,179.0,180.56,,52.53,52.53,1996,5.18,5.18,197,48.26,48.26,1834,11.42,11.42,434,38,19,19,38,31,13,4,2,0,33,18,4,1,1,3,3,0,37592956.0,8.06,12,0.32,12,9.76,371,5,90,61,1.5,1.5,57,463.92,367.27,33.39,17629,70.0,3.0,7.0,10,20,0,0.11,0.11,0.0,0.0,4.0,213486.0,61.95,528,13.89,138,335,202,188,188,4,528,17.24,17.24,655,8.4,1.51,2367.0,1305.0,1305.0,2367.0,3531,2.03,2.03,3,0.08,77,337432,,,,,,,Spain La Liga
Leganés,0.71,130.62962962962962,27,87.58,87.58,3328,184.17,184.22,192.0,179.64,182.96,,42.39,42.39,1611,2.97,2.97,113,31.26,31.26,1188,13.24,13.24,503,38,19,19,38,27,16,10,2,1,24,10,5,0,0,1,2,0,540248.0,7.55,8,0.21,8,8.87,337,3,41,53,2.21,2.21,84,353.58,407.15,38.17,13436,71.43,2.0,5.0,10,18,0,0.16,0.16,0.0,0.0,6.0,186463.0,90.44,352,9.26,84,191,154,117,162,2,352,16.61,16.61,631,7.17,1.24,1151.0,575.0,575.0,1151.0,3527,2.18,2.18,2,0.05,83,100604,,,,,,,Spain La Liga
Mallorca,0.63,147.20833333333334,24,91.47,91.47,3476,183.2,182.7,191.0,178.89,182.44,,46.55,46.55,1769,3.82,3.82,145,38.79,38.79,1474,12.26,12.26,466,38,19,19,38,29,10,2,2,1,24,9,2,0,0,3,5,2,5967970.0,7.94,12,0.32,12,8.71,331,4,90,49,2.05,2.05,78,381.61,483.37,37.47,14501,66.67,2.0,4.0,9,15,1,0.13,0.13,0.0,0.0,5.0,49353.0,100.94,387,10.18,91,278,186,114,108,2,387,15.34,15.34,583,6.63,1.25,2613.0,1096.0,1096.0,2613.0,3533,2.18,2.18,5,0.13,83,2060,0.03,0.03,0.0,0.0,1.0,36481676.0,Spain La Liga
Villarreal,1.37,67.90384615384616,52,84.11,84.11,3196,182.83,184.09,188.75,181.0,183.45,,47.58,47.58,1808,4.82,4.82,183,45.11,45.11,1714,11.58,11.58,440,38,19,19,38,31,15,3,1,1,32,21,10,6,2,4,14,4,7698436.0,7.7,15,0.39,15,7.58,288,7,90,65,2.05,2.05,78,426.87,253.45,30.15,16221,71.43,2.0,5.0,9,20,2,0.08,0.08,0.0,0.0,3.0,1849.0,49.73,538,14.16,131,391,229,180,146,5,538,17.16,17.16,652,6.46,1.39,3665.0,1642.0,1642.0,3665.0,3531,2.5,2.5,4,0.11,95,26328601,0.03,0.03,0.0,0.0,1.0,433169.0,Spain La Liga
Espanyol,0.71,130.8148148148148,27,76.79,76.79,2918,184.17,183.25,187.0,179.55,182.39,,39.58,39.58,1504,3.79,3.79,144,34.61,34.61,1315,13.11,13.11,498,38,19,19,38,30,13,5,3,0,27,9,3,1,0,3,6,3,16475841.0,7.36,8,0.21,8,8.37,318,4,90,53,1.61,1.61,61,328.21,377.94,35.03,12472,100.0,0.0,5.0,5,20,1,0.03,0.03,0.0,0.0,1.0,185573.0,88.3,356,9.37,101,222,155,104,135,2,356,16.76,16.76,637,7.16,1.32,1306.0,452.0,452.0,1306.0,3532,2.32,2.32,3,0.08,88,532364,,,,,,,Spain La Liga
Deportivo Alavés,0.55,167.8095238095238,21,99.26,99.26,3772,179.9,183.75,184.33,180.0,181.45,,45.24,45.24,1719,4.76,4.76,181,41.63,41.63,1582,16.39,16.39,623,38,19,19,38,29,13,6,0,0,25,11,2,0,0,5,7,1,2775.0,7.25,5,0.13,5,8.05,306,4,68,51,2.05,2.05,78,340.66,446.38,32.04,12945,81.82,2.0,9.0,8,19,1,0.08,0.08,0.0,0.0,3.0,155976.0,92.74,404,10.63,97,266,173,135,137,2,404,19.34,19.34,735,6.5,1.18,1158.0,337.0,337.0,1158.0,3524,2.87,2.87,4,0.11,109,443792,0.05,0.05,0.0,0.0,2.0,2775.0,Spain La Liga
Sevilla,0.87,107.21212121212122,33,90.97,90.97,3457,183.25,181.3,188.5,183.82,183.16,,50.63,50.63,1924,4.87,4.87,185,40.84,40.84,1552,13.0,13.0,494,38,19,19,38,28,15,6,5,1,29,10,2,1,0,2,5,1,186412.0,7.36,13,0.34,13,9.61,365,4,45,50,1.84,1.84,70,432.89,432.89,34.63,16450,50.0,1.0,1.0,12,15,1,0.13,0.13,0.0,0.0,5.0,62871.0,84.24,475,12.5,114,282,206,156,192,3,475,17.16,17.16,652,5.98,1.31,2133.0,806.0,806.0,2133.0,3538,2.55,2.55,0,0.0,97,37402078,0.08,0.08,0.0,0.0,3.0,219730.0,Spain La Liga
Getafe,0.55,168.47619047619048,21,102.29,102.29,3887,183.4,185.86,194.0,178.0,182.96,,41.29,41.29,1569,3.87,3.87,147,40.95,40.95,1556,15.87,15.87,603,38,19,19,38,29,8,2,0,0,22,9,2,1,0,2,2,1,186587.0,7.42,4,0.11,4,7.26,276,2,90,40,2.39,2.39,91,292.74,383.59,25.63,11124,100.0,0.0,5.0,8,14,1,0.11,0.11,1.0,0.03,4.0,63020.0,104.06,434,11.42,134,254,174,131,179,2,434,17.11,17.11,650,5.42,1.12,936.0,225.0,225.0,936.0,3538,2.84,2.84,3,0.08,108,63020,0.08,0.08,0.0,0.0,3.0,160247.0,Spain La Liga
Real Sociedad,0.58,160.13636363636363,22,97.42,97.42,3702,178.5,179.33,190.0,182.0,180.81,,54.03,54.03,2053,5.68,5.68,216,45.53,45.53,1730,13.18,13.18,501,38,19,19,38,25,15,4,2,0,19,11,5,0,0,1,8,5,516291.0,7.44,7,0.18,7,7.61,289,5,90,44,2.16,2.16,82,446.89,566.07,43.66,16982,100.0,0.0,4.0,11,18,0,0.11,0.11,0.0,0.0,4.0,25162.0,100.66,389,10.24,104,257,155,131,131,2,389,17.32,17.32,658,7.39,1.32,2446.0,1203.0,1203.0,2446.0,3523,2.26,2.26,0,0.0,86,37422925,,,,,,,Spain La Liga
Real Madrid,1.45,64.03636363636363,55,110.61,110.61,4203,175.25,179.89,196.67,179.25,181.0,,60.47,60.47,2298,6.39,6.39,243,60.55,60.55,2301,8.74,8.74,332,38,19,19,38,23,10,3,2,0,36,25,13,4,0,4,14,8,7346228.0,8.09,7,0.18,7,8.74,332,4,90,63,2.26,2.26,86,598.39,334.4,35.87,22739,71.43,4.0,10.0,7,16,1,0.13,0.13,0.0,0.0,5.0,600687.0,45.15,634,16.68,170,387,215,250,230,5,634,15.45,15.45,587,9.62,1.77,7118.0,3931.0,3931.0,7118.0,3522,1.63,1.63,3,0.08,62,600687,,,,,,,Spain La Liga
