team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Torreense,0.74,126.64,25,79.44,79.44,2701,179.71,183.11,189.33,180.78,182.18,,54.32,54.32,1847,4.91,4.91,167,52.82,52.82,1796,14.74,14.74,501,34,17,17,34,26,12,2,2,0,27,16,6,0,0,4,5,0,537177.0,7.05,11,0.32,11,4.24,144,8,90,50,1.26,1.26,43,165.68,144.44,18.47,5633,87.5,1.0,7.0,4,16,1,0.18,0.18,0.0,0.0,6.0,37691771.0,64.61,305,8.97,71,139,210,132,84,3,305,7.38,7.38,251,2.39,1.16,,,,,3166,2.88,2.88,0,0.0,98,237754,0.06,0.06,0.0,0.0,2.0,37566671.0,Portugal LigaPro
Portimonense SAD,0.65,142.95454545454547,22,83.74,83.74,2847,179.82,185.17,190.0,176.94,181.29,,46.74,46.74,1589,4.18,4.18,142,49.03,49.03,1667,14.62,14.62,497,34,17,17,34,27,20,7,0,0,22,12,2,1,1,3,5,3,21404648.0,7.3,11,0.32,11,3.88,132,3,90,50,1.71,1.71,58,145.59,165.0,18.13,4950,100.0,0.0,6.0,8,30,0,0.12,0.12,0.0,0.0,4.0,37627033.0,82.76,273,8.03,48,123,169,124,95,2,273,9.38,9.38,319,3.71,1.79,122.0,50.0,50.0,122.0,3145,2.32,2.32,0,0.0,79,37410286,0.06,0.06,0.0,0.0,2.0,15779907.0,Portugal LigaPro
Felgueiras 1932,0.88,105.03333333333332,30,86.32,86.32,2935,181.36,184.67,189.25,178.75,182.41,,52.85,52.85,1797,5.79,5.79,197,61.38,61.38,2087,16.5,16.5,561,34,17,17,34,23,11,4,0,0,26,12,4,1,0,4,6,2,37541647.0,8.2,8,0.24,8,4.09,139,2,65,48,2.0,2.0,68,151.03,131.67,16.78,5135,66.67,2.0,4.0,4,11,1,,,,,,,73.28,306,9.0,57,138,214,122,82,3,306,7.18,7.18,244,2.49,0.98,,,,,3151,2.68,2.68,0,0.0,91,21437348,0.12,0.12,0.0,0.0,4.0,159141.0,Portugal LigaPro
Chaves,0.68,136.34782608695653,23,79.56,79.56,2705,180.55,183.33,193.67,181.29,182.87,,51.0,51.0,1734,5.18,5.18,176,52.47,52.47,1784,14.62,14.62,497,34,17,17,34,22,10,2,0,0,23,13,3,1,0,3,5,3,160275.0,7.27,4,0.12,4,2.68,91,3,11,44,1.21,1.21,41,160.91,170.97,16.63,5471,71.43,2.0,5.0,7,20,2,0.09,0.09,0.0,0.0,3.0,162643.0,78.4,329,9.68,65,147,208,136,102,2,329,8.53,8.53,290,2.99,1.46,355.0,190.0,190.0,355.0,3136,2.79,2.79,0,0.0,95,21773118,0.03,0.03,0.0,0.0,1.0,21773118.0,Portugal LigaPro
Academico Viseu,0.76,120.65384615384616,26,81.26,81.26,2763,180.13,187.78,189.67,179.6,183.2,,46.44,46.44,1579,4.59,4.59,156,48.68,48.68,1655,14.32,14.32,487,34,17,17,34,26,9,4,2,0,25,14,3,1,0,3,7,4,23311101.0,7.3,4,0.12,4,3.5,119,3,20,47,1.44,1.44,49,150.15,130.9,18.04,5105,100.0,0.0,1.0,10,17,0,0.15,0.15,0.0,0.0,5.0,162756.0,71.3,283,8.32,57,128,167,120,88,3,283,8.32,8.32,283,2.89,1.27,12.0,,,12.0,3137,2.65,2.65,1,0.03,90,21427779,0.12,0.12,0.0,0.0,4.0,226883.0,Portugal LigaPro
União de Leiria,1.03,89.97142857142858,35,84.85,84.85,2885,177.71,182.17,183.5,180.78,180.46,,52.0,52.0,1768,5.09,5.09,173,54.97,54.97,1869,14.18,14.18,482,34,17,17,34,23,11,3,0,0,28,10,6,3,2,2,6,6,37563480.0,7.21,10,0.29,10,3.35,114,7,90,51,1.56,1.56,53,184.03,145.51,19.37,6257,75.0,2.0,6.0,4,16,0,0.15,0.15,0.0,0.0,5.0,159552.0,64.27,323,9.5,63,135,197,143,82,3,323,8.15,8.15,277,3.08,1.18,92.0,52.0,52.0,92.0,3149,2.47,2.47,0,0.0,84,3510185,0.06,0.06,0.0,0.0,2.0,37616246.0,Portugal LigaPro
Marítimo,0.76,121.76923076923076,26,87.68,87.68,2981,180.5,182.5,191.0,178.4,181.35,,50.79,50.79,1727,5.47,5.47,186,58.35,58.35,1984,16.26,16.26,553,34,17,17,34,26,14,4,2,2,29,11,2,0,0,6,6,3,159964.0,7.32,7,0.21,7,2.71,92,4,90,49,1.65,1.65,56,141.12,129.68,14.07,4798,66.67,2.0,4.0,6,19,2,,,,,,,75.38,341,10.03,71,145,240,130,107,3,341,9.26,9.26,315,3.54,1.41,73.0,60.0,60.0,73.0,3166,2.5,2.5,0,0.0,85,2178908,0.06,0.06,0.0,0.0,2.0,219078.0,Portugal LigaPro
Alverca,1.12,83.21052631578948,38,72.26,72.26,2457,178.25,182.0,191.0,177.75,180.58,,48.18,48.18,1638,5.41,5.41,184,49.5,49.5,1683,12.71,12.71,432,34,17,17,34,24,7,2,1,0,30,17,6,4,1,3,9,5,165542.0,7.23,6,0.18,6,3.53,120,3,25,52,2.09,2.09,71,169.47,112.98,17.41,5762,100.0,0.0,4.0,5,19,1,0.09,0.09,0.0,0.0,3.0,109195.0,54.52,331,9.74,53,159,173,152,77,4,331,6.5,6.5,221,2.7,1.34,,,,,3162,2.32,2.32,0,0.0,79,37615475,,,,,,,Portugal LigaPro
Mafra,0.79,116.70370370370372,27,83.82,83.82,2850,180.5,186.57,191.0,182.0,183.52,,48.74,48.74,1657,3.41,3.41,116,49.79,49.79,1693,15.0,15.0,510,34,17,17,34,25,18,7,3,1,19,7,2,1,0,1,5,3,451681.0,7.11,8,0.24,8,4.21,143,3,61,49,1.68,1.68,57,134.35,157.52,18.95,4568,0.0,3.0,0.0,0,15,0,0.18,0.18,0.0,0.0,6.0,3508.0,108.66,241,7.09,40,105,173,105,73,2,241,6.29,6.29,214,2.68,1.02,30.0,,,30.0,3151,2.26,2.26,0,0.0,77,37712176,,,,,,,Portugal LigaPro
Tondela,1.12,82.76315789473684,38,79.88,79.88,2716,177.6,184.67,190.5,179.14,181.55,,45.59,45.59,1550,5.0,5.0,170,55.18,55.18,1876,15.03,15.03,511,34,17,17,34,24,9,1,1,0,31,21,4,2,0,4,10,3,221841.0,7.18,10,0.29,10,3.62,123,7,90,50,2.15,2.15,73,133.41,98.61,14.63,4536,78.57,3.0,11.0,3,3,0,0.06,0.06,0.0,0.0,2.0,160232.0,54.22,310,9.12,57,153,217,152,96,3,310,9.35,9.35,318,3.88,1.66,290.0,99.0,99.0,290.0,3145,2.32,2.32,0,0.0,79,159983,0.03,0.03,0.0,0.0,1.0,159429.0,Portugal LigaPro
Penafiel,0.68,137.69565217391303,23,76.71,76.71,2608,182.22,186.14,194.33,181.17,184.52,,47.09,47.09,1601,4.62,4.62,157,49.29,49.29,1676,15.65,15.65,532,34,17,17,34,28,13,5,1,0,25,14,5,1,0,4,7,0,16488050.0,7.05,7,0.21,7,3.26,111,3,8,52,1.24,1.24,42,139.18,127.89,19.08,4732,66.67,3.0,6.0,6,21,0,0.09,0.09,0.0,0.0,3.0,161971.0,68.85,248,7.29,60,97,165,104,80,3,248,6.44,6.44,219,2.15,1.06,,,,,3167,2.76,2.76,0,0.0,94,2816052,0.15,0.15,0.0,0.0,5.0,2816052.0,Portugal LigaPro
Porto II,0.71,131.75,24,78.29,78.29,2662,180.0,184.45,187.33,179.45,181.97,,51.91,51.91,1765,4.59,4.59,156,49.71,49.71,1690,13.62,13.62,463,34,17,17,34,28,16,2,1,0,22,9,4,1,0,3,4,2,37539440.0,7.22,6,0.18,6,3.71,126,2,54,44,0.97,0.97,33,156.65,161.39,17.13,5326,42.86,4.0,3.0,7,13,1,0.06,0.06,0.0,0.0,2.0,37537978.0,87.83,311,9.15,76,152,180,125,88,3,311,8.29,8.29,282,3.71,1.4,33.0,28.0,28.0,33.0,3162,2.24,2.24,0,0.0,76,37576221,,,,,,,Portugal LigaPro
Benfica II,1.12,82.92105263157895,38,83.18,83.18,2828,177.0,182.31,185.0,176.62,180.06,,54.5,54.5,1853,4.74,4.74,161,51.06,51.06,1736,12.06,12.06,410,34,17,17,34,22,10,4,1,1,27,15,7,3,1,2,7,4,37582875.0,7.04,8,0.24,8,4.38,149,5,90,50,1.26,1.26,43,201.79,149.15,23.18,6861,75.0,2.0,6.0,7,18,0,0.12,0.12,0.0,0.0,4.0,37445163.0,59.45,296,8.71,80,134,208,130,99,4,296,7.24,7.24,246,3.32,1.67,61.0,40.0,40.0,61.0,3151,2.06,2.06,0,0.0,70,37656848,0.03,0.03,0.0,0.0,1.0,37648862.0,Portugal LigaPro
