team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Banfield,0.48,198.84615384615384,13,86.44,86.44,2334,179.44,180.54,184.5,173.87,178.24,1.29,45.07,45.07,1217,4.52,4.52,122,39.7,39.7,1072,11.78,11.78,318,27,14,13,27,22,9,4,1,0,18,4,0,0,0,3,1,1,232540.0,7.75,5,0.19,5,9.0,243,2,70,36,1.96,1.96,53,304.15,456.22,29.22,8212,50.0,3.0,3.0,11,17,0,0.07,0.07,0.0,0.0,2.0,37561281.0,117.5,281,10.41,64,173,142,87,106,1,281,20.48,20.48,553,6.83,1.27,237.0,117.0,117.0,237.0,2585,2.67,2.67,3,0.11,72,11321973,0.15,0.15,0.0,0.0,4.0,3876703.0,Argentina Liga Profissional de Futebol
Instituto,0.89,107.29166666666669,24,95.59,95.59,2581,177.0,176.71,187.6,175.08,177.87,2.0,48.33,48.33,1305,4.81,4.81,130,41.59,41.59,1123,11.04,11.04,298,27,14,13,27,20,7,4,0,0,18,11,2,1,0,1,7,4,10631660.0,7.37,2,0.07,2,8.19,221,2,22,32,1.11,1.11,30,342.04,318.45,27.65,9235,66.67,1.0,2.0,7,23,0,0.15,0.15,0.0,0.0,4.0,257671.0,80.47,334,12.37,92,201,153,101,132,2,334,16.33,16.33,441,6.78,1.31,241.0,84.0,84.0,241.0,2575,2.37,2.37,0,0.0,64,333913,,,,,,,Argentina Liga Profissional de Futebol
Gimnasia La Plata,0.48,199.84615384615384,13,108.81,108.81,2938,178.11,180.15,185.33,175.06,178.1,1.75,49.89,49.89,1347,5.07,5.07,137,50.3,50.3,1358,13.26,13.26,358,27,13,14,27,17,3,2,1,0,15,4,2,0,0,0,1,1,37608791.0,7.71,1,0.04,1,11.0,297,2,10,26,1.74,1.74,47,364.44,578.82,31.84,9840,66.67,0.0,3.0,12,24,2,0.22,0.22,0.0,0.0,6.0,129889.0,123.71,309,11.44,70,184,152,107,123,1,309,21.56,21.56,582,8.08,1.73,134.0,28.0,28.0,134.0,2598,2.41,2.41,0,0.0,65,30081977,0.04,0.04,0.0,0.0,1.0,30081516.0,Argentina Liga Profissional de Futebol
Argentinos Juniors,0.44,214.25,12,104.78,104.78,2829,179.15,177.57,184.0,176.44,178.33,1.86,56.19,56.19,1517,6.22,6.22,168,48.07,48.07,1298,11.44,11.44,309,27,13,14,27,17,9,2,0,0,13,6,3,0,0,0,3,1,37691325.0,8.06,3,0.11,3,9.44,255,2,21,27,2.59,2.59,70,421.78,599.37,29.66,11388,50.0,1.0,1.0,11,21,1,0.15,0.15,0.0,0.0,4.0,37691325.0,116.86,384,14.22,111,191,186,105,189,1,384,18.85,18.85,509,6.7,1.85,294.0,152.0,152.0,294.0,2571,2.48,2.48,0,0.0,67,37619425,0.11,0.11,0.0,0.0,3.0,213472.0,Argentina Liga Profissional de Futebol
Godoy Cruz,0.7,200.10526315789477,19,95.15,95.15,2569,179.57,180.36,188.0,179.25,180.25,1.33,47.59,47.59,1285,4.44,4.44,120,38.37,38.37,1036,12.85,12.85,347,27,13,14,27,20,4,3,1,0,20,6,3,2,0,1,5,3,468353.0,7.86,3,0.11,3,9.74,263,2,24,34,1.19,1.19,32,344.15,320.41,30.17,9292,66.67,1.0,2.0,15,14,0,0.04,0.04,0.0,0.0,1.0,62128.0,122.65,308,11.41,88,170,133,102,139,2,308,19.19,19.19,518,8.63,1.47,68.0,21.0,21.0,68.0,3802,2.15,2.15,0,0.0,58,11346625,0.05,0.05,0.0,0.0,1.0,33587733.0,Argentina Liga Profissional de Futebol
Central Cordoba SdE,0.78,122.66666666666669,21,104.74,104.74,2828,177.1,182.23,190.33,174.06,178.48,1.0,52.67,52.67,1422,4.07,4.07,110,38.33,38.33,1035,12.48,12.48,337,27,14,13,27,21,10,3,2,0,16,10,3,0,0,4,5,3,37261700.0,7.4,7,0.26,7,8.44,228,6,45,34,1.63,1.63,44,409.56,442.32,35.1,11058,75.0,1.0,3.0,7,27,0,0.15,0.15,0.0,0.0,4.0,1481638.0,88.83,315,11.67,78,165,155,96,149,2,315,18.56,18.56,501,8.49,1.89,73.0,21.0,21.0,73.0,2576,2.22,2.22,1,0.04,60,15427173,,,,,,,Argentina Liga Profissional de Futebol
Deportivo Riestra,0.52,184.64285714285717,14,85.63,85.63,2312,176.0,182.11,187.25,176.14,180.04,1.86,31.37,31.37,847,3.41,3.41,92,37.85,37.85,1022,12.89,12.89,348,27,13,14,27,15,8,3,1,0,18,6,2,0,0,0,2,0,333840.0,7.96,8,0.3,8,9.44,255,2,39,30,1.33,1.33,36,228.56,268.3,23.2,6171,75.0,1.0,3.0,5,7,0,0.11,0.11,0.0,0.0,3.0,522679.0,99.42,266,9.85,75,178,102,104,85,2,266,19.0,19.0,513,7.03,1.6,25.0,,,25.0,2585,2.41,2.41,3,0.11,65,37550041,0.07,0.07,0.0,0.0,2.0,215616.0,Argentina Liga Profissional de Futebol
Huracán,0.56,173.66666666666666,15,92.67,92.67,2502,178.71,181.5,184.5,175.42,178.71,2.25,48.22,48.22,1302,4.15,4.15,112,39.11,39.11,1056,11.93,11.93,322,27,13,14,27,12,4,1,1,0,17,6,4,1,0,0,5,3,333416.0,7.87,2,0.07,2,10.07,272,2,78,23,2.41,2.41,65,366.26,429.96,35.44,9889,66.67,0.0,3.0,5,24,1,0.04,0.04,2.0,0.07,1.0,335244.0,93.04,279,10.33,68,165,144,84,113,2,279,19.93,19.93,538,7.8,1.67,276.0,148.0,148.0,276.0,2605,2.48,2.48,2,0.07,67,741630,0.07,0.07,0.0,0.0,2.0,215530.0,Argentina Liga Profissional de Futebol
Lanús,0.81,117.36363636363636,22,100.7,100.7,2719,178.2,180.85,185.67,175.71,178.83,1.86,49.78,49.78,1344,3.78,3.78,102,39.96,39.96,1079,10.96,10.96,296,27,13,14,27,18,10,3,0,0,17,8,3,0,0,0,5,1,216737.0,8.06,5,0.19,5,12.0,324,2,84,42,1.63,1.63,44,381.74,381.74,30.49,10307,0.0,0.0,1.0,5,25,0,0.19,0.19,0.0,0.0,5.0,215821.0,92.21,338,12.52,79,183,153,125,151,2,338,17.74,17.74,479,8.26,1.68,390.0,117.0,117.0,390.0,2582,1.96,1.96,2,0.07,53,237254,0.04,0.04,0.0,0.0,1.0,37590820.0,Argentina Liga Profissional de Futebol
Unión Santa Fe,0.59,161.1875,16,98.41,98.41,2657,181.8,179.22,185.0,177.9,179.85,2.14,48.93,48.93,1321,4.11,4.11,111,45.78,45.78,1236,10.89,10.89,294,27,13,14,27,15,6,3,1,1,17,7,3,0,0,1,4,2,11676200.0,7.52,5,0.19,5,9.67,261,3,90,32,1.48,1.48,40,340.67,418.09,26.36,9198,66.67,0.0,3.0,7,16,0,0.07,0.07,0.0,0.0,2.0,109916.0,95.52,349,12.93,94,212,170,103,139,1,349,18.48,18.48,499,7.13,2.2,187.0,26.0,26.0,187.0,2579,2.37,2.37,0,0.0,64,37622022,0.07,0.07,0.0,0.0,2.0,333748.0,Argentina Liga Profissional de Futebol
