team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Lamia,0.42,220.33333333333331,15,83.61,83.61,3010,179.57,184.56,191.5,179.6,182.04,,40.83,40.83,1470,3.14,3.14,113,29.53,29.53,1063,14.03,14.03,505,36,18,18,36,30,19,10,2,1,15,5,1,0,0,2,3,1,180025.0,7.75,1,0.03,1,9.31,335,2,39,45,1.25,1.25,45,322.97,683.94,38.63,11627,100.0,0.0,3.0,8,14,0,0.17,0.17,0.0,0.0,6.0,107672.0,157.38,301,8.36,71,160,144,88,133,1,301,17.03,17.03,613,6.13,1.26,25.0,25.0,25.0,25.0,3305,2.72,2.72,0,0.0,98,191102,0.08,0.08,0.0,0.0,3.0,1903658.0,Greece Super Liga
Kallithea,0.64,144.82608695652175,23,87.28,87.28,3142,182.8,186.38,189.0,178.36,182.3,,45.36,45.36,1633,4.56,4.56,164,37.75,37.75,1359,14.94,14.94,538,36,18,18,36,27,16,7,2,0,24,11,1,0,0,3,7,3,187130.0,7.26,10,0.28,10,7.97,287,5,90,53,1.39,1.39,50,348.83,369.35,32.79,12558,50.0,2.0,2.0,4,18,0,0.14,0.14,0.0,0.0,5.0,133274.0,90.03,383,10.64,94,238,167,125,124,3,383,16.53,16.53,595,4.61,1.11,92.0,46.0,46.0,92.0,3331,3.14,3.14,3,0.08,113,362973,0.22,0.22,0.0,0.0,8.0,189024.0,Greece Super Liga
Asteras Tripolis,0.75,123.08333333333331,24,83.03,83.03,2657,185.83,185.67,192.67,177.79,182.91,,45.44,45.44,1454,4.47,4.47,143,37.41,37.41,1197,13.22,13.22,423,32,16,16,32,22,12,4,2,0,25,8,2,0,0,3,2,2,37654355.0,7.55,2,0.06,2,8.63,276,2,34,44,1.38,1.38,44,368.41,368.41,35.3,11789,50.0,2.0,2.0,7,21,1,0.25,0.25,0.0,0.0,8.0,383570.0,84.4,334,10.44,67,188,150,120,141,3,334,13.97,13.97,447,4.71,1.08,205.0,80.0,80.0,205.0,2954,3.06,3.06,2,0.06,98,91456,0.03,0.03,0.0,0.0,1.0,111418.0,Greece Super Liga
Atromitos,0.81,114.1923076923077,26,92.06,92.06,2946,177.75,183.33,196.0,176.22,180.43,,45.25,45.25,1448,4.0,4.0,128,41.19,41.19,1318,15.09,15.09,483,32,16,16,32,25,11,1,0,0,23,9,5,2,0,5,4,2,109405.0,7.35,7,0.22,7,7.63,244,3,90,41,2.03,2.03,65,355.91,355.91,32.73,11389,66.67,3.0,6.0,7,12,1,0.13,0.13,0.0,0.0,4.0,191201.0,76.13,348,10.88,86,221,142,125,122,2,348,16.53,16.53,529,5.88,1.11,,,,,2969,2.66,2.66,1,0.03,85,218506,0.06,0.06,0.0,0.0,2.0,186510.0,Greece Super Liga
Panserraikos,0.78,118.92857142857144,28,84.78,84.78,3052,183.0,182.0,190.0,176.0,180.18,,48.28,48.28,1738,3.69,3.69,133,35.72,35.72,1286,13.94,13.94,502,36,18,18,36,31,15,11,3,1,24,14,2,0,0,3,7,2,106673.0,7.53,4,0.11,4,9.19,331,3,64,53,1.44,1.44,52,397.11,433.21,34.7,14296,85.71,1.0,6.0,7,11,1,0.06,0.06,0.0,0.0,2.0,96987.0,83.25,412,11.44,79,216,187,150,188,2,412,14.81,14.81,533,4.37,1.06,78.0,16.0,16.0,78.0,3330,3.25,3.25,1,0.03,117,187172,0.06,0.06,1.0,0.03,2.0,108978.0,Greece Super Liga
Levadiakos,0.97,95.4,35,93.56,93.56,3368,184.67,185.83,188.75,177.7,182.65,,49.56,49.56,1784,3.69,3.69,133,37.53,37.53,1351,14.75,14.75,531,36,18,18,36,27,14,2,0,0,25,14,8,3,0,4,5,3,37342823.0,7.4,8,0.22,8,10.19,367,5,90,51,0.92,0.92,33,399.11,350.44,35.56,14368,77.78,2.0,7.0,3,9,0,,,,,,,66.78,404,11.22,94,231,179,134,170,3,404,17.83,17.83,642,5.1,1.21,12.0,12.0,12.0,12.0,3339,3.44,3.44,0,0.0,124,29328203,0.08,0.08,0.0,0.0,3.0,78039.0,Greece Super Liga
Olympiacos F.C.,1.28,72.1219512195122,41,123.19,123.19,3942,181.75,185.0,192.0,180.5,183.28,,57.44,57.44,1838,5.47,5.47,175,58.88,58.88,1884,12.72,12.72,407,32,16,16,32,16,6,0,0,0,29,18,7,4,0,2,11,8,37541645.0,8.22,3,0.09,3,8.16,261,3,14,40,2.19,2.19,70,431.25,270.59,27.88,13800,85.71,1.0,6.0,9,22,2,0.13,0.13,0.0,0.0,4.0,108504.0,50.98,495,15.47,119,331,202,177,152,4,495,18.63,18.63,596,9.93,1.46,1178.0,480.0,480.0,1178.0,2957,1.78,1.78,0,0.0,57,37407352,,,,,,,Greece Super Liga
Panaitolikos,0.5,185.38888888888889,18,78.42,78.42,2823,178.4,183.14,187.67,176.67,180.29,,42.56,42.56,1532,3.19,3.19,115,33.56,33.56,1208,12.83,12.83,462,36,18,18,36,22,8,1,0,0,20,7,2,0,0,3,3,1,108866.0,7.96,7,0.19,7,8.0,288,3,90,31,1.56,1.56,56,352.56,576.91,36.16,12692,62.5,3.0,5.0,5,17,1,0.08,0.08,0.0,0.0,3.0,108904.0,115.07,351,9.75,82,186,167,103,154,1,351,15.08,15.08,543,4.98,1.2,,,,,3337,2.64,2.64,0,0.0,95,2510233,0.14,0.14,0.0,0.0,5.0,108904.0,Greece Super Liga
OFI,0.88,105.96428571428572,28,81.97,81.97,2623,181.5,181.22,190.0,177.1,181.07,,47.69,47.69,1526,3.66,3.66,117,33.97,33.97,1087,13.78,13.78,441,32,16,16,32,26,15,4,1,1,20,12,7,1,0,2,4,3,380828.0,7.97,6,0.19,6,8.44,270,3,90,48,1.03,1.03,33,379.16,379.16,33.61,12133,100.0,0.0,5.0,6,24,2,0.13,0.13,0.0,0.0,4.0,62437.0,74.18,361,11.28,87,213,155,123,134,2,361,14.56,14.56,466,4.36,1.06,13.0,13.0,13.0,13.0,2967,3.03,3.03,0,0.0,97,31255328,0.06,0.06,0.0,0.0,2.0,17176648.0,Greece Super Liga
Aris,0.84,110.03703703703704,27,92.09,92.09,2947,180.67,180.3,191.33,175.81,179.13,,54.06,54.06,1730,4.16,4.16,133,43.69,43.69,1398,14.25,14.25,456,32,16,16,32,19,8,3,2,0,27,12,2,1,0,2,2,2,186387.0,7.86,5,0.16,5,7.56,242,2,63,44,2.34,2.34,75,437.34,437.34,36.93,13995,87.5,1.0,7.0,7,21,3,0.06,0.06,0.0,0.0,2.0,96041.0,70.74,379,11.84,103,212,145,138,148,2,379,15.75,15.75,504,5.54,1.15,416.0,162.0,162.0,416.0,2971,2.69,2.69,2,0.06,86,129839,0.13,0.13,0.0,0.0,4.0,129839.0,Greece Super Liga
