team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Dender,0.8,115.875,32,98.38,98.38,3935,181.43,188.33,189.33,181.17,183.64,1.0,44.28,44.28,1771,4.15,4.15,166,44.0,44.0,1760,9.98,9.98,399,40,20,20,40,30,18,12,9,3,28,15,6,3,1,5,6,2,1477310.0,7.19,11,0.28,11,11.38,455,5,90,65,1.3,1.3,52,400.08,340.49,37.3,16003,75.0,1.0,3.0,4,24,0,0.08,0.08,0.0,0.0,3.0,103140.0,69.96,429,10.73,118,292,164,149,131,4,429,17.98,17.98,719,8.88,1.8,609.0,118.0,118.0,609.0,3708,1.88,1.88,0,0.0,75,64170,0.05,0.05,0.0,0.0,2.0,81573.0,Turkey Super Lig
Standard Liège,0.38,247.53333333333333,15,87.28,87.28,3491,184.88,185.42,186.86,177.9,183.54,1.0,41.35,41.35,1654,4.0,4.0,160,40.28,40.28,1611,11.25,11.25,450,40,20,20,40,25,10,5,2,1,20,7,0,0,0,1,1,0,,8.25,8,0.2,8,11.45,458,2,45,41,1.98,1.98,79,356.18,749.84,34.08,14247,80.0,2.0,8.0,5,30,1,0.03,0.03,0.0,0.0,1.0,25548847.0,137.52,418,10.45,129,272,164,128,139,1,418,17.93,17.93,717,10.54,1.7,832.0,412.0,412.0,832.0,3713,1.63,1.63,0,0.0,65,19256159,0.05,0.05,0.0,0.0,2.0,4666.0,Turkey Super Lig
Cercle Brugge,0.78,119.03571428571428,28,126.89,126.89,4568,181.0,189.22,189.5,179.0,184.29,1.0,46.11,46.11,1660,5.86,5.86,211,55.72,55.72,2006,11.17,11.17,402,36,18,18,36,29,15,10,2,1,25,10,3,1,0,6,3,1,100535.0,7.47,8,0.22,8,10.33,372,4,90,49,1.97,1.97,71,339.33,339.33,24.33,12216,75.0,1.0,3.0,5,23,0,0.14,0.14,0.0,0.0,5.0,12016945.0,85.46,502,13.94,135,345,199,169,148,3,502,20.5,20.5,738,10.25,1.85,662.0,280.0,280.0,662.0,3333,1.89,1.89,0,0.0,68,61187,0.03,0.03,0.0,0.0,1.0,37259993.0,Turkey Super Lig
Genk,1.1,84.04545454545455,44,107.98,107.98,4319,181.38,180.33,192.33,180.8,181.97,1.0,57.95,57.95,2318,4.85,4.85,194,50.9,50.9,2036,9.88,9.88,395,40,20,20,40,27,13,3,1,0,32,24,9,4,0,2,13,6,37553622.0,7.52,6,0.15,6,9.43,377,5,90,63,1.6,1.6,64,536.28,363.58,35.4,21451,66.67,4.0,8.0,9,19,3,0.08,0.08,0.0,0.0,3.0,2510840.0,53.59,606,15.15,147,406,238,221,171,5,606,16.98,16.98,679,10.45,1.59,1973.0,1333.0,1333.0,1973.0,3698,1.45,1.45,1,0.03,58,2510840,0.05,0.05,0.0,0.0,2.0,37590621.0,Turkey Super Lig
KV Kortrijk,0.75,123.48148148148148,27,102.89,102.89,3704,186.57,185.13,190.5,177.79,182.97,1.0,44.56,44.56,1604,5.11,5.11,184,51.28,51.28,1846,10.89,10.89,392,36,18,18,36,31,19,9,4,0,24,13,3,0,0,2,7,1,527450.0,7.45,10,0.28,10,9.17,330,4,90,53,1.56,1.56,56,367.42,357.49,32.74,13227,100.0,0.0,2.0,6,28,0,0.06,0.06,0.0,0.0,2.0,37599918.0,83.35,404,11.22,108,265,168,131,131,3,404,19.72,19.72,710,7.98,1.8,863.0,568.0,568.0,863.0,3334,2.31,2.31,0,0.0,83,37588296,0.08,0.08,0.0,0.0,3.0,8409974.0,Turkey Super Lig
Club Brugge,1.55,59.79032258064516,62,104.7,104.7,4188,180.88,185.88,190.0,182.71,183.72,1.0,58.7,58.7,2348,5.6,5.6,224,55.55,55.55,2222,9.63,9.63,385,40,20,20,40,27,11,3,1,0,37,25,13,7,2,2,15,8,23269659.0,8.15,18,0.45,18,7.15,286,7,90,69,1.38,1.38,55,551.1,279.04,31.36,22044,87.5,1.0,7.0,8,22,1,0.03,0.03,0.0,0.0,1.0,37327999.0,43.1,703,17.58,178,481,250,278,210,7,703,16.1,16.1,644,10.56,1.67,2711.0,1696.0,1696.0,2711.0,3707,1.45,1.45,0,0.0,58,32819236,0.03,0.03,0.0,0.0,1.0,24817182.0,Turkey Super Lig
Anderlecht,1.13,82.15555555555555,45,101.45,101.45,4058,182.5,183.67,191.25,174.55,181.4,3.0,56.13,56.13,2245,5.15,5.15,206,53.1,53.1,2124,10.25,10.25,410,40,20,20,40,23,14,3,0,0,27,17,9,5,3,1,9,6,84620.0,7.42,9,0.23,9,8.08,323,7,90,53,1.7,1.7,68,493.8,372.68,38.73,19752,83.33,1.0,5.0,5,31,0,0.03,0.03,0.0,0.0,1.0,24613.0,59.63,510,12.75,149,333,184,180,170,4,510,16.78,16.78,671,9.32,1.49,1470.0,834.0,834.0,1470.0,3697,1.75,1.75,1,0.03,70,37632009,0.03,0.03,0.0,0.0,1.0,30446976.0,Turkey Super Lig
Westerlo,1.15,80.5,46,96.8,96.8,3872,185.5,186.11,188.75,180.62,184.09,3.0,47.88,47.88,1915,5.98,5.98,239,49.7,49.7,1988,10.18,10.18,407,40,20,20,40,33,22,7,3,0,33,22,9,5,0,5,12,6,63107.0,7.96,11,0.28,11,9.75,390,4,90,74,1.35,1.35,54,389.6,251.35,24.62,15584,75.0,2.0,6.0,6,27,0,0.03,0.03,0.0,0.0,1.0,37657587.0,54.46,633,15.83,183,403,217,235,204,5,633,18.0,18.0,720,6.61,1.76,985.0,457.0,457.0,985.0,3703,2.7,2.7,0,0.0,108,25804,0.08,0.08,0.0,0.0,3.0,37317372.0,Turkey Super Lig
Antwerp,0.98,94.925,40,96.71,96.71,3965,184.0,183.0,190.75,180.85,183.26,3.0,52.93,52.93,2170,5.17,5.17,212,42.0,42.0,1722,11.93,11.93,489,41,20,21,41,31,13,5,2,1,31,15,7,2,2,4,8,6,6229.0,7.74,7,0.17,7,9.15,375,3,90,58,1.98,1.98,81,476.61,383.16,36.25,19541,57.14,3.0,4.0,8,19,3,0.02,0.02,0.0,0.0,1.0,25399.0,65.47,539,13.15,128,302,220,194,214,4,539,17.29,17.29,709,7.46,1.43,1298.0,634.0,634.0,1298.0,3797,2.1,2.1,1,0.02,86,2945,0.07,0.07,0.0,0.0,3.0,2945.0,Turkey Super Lig
Union Saint-Gilloise,1.25,74.48,50,100.03,100.03,4001,181.5,187.0,186.67,176.17,181.0,1.0,48.0,48.0,1920,5.28,5.28,211,51.05,51.05,2042,12.85,12.85,514,40,20,20,40,20,5,2,1,0,31,21,13,5,1,2,16,10,6081.0,7.79,7,0.18,7,10.33,413,5,45,53,2.25,2.25,90,402.18,272.66,29.63,16087,75.0,3.0,9.0,6,24,0,0.03,0.03,1.0,0.03,1.0,13155985.0,52.45,543,13.58,140,379,195,212,148,5,543,21.45,21.45,858,8.41,1.56,1797.0,732.0,732.0,1797.0,3724,2.43,2.43,1,0.03,97,6081,0.05,0.05,0.0,0.0,2.0,215849.0,Turkey Super Lig
