team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Ulsan HD,1.08,90.14634146341464,41,102.16,102.16,3882,181.4,182.36,190.67,179.63,181.53,1.96,52.74,52.74,2004,4.76,4.76,181,68.05,68.05,2586,9.42,9.42,358,38,19,19,38,24,13,2,1,0,31,17,9,4,1,3,11,5,321198.0,8.77,11,0.29,11,0.71,27,5,90,65,1.84,1.84,70,60.95,40.63,5.32,2316,75.0,1.0,3.0,8,17,8,0.03,0.03,0.0,0.0,1.0,323785.0,59.61,435,11.45,110,154,240,197,54,5,435,6.29,6.29,239,4.05,0.68,,,,,3696,1.66,1.66,1,0.03,63,320918,,,,,,,K League 1
Gangwon,1.16,83.9090909090909,44,96.76,96.76,3677,180.5,183.67,188.33,180.29,182.26,2.04,48.63,48.63,1848,4.32,4.32,164,58.45,58.45,2221,11.0,11.0,418,38,19,19,38,30,16,6,4,0,31,19,9,3,0,2,10,7,37405101.0,7.72,13,0.34,13,0.84,32,5,90,71,0.97,0.97,37,31.76,21.18,3.05,1207,40.0,3.0,2.0,4,11,10,,,,,,,59.55,396,10.42,108,107,242,164,75,5,396,6.97,6.97,265,3.96,0.61,,,,,3692,1.82,1.82,3,0.08,69,37563546,0.03,0.03,0.0,0.0,1.0,13186218.0,K League 1
Gwangju,0.68,142.8846153846154,26,116.71,116.71,4435,179.82,182.73,189.25,177.0,180.86,1.88,52.66,52.66,2001,4.74,4.74,180,77.5,77.5,2945,10.42,10.42,396,38,18,20,38,30,15,4,0,0,25,13,3,1,0,1,6,1,37620339.0,7.9,13,0.34,13,0.97,37,3,90,58,1.29,1.29,49,53.92,58.54,5.48,2049,80.0,0.0,5.0,6,14,16,0.05,0.05,1.0,0.03,2.0,318880.0,88.45,374,9.84,94,136,230,135,53,3,374,6.08,6.08,231,3.73,0.62,39.0,26.0,26.0,39.0,3715,1.76,1.76,6,0.16,67,37620496,,,,,,,K League 1
Pohang Steelers,0.95,103.30555555555556,36,107.08,107.08,4069,182.71,182.9,188.0,177.88,181.74,1.96,50.89,50.89,1934,4.58,4.58,174,68.53,68.53,2604,8.84,8.84,336,38,18,20,38,30,14,4,1,1,31,13,6,3,0,3,6,2,37342729.0,7.39,17,0.45,17,0.39,15,11,90,68,1.16,1.16,44,35.24,29.11,3.48,1339,80.0,0.0,5.0,2,5,6,0.08,0.08,1.0,0.03,3.0,319932.0,70.17,385,10.13,88,117,235,138,71,4,385,6.53,6.53,248,4.13,1.02,,,,,3719,1.5,1.5,1,0.03,57,319932,0.08,0.08,0.0,0.0,3.0,319932.0,K League 1
Seoul,1.16,84.29545454545455,44,113.58,113.58,4316,183.25,181.2,190.67,178.5,181.77,1.8,51.5,51.5,1957,4.5,4.5,171,66.87,66.87,2541,9.66,9.66,367,38,20,18,38,24,11,6,1,0,30,17,4,2,2,3,10,5,813.0,7.67,15,0.39,15,0.55,21,5,45,56,1.21,1.21,46,48.58,35.5,4.82,1846,66.67,1.0,2.0,3,17,5,0.03,0.03,0.0,0.0,1.0,192678.0,67.44,383,10.08,83,94,205,161,46,5,383,6.47,6.47,246,3.28,0.69,20.0,,,20.0,3709,2.08,2.08,3,0.08,79,323688,,,,,,,K League 1
Daejeon Citizen,0.74,132.71428571428572,28,107.37,107.37,4080,179.23,182.85,187.0,176.31,179.91,1.32,48.16,48.16,1830,3.26,3.26,124,58.05,58.05,2206,10.79,10.79,410,38,19,19,38,29,14,3,1,0,27,13,3,0,0,2,5,3,320715.0,7.93,11,0.29,11,0.42,16,5,90,49,1.0,1.0,38,33.37,36.23,3.77,1268,60.0,2.0,3.0,6,22,18,0.05,0.05,0.0,0.0,2.0,57178.0,86.42,336,8.84,70,91,177,123,45,3,336,6.89,6.89,262,3.45,0.56,,,,,3716,2.16,2.16,1,0.03,82,320715,0.05,0.05,0.0,0.0,2.0,57178.0,K League 1
Jeju United,0.55,176.47619047619048,21,103.84,103.84,3946,177.18,184.36,190.33,178.91,181.0,1.8,47.89,47.89,1820,4.87,4.87,185,68.76,68.76,2613,10.08,10.08,383,38,19,19,38,27,17,6,3,1,27,9,2,0,0,3,4,2,73535.0,7.62,16,0.42,16,0.76,29,5,90,55,0.89,0.89,34,37.34,44.34,3.5,1419,85.71,1.0,6.0,4,8,8,0.08,0.08,0.0,0.0,3.0,220042.0,97.53,406,10.68,89,106,241,159,82,2,406,6.74,6.74,256,3.71,0.73,,,,,3706,1.63,1.63,0,0.0,62,37554397,0.05,0.05,0.0,0.0,2.0,320791.0,K League 1
Daegu,0.74,132.71428571428572,28,98.18,98.18,3731,183.75,184.11,192.33,179.08,182.79,1.4,47.42,47.42,1802,3.95,3.95,150,61.16,61.16,2324,9.42,9.42,358,38,19,19,38,31,15,6,0,0,25,12,6,2,0,4,5,2,219688.0,8.22,16,0.42,16,0.82,31,7,90,67,0.89,0.89,34,35.34,33.58,3.02,1343,75.0,1.0,3.0,4,8,6,0.03,0.03,0.0,0.0,1.0,310238.0,82.58,445,11.71,103,106,265,164,71,3,445,7.0,7.0,266,4.29,0.99,,,,,3716,1.82,1.82,0,0.0,69,37735817,0.03,0.03,0.0,0.0,1.0,320261.0,K League 1
Suwon,1.08,90.07317073170732,41,120.18,120.18,4567,180.8,183.09,188.75,176.83,181.05,1.96,50.34,50.34,1913,4.08,4.08,155,74.47,74.47,2830,9.58,9.58,364,38,20,18,38,30,14,7,4,1,29,15,6,3,1,6,12,5,537051.0,8.13,16,0.42,16,0.87,33,8,90,67,1.13,1.13,43,37.55,28.54,3.16,1427,66.67,0.0,3.0,3,16,9,0.03,0.03,0.0,0.0,1.0,37440721.0,68.39,452,11.89,126,117,278,153,80,4,452,6.0,6.0,228,3.93,0.68,152.0,114.0,114.0,152.0,3693,1.45,1.45,1,0.03,55,37624626,0.03,0.03,0.0,0.0,1.0,37563531.0,K League 1
Jeonbuk Motors,1.05,93.775,40,109.58,109.58,4164,183.71,182.62,189.0,177.29,180.82,1.4,50.18,50.18,1907,4.42,4.42,168,69.87,69.87,2655,9.55,9.55,363,38,19,19,38,30,16,8,4,1,24,17,5,1,1,4,8,1,13186117.0,8.4,23,0.61,23,0.42,16,8,90,71,1.55,1.55,59,33.24,28.07,3.27,1263,80.0,1.0,4.0,4,22,5,0.16,0.16,0.0,0.0,6.0,32113.0,76.55,386,10.16,101,115,232,130,55,4,386,7.03,7.03,267,3.47,0.66,,,,,3751,1.84,1.84,1,0.03,70,150950,0.05,0.05,0.0,0.0,2.0,12121058.0,K League 1
