team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Borussia Dortmund,1.79,51.72131147540984,61,114.41,114.41,3890,181.5,186.5,193.67,183.36,184.61,,59.24,59.24,2014,5.62,5.62,191,54.56,54.56,1855,9.71,9.71,330,34,17,17,34,27,17,4,2,1,29,21,12,7,1,3,11,5,3862352.0,7.55,9,0.26,9,7.24,246,4,75,68,1.26,1.26,43,552.5,293.52,38.89,18785,83.33,1.0,5.0,4,22,2,0.09,0.09,0.0,0.0,3.0,1388.0,44.44,483,14.21,157,335,165,163,134,5,483,15.41,15.41,524,6.55,1.62,3195.0,1638.0,1638.0,3195.0,3155,2.06,2.06,1,0.03,70,62502,0.09,0.09,0.0,0.0,3.0,151628.0,Germany Bundesliga
Heidenheim,0.85,107.89655172413794,29,90.21,90.21,3067,186.0,186.33,188.0,184.67,185.9,,43.18,43.18,1468,4.12,4.12,140,39.91,39.91,1357,11.32,11.32,385,34,17,17,34,25,19,13,6,1,20,12,4,1,0,1,6,5,37540851.0,7.19,11,0.32,11,9.15,311,2,30,54,1.47,1.47,50,387.88,412.13,32.72,13188,100.0,0.0,5.0,8,18,2,0.03,0.03,0.0,0.0,1.0,43502.0,84.57,403,11.85,102,244,172,132,145,2,403,18.06,18.06,614,9.3,1.62,890.0,428.0,428.0,890.0,3129,1.94,1.94,0,0.0,66,36436,,,,,,,Germany Bundesliga
RB Leipzig,1.21,76.21951219512195,41,99.79,99.79,3393,183.4,186.9,188.0,181.0,184.17,,52.29,52.29,1778,4.74,4.74,161,39.76,39.76,1352,11.06,11.06,376,34,17,17,34,20,15,7,4,2,25,17,9,2,0,1,9,4,31077.0,8.47,5,0.15,5,8.0,272,3,11,52,2.44,2.44,83,491.71,348.29,40.98,16718,75.0,1.0,3.0,5,24,0,0.09,0.09,0.0,0.0,3.0,31077.0,58.96,408,12.0,111,257,146,152,131,4,408,16.0,16.0,544,7.16,1.43,3388.0,1599.0,1599.0,3388.0,3125,2.0,2.0,1,0.03,68,53625,0.06,0.06,1.0,0.03,2.0,539993.0,Germany Bundesliga
FC Union Berlin,0.82,112.60714285714286,28,90.29,90.29,3070,184.17,185.0,189.0,184.15,184.86,,40.41,40.41,1374,4.47,4.47,152,42.59,42.59,1448,12.32,12.32,419,34,17,17,34,26,13,7,3,1,20,11,2,2,0,4,5,2,540203.0,7.4,5,0.15,5,9.53,324,2,45,48,2.0,2.0,68,358.97,369.85,29.27,12205,100.0,0.0,3.0,7,22,0,0.03,0.03,0.0,0.0,1.0,37558983.0,87.58,417,12.26,111,280,183,125,136,3,417,15.88,15.88,540,7.4,1.29,954.0,273.0,273.0,954.0,3153,2.15,2.15,2,0.06,73,31907,,,,,,,Germany Bundesliga
TSG Hoffenheim,0.97,95.6969696969697,33,101.38,101.38,3447,187.25,185.18,189.33,180.91,184.64,,48.59,48.59,1652,4.62,4.62,157,46.0,46.0,1564,11.5,11.5,391,34,17,17,34,30,19,12,6,1,25,12,7,2,0,5,7,2,32373.0,7.55,10,0.29,10,8.88,302,4,45,59,2.06,2.06,70,436.44,345.09,33.5,14839,100.0,0.0,3.0,6,22,2,0.06,0.06,0.0,0.0,2.0,524309.0,68.65,443,13.03,119,275,173,154,155,4,443,16.91,16.91,575,8.46,1.47,1099.0,585.0,585.0,1099.0,3158,1.91,1.91,3,0.09,65,2178735,,,,,,,Germany Bundesliga
Bayer 04 Leverkusen,1.68,55.45614035087719,57,116.0,116.0,3944,182.8,186.38,191.33,177.6,182.88,,59.44,59.44,2021,6.35,6.35,216,62.12,62.12,2112,9.56,9.56,325,34,17,17,34,25,13,4,1,0,29,24,11,6,2,3,12,6,37429246.0,7.77,13,0.38,13,7.26,247,6,90,61,1.91,1.91,65,589.35,299.07,39.68,20038,50.0,3.0,3.0,8,18,0,,,,,,,43.9,505,14.85,145,332,169,193,157,6,505,11.76,11.76,400,6.25,1.23,4568.0,2402.0,2402.0,4568.0,3161,1.85,1.85,2,0.06,63,37261496,0.03,0.03,0.0,0.0,1.0,160208.0,Germany Bundesliga
SC Freiburg,1.18,78.4,40,100.65,100.65,3422,185.75,185.4,188.33,181.67,184.21,,48.62,48.62,1653,3.88,3.88,132,42.47,42.47,1444,9.35,9.35,318,34,17,17,34,23,16,8,5,1,26,13,8,1,1,2,8,3,5270387.0,7.45,8,0.24,8,7.82,266,3,61,60,1.79,1.79,61,443.41,327.74,36.86,15076,0.0,4.0,0.0,3,8,0,0.03,0.03,0.0,0.0,1.0,5270387.0,64.0,409,12.03,118,265,148,145,135,4,409,15.18,15.18,516,9.05,1.59,1750.0,783.0,783.0,1750.0,3136,1.62,1.62,2,0.06,55,3862097,0.03,0.03,0.0,0.0,1.0,3862097.0,Germany Bundesliga
VfL Bochum 1848,0.71,130.79166666666666,24,100.35,100.35,3412,183.17,187.0,193.0,180.77,184.03,,44.71,44.71,1520,4.85,4.85,165,41.35,41.35,1406,13.68,13.68,465,34,17,17,34,28,19,11,5,2,21,10,2,0,0,4,3,1,32666.0,7.24,4,0.12,4,8.71,296,3,35,53,1.85,1.85,63,372.59,408.65,29.06,12668,33.33,2.0,1.0,5,18,4,0.03,0.03,0.0,0.0,1.0,310134.0,98.09,436,12.82,127,272,171,140,160,3,436,17.88,17.88,608,8.22,1.3,1468.0,602.0,602.0,1468.0,3139,2.09,2.09,2,0.06,71,100379,0.03,0.03,0.0,0.0,1.0,100379.0,Germany Bundesliga
VfL Wolfsburg,1.26,73.3953488372093,43,93.03,93.03,3163,184.29,186.57,193.67,181.75,184.76,,46.09,46.09,1567,4.85,4.85,165,42.91,42.91,1459,10.29,10.29,350,34,17,17,34,28,14,9,3,0,27,18,6,3,2,7,9,1,537914.0,7.44,7,0.21,7,9.26,315,3,90,65,1.41,1.41,48,401.82,278.82,31.19,13662,80.0,1.0,4.0,9,19,3,0.09,0.09,0.0,0.0,3.0,31730.0,56.36,438,12.88,122,287,173,145,152,4,438,14.68,14.68,499,6.4,1.39,1800.0,1012.0,1012.0,1800.0,3156,2.26,2.26,1,0.03,77,31730,,,,,,,Germany Bundesliga
Eintracht Frankfurt,1.65,56.285714285714285,56,92.74,92.74,3153,184.57,187.0,192.33,183.22,185.7,,49.91,49.91,1697,4.94,4.94,168,43.91,43.91,1493,10.03,10.03,341,34,17,17,34,25,15,4,2,0,30,18,12,5,1,1,15,7,294000.0,8.3,9,0.26,9,8.76,298,5,71,62,1.68,1.68,57,464.56,243.0,32.5,15795,60.0,2.0,3.0,3,22,0,,,,,,,46.35,486,14.29,126,340,180,183,142,6,486,16.91,16.91,575,10.27,1.69,2328.0,1123.0,1123.0,2328.0,3152,1.59,1.59,0,0.0,54,12393284,0.03,0.03,0.0,0.0,1.0,25922235.0,Germany Bundesliga
