team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Aalborg BK,0.78,119.32,25,86.5,86.5,2768,186.67,187.11,192.0,180.5,185.54,2.0,46.84,46.84,1499,4.91,4.91,157,41.25,41.25,1320,9.94,9.94,318,32,16,16,32,28,21,12,6,0,18,12,4,0,0,4,4,1,3861877.0,8.06,9,0.28,9,9.16,293,2,52,59,1.28,1.28,41,431.19,459.93,35.02,13798,40.0,3.0,2.0,6,18,0,0.03,0.03,0.0,0.0,1.0,37266506.0,87.74,394,12.31,104,264,183,108,125,2,394,15.72,15.72,503,8.53,1.54,,,,,2983,1.81,1.81,0,0.0,58,37266506,0.03,0.03,0.0,0.0,1.0,37592742.0,Denmark Superliga
Lyngby Boldklub,0.56,163.0,18,93.66,93.66,2997,182.6,184.25,191.75,179.89,183.67,1.0,46.56,46.56,1490,4.59,4.59,147,47.28,47.28,1513,11.66,11.66,373,32,16,16,32,24,16,1,1,1,20,5,1,0,0,3,3,2,84151.0,7.44,8,0.25,8,9.31,298,2,88,35,1.47,1.47,47,430.13,550.56,39.1,13764,25.0,3.0,1.0,1,12,0,,,,,,,112.85,352,11.0,97,250,166,94,94,2,352,15.06,15.06,482,6.6,1.31,13.0,13.0,13.0,13.0,2934,2.19,2.19,1,0.03,70,120190,0.03,0.03,0.0,0.0,1.0,16845790.0,Denmark Superliga
FC Midtjylland,1.34,69.20930232558139,43,101.0,101.0,3232,181.57,184.56,197.0,183.73,184.8,1.0,47.97,47.97,1535,6.56,6.56,210,55.72,55.72,1783,9.63,9.63,308,32,16,16,32,25,12,3,1,1,28,21,10,4,1,1,13,8,37342718.0,7.45,4,0.13,4,9.34,299,4,90,57,1.66,1.66,53,416.38,237.93,28.23,13324,100.0,0.0,7.0,10,15,0,0.06,0.06,0.0,0.0,2.0,37563833.0,46.5,472,14.75,118,327,185,172,142,4,472,16.19,16.19,518,9.59,1.53,496.0,241.0,241.0,496.0,2976,1.56,1.56,0,0.0,50,4343,0.06,0.06,0.0,0.0,2.0,37679599.0,Denmark Superliga
FC København,1.38,67.81818181818181,44,108.25,108.25,3464,189.2,180.67,188.75,179.87,182.42,3.0,53.34,53.34,1707,4.69,4.69,150,53.84,53.84,1723,10.88,10.88,348,32,16,16,32,21,8,3,1,0,30,20,9,1,0,8,10,7,150759.0,8.05,3,0.09,3,10.53,337,4,78,54,1.84,1.84,59,509.53,313.56,32.42,16305,77.78,2.0,7.0,10,24,2,0.06,0.06,0.0,0.0,2.0,259454.0,49.73,503,15.72,135,322,191,181,176,4,503,18.34,18.34,587,9.32,1.58,594.0,298.0,298.0,594.0,2984,2.0,2.0,0,0.0,64,33677,,,,,,,Denmark Superliga
AGF,0.88,103.46428571428572,28,96.38,96.38,3084,189.8,186.5,188.25,181.8,185.69,1.0,51.84,51.84,1659,5.81,5.81,186,49.72,49.72,1591,10.81,10.81,346,32,16,16,32,25,13,8,0,0,28,12,6,6,1,2,7,5,83665.0,7.56,6,0.19,6,8.06,258,3,32,51,1.19,1.19,38,453.84,302.56,33.39,14523,66.67,1.0,2.0,10,19,1,0.06,0.06,0.0,0.0,2.0,192860.0,54.66,435,13.59,121,296,146,172,140,4,435,14.75,14.75,472,8.28,1.35,,,,,2897,1.5,1.5,0,0.0,48,84602,0.06,0.06,0.0,0.0,2.0,84602.0,Denmark Superliga
Silkeborg IF,1.39,66.56521739130434,46,99.39,99.39,3280,184.0,189.0,192.67,179.5,184.88,2.0,53.91,53.91,1779,4.55,4.55,150,49.7,49.7,1640,9.36,9.36,309,33,17,16,33,27,13,2,0,0,29,16,10,4,0,2,7,4,33576939.0,7.61,6,0.18,6,9.12,301,7,90,54,0.97,0.97,32,588.73,366.57,47.04,19428,83.33,1.0,5.0,5,14,2,0.03,0.03,0.0,0.0,1.0,84621.0,51.9,413,12.52,111,259,143,160,153,4,413,13.52,13.52,446,10.62,1.43,30.0,30.0,30.0,30.0,3062,1.27,1.27,0,0.0,42,33576939,,,,,,,Denmark Superliga
Vejle Boldklub,0.91,102.3793103448276,29,85.78,85.78,2745,184.2,186.75,191.5,174.5,182.35,1.0,42.38,42.38,1356,4.56,4.56,146,37.38,37.38,1196,11.84,11.84,379,32,16,16,32,27,20,12,3,2,24,10,3,0,0,2,6,1,4192333.0,7.38,7,0.22,7,8.88,284,3,24,63,1.69,1.69,54,380.06,337.83,31.67,12162,50.0,1.0,1.0,8,13,1,,,,,,,80.24,384,12.0,114,243,149,125,140,3,384,14.5,14.5,464,9.1,1.3,,,,,2969,1.59,1.59,0,0.0,51,24829992,,,,,,,Denmark Superliga
Viborg FF,1.16,80.86486486486487,37,93.31,93.31,2986,188.33,185.55,195.5,181.3,185.34,1.0,48.69,48.69,1558,5.22,5.22,167,46.47,46.47,1487,9.84,9.84,315,32,16,16,32,25,15,8,2,0,28,16,9,3,1,5,5,2,84907.0,7.78,9,0.28,9,8.97,287,4,39,54,1.06,1.06,34,449.91,282.29,32.79,14397,80.0,1.0,4.0,6,22,1,0.03,0.03,0.0,0.0,1.0,190882.0,52.49,439,13.72,133,314,160,147,126,4,439,14.31,14.31,458,6.74,1.44,7.0,,,7.0,2992,1.94,1.94,0,0.0,62,37546658,0.06,0.06,0.0,0.0,2.0,15763371.0,Denmark Superliga
Brøndby IF,1.19,77.92105263157895,38,102.44,102.44,3278,183.56,187.4,190.5,182.7,185.3,1.0,54.25,54.25,1736,5.91,5.91,189,54.06,54.06,1730,10.28,10.28,329,32,16,16,32,23,14,7,2,0,26,20,7,4,1,3,14,5,37422928.0,7.85,7,0.22,7,7.78,249,5,90,58,1.25,1.25,40,537.47,324.51,34.68,17199,66.67,2.0,4.0,4,23,5,0.09,0.09,1.0,0.03,3.0,84073.0,51.05,496,15.5,126,321,188,185,176,4,496,17.19,17.19,550,9.48,1.56,258.0,136.0,136.0,258.0,2961,1.63,1.63,0,0.0,52,62246,0.06,0.06,0.0,0.0,2.0,52873.0,Denmark Superliga
Sønderjyske Fodbold,1.06,87.44117647058823,34,89.16,89.16,2853,186.5,183.89,192.0,178.0,183.84,1.0,46.88,46.88,1500,4.31,4.31,138,42.66,42.66,1365,12.09,12.09,387,32,16,16,32,29,20,10,5,0,25,16,4,1,1,1,7,1,27422485.0,7.51,6,0.19,6,10.09,323,3,66,56,1.38,1.38,44,427.84,318.4,39.01,13691,66.67,1.0,2.0,8,16,0,0.03,0.03,0.0,0.0,1.0,36097118.0,63.26,351,10.97,74,229,154,123,122,4,351,16.06,16.06,514,8.43,1.33,4.0,4.0,4.0,4.0,2973,1.97,1.97,0,0.0,63,118373,,,,,,,Denmark Superliga
