team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Junior FC,0.62,154.09677419354838,31,92.36,92.36,4618,178.67,181.67,187.0,175.71,178.97,1.79,55.0,55.0,2750,4.46,4.46,223,40.82,40.82,2041,9.34,9.34,467,50,25,25,50,31,14,6,2,0,31,20,8,0,0,4,9,4,240256.0,7.49,10,0.2,10,8.64,432,8,90,60,1.84,1.84,92,421.18,457.8,38.93,21059,78.57,3.0,11.0,6,26,0,0.14,0.14,0.0,0.0,7.0,214769.0,80.97,541,10.82,135,304,229,199,223,3,541,13.14,13.14,657,5.26,1.29,18.0,18.0,18.0,18.0,4777,2.42,2.42,2,0.04,121,236448,0.04,0.04,0.0,0.0,2.0,214769.0,Colombia Liga BetPlay
Santa Fe,0.77,119.55,40,88.81,88.81,4618,180.5,183.13,186.5,175.93,179.28,2.13,47.42,47.42,2466,4.54,4.54,236,37.31,37.31,1940,12.12,12.12,630,52,26,26,52,31,5,3,1,1,36,17,8,0,0,3,9,5,157.0,7.5,8,0.15,8,6.58,342,4,45,52,1.5,1.5,78,327.42,321.25,26.15,17026,85.71,1.0,6.0,5,22,0,0.12,0.12,0.0,0.0,6.0,213870.0,78.39,651,12.52,150,343,319,201,265,4,651,13.98,13.98,727,4.85,1.8,,,,,4782,2.75,2.75,8,0.15,143,236001,0.04,0.04,0.0,0.0,2.0,32421989.0,Colombia Liga BetPlay
Deportivo Cali,0.71,135.96296296296296,27,81.95,81.95,3114,178.38,180.15,190.0,176.5,179.36,1.57,48.71,48.71,1851,4.42,4.42,168,37.0,37.0,1406,11.95,11.95,454,38,19,19,38,29,15,5,2,0,26,9,3,1,0,1,6,3,238449.0,7.65,9,0.24,9,7.47,284,3,90,47,1.95,1.95,74,342.24,406.41,32.03,13005,70.0,3.0,7.0,11,23,2,0.21,0.21,0.0,0.0,8.0,37563492.0,94.13,406,10.68,101,201,182,142,173,2,406,13.92,13.92,529,5.24,1.34,,,,,3671,2.53,2.53,0,0.0,96,235360,0.05,0.05,0.0,0.0,2.0,236379.0,Colombia Liga BetPlay
Deportivo Pasto,0.5,193.13636363636363,22,89.02,89.02,3917,175.5,182.6,177.33,178.29,179.0,1.48,48.66,48.66,2141,4.23,4.23,186,36.66,36.66,1613,11.68,11.68,514,44,22,22,44,28,13,3,1,0,29,11,4,0,0,1,4,3,1453193.0,8.57,11,0.25,11,8.0,352,3,45,53,2.2,2.2,97,356.52,461.38,29.0,15687,90.0,0.0,10.0,6,23,0,0.05,0.05,0.0,0.0,2.0,237735.0,96.57,541,12.3,123,267,265,174,251,2,541,13.09,13.09,576,4.43,1.02,,,,,4249,3.02,3.02,2,0.05,133,237898,0.05,0.05,0.0,0.0,2.0,237735.0,Colombia Liga BetPlay
Deportivo Pereira,0.82,106.77777777777776,36,81.59,81.59,3590,178.5,181.67,186.33,174.71,178.47,1.96,50.39,50.39,2217,4.73,4.73,208,33.45,33.45,1472,12.25,12.25,539,44,22,22,44,29,11,4,0,0,33,16,4,1,0,3,7,3,235273.0,7.38,8,0.18,8,6.84,301,4,45,50,1.59,1.59,70,352.7,330.19,32.67,15519,71.43,2.0,5.0,9,17,5,0.2,0.2,1.0,0.02,9.0,689048.0,72.53,475,10.8,134,241,209,160,191,4,475,14.05,14.05,618,4.9,1.49,,,,,3844,2.89,2.89,2,0.05,127,238323,,,,,,,Colombia Liga BetPlay
Once Caldas,0.72,130.83333333333334,36,84.66,84.66,4233,180.89,179.9,185.0,175.08,178.73,1.93,47.38,47.38,2369,4.56,4.56,228,39.42,39.42,1971,11.12,11.12,556,50,25,25,50,32,9,3,0,0,32,15,2,1,0,2,6,2,245257.0,7.63,10,0.2,10,6.46,323,4,45,48,2.5,2.5,125,338.72,413.07,27.05,16936,80.0,2.0,8.0,11,21,0,0.1,0.1,0.0,0.0,5.0,236582.0,94.2,626,12.52,170,283,285,183,312,3,626,13.46,13.46,673,4.88,1.53,14.0,7.0,7.0,14.0,4710,2.86,2.86,3,0.06,143,37714043,0.08,0.08,0.0,0.0,4.0,24446230.0,Colombia Liga BetPlay
Patriotas Boyacá,0.45,213.52941176470588,17,82.24,82.24,3125,178.63,168.17,186.5,178.64,175.3,1.38,48.79,48.79,1854,4.71,4.71,179,34.82,34.82,1323,11.39,11.39,433,38,19,19,38,27,17,10,0,0,20,9,2,0,0,3,2,1,460091.0,7.32,4,0.11,4,5.79,220,2,37,46,1.66,1.66,63,318.97,484.84,25.68,12121,60.0,4.0,6.0,8,25,7,0.13,0.13,1.0,0.03,5.0,240780.0,117.1,472,12.42,131,217,206,142,245,1,472,11.39,11.39,433,4.08,1.18,,,,,3630,2.97,2.97,2,0.05,113,460091,,,,,,,Colombia Liga BetPlay
Envigado,0.42,228.1875,16,73.37,73.37,2788,177.75,177.88,187.0,177.0,178.25,1.36,45.26,45.26,1720,3.79,3.79,144,30.58,30.58,1162,11.45,11.45,435,38,19,19,38,29,15,5,1,0,19,4,1,0,0,1,1,1,37626527.0,7.35,7,0.18,7,6.26,238,3,90,38,2.0,2.0,76,323.97,586.24,27.79,12311,50.0,0.0,2.0,7,17,5,0.11,0.11,0.0,0.0,4.0,37573420.0,152.13,443,11.66,113,187,219,135,240,1,443,12.47,12.47,474,4.69,1.03,,,,,3651,2.58,2.58,2,0.05,98,786823,0.05,0.05,0.0,0.0,2.0,238310.0,Colombia Liga BetPlay
América de Cali,0.84,115.02702702702705,37,85.25,85.25,3751,177.29,179.5,185.33,175.25,178.06,1.73,50.75,50.75,2233,4.77,4.77,210,40.5,40.5,1782,10.75,10.75,473,44,22,22,44,28,9,3,0,0,30,13,7,5,0,1,7,4,238144.0,7.43,12,0.27,12,7.02,309,7,90,56,1.98,1.98,87,361.11,338.06,27.07,15889,50.0,6.0,6.0,7,21,0,0.14,0.14,1.0,0.02,6.0,236694.0,77.38,587,13.34,141,302,249,207,232,4,587,11.68,11.68,514,5.3,0.83,20.0,1.0,1.0,20.0,4256,2.07,2.07,1,0.02,91,236694,0.07,0.07,0.0,0.0,3.0,4309.0,Colombia Liga BetPlay
Jaguares de Córdoba,0.47,194.61111111111111,18,76.29,76.29,2899,176.33,180.5,186.25,175.86,178.64,1.45,46.29,46.29,1759,3.55,3.55,135,34.74,34.74,1320,11.74,11.74,446,38,19,19,38,26,13,4,1,0,19,6,1,0,0,2,3,1,240206.0,8.03,6,0.16,6,5.92,225,5,90,39,1.39,1.39,53,334.32,529.33,29.41,12704,33.33,4.0,2.0,6,24,5,0.08,0.08,0.0,0.0,3.0,238348.0,134.73,432,11.37,93,212,221,123,202,2,432,12.32,12.32,468,5.71,0.97,,,,,3503,2.66,2.66,0,0.0,101,238251,0.03,0.03,0.0,0.0,1.0,37616675.0,Colombia Liga BetPlay
