team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Southampton,0.47,190.0,18,85.95,85.95,3266,183.83,183.73,191.0,177.07,181.51,,48.63,48.63,1848,4.0,4.0,152,39.89,39.89,1516,12.08,12.08,459,38,19,19,38,35,25,18,5,3,22,4,0,0,0,4,2,0,155138.0,7.04,15,0.39,15,8.18,311,4,90,58,1.29,1.29,49,454.13,690.28,50.31,17257,0.0,2.0,0.0,7,27,1,0.08,0.08,0.0,0.0,3.0,1393.0,131.54,343,9.03,127,241,105,111,98,2,343,17.16,17.16,652,7.09,1.38,1847.0,850.0,850.0,1847.0,3420,2.39,2.39,1,0.03,91,518749,,,,,,,England Premier League
Manchester United,0.82,110.3225806451613,31,94.58,94.58,3594,183.33,184.2,189.2,182.55,184.17,,53.55,53.55,2035,5.18,5.18,197,50.47,50.47,1918,10.61,10.61,403,38,19,19,38,28,17,7,2,0,23,13,7,1,0,5,7,4,37317015.0,8.0,10,0.26,10,9.61,365,7,90,59,1.82,1.82,69,496.63,483.9,35.74,18872,100.0,0.0,3.0,10,24,3,0.05,0.05,0.0,0.0,2.0,129602.0,77.73,528,13.89,170,331,183,175,193,3,528,21.5,21.5,817,9.08,2.06,7433.0,3730.0,3730.0,7433.0,3420,2.26,2.26,0,0.0,86,893705,0.03,0.03,0.0,0.0,1.0,129602.0,England Premier League
Brighton & Hove Albion,1.16,77.72727272727273,44,97.87,97.87,3719,185.0,182.08,188.75,179.71,181.95,,52.55,52.55,1997,4.95,4.95,188,53.39,53.39,2029,11.53,11.53,438,38,19,19,38,30,17,6,3,1,33,23,8,2,0,4,12,4,28931574.0,7.21,11,0.29,11,8.42,320,3,56,70,1.21,1.21,46,463.89,303.93,33.07,17628,100.0,0.0,7.0,12,25,1,0.05,0.05,1.0,0.03,2.0,28931574.0,51.82,533,14.03,152,350,190,191,177,5,533,18.55,18.55,705,8.29,1.61,3221.0,1686.0,1686.0,3221.0,3420,2.11,2.11,2,0.05,80,24082563,0.05,0.05,0.0,0.0,2.0,24818803.0,England Premier League
Ipswich Town,0.71,126.66666666666669,27,74.47,74.47,2830,182.6,187.0,194.67,177.92,183.34,,40.29,40.29,1531,3.82,3.82,145,34.97,34.97,1329,11.32,11.32,430,38,19,19,38,36,23,12,9,1,24,11,1,0,0,4,5,0,29419594.0,7.12,9,0.24,9,8.16,310,4,90,62,1.37,1.37,52,353.32,394.88,35.71,13426,100.0,0.0,2.0,7,25,1,0.03,0.03,0.0,0.0,1.0,25567988.0,95.0,376,9.89,111,222,138,127,143,3,376,15.5,15.5,589,5.77,1.37,2182.0,1020.0,1020.0,2182.0,3420,2.34,2.34,0,0.0,89,28912976,0.11,0.11,0.0,0.0,4.0,3354.0,England Premier League
Crystal Palace,1.0,90.0,38,85.32,85.32,3242,183.29,185.45,191.0,181.91,184.48,,42.58,42.58,1618,4.5,4.5,171,38.05,38.05,1446,10.97,10.97,417,38,19,19,38,27,15,3,3,3,30,16,3,2,0,4,8,3,7643.0,7.34,7,0.18,7,8.97,341,3,90,59,1.95,1.95,74,373.29,308.37,27.49,14185,75.0,1.0,3.0,9,26,0,0.03,0.03,0.0,0.0,1.0,310131.0,67.06,516,13.58,146,332,184,186,166,4,516,20.18,20.18,767,8.82,1.72,2855.0,1400.0,1400.0,2855.0,3420,2.11,2.11,1,0.03,80,2332,0.08,0.08,0.0,0.0,3.0,539961.0,England Premier League
Leicester City,0.68,131.53846153846155,26,86.08,86.08,3271,182.17,185.7,191.25,178.18,183.06,,45.37,45.37,1724,3.66,3.66,139,36.89,36.89,1402,11.05,11.05,420,38,19,19,38,35,28,12,5,0,21,10,2,0,0,5,5,3,5319.0,7.04,11,0.29,11,8.79,334,5,90,61,1.66,1.66,63,418.37,481.76,47.46,15898,0.0,1.0,0.0,5,26,3,,,,,,,103.64,335,8.82,93,226,131,111,108,3,335,19.16,19.16,728,8.37,1.72,1901.0,900.0,900.0,1901.0,3420,2.34,2.34,2,0.05,89,5319,,,,,,,England Premier League
Fulham,1.16,77.72727272727273,44,94.97,94.97,3609,180.88,186.5,191.0,180.78,183.26,,52.37,52.37,1990,5.34,5.34,203,50.74,50.74,1928,11.37,11.37,432,38,19,19,38,33,15,5,1,0,31,19,4,0,0,6,10,2,1881.0,7.29,12,0.32,12,8.03,305,6,90,62,1.13,1.13,43,467.84,341.88,34.19,17778,66.67,1.0,2.0,7,20,1,0.05,0.05,0.0,0.0,2.0,2285.0,63.33,520,13.68,152,363,195,173,152,5,520,17.87,17.87,679,8.18,1.64,2510.0,1294.0,1294.0,2510.0,3420,2.24,2.24,2,0.05,85,130248,,,,,,,England Premier League
West Ham United,0.82,110.3225806451613,31,92.82,92.82,3527,180.57,183.29,190.0,182.91,183.18,,48.63,48.63,1848,4.0,4.0,152,40.13,40.13,1525,11.66,11.66,443,38,19,19,38,31,16,9,4,2,30,12,3,1,0,4,5,4,1592.0,7.22,7,0.18,7,8.92,339,3,67,62,1.92,1.92,73,443.11,400.9,35.37,16838,100.0,0.0,1.0,10,18,0,0.03,0.03,0.0,0.0,1.0,5640849.0,74.35,476,12.53,147,329,183,146,136,4,476,17.21,17.21,654,7.52,1.48,2928.0,1239.0,1239.0,2928.0,3420,2.21,2.21,1,0.03,84,220052,0.05,0.05,0.0,0.0,2.0,109417.0,England Premier League
Liverpool,1.74,51.81818181818182,66,106.5,106.5,4047,180.0,185.63,190.25,181.9,184.04,,57.92,57.92,2201,6.63,6.63,252,61.03,61.03,2319,11.32,11.32,430,38,19,19,38,24,12,5,0,0,37,31,10,4,3,10,16,9,4125.0,7.79,9,0.24,9,8.05,306,4,45,67,1.58,1.58,60,528.5,260.82,30.99,20083,100.0,0.0,8.0,5,21,0,0.05,0.05,0.0,0.0,2.0,1078.0,39.77,648,17.05,180,477,237,231,164,6,648,16.89,16.89,642,9.04,1.49,6846.0,3623.0,3623.0,6846.0,3420,1.76,1.76,1,0.03,67,6013424,0.03,0.03,0.0,0.0,1.0,4545513.0,England Premier League
Nottingham Forest,1.11,81.42857142857143,42,83.18,83.18,3161,182.5,185.9,196.67,180.25,184.67,,40.87,40.87,1553,4.18,4.18,159,42.39,42.39,1611,10.55,10.55,401,38,19,19,38,25,13,5,2,1,30,15,8,2,1,3,11,5,7926.0,7.26,7,0.18,7,8.74,332,4,90,57,2.39,2.39,91,337.66,233.29,27.71,12831,100.0,0.0,2.0,6,21,0,0.03,0.03,1.0,0.03,1.0,,58.97,463,12.18,125,293,172,166,172,5,463,18.37,18.37,698,7.43,1.74,2936.0,1182.0,1182.0,2936.0,3420,2.34,2.34,1,0.03,89,7926,0.05,0.05,0.0,0.0,2.0,1155.0,England Premier League
Manchester City,1.39,64.52830188679245,53,116.11,116.11,4412,183.67,183.77,187.0,179.07,181.97,,61.5,61.5,2337,6.66,6.66,253,74.71,74.71,2839,7.5,7.5,285,38,19,19,38,25,14,2,2,1,32,22,10,5,2,1,16,9,24838191.0,8.15,10,0.26,10,6.08,231,5,90,63,1.18,1.18,45,601.32,336.03,37.64,22850,75.0,1.0,3.0,12,22,1,0.03,0.03,0.0,0.0,1.0,73147.0,47.5,607,15.97,174,371,216,217,205,6,607,13.08,13.08,497,8.02,1.73,7806.0,3916.0,3916.0,7806.0,3420,1.55,1.55,1,0.03,59,96353,0.03,0.03,0.0,0.0,1.0,37459073.0,England Premier League
Brentford,1.16,77.72727272727273,44,89.03,89.03,3383,180.0,184.42,196.67,180.0,183.22,,47.76,47.76,1815,4.58,4.58,174,48.92,48.92,1859,8.42,8.42,320,38,19,19,38,30,20,7,0,0,30,16,10,8,2,1,13,7,529689.0,7.5,19,0.5,19,7.76,295,8,90,63,1.66,1.66,63,409.68,255.21,35.38,15568,80.0,1.0,4.0,6,21,6,0.03,0.03,0.0,0.0,1.0,31609.0,51.82,440,11.58,108,337,148,184,99,5,440,16.66,16.66,633,10.05,1.98,2443.0,1286.0,1286.0,2443.0,3420,1.63,1.63,1,0.03,62,31609,,,,,,,England Premier League
Aston Villa,1.21,74.34782608695652,46,86.13,86.13,3273,181.5,185.64,194.5,182.22,184.97,,50.63,50.63,1924,6.05,6.05,230,45.76,45.76,1739,10.66,10.66,405,38,19,19,38,29,16,4,2,0,31,19,7,1,0,5,7,1,62342.0,7.39,14,0.37,14,6.39,243,3,76,66,1.45,1.45,55,433.5,305.06,34.04,16473,40.0,3.0,2.0,8,22,0,0.05,0.05,0.0,0.0,2.0,1343.0,58.97,484,12.74,134,334,180,170,145,5,484,16.79,16.79,638,7.78,1.56,5180.0,2143.0,2143.0,5180.0,3420,1.92,1.92,2,0.05,73,4592198,0.05,0.05,0.0,0.0,2.0,11705406.0,England Premier League
Everton,0.74,122.14285714285714,28,88.26,88.26,3354,185.33,184.8,192.0,180.6,184.21,,40.61,40.61,1543,4.05,4.05,154,43.53,43.53,1654,11.32,11.32,430,38,19,19,38,26,11,5,2,0,23,13,4,2,0,2,5,2,1639.0,7.31,12,0.32,12,9.24,351,5,90,45,2.13,2.13,81,348.89,339.95,32.66,13258,100.0,0.0,2.0,6,21,1,0.03,0.03,0.0,0.0,1.0,165.0,81.43,406,10.68,104,278,158,144,124,3,406,19.26,19.26,732,8.61,1.75,1616.0,759.0,759.0,1616.0,3420,2.21,2.21,1,0.03,84,1030,0.03,0.03,0.0,0.0,1.0,2144.0,England Premier League
AFC Bournemouth,1.08,83.41463414634147,41,102.76,102.76,3905,182.0,182.64,189.25,178.4,182.0,,48.58,48.58,1846,6.0,6.0,228,54.0,54.0,2052,13.82,13.82,525,38,19,19,38,29,14,3,0,0,30,17,7,3,1,4,9,3,24065255.0,7.9,12,0.32,12,9.42,358,10,90,62,1.89,1.89,72,397.32,274.51,26.08,15098,66.67,1.0,2.0,9,18,4,0.05,0.05,0.0,0.0,2.0,1834.0,58.97,579,15.24,161,384,216,202,185,5,579,18.18,18.18,691,6.91,1.32,2694.0,1292.0,1292.0,2694.0,3420,2.61,2.61,2,0.05,99,37612542,,,,,,,England Premier League
