team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Fluminense,,,,68.55,68.55,2605,,,,,,60.45,60.45,2297,5.97,5.97,227,38.71,38.71,1471,9.89,9.89,376,,,,,,,,,,,,,,,,,,785373.0,7.5,,,,,,,,,1.55,1.55,59,,,,,75.0,0.0,4.0,,,,0.24,0.24,0.0,0.0,9.0,107241.0,,465,12.24,99,328.0,233,194,224.0,,465,11.32,11.32,430.0,,,,,,,,2.13,2.13,2,0.05,81,37526007,0.11,0.11,0.0,0.0,4.0,107241.0,Brasileirao Betano Serie A
Santos,,,,73.32,73.32,2786,,,,,,48.39,48.39,1839,5.39,5.39,205,37.11,37.11,1410,12.45,12.45,473,,,,,,,,,,,,,,,,,,160519.0,7.85,,,,,,,,,1.47,1.47,56,,,,,66.67,0.0,3.0,,,,0.05,0.05,0.0,0.0,2.0,37407412.0,,437,11.5,64,282.0,207,165,200.0,,437,14.79,14.79,562.0,,,,,,,,2.66,2.66,1,0.03,101,260902,0.03,0.03,0.0,0.0,1.0,37538558.0,Brasileirao Betano Serie A
Atlético GO,,,,74.42,74.42,2828,,,,,,50.58,50.58,1922,5.39,5.39,205,43.74,43.74,1662,11.42,11.42,434,,,,,,,,,,,,,,,,,,458992.0,7.65,,,,,,,,,1.5,1.5,57,,,,,66.67,1.0,2.0,,,,0.24,0.24,0.0,0.0,9.0,223095.0,,492,12.95,75,303.0,260,157,228.0,,492,12.37,12.37,470.0,,,,,,,,2.68,2.68,2,0.05,102,470926,0.03,0.03,0.0,0.0,1.0,223095.0,Brasileirao Betano Serie A
Flamengo,,,,82.05,82.05,3118,,,,,,57.76,57.76,2195,6.39,6.39,243,49.24,49.24,1871,11.63,11.63,442,,,,,,,,,,,,,,,,,,219418.0,9.08,,,,,,,,,1.34,1.34,51,,,,,50.0,3.0,3.0,,,,0.13,0.13,0.0,0.0,5.0,217885.0,,492,12.95,73,381.0,233,202,181.0,,492,15.58,15.58,592.0,,,,,,,,2.21,2.21,0,0.0,84,130266,0.05,0.05,0.0,0.0,2.0,130266.0,Brasileirao Betano Serie A
Palmeiras,,,,72.11,72.11,2740,,,,,,54.37,54.37,2066,7.89,7.89,300,39.18,39.18,1489,10.37,10.37,394,,,,,,,,,,,,,,,,,,129888.0,8.11,,,,,,,,,2.42,2.42,92,,,,,77.78,2.0,7.0,,,,0.05,0.05,0.0,0.0,2.0,29313292.0,,583,15.34,79,402.0,304,235,274.0,,583,14.0,14.0,532.0,,,,,,,,2.0,2.0,5,0.13,76,218606,0.03,0.03,0.0,0.0,1.0,218606.0,Brasileirao Betano Serie A
Ceará,,,,67.26,67.26,2556,,,,,,50.45,50.45,1917,5.39,5.39,205,36.95,36.95,1404,12.18,12.18,463,,,,,,,,,,,,,,,,,,185467.0,7.65,,,,,,,,,1.76,1.76,67,,,,,55.56,4.0,5.0,,,,0.18,0.18,0.0,0.0,7.0,327.0,,413,10.87,52,298.0,243,160,224.0,,413,11.03,11.03,419.0,,,,,,,,3.37,3.37,0,0.0,128,221304,0.05,0.05,0.0,0.0,2.0,218377.0,Brasileirao Betano Serie A
Coritiba,,,,62.21,62.21,2364,,,,,,46.71,46.71,1775,5.39,5.39,205,39.26,39.26,1492,11.08,11.08,421,,,,,,,,,,,,,,,,,,37572387.0,7.65,,,,,,,,,1.45,1.45,55,,,,,75.0,0.0,4.0,,,,0.24,0.24,0.0,0.0,9.0,33187700.0,,472,12.42,102,280.0,228,150,229.0,,472,14.76,14.76,561.0,,,,,,,,2.92,2.92,1,0.03,111,15779845,0.08,0.08,0.0,0.0,3.0,10631625.0,Brasileirao Betano Serie A
Goiás,,,,62.79,62.79,2386,,,,,,39.29,39.29,1493,3.47,3.47,132,31.18,31.18,1185,12.61,12.61,479,,,,,,,,,,,,,,,,,,7742251.0,8.36,,,,,,,,,1.45,1.45,55,,,,,83.33,0.0,6.0,,,,0.05,0.05,0.0,0.0,2.0,158445.0,,322,8.47,51,241.0,196,121,174.0,,322,13.42,13.42,510.0,,,,,,,,3.05,3.05,0,0.0,116,158445,0.11,0.11,0.0,0.0,4.0,227214.0,Brasileirao Betano Serie A
Atlético Mineiro,,,,89.92,89.92,3417,,,,,,58.39,58.39,2219,6.58,6.58,250,46.87,46.87,1781,11.05,11.05,420,,,,,,,,,,,,,,,,,,217244.0,7.65,,,,,,,,,1.45,1.45,55,,,,,83.33,1.0,5.0,,,,0.03,0.03,0.0,0.0,1.0,,,515,13.55,85,318.0,288,182,272.0,,515,15.42,15.42,586.0,,,,,,,,2.34,2.34,1,0.03,89,32577,,,,,,,Brasileirao Betano Serie A
Internacional,,,,81.34,81.34,3091,,,,,,49.92,49.92,1897,5.32,5.32,202,39.0,39.0,1482,10.68,10.68,406,,,,,,,,,,,,,,,,,,8056315.0,8.16,,,,,,,,,1.29,1.29,49,,,,,80.0,2.0,8.0,,,,0.05,0.05,0.0,0.0,2.0,219563.0,,461,12.13,68,336.0,223,188,185.0,,461,15.21,15.21,578.0,,,,,,,,2.32,2.32,2,0.05,88,186911,0.05,0.05,0.0,0.0,2.0,186911.0,Brasileirao Betano Serie A
