team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
SpVgg Greuther Fürth,,,,97.38,97.38,3311,,,,,,51.91,51.91,1765,5.62,5.62,191,42.53,42.53,1446,10.29,10.29,350,,,,,,,,,,,,,,,,,,23277920.0,7.62,,,,,,,,,2.32,2.32,79,,,,,66.67,2.0,4.0,,,,0.09,0.09,0.0,0.0,3.0,32360.0,,384,11.29,66,273.0,170,159,161.0,,384,14.03,14.03,477.0,,,,,,,,1.88,1.88,0,0.0,64,34587,0.06,0.06,0.0,0.0,2.0,32360.0,Germany Bundesliga 2
Karlsruher SC,,,,79.03,79.03,2687,,,,,,50.47,50.47,1716,5.59,5.59,190,41.91,41.91,1425,10.59,10.59,360,,,,,,,,,,,,,,,,,,33524.0,7.9,,,,,,,,,1.62,1.62,55,,,,,75.0,0.0,4.0,,,,0.09,0.09,,,3.0,,,451,13.26,57,345.0,199,173,152.0,,451,13.65,13.65,464.0,,,,,,,,1.91,1.91,2,0.06,65,34378,0.09,0.09,0.0,0.0,3.0,32477.0,Germany Bundesliga 2
Sandhausen,,,,70.53,70.53,2398,,,,,,40.82,40.82,1388,4.15,4.15,141,31.32,31.32,1065,11.21,11.21,381,,,,,,,,,,,,,,,,,,23277919.0,8.36,,,,,,,,,1.38,1.38,47,,,,,50.0,1.0,1.0,,,,0.06,0.06,0.0,0.0,2.0,30850.0,,272,8.0,49,209.0,146,112,130.0,,272,10.91,10.91,371.0,,,,,,,,2.71,2.71,0,0.0,92,30850,0.03,0.03,0.0,0.0,1.0,25747.0,Germany Bundesliga 2
Fortuna Düsseldorf,,,,71.85,71.85,2443,,,,,,52.82,52.82,1796,4.65,4.65,158,40.85,40.85,1389,9.56,9.56,325,,,,,,,,,,,,,,,,,,24817991.0,7.34,,,,,,,,,1.03,1.03,35,,,,,66.67,3.0,6.0,,,,0.06,0.06,,,2.0,,,425,12.5,49,315.0,194,185,169.0,,425,11.94,11.94,406.0,,,,,,,,2.35,2.35,1,0.03,80,155136,0.06,0.06,0.0,0.0,2.0,25683.0,Germany Bundesliga 2
Hamburger SV,,,,85.41,85.41,2904,,,,,,58.97,58.97,2005,5.26,5.26,179,43.62,43.62,1483,10.29,10.29,350,,,,,,,,,,,,,,,,,,6006039.0,7.45,,,,,,,,,1.62,1.62,55,,,,,42.86,4.0,3.0,,,,0.12,0.12,1.0,0.03,4.0,3861546.0,,422,12.41,54,329.0,213,192,183.0,,422,12.85,12.85,437.0,,,,,,,,2.24,2.24,2,0.06,76,38208,0.09,0.09,0.0,0.0,3.0,537201.0,Germany Bundesliga 2
Heidenheim,,,,92.35,92.35,3140,,,,,,50.53,50.53,1718,5.74,5.74,195,44.94,44.94,1528,9.68,9.68,329,,,,,,,,,,,,,,,,,,537629.0,7.72,,,,,,,,,1.56,1.56,53,,,,,75.0,1.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,30995.0,,421,12.38,52,299.0,217,171,186.0,,421,12.56,12.56,427.0,,,,,,,,1.65,1.65,0,0.0,56,34987,0.03,0.03,0.0,0.0,1.0,32747.0,Germany Bundesliga 2
Paderborn,,,,94.21,94.21,3203,,,,,,59.24,59.24,2014,4.65,4.65,158,42.38,42.38,1441,8.26,8.26,281,,,,,,,,,,,,,,,,,,741531.0,7.39,,,,,,,,,1.41,1.41,48,,,,,75.0,2.0,6.0,,,,0.03,0.03,0.0,0.0,1.0,32446.0,,450,13.24,60,339.0,234,197,199.0,,450,11.85,11.85,403.0,,,,,,,,1.68,1.68,0,0.0,57,39608,0.06,0.06,0.0,0.0,2.0,41066.0,Germany Bundesliga 2
Hannover 96,,,,82.85,82.85,2817,,,,,,48.62,48.62,1653,4.41,4.41,150,34.12,34.12,1160,9.82,9.82,334,,,,,,,,,,,,,,,,,,1525233.0,7.19,,,,,,,,,1.0,1.0,34,,,,,60.0,2.0,3.0,,,,0.06,0.06,0.0,0.0,2.0,33591.0,,334,9.82,51,270.0,169,157,134.0,,334,12.91,12.91,439.0,,,,,,,,2.29,2.29,3,0.09,78,418355,0.06,0.06,0.0,0.0,2.0,33591.0,Germany Bundesliga 2
Jahn Regensburg,,,,84.91,84.91,2887,,,,,,44.85,44.85,1525,4.24,4.24,144,33.85,33.85,1151,10.62,10.62,361,,,,,,,,,,,,,,,,,,53273.0,7.12,,,,,,,,,2.18,2.18,74,,,,,50.0,2.0,2.0,,,,0.12,0.12,0.0,0.0,4.0,32018.0,,351,10.32,43,237.0,189,127,159.0,,351,13.62,13.62,463.0,,,,,,,,2.62,2.62,1,0.03,89,36436,0.03,0.03,0.0,0.0,1.0,418377.0,Germany Bundesliga 2
Nürnberg,,,,82.53,82.53,2806,,,,,,48.88,48.88,1662,5.15,5.15,175,36.35,36.35,1236,9.44,9.44,321,,,,,,,,,,,,,,,,,,37807.0,7.28,,,,,,,,,1.68,1.68,57,,,,,66.67,0.0,3.0,,,,0.06,0.06,0.0,0.0,2.0,34361.0,,376,11.06,66,249.0,197,134,200.0,,376,12.97,12.97,441.0,,,,,,,,2.26,2.26,1,0.03,77,3861563,,,,,,,Germany Bundesliga 2
Hansa Rostock,,,,73.0,73.0,2482,,,,,,42.94,42.94,1460,4.74,4.74,161,34.44,34.44,1171,11.06,11.06,376,,,,,,,,,,,,,,,,,,36599.0,7.65,,,,,,,,,1.53,1.53,52,,,,,50.0,0.0,2.0,,,,0.03,0.03,0.0,0.0,1.0,37779.0,,319,9.38,72,262.0,170,119,152.0,,319,15.47,15.47,526.0,,,,,,,,2.47,2.47,0,0.0,84,32689,0.09,0.09,0.0,0.0,3.0,24727.0,Germany Bundesliga 2
DSC Arminia Bielefeld,,,,76.47,76.47,2600,,,,,,44.82,44.82,1524,4.26,4.26,145,35.59,35.59,1210,11.06,11.06,376,,,,,,,,,,,,,,,,,,162748.0,7.2,,,,,,,,,1.38,1.38,47,,,,,66.67,0.0,3.0,,,,0.12,0.12,,,4.0,,,386,11.35,55,292.0,212,158,156.0,,386,14.47,14.47,492.0,,,,,,,,2.21,2.21,3,0.09,75,1525040,0.12,0.12,0.0,0.0,4.0,32565.0,Germany Bundesliga 2
Magdeburg,,,,87.32,87.32,2969,,,,,,60.26,60.26,2049,4.62,4.62,157,36.29,36.29,1234,9.03,9.03,307,,,,,,,,,,,,,,,,,,32683.0,7.54,,,,,,,,,2.26,2.26,77,,,,,66.67,1.0,2.0,,,,0.06,0.06,0.0,0.0,2.0,133479.0,,408,12.0,72,261.0,189,163,211.0,,408,13.97,13.97,475.0,,,,,,,,2.24,2.24,1,0.03,76,32683,0.06,0.06,0.0,0.0,2.0,23277866.0,Germany Bundesliga 2
Holstein Kiel,,,,81.79,81.79,2781,,,,,,55.21,55.21,1877,5.29,5.29,180,37.29,37.29,1268,10.03,10.03,341,,,,,,,,,,,,,,,,,,33121.0,7.45,,,,,,,,,1.5,1.5,51,,,,,75.0,2.0,6.0,,,,,,,,,,,446,13.12,64,349.0,215,175,162.0,,446,13.29,13.29,452.0,,,,,,,,2.03,2.03,1,0.03,69,32516,,,,,,,Germany Bundesliga 2
Eintracht Braunschweig,,,,70.76,70.76,2406,,,,,,39.09,39.09,1329,4.79,4.79,163,31.94,31.94,1086,10.53,10.53,358,,,,,,,,,,,,,,,,,,74008.0,7.23,,,,,,,,,1.56,1.56,53,,,,,50.0,0.0,2.0,,,,0.06,0.06,,,2.0,,,379,11.15,57,267.0,207,141,177.0,,379,13.79,13.79,469.0,,,,,,,,2.5,2.5,1,0.03,85,37726,0.09,0.09,0.0,0.0,3.0,34027.0,Germany Bundesliga 2
Darmstadt 98,,,,89.68,89.68,3049,,,,,,49.94,49.94,1698,5.44,5.44,185,42.85,42.85,1457,10.47,10.47,356,,,,,,,,,,,,,,,,,,3861539.0,7.42,,,,,,,,,2.15,2.15,73,,,,,50.0,2.0,2.0,,,,0.03,0.03,0.0,0.0,1.0,3861539.0,,405,11.91,76,314.0,230,141,175.0,,405,13.44,13.44,457.0,,,,,,,,2.35,2.35,2,0.06,80,31866,0.12,0.12,0.0,0.0,4.0,35245.0,Germany Bundesliga 2
Kaiserslautern,,,,76.03,76.03,2585,,,,,,44.65,44.65,1518,5.38,5.38,183,36.29,36.29,1234,9.24,9.24,314,,,,,,,,,,,,,,,,,,31979.0,7.45,,,,,,,,,1.44,1.44,49,,,,,75.0,0.0,4.0,,,,0.09,0.09,0.0,0.0,3.0,31711.0,,364,10.71,59,279.0,191,157,148.0,,364,11.82,11.82,402.0,,,,,,,,2.26,2.26,0,0.0,77,458905,,,,,,,Germany Bundesliga 2
St. Pauli,,,,88.5,88.5,3009,,,,,,55.97,55.97,1903,5.0,5.0,170,40.18,40.18,1366,9.03,9.03,307,,,,,,,,,,,,,,,,,,34650.0,7.6,,,,,,,,,1.62,1.62,55,,,,,33.33,2.0,1.0,,,,0.03,0.03,0.0,0.0,1.0,37253454.0,,479,14.09,73,347.0,243,172,200.0,,479,13.03,13.03,443.0,,,,,,,,2.21,2.21,1,0.03,75,6605,0.03,0.03,0.0,0.0,1.0,18683.0,Germany Bundesliga 2
