team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Osasuna,,,,92.16,92.16,3502,,,,,,48.32,48.32,1836,4.18,4.18,159,44.55,44.55,1693,12.45,12.45,473,,,,,,,,,,,,,,,,,,186123.0,7.19,,,,,,,,,1.58,1.58,60,,,,,80.0,1.0,4.0,,,,0.18,0.18,0.0,0.0,7.0,186427.0,,394,10.37,97,271.0,221,139,175.0,,394,12.71,12.71,483.0,,,,,,,,2.5,2.5,1,0.03,95,188626,0.03,0.03,0.0,0.0,1.0,37297124.0,Spain La Liga
Sevilla,,,,91.03,91.03,3459,,,,,,52.97,52.97,2013,4.58,4.58,174,50.11,50.11,1904,11.39,11.39,433,,,,,,,,,,,,,,,,,,128943.0,7.4,,,,,,,,,2.79,2.79,106,,,,,80.0,1.0,4.0,,,,0.26,0.26,0.0,0.0,10.0,212976.0,,422,11.11,102,291.0,235,152,177.0,,422,13.74,13.74,522.0,,,,,,,,3.11,3.11,9,0.24,118,941,0.11,0.11,1.0,0.03,4.0,433169.0,Spain La Liga
Celta de Vigo,,,,94.97,94.97,3609,,,,,,49.92,49.92,1897,4.84,4.84,184,43.47,43.47,1652,11.47,11.47,436,,,,,,,,,,,,,,,,,,800.0,7.33,,,,,,,,,2.16,2.16,82,,,,,50.0,2.0,2.0,,,,0.08,0.08,0.0,0.0,3.0,109871.0,,439,11.55,128,260.0,192,164,212.0,,439,16.0,16.0,608.0,,,,,,,,2.24,2.24,2,0.05,85,447240,0.08,0.08,0.0,0.0,3.0,25278.0,Spain La Liga
Espanyol,,,,81.74,81.74,3106,,,,,,42.61,42.61,1619,4.68,4.68,178,36.39,36.39,1383,10.79,10.79,410,,,,,,,,,,,,,,,,,,96740.0,7.3,,,,,,,,,1.66,1.66,63,,,,,80.0,0.0,5.0,,,,0.16,0.16,0.0,0.0,6.0,186450.0,,387,10.18,110,276.0,176,159,146.0,,387,15.92,15.92,605.0,,,,,,,,2.55,2.55,2,0.05,97,5967843,0.11,0.11,0.0,0.0,4.0,96854.0,Spain La Liga
Real Valladolid,,,,82.74,82.74,3144,,,,,,49.16,49.16,1868,4.47,4.47,170,36.08,36.08,1371,9.97,9.97,379,,,,,,,,,,,,,,,,,,37565466.0,7.24,,,,,,,,,2.58,2.58,98,,,,,75.0,1.0,3.0,,,,0.13,0.13,1.0,0.03,5.0,751551.0,,364,9.58,96,244.0,220,148,203.0,,364,14.13,14.13,537.0,,,,,,,,2.45,2.45,0,0.0,93,447134,0.05,0.05,0.0,0.0,2.0,186678.0,Spain La Liga
Villarreal,,,,96.37,96.37,3662,,,,,,57.42,57.42,2182,5.53,5.53,210,48.47,48.47,1842,10.58,10.58,402,,,,,,,,,,,,,,,,,,186418.0,7.48,,,,,,,,,2.26,2.26,86,,,,,57.14,3.0,4.0,,,,0.08,0.08,0.0,0.0,3.0,448342.0,,472,12.42,121,326.0,205,199,179.0,,472,13.58,13.58,516.0,,,,,,,,2.37,2.37,1,0.03,90,7698436,0.05,0.05,0.0,0.0,2.0,7698436.0,Spain La Liga
FC Barcelona,,,,114.45,114.45,4349,,,,,,64.71,64.71,2459,6.42,6.42,244,59.42,59.42,2258,10.0,10.0,380,,,,,,,,,,,,,,,,,,31000.0,7.52,,,,,,,,,2.58,2.58,98,,,,,0.0,2.0,0.0,,,,0.11,0.11,0.0,0.0,4.0,3779.0,,518,13.63,139,410.0,270,196,162.0,,518,12.66,12.66,481.0,,,,,,,,2.18,2.18,5,0.13,83,37459030,0.08,0.08,0.0,0.0,3.0,31000.0,Spain La Liga
Rayo Vallecano,,,,97.97,97.97,3723,,,,,,50.89,50.89,1934,4.97,4.97,189,45.55,45.55,1731,13.08,13.08,497,,,,,,,,,,,,,,,,,,383223.0,7.23,,,,,,,,,2.55,2.55,97,,,,,40.0,6.0,4.0,,,,0.13,0.13,0.0,0.0,5.0,96002.0,,489,12.87,133,280.0,241,157,239.0,,489,15.71,15.71,597.0,,,,,,,,2.32,2.32,3,0.08,88,447278,0.05,0.05,0.0,0.0,2.0,96002.0,Spain La Liga
Cádiz,,,,81.66,81.66,3103,,,,,,42.18,42.18,1603,3.79,3.79,144,34.13,34.13,1297,12.24,12.24,465,,,,,,,,,,,,,,,,,,189959.0,7.5,,,,,,,,,2.0,2.0,76,,,,,80.0,1.0,4.0,,,,0.08,0.08,0.0,0.0,3.0,189238.0,,353,9.29,90,255.0,203,118,141.0,,353,14.32,14.32,544.0,,,,,,,,2.95,2.95,1,0.03,112,188865,0.13,0.13,0.0,0.0,5.0,1582.0,Spain La Liga
Real Sociedad,,,,87.76,87.76,3335,,,,,,54.87,54.87,2085,4.34,4.34,165,42.5,42.5,1615,14.87,14.87,565,,,,,,,,,,,,,,,,,,32710.0,7.25,,,,,,,,,2.39,2.39,91,,,,,50.0,2.0,2.0,,,,0.05,0.05,0.0,0.0,2.0,32710.0,,428,11.26,108,310.0,190,181,159.0,,428,15.24,15.24,579.0,,,,,,,,2.5,2.5,0,0.0,95,530762,,,,,,,Spain La Liga
Valencia,,,,89.16,89.16,3388,,,,,,52.79,52.79,2006,5.95,5.95,226,46.66,46.66,1773,11.18,11.18,425,,,,,,,,,,,,,,,,,,186337.0,7.32,,,,,,,,,2.11,2.11,80,,,,,62.5,3.0,5.0,,,,0.16,0.16,0.0,0.0,6.0,447554.0,,422,11.11,136,314.0,226,153,173.0,,422,15.5,15.5,589.0,,,,,,,,2.42,2.42,3,0.08,92,96887,0.11,0.11,0.0,0.0,4.0,96887.0,Spain La Liga
Girona,,,,83.21,83.21,3162,,,,,,50.79,50.79,1930,3.82,3.82,145,37.74,37.74,1434,10.21,10.21,388,,,,,,,,,,,,,,,,,,4574.0,7.55,,,,,,,,,2.26,2.26,86,,,,,88.89,1.0,8.0,,,,0.03,0.03,1.0,0.03,1.0,31607851.0,,404,10.63,83,309.0,212,171,147.0,,404,13.11,13.11,498.0,,,,,,,,2.42,2.42,0,0.0,92,37541244,0.05,0.05,0.0,0.0,2.0,1505.0,Spain La Liga
Almería,,,,77.32,77.32,2938,,,,,,44.26,44.26,1682,3.87,3.87,147,32.42,32.42,1232,10.45,10.45,397,,,,,,,,,,,,,,,,,,333499.0,7.27,,,,,,,,,2.16,2.16,82,,,,,66.67,1.0,2.0,,,,0.08,0.08,0.0,0.0,3.0,3510186.0,,375,9.87,110,278.0,189,158,162.0,,375,12.92,12.92,491.0,,,,,,,,2.61,2.61,1,0.03,99,129757,0.05,0.05,0.0,0.0,2.0,129757.0,Spain La Liga
