team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Rionegro Águilas,,,,103.11,103.11,4743,,,,,,50.57,50.57,2326,4.26,4.26,196,75.3,75.3,3464,11.26,11.26,518,,,,,,,,,,,,,,,,,,240435.0,7.85,,,,,,,,,1.59,1.59,73,,,,,90.0,0.0,10.0,,,,0.13,0.13,0.0,0.0,6.0,235897.0,,403,8.76,32,318.0,247,175,281.0,,403,10.8,10.8,497.0,,,,,,,,2.91,2.91,0,0.0,134,240435,0.11,0.11,0.0,0.0,5.0,404497.0,Colombia Liga BetPlay
Atlético Bucaramanga,,,,106.98,106.98,4921,,,,,,49.26,49.26,2266,3.96,3.96,182,70.87,70.87,3260,8.83,8.83,406,,,,,,,,,,,,,,,,,,219203.0,7.43,,,,,,,,,1.74,1.74,80,,,,,33.33,4.0,2.0,,,,0.11,0.11,0.0,0.0,5.0,77698.0,,332,7.22,15,265.0,212,165,270.0,,332,12.26,12.26,564.0,,,,,,,,2.61,2.61,0,0.0,120,77698,0.04,0.04,0.0,0.0,2.0,236579.0,Colombia Liga BetPlay
América de Cali,,,,102.72,102.72,4725,,,,,,49.48,49.48,2276,4.7,4.7,216,68.35,68.35,3144,11.22,11.22,516,,,,,,,,,,,,,,,,,,286503.0,7.28,,,,,,,,,1.43,1.43,66,,,,,71.43,2.0,5.0,,,,0.09,0.09,0.0,0.0,4.0,237819.0,,401,8.72,49,298.0,267,169,312.0,,401,11.7,11.7,538.0,,,,,,,,2.52,2.52,0,0.0,116,240386,0.11,0.11,0.0,0.0,5.0,403178.0,Colombia Liga BetPlay
Envigado,,,,108.37,108.37,4985,,,,,,46.65,46.65,2146,3.61,3.61,166,68.93,68.93,3171,12.65,12.65,582,,,,,,,,,,,,,,,,,,237772.0,7.26,,,,,,,,,1.8,1.8,83,,,,,85.71,0.0,7.0,,,,0.13,0.13,0.0,0.0,6.0,257960.0,,330,7.17,35,196.0,196,162,343.0,,330,12.37,12.37,569.0,,,,,,,,3.07,3.07,0,0.0,141,238145,0.04,0.04,0.0,0.0,2.0,238095.0,Colombia Liga BetPlay
Santa Fe,,,,99.37,99.37,4571,,,,,,51.48,51.48,2368,4.48,4.48,206,65.52,65.52,3014,11.13,11.13,512,,,,,,,,,,,,,,,,,,232772.0,7.55,,,,,,,,,1.48,1.48,68,,,,,64.29,5.0,9.0,,,,0.24,0.24,0.0,0.0,11.0,244723.0,,375,8.15,40,255.0,212,176,289.0,,375,10.93,10.93,503.0,,,,,,,,3.2,3.2,0,0.0,147,1043,0.09,0.09,0.0,0.0,4.0,199507.0,Colombia Liga BetPlay
La Equidad,,,,107.74,107.74,4956,,,,,,48.39,48.39,2226,4.52,4.52,208,79.91,79.91,3676,13.96,13.96,642,,,,,,,,,,,,,,,,,,236775.0,7.45,,,,,,,,,1.24,1.24,57,,,,,84.62,2.0,11.0,,,,0.04,0.04,0.0,0.0,2.0,236775.0,,436,9.48,29,284.0,254,205,327.0,,436,11.72,11.72,539.0,,,,,,,,3.11,3.11,0,0.0,143,260627,0.09,0.09,0.0,0.0,4.0,237888.0,Colombia Liga BetPlay
Deportivo Pasto,,,,97.33,97.33,4477,,,,,,46.67,46.67,2147,4.46,4.46,205,69.37,69.37,3191,9.24,9.24,425,,,,,,,,,,,,,,,,,,32422580.0,7.4,,,,,,,,,1.61,1.61,74,,,,,83.33,1.0,5.0,,,,0.17,0.17,0.0,0.0,8.0,112311.0,,355,7.72,31,232.0,196,163,243.0,,355,8.7,8.7,400.0,,,,,,,,2.61,2.61,0,0.0,120,186308,0.09,0.09,0.0,0.0,4.0,14004571.0,Colombia Liga BetPlay
Millonarios,,,,104.73,104.73,5446,,,,,,57.44,57.44,2987,5.46,5.46,284,71.71,71.71,3729,9.87,9.87,513,,,,,,,,,,,,,,,,,,236576.0,7.86,,,,,,,,,1.65,1.65,86,,,,,71.43,2.0,5.0,,,,0.12,0.12,0.0,0.0,6.0,1453020.0,,441,8.48,44,412.0,290,227,338.0,,441,11.88,11.88,618.0,,,,,,,,2.02,2.02,0,0.0,105,7689745,0.02,0.02,0.0,0.0,1.0,37422986.0,Colombia Liga BetPlay
Cortuluá,,,,110.38,110.38,4415,,,,,,50.0,50.0,2000,4.95,4.95,198,80.75,80.75,3230,12.2,12.2,488,,,,,,,,,,,,,,,,,,30831909.0,7.75,,,,,,,,,1.0,1.0,40,,,,,63.64,4.0,7.0,,,,0.05,0.05,0.0,0.0,2.0,237142.0,,350,8.75,109,247.0,224,135,238.0,,350,11.85,11.85,474.0,,,,,,,,2.6,2.6,1,0.03,104,238079,0.08,0.08,0.0,0.0,3.0,452908.0,Colombia Liga BetPlay
Atlético Nacional,,,,101.9,101.9,4891,,,,,,54.42,54.42,2612,4.94,4.94,237,65.52,65.52,3145,8.88,8.88,426,,,,,,,,,,,,,,,,,,5640859.0,7.69,,,,,,,,,1.58,1.58,76,,,,,84.62,2.0,11.0,,,,0.1,0.1,0.0,0.0,5.0,236531.0,,457,9.52,57,340.0,261,213,315.0,,457,11.56,11.56,555.0,,,,,,,,2.6,2.6,0,0.0,125,214769,0.08,0.08,0.0,0.0,4.0,129080.0,Colombia Liga BetPlay
Once Caldas,,,,103.95,103.95,4158,,,,,,49.88,49.88,1995,4.63,4.63,185,75.78,75.78,3031,11.43,11.43,457,,,,,,,,,,,,,,,,,,240405.0,7.45,,,,,,,,,1.85,1.85,74,,,,,90.0,1.0,9.0,,,,0.1,0.1,0.0,0.0,4.0,235454.0,,321,8.03,30,275.0,196,148,271.0,,321,14.4,14.4,576.0,,,,,,,,2.6,2.6,0,0.0,104,37553687,0.08,0.08,0.0,0.0,3.0,235820.0,Colombia Liga BetPlay
Unión Magdalena,,,,99.83,99.83,3993,,,,,,47.38,47.38,1895,3.5,3.5,140,67.85,67.85,2714,10.35,10.35,414,,,,,,,,,,,,,,,,,,237990.0,7.85,,,,,,,,,1.43,1.43,57,,,,,80.0,0.0,5.0,,,,0.18,0.18,0.0,0.0,7.0,236865.0,,255,6.38,14,175.0,175,96,222.0,,255,11.05,11.05,442.0,,,,,,,,3.23,3.23,0,0.0,129,239435,0.1,0.1,0.0,0.0,4.0,235664.0,Colombia Liga BetPlay
Junior FC,,,,97.42,97.42,5066,,,,,,53.88,53.88,2802,4.79,4.79,249,67.65,67.65,3518,11.56,11.56,601,,,,,,,,,,,,,,,,,,283842.0,7.45,,,,,,,,,1.77,1.77,92,,,,,76.92,3.0,10.0,,,,0.1,0.1,0.0,0.0,5.0,61532.0,,425,8.17,49,374.0,252,201,266.0,,425,11.63,11.63,605.0,,,,,,,,2.88,2.88,1,0.02,150,236448,0.06,0.06,0.0,0.0,3.0,107698.0,Colombia Liga BetPlay
Patriotas Boyacá,,,,103.98,103.98,4159,,,,,,47.33,47.33,1893,4.68,4.68,187,79.08,79.08,3163,9.55,9.55,382,,,,,,,,,,,,,,,,,,213829.0,7.65,,,,,,,,,1.58,1.58,63,,,,,62.5,3.0,5.0,,,,0.1,0.1,0.0,0.0,4.0,460091.0,,300,7.5,29,219.0,193,135,266.0,,300,10.68,10.68,427.0,,,,,,,,2.55,2.55,0,0.0,102,460091,,,,,,,Colombia Liga BetPlay
Independiente Medellín,,,,102.61,102.61,5541,,,,,,49.07,49.07,2650,4.2,4.2,227,67.37,67.37,3638,9.63,9.63,520,,,,,,,,,,,,,,,,,,236806.0,7.34,,,,,,,,,1.57,1.57,85,,,,,75.0,4.0,12.0,,,,0.13,0.13,0.0,0.0,7.0,97651.0,,443,8.2,32,367.0,286,196,276.0,,443,9.2,9.2,497.0,,,,,,,,2.35,2.35,0,0.0,127,214800,0.04,0.04,0.0,0.0,2.0,129080.0,Colombia Liga BetPlay
Deportes Tolima,,,,101.15,101.15,4855,,,,,,50.54,50.54,2426,3.92,3.92,188,68.77,68.77,3301,11.31,11.31,543,,,,,,,,,,,,,,,,,,258788.0,8.16,,,,,,,,,1.73,1.73,83,,,,,50.0,3.0,3.0,,,,0.1,0.1,0.0,0.0,5.0,236726.0,,364,7.58,13,281.0,219,191,275.0,,364,11.21,11.21,538.0,,,,,,,,2.5,2.5,0,0.0,120,233868,0.13,0.13,0.0,0.0,6.0,236366.0,Colombia Liga BetPlay
Jaguares de Córdoba,,,,98.88,98.88,3955,,,,,,47.35,47.35,1894,4.18,4.18,167,71.28,71.28,2851,11.35,11.35,454,,,,,,,,,,,,,,,,,,239361.0,7.68,,,,,,,,,1.5,1.5,60,,,,,54.55,5.0,6.0,,,,0.05,0.05,0.0,0.0,2.0,237782.0,,270,6.75,18,195.0,162,116,197.0,,270,10.35,10.35,414.0,,,,,,,,2.65,2.65,0,0.0,106,16488505,0.03,0.03,0.0,0.0,1.0,237993.0,Colombia Liga BetPlay
Deportivo Cali,,,,91.58,91.58,3663,,,,,,50.1,50.1,2004,4.48,4.48,179,65.95,65.95,2638,10.48,10.48,419,,,,,,,,,,,,,,,,,,37416913.0,7.65,,,,,,,,,1.88,1.88,75,,,,,71.43,4.0,10.0,,,,0.2,0.2,0.0,0.0,8.0,159986.0,,244,6.1,98,273.0,135,127,175.0,,244,13.0,13.0,520.0,,,,,,,,3.15,3.15,2,0.05,126,236937,0.1,0.1,0.0,0.0,4.0,20335630.0,Colombia Liga BetPlay
Deportivo Pereira,,,,96.73,96.73,4643,,,,,,46.25,46.25,2220,4.02,4.02,193,67.4,67.4,3235,10.67,10.67,512,,,,,,,,,,,,,,,,,,37555431.0,8.77,,,,,,,,,1.15,1.15,55,,,,,90.0,1.0,9.0,,,,0.06,0.06,0.0,0.0,3.0,240102.0,,412,8.58,45,269.0,232,188,290.0,,412,9.44,9.44,453.0,,,,,,,,3.15,3.15,0,0.0,151,238049,0.04,0.04,0.0,0.0,2.0,236552.0,Colombia Liga BetPlay
