team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Aldosivi,,,,83.64,83.64,3513,,,,,,44.19,44.19,1856,3.76,3.76,158,40.52,40.52,1702,11.33,11.33,476,,,,,,,,,,,,,,,,,,5336951.0,7.34,,,,,,,,,1.6,1.6,67,,,,,80.0,0.0,5.0,,,,0.12,0.12,0.0,0.0,5.0,37261295.0,,315,7.5,26,200.0,186,115,188.0,,315,16.17,16.17,679.0,,,,,,,,2.5,2.5,0,0.0,105,335754,0.12,0.12,0.0,0.0,5.0,37567268.0,Argentina Liga Profissional de Futebol
Godoy Cruz,,,,78.34,78.34,3212,,,,,,41.98,41.98,1721,5.41,5.41,222,43.9,43.9,1800,10.24,10.24,420,,,,,,,,,,,,,,,,,,215481.0,7.85,,,,,,,,,1.22,1.22,50,,,,,75.0,0.0,4.0,,,,0.1,0.1,0.0,0.0,4.0,218138.0,,475,11.59,18,314.0,273,170,260.0,,475,15.78,15.78,647.0,,,,,,,,2.44,2.44,0,0.0,100,211937,0.2,0.2,0.0,0.0,8.0,333818.0,Argentina Liga Profissional de Futebol
Tigre,,,,85.23,85.23,3750,,,,,,40.57,40.57,1785,4.82,4.82,212,44.11,44.11,1941,9.64,9.64,424,,,,,,,,,,,,,,,,,,7340309.0,7.75,,,,,,,,,1.25,1.25,55,,,,,90.0,0.0,10.0,,,,0.07,0.07,0.0,0.0,3.0,215821.0,,524,11.91,18,379.0,292,218,268.0,,524,16.77,16.77,738.0,,,,,,,,2.09,2.09,0,0.0,92,262178,0.07,0.07,0.0,0.0,3.0,37342993.0,Argentina Liga Profissional de Futebol
Banfield,,,,80.85,80.85,3315,,,,,,39.68,39.68,1627,4.73,4.73,194,46.0,46.0,1886,11.71,11.71,480,,,,,,,,,,,,,,,,,,456310.0,8.06,,,,,,,,,1.44,1.44,59,,,,,71.43,2.0,5.0,,,,0.02,0.02,0.0,0.0,1.0,37261249.0,,398,9.71,20,270.0,246,153,222.0,,398,15.44,15.44,633.0,,,,,,,,2.78,2.78,0,0.0,114,213401,0.17,0.17,0.0,0.0,7.0,131820.0,Argentina Liga Profissional de Futebol
San Lorenzo,,,,88.12,88.12,3613,,,,,,38.27,38.27,1569,4.59,4.59,188,45.71,45.71,1874,11.05,11.05,453,,,,,,,,,,,,,,,,,,333778.0,7.65,,,,,,,,,1.95,1.95,80,,,,,70.0,3.0,7.0,,,,0.05,0.05,0.0,0.0,2.0,25177798.0,,380,9.27,17,240.0,200,151,207.0,,380,16.68,16.68,684.0,,,,,,,,2.37,2.37,0,0.0,97,257864,0.05,0.05,0.0,0.0,2.0,236349.0,Argentina Liga Profissional de Futebol
Huracán,,,,89.29,89.29,3661,,,,,,45.8,45.8,1878,5.46,5.46,224,52.9,52.9,2169,11.17,11.17,458,,,,,,,,,,,,,,,,,,189825.0,7.76,,,,,,,,,1.41,1.41,58,,,,,93.33,1.0,14.0,,,,0.1,0.1,,,4.0,,,458,11.17,16,333.0,249,182,195.0,,458,17.34,17.34,711.0,,,,,,,,2.78,2.78,0,0.0,114,402331,0.1,0.1,0.0,0.0,4.0,214702.0,Argentina Liga Profissional de Futebol
Lanús,,,,86.63,86.63,3552,,,,,,36.17,36.17,1483,4.88,4.88,200,44.76,44.76,1835,10.98,10.98,450,,,,,,,,,,,,,,,,,,32809710.0,7.45,,,,,,,,,1.63,1.63,67,,,,,66.67,0.0,3.0,,,,0.17,0.17,0.0,0.0,7.0,237254.0,,387,9.44,18,264.0,191,154,167.0,,387,16.56,16.56,679.0,,,,,,,,2.9,2.9,1,0.02,119,37261257,0.05,0.05,0.0,0.0,2.0,37416814.0,Argentina Liga Profissional de Futebol
Unión Santa Fe,,,,80.37,80.37,3295,,,,,,43.0,43.0,1763,6.12,6.12,251,52.1,52.1,2136,11.2,11.2,459,,,,,,,,,,,,,,,,,,260891.0,7.38,,,,,,,,,1.2,1.2,49,,,,,62.5,3.0,5.0,,,,0.07,0.07,0.0,0.0,3.0,260891.0,,413,10.07,18,316.0,209,151,166.0,,413,16.32,16.32,669.0,,,,,,,,2.85,2.85,0,0.0,117,37261251,,,,,,,Argentina Liga Profissional de Futebol
River Plate,,,,97.1,97.1,4078,,,,,,53.45,53.45,2245,6.07,6.07,255,59.26,59.26,2489,10.93,10.93,459,,,,,,,,,,,,,,,,,,21394947.0,7.78,,,,,,,,,1.43,1.43,60,,,,,87.5,0.0,8.0,,,,0.07,0.07,0.0,0.0,3.0,97255.0,,551,13.12,21,351.0,278,224,277.0,,551,16.33,16.33,686.0,,,,,,,,2.33,2.33,0,0.0,98,158927,0.05,0.05,0.0,0.0,2.0,6494.0,Argentina Liga Profissional de Futebol
Estudiantes,,,,82.48,82.48,3464,,,,,,37.6,37.6,1579,4.24,4.24,178,43.88,43.88,1843,10.36,10.36,435,,,,,,,,,,,,,,,,,,333814.0,7.75,,,,,,,,,1.38,1.38,58,,,,,71.43,2.0,5.0,,,,0.07,0.07,,,3.0,,,424,10.1,28,323.0,259,179,223.0,,424,14.71,14.71,618.0,,,,,,,,2.36,2.36,0,0.0,99,258015,0.07,0.07,0.0,0.0,3.0,202731.0,Argentina Liga Profissional de Futebol
Independiente,,,,81.71,81.71,3350,,,,,,45.37,45.37,1860,5.39,5.39,221,42.34,42.34,1736,11.39,11.39,467,,,,,,,,,,,,,,,,,,37416742.0,7.85,,,,,,,,,1.78,1.78,73,,,,,66.67,0.0,3.0,,,,0.05,0.05,0.0,0.0,2.0,4205.0,,412,10.05,27,286.0,248,151,235.0,,412,13.39,13.39,549.0,,,,,,,,2.71,2.71,0,0.0,111,212274,0.02,0.02,0.0,0.0,1.0,108646.0,Argentina Liga Profissional de Futebol
Racing Club,,,,89.23,89.23,3837,,,,,,49.4,49.4,2124,5.65,5.65,243,57.21,57.21,2460,11.23,11.23,483,,,,,,,,,,,,,,,,,,217985.0,7.55,,,,,,,,,2.12,2.12,91,,,,,60.0,4.0,6.0,,,,0.19,0.19,0.0,0.0,8.0,3533735.0,,484,11.26,31,362.0,281,225,233.0,,484,16.33,16.33,702.0,,,,,,,,2.77,2.77,0,0.0,119,29313859,0.02,0.02,0.0,0.0,1.0,218912.0,Argentina Liga Profissional de Futebol
Gimnasia La Plata,,,,67.71,67.71,2776,,,,,,33.78,33.78,1385,4.83,4.83,198,45.76,45.76,1876,11.2,11.2,459,,,,,,,,,,,,,,,,,,394257.0,8.06,,,,,,,,,1.46,1.46,60,,,,,80.0,2.0,8.0,,,,0.07,0.07,0.0,0.0,3.0,394257.0,,463,11.29,36,272.0,226,190,269.0,,463,18.1,18.1,742.0,,,,,,,,2.63,2.63,1,0.02,108,214532,0.0,0.0,1.0,0.02,0.0,,Argentina Liga Profissional de Futebol
Platense,,,,76.2,76.2,3124,,,,,,37.34,37.34,1531,4.93,4.93,202,43.63,43.63,1789,11.22,11.22,460,,,,,,,,,,,,,,,,,,260562.0,7.35,,,,,,,,,1.41,1.41,58,,,,,80.0,1.0,4.0,,,,0.12,0.12,1.0,0.02,5.0,334133.0,,331,8.07,22,257.0,202,143,195.0,,331,16.27,16.27,667.0,,,,,,,,2.59,2.59,2,0.05,106,334023,0.07,0.07,0.0,0.0,3.0,214637.0,Argentina Liga Profissional de Futebol
Talleres Córdoba,,,,84.29,84.29,3456,,,,,,41.93,41.93,1719,4.83,4.83,198,43.32,43.32,1776,10.32,10.32,423,,,,,,,,,,,,,,,,,,238148.0,7.42,,,,,,,,,1.61,1.61,66,,,,,66.67,2.0,4.0,,,,0.12,0.12,0.0,0.0,5.0,70337.0,,414,10.1,20,281.0,247,141,205.0,,414,14.02,14.02,575.0,,,,,,,,2.56,2.56,1,0.02,105,444666,0.15,0.15,0.0,0.0,6.0,444666.0,Argentina Liga Profissional de Futebol
Boca Juniors,,,,84.36,84.36,3712,,,,,,46.93,46.93,2065,5.2,5.2,229,41.23,41.23,1814,11.39,11.39,501,,,,,,,,,,,,,,,,,,37577852.0,7.85,,,,,,,,,1.25,1.25,55,,,,,62.5,3.0,5.0,,,,0.07,0.07,0.0,0.0,3.0,1876.0,,439,9.98,12,280.0,241,201,223.0,,439,15.16,15.16,667.0,,,,,,,,3.14,3.14,1,0.02,138,333391,0.05,0.05,0.0,0.0,2.0,236162.0,Argentina Liga Profissional de Futebol
Club Atletico Colón,,,,88.93,88.93,3646,,,,,,34.73,34.73,1424,4.29,4.29,176,41.54,41.54,1703,9.27,9.27,380,,,,,,,,,,,,,,,,,,37547004.0,7.45,,,,,,,,,2.46,2.46,101,,,,,80.0,2.0,8.0,,,,0.15,0.15,0.0,0.0,6.0,796.0,,417,10.17,7,304.0,243,140,181.0,,417,15.56,15.56,638.0,,,,,,,,2.17,2.17,0,0.0,89,211959,0.02,0.02,0.0,0.0,1.0,211959.0,Argentina Liga Profissional de Futebol
