team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Philadelphia Union,,,,78.16,78.16,2892,,,,,,45.0,45.0,1665,4.54,4.54,168,35.81,35.81,1325,13.81,13.81,511,,,,,,,,,,,,,,,,,,418410.0,7.62,,,,,,,,,1.73,1.73,64,,,,,90.0,1.0,9.0,,,,0.08,0.08,,,3.0,,,471,12.73,15,313.0,194,191,160.0,,471,14.19,14.19,525.0,,,,,,,,2.03,2.03,0,0.0,75,9949810,0.08,0.08,0.0,0.0,3.0,418410.0,EUA MLS
Minnesota United,,,,71.31,71.31,2496,,,,,,45.51,45.51,1593,5.23,5.23,183,38.43,38.43,1345,11.8,11.8,413,,,,,,,,,,,,,,,,,,31627620.0,7.67,,,,,,,,,1.46,1.46,51,,,,,75.0,1.0,3.0,,,,0.06,0.06,,,2.0,,,424,12.11,6,237.0,211,138,167.0,,424,13.37,13.37,468.0,,,,,,,,2.31,2.31,0,0.0,81,262066,0.06,0.06,0.0,0.0,2.0,186800.0,EUA MLS
Columbus Crew,,,,82.47,82.47,2804,,,,,,52.12,52.12,1772,4.97,4.97,169,37.26,37.26,1267,9.41,9.41,320,,,,,,,,,,,,,,,,,,253723.0,7.82,,,,,,,,,1.68,1.68,57,,,,,50.0,1.0,1.0,,,,0.03,0.03,0.0,0.0,1.0,4591938.0,,413,12.15,25,221.0,195,134,177.0,,413,13.29,13.29,452.0,,,,,,,,1.91,1.91,0,0.0,65,95287,,,,,,,EUA MLS
Vancouver Whitecaps,,,,74.32,74.32,2527,,,,,,41.91,41.91,1425,4.44,4.44,151,35.21,35.21,1197,10.76,10.76,366,,,,,,,,,,,,,,,,,,160432.0,7.76,,,,,,,,,1.47,1.47,50,,,,,80.0,1.0,4.0,,,,0.03,0.03,0.0,0.0,1.0,260599.0,,390,11.47,14,245.0,163,127,130.0,,390,13.56,13.56,461.0,,,,,,,,2.0,2.0,0,0.0,68,260599,0.06,0.06,0.0,0.0,2.0,237921.0,EUA MLS
Los Angeles FC,,,,87.14,87.14,3224,,,,,,51.92,51.92,1921,6.24,6.24,231,46.84,46.84,1733,13.32,13.32,493,,,,,,,,,,,,,,,,,,236863.0,7.72,,,,,,,,,1.43,1.43,53,,,,,71.43,2.0,5.0,,,,0.08,0.08,0.0,0.0,3.0,262075.0,,565,15.27,33,367.0,259,219,217.0,,565,13.57,13.57,502.0,,,,,,,,2.35,2.35,0,0.0,87,236863,0.03,0.03,0.0,0.0,1.0,34687.0,EUA MLS
Colorado Rapids,,,,59.88,59.88,2036,,,,,,48.0,48.0,1632,5.35,5.35,182,25.24,25.24,858,12.03,12.03,409,,,,,,,,,,,,,,,,,,37614781.0,7.85,,,,,,,,,1.44,1.44,49,,,,,80.0,0.0,5.0,,,,0.06,0.06,0.0,0.0,2.0,246724.0,,442,13.0,8,264.0,207,147,154.0,,442,11.94,11.94,406.0,,,,,,,,2.71,2.71,0,0.0,92,249934,0.15,0.15,0.0,0.0,5.0,151107.0,EUA MLS
Dallas,,,,71.22,71.22,2564,,,,,,49.81,49.81,1793,4.39,4.39,158,33.14,33.14,1193,11.56,11.56,416,,,,,,,,,,,,,,,,,,429922.0,7.53,,,,,,,,,1.56,1.56,56,,,,,0.0,0.0,1.0,,,,0.03,0.03,0.0,0.0,1.0,253517.0,,418,11.61,13,249.0,183,150,152.0,,418,14.67,14.67,528.0,,,,,,,,2.19,2.19,0,0.0,79,31238815,0.06,0.06,0.0,0.0,2.0,12450413.0,EUA MLS
Toronto,,,,85.0,85.0,2890,,,,,,51.62,51.62,1755,4.85,4.85,165,38.41,38.41,1306,9.5,9.5,323,,,,,,,,,,,,,,,,,,129429.0,7.77,,,,,,,,,1.21,1.21,41,,,,,75.0,2.0,6.0,,,,0.06,0.06,0.0,0.0,2.0,130137.0,,351,10.32,8,230.0,155,135,143.0,,351,12.71,12.71,432.0,,,,,,,,1.97,1.97,0,0.0,67,23241281,,,,,,,EUA MLS
DC United,,,,55.88,55.88,1900,,,,,,47.06,47.06,1600,4.5,4.5,153,32.03,32.03,1089,12.15,12.15,413,,,,,,,,,,,,,,,,,,52767.0,7.34,,,,,,,,,1.29,1.29,44,,,,,50.0,2.0,2.0,,,,0.06,0.06,0.0,0.0,2.0,31238808.0,,305,8.97,14,203.0,154,103,108.0,,305,10.62,10.62,361.0,,,,,,,,2.06,2.06,1,0.03,70,262071,0.09,0.09,0.0,0.0,3.0,34942.0,EUA MLS
Charlotte,,,,68.88,68.88,2342,,,,,,53.29,53.29,1812,5.06,5.06,172,36.03,36.03,1225,12.24,12.24,416,,,,,,,,,,,,,,,,,,446766.0,7.55,,,,,,,,,0.56,0.56,19,,,,,75.0,0.0,4.0,,,,0.06,0.06,0.0,0.0,2.0,1191.0,,379,11.15,7,109.0,175,132,66.0,,379,11.18,11.18,380.0,,,,,,,,1.82,1.82,0,0.0,62,523945,,,,,,,EUA MLS
