team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Ural,,,,90.73,90.73,2722,,,,,,48.9,48.9,1467,5.5,5.5,165,48.47,48.47,1454,9.7,9.7,291,,,,,,,,,,,,,,,,,,37627911.0,7.75,,,,,,,,,1.47,1.47,44,,,,,75.0,0.0,4.0,,,,0.07,0.07,1.0,0.03,2.0,171923.0,,342,11.4,83,244.0,149,115,131.0,,342,10.43,10.43,313.0,,,,,,,,2.4,2.4,0,0.0,72,73663,0.07,0.07,0.0,0.0,2.0,373220.0,Russia Premier League
Spartak Moskva,,,,97.0,97.0,2910,,,,,,58.17,58.17,1745,5.6,5.6,168,51.6,51.6,1548,9.8,9.8,294,,,,,,,,,,,,,,,,,,24256.0,7.98,,,,,,,,,1.5,1.5,45,,,,,54.55,5.0,6.0,,,,0.1,0.1,0.0,0.0,3.0,170138.0,,463,15.43,125,354.0,179,189,170.0,,463,11.33,11.33,340.0,,,,,,,,2.47,2.47,0,0.0,74,172130,0.13,0.13,0.0,0.0,4.0,96764.0,Russia Premier League
CSKA Moskva,,,,100.93,100.93,3028,,,,,,50.47,50.47,1514,5.13,5.13,154,55.67,55.67,1670,10.23,10.23,307,,,,,,,,,,,,,,,,,,189635.0,7.62,,,,,,,,,1.5,1.5,45,,,,,90.91,1.0,10.0,,,,0.03,0.03,0.0,0.0,1.0,231753.0,,428,14.27,75,308.0,192,164,151.0,,428,13.23,13.23,397.0,,,,,,,,1.77,1.77,1,0.03,53,110097,0.07,0.07,0.0,0.0,2.0,170648.0,Russia Premier League
Fakel,,,,91.37,91.37,2741,,,,,,42.2,42.2,1266,3.77,3.77,113,44.7,44.7,1341,11.33,11.33,340,,,,,,,,,,,,,,,,,,169875.0,7.29,,,,,,,,,1.7,1.7,51,,,,,87.5,1.0,7.0,,,,0.03,0.03,0.0,0.0,1.0,139219.0,,282,9.4,46,211.0,144,117,123.0,,282,13.13,13.13,394.0,,,,,,,,2.47,2.47,0,0.0,74,373052,0.07,0.07,0.0,0.0,2.0,372731.0,Russia Premier League
Krasnodar,,,,92.07,92.07,2762,,,,,,55.8,55.8,1674,4.33,4.33,130,44.37,44.37,1331,9.43,9.43,283,,,,,,,,,,,,,,,,,,9939074.0,7.85,,,,,,,,,1.9,1.9,57,,,,,66.67,2.0,4.0,,,,0.07,0.07,0.0,0.0,2.0,5283493.0,,375,12.5,75,233.0,147,163,184.0,,375,10.57,10.57,317.0,,,,,,,,2.47,2.47,0,0.0,74,32652,0.07,0.07,0.0,0.0,2.0,32778.0,Russia Premier League
Lokomotiv Moskva,,,,89.6,89.6,2688,,,,,,50.23,50.23,1507,4.27,4.27,128,43.7,43.7,1311,9.3,9.3,279,,,,,,,,,,,,,,,,,,169510.0,7.61,,,,,,,,,1.47,1.47,44,,,,,55.56,4.0,5.0,,,,0.03,0.03,0.0,0.0,1.0,538681.0,,283,9.43,71,214.0,127,140,113.0,,283,12.73,12.73,382.0,,,,,,,,2.57,2.57,0,0.0,77,170211,0.17,0.17,0.0,0.0,5.0,169628.0,Russia Premier League
Akhmat Grozny,,,,92.1,92.1,2763,,,,,,45.8,45.8,1374,4.6,4.6,138,48.43,48.43,1453,11.43,11.43,343,,,,,,,,,,,,,,,,,,37643536.0,7.45,,,,,,,,,1.87,1.87,56,,,,,66.67,1.0,2.0,,,,0.03,0.03,0.0,0.0,1.0,374239.0,,375,12.5,84,244.0,137,147,159.0,,375,14.8,14.8,444.0,,,,,,,,2.7,2.7,0,0.0,81,187224,0.1,0.1,0.0,0.0,3.0,169879.0,Russia Premier League
Zenit,,,,101.83,101.83,3055,,,,,,61.57,61.57,1847,6.23,6.23,187,58.6,58.6,1758,6.17,6.17,185,,,,,,,,,,,,,,,,,,96633.0,8.16,,,,,,,,,2.17,2.17,65,,,,,71.43,2.0,5.0,,,,0.03,0.03,0.0,0.0,1.0,37337116.0,,501,16.7,66,332.0,214,192,173.0,,501,12.67,12.67,380.0,,,,,,,,1.0,1.0,0,0.0,30,170023,,,,,,,Russia Premier League
Torpedo Moskva,,,,87.6,87.6,2628,,,,,,44.43,44.43,1333,3.57,3.57,107,39.57,39.57,1187,9.8,9.8,294,,,,,,,,,,,,,,,,,,372156.0,7.24,,,,,,,,,1.7,1.7,51,,,,,66.67,1.0,2.0,,,,0.03,0.03,1.0,0.03,1.0,170034.0,,228,7.6,45,149.0,112,94,124.0,,228,12.67,12.67,380.0,,,,,,,,2.3,2.3,0,0.0,69,135948,0.13,0.13,0.0,0.0,4.0,135948.0,Russia Premier League
Khimki,,,,90.8,90.8,2724,,,,,,48.73,48.73,1462,3.7,3.7,111,43.97,43.97,1319,10.9,10.9,327,,,,,,,,,,,,,,,,,,170099.0,7.45,,,,,,,,,1.73,1.73,52,,,,,60.0,2.0,3.0,,,,0.13,0.13,0.0,0.0,4.0,25689.0,,286,9.53,64,167.0,128,103,144.0,,286,12.57,12.57,377.0,,,,,,,,2.53,2.53,3,0.1,76,37354868,0.03,0.03,0.0,0.0,1.0,37354868.0,Russia Premier League
Krylya Sovetov,,,,83.27,83.27,2498,,,,,,47.97,47.97,1439,5.37,5.37,161,44.4,44.4,1332,6.67,6.67,200,,,,,,,,,,,,,,,,,,169506.0,7.41,,,,,,,,,1.67,1.67,50,,,,,50.0,2.0,2.0,,,,0.03,0.03,0.0,0.0,1.0,25705.0,,312,10.4,61,275.0,159,158,160.0,,312,9.47,9.47,284.0,,,,,,,,1.83,1.83,0,0.0,55,377250,0.07,0.07,0.0,0.0,2.0,25705.0,Russia Premier League
Dinamo Moskva,,,,90.27,90.27,2708,,,,,,49.37,49.37,1481,5.63,5.63,169,46.73,46.73,1402,10.03,10.03,301,,,,,,,,,,,,,,,,,,4449.0,7.85,,,,,,,,,1.67,1.67,50,,,,,75.0,3.0,9.0,,,,0.03,0.03,0.0,0.0,1.0,52860.0,,338,11.27,69,250.0,177,133,141.0,,338,12.17,12.17,365.0,,,,,,,,2.4,2.4,1,0.03,72,37291195,0.17,0.17,0.0,0.0,5.0,5640938.0,Russia Premier League
Rostov,,,,84.47,84.47,2534,,,,,,52.63,52.63,1579,4.47,4.47,134,42.4,42.4,1272,8.4,8.4,252,,,,,,,,,,,,,,,,,,374811.0,7.5,,,,,,,,,1.13,1.13,34,,,,,80.0,3.0,12.0,,,,0.03,0.03,0.0,0.0,1.0,8417341.0,,312,10.4,51,203.0,139,140,154.0,,312,11.6,11.6,348.0,,,,,,,,2.3,2.3,1,0.03,69,20693576,0.07,0.07,0.0,0.0,2.0,9939050.0,Russia Premier League
Orenburg,,,,88.2,88.2,2646,,,,,,47.73,47.73,1432,5.57,5.57,167,52.53,52.53,1576,10.3,10.3,309,,,,,,,,,,,,,,,,,,3533777.0,8.67,,,,,,,,,2.07,2.07,62,,,,,88.89,1.0,8.0,,,,0.04,0.04,,,1.0,,,399,13.3,66,302.0,195,184,182.0,,399,13.0,13.0,390.0,,,,,,,,2.57,2.57,0,0.0,77,56507,0.1,0.1,0.0,0.0,3.0,56507.0,Russia Premier League
Sochi,,,,91.37,91.37,2741,,,,,,52.0,52.0,1560,4.77,4.77,143,45.6,45.6,1368,9.1,9.1,273,,,,,,,,,,,,,,,,,,108968.0,7.47,,,,,,,,,2.43,2.43,73,,,,,75.0,2.0,6.0,,,,0.1,0.1,0.0,0.0,3.0,80829.0,,290,9.67,49,234.0,149,131,129.0,,290,11.7,11.7,351.0,,,,,,,,2.13,2.13,0,0.0,64,170523,0.07,0.07,0.0,0.0,2.0,170523.0,Russia Premier League
FK Nizjni Novgorod,,,,90.5,90.5,2715,,,,,,44.0,44.0,1320,3.8,3.8,114,43.23,43.23,1297,10.33,10.33,310,,,,,,,,,,,,,,,,,,3876936.0,7.34,,,,,,,,,1.7,1.7,51,,,,,87.5,0.0,8.0,,,,0.03,0.03,0.0,0.0,1.0,1499086.0,,284,9.47,74,201.0,112,107,117.0,,284,12.4,12.4,372.0,,,,,,,,2.7,2.7,2,0.07,81,37526867,0.13,0.13,0.0,0.0,4.0,169877.0,Russia Premier League
