team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Al-Fayha,,,,83.37,83.37,2501,,,,,,47.8,47.8,1434,4.37,4.37,131,51.1,51.1,1533,12.27,12.27,368,,,,,,,,,,,,,,,,,,2510947.0,7.45,,,,,,,,,1.87,1.87,56,,,,,75.0,0.0,4.0,,,,,,,,,,,293,9.77,58,200.0,168,109,139.0,,293,18.07,18.07,542.0,,,,,,,,1.73,1.73,0,0.0,52,4243062,,,,,,,Saudi Arabia Liga Profissional
Damac FC,,,,88.83,88.83,2665,,,,,,47.63,47.63,1429,4.4,4.4,132,52.63,52.63,1579,11.13,11.13,334,,,,,,,,,,,,,,,,,,72813.0,7.53,,,,,,,,,2.47,2.47,74,,,,,25.0,3.0,1.0,,,,0.07,0.07,0.0,0.0,2.0,291886.0,,272,9.07,56,217.0,138,120,99.0,,272,14.3,14.3,429.0,,,,,,,,2.13,2.13,2,0.07,64,464716,,,,,,,Saudi Arabia Liga Profissional
Al Khaleej,,,,73.7,73.7,2211,,,,,,46.6,46.6,1398,4.47,4.47,134,43.43,43.43,1303,11.87,11.87,356,,,,,,,,,,,,,,,,,,160316.0,7.44,,,,,,,,,1.83,1.83,55,,,,,83.33,1.0,5.0,,,,0.07,0.07,0.0,0.0,2.0,24445511.0,,279,9.3,67,201.0,148,105,116.0,,279,16.3,16.3,489.0,,,,,,,,1.77,1.77,0,0.0,53,160316,0.03,0.03,0.0,0.0,1.0,335131.0,Saudi Arabia Liga Profissional
Al Hilal,,,,98.83,98.83,2965,,,,,,63.1,63.1,1893,7.77,7.77,233,78.23,78.23,2347,11.8,11.8,354,,,,,,,,,,,,,,,,,,37582482.0,7.85,,,,,,,,,2.1,2.1,63,,,,,66.67,4.0,8.0,,,,0.03,0.03,0.0,0.0,1.0,219425.0,,417,13.9,93,337.0,188,180,141.0,,417,14.83,14.83,445.0,,,,,,,,1.9,1.9,1,0.03,57,219425,,,,,,,Saudi Arabia Liga Profissional
Al Ettifaq,,,,78.67,78.67,2360,,,,,,46.13,46.13,1384,4.23,4.23,127,47.8,47.8,1434,9.23,9.23,277,,,,,,,,,,,,,,,,,,37631003.0,7.34,,,,,,,,,1.73,1.73,52,,,,,75.0,1.0,3.0,,,,0.13,0.13,1.0,0.03,4.0,37543393.0,,246,8.2,56,172.0,138,83,114.0,,246,15.97,15.97,479.0,,,,,,,,1.3,1.3,0,0.0,39,162630,0.03,0.03,0.0,0.0,1.0,37582488.0,Saudi Arabia Liga Profissional
Al Tai,,,,84.37,84.37,2531,,,,,,46.7,46.7,1401,4.53,4.53,136,50.77,50.77,1523,12.07,12.07,362,,,,,,,,,,,,,,,,,,31417.0,7.38,,,,,,,,,2.1,2.1,63,,,,,66.67,1.0,2.0,,,,0.07,0.07,0.0,0.0,2.0,70688.0,,304,10.13,60,205.0,155,123,131.0,,304,16.23,16.23,487.0,,,,,,,,1.93,1.93,0,0.0,58,62723,,,,,,,Saudi Arabia Liga Profissional
Al Adalh,,,,80.73,80.73,2422,,,,,,43.87,43.87,1316,4.63,4.63,139,49.63,49.63,1489,12.0,12.0,360,,,,,,,,,,,,,,,,,,25720.0,7.45,,,,,,,,,1.27,1.27,38,,,,,75.0,1.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,37384306.0,,238,7.93,52,168.0,119,106,109.0,,238,15.33,15.33,460.0,,,,,,,,2.13,2.13,2,0.07,64,303539,0.13,0.13,0.0,0.0,4.0,29328329.0,Saudi Arabia Liga Profissional
Al Ittihad,,,,80.33,80.33,2410,,,,,,51.6,51.6,1548,5.5,5.5,165,52.43,52.43,1573,10.83,10.83,325,,,,,,,,,,,,,,,,,,131834.0,7.85,,,,,,,,,2.17,2.17,65,,,,,92.31,0.0,13.0,,,,0.07,0.07,0.0,0.0,2.0,292496.0,,335,11.17,68,276.0,173,157,113.0,,335,14.87,14.87,446.0,,,,,,,,1.8,1.8,0,0.0,54,129064,0.07,0.07,0.0,0.0,2.0,306137.0,Saudi Arabia Liga Profissional
Al Shabab,,,,85.0,85.0,2550,,,,,,56.6,56.6,1698,6.2,6.2,186,59.23,59.23,1777,12.17,12.17,365,,,,,,,,,,,,,,,,,,129993.0,7.56,,,,,,,,,2.3,2.3,69,,,,,80.0,2.0,8.0,,,,0.03,0.03,0.0,0.0,1.0,203093.0,,410,13.67,87,279.0,205,156,171.0,,410,13.8,13.8,414.0,,,,,,,,1.63,1.63,2,0.07,49,159728,,,,,,,Saudi Arabia Liga Profissional
Al Batin,,,,70.63,70.63,2119,,,,,,37.83,37.83,1135,3.2,3.2,96,39.77,39.77,1193,11.57,11.57,347,,,,,,,,,,,,,,,,,,37544275.0,7.55,,,,,,,,,1.83,1.83,55,,,,,66.67,0.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,37622790.0,,237,7.9,53,150.0,111,93,94.0,,237,15.93,15.93,478.0,,,,,,,,2.47,2.47,0,0.0,74,37543360,0.07,0.07,0.0,0.0,2.0,260194.0,Saudi Arabia Liga Profissional
Al Fateh,,,,92.67,92.67,2780,,,,,,55.13,55.13,1654,4.57,4.57,137,58.3,58.3,1749,10.63,10.63,319,,,,,,,,,,,,,,,,,,308054.0,7.6,,,,,,,,,2.77,2.77,83,,,,,70.0,3.0,7.0,,,,0.03,0.03,0.0,0.0,1.0,303178.0,,289,9.63,63,216.0,146,126,126.0,,289,15.6,15.6,468.0,,,,,,,,1.77,1.77,2,0.07,53,186742,0.03,0.03,0.0,0.0,1.0,304106.0,Saudi Arabia Liga Profissional
Al Taawoun,,,,92.9,92.9,2787,,,,,,52.7,52.7,1581,5.17,5.17,155,58.23,58.23,1747,13.03,13.03,391,,,,,,,,,,,,,,,,,,214459.0,7.98,,,,,,,,,2.3,2.3,69,,,,,50.0,3.0,3.0,,,,0.07,0.07,0.0,0.0,2.0,37422014.0,,359,11.97,70,242.0,158,149,147.0,,359,15.67,15.67,470.0,,,,,,,,1.9,1.9,0,0.0,57,186635,0.1,0.1,0.0,0.0,3.0,133519.0,Saudi Arabia Liga Profissional
Abha,,,,85.33,85.33,2560,,,,,,51.83,51.83,1555,5.53,5.53,166,49.17,49.17,1475,10.2,10.2,306,,,,,,,,,,,,,,,,,,305341.0,7.45,,,,,,,,,1.87,1.87,56,,,,,33.33,2.0,1.0,,,,0.03,0.03,0.0,0.0,1.0,37566878.0,,281,9.37,58,195.0,135,133,132.0,,281,15.8,15.8,474.0,,,,,,,,1.8,1.8,0,0.0,54,334372,0.03,0.03,0.0,0.0,1.0,303783.0,Saudi Arabia Liga Profissional
Al Raed,,,,85.9,85.9,2577,,,,,,43.07,43.07,1292,4.27,4.27,128,49.07,49.07,1472,10.5,10.5,315,,,,,,,,,,,,,,,,,,431063.0,7.4,,,,,,,,,1.17,1.17,35,,,,,83.33,1.0,5.0,,,,0.1,0.1,0.0,0.0,3.0,106487.0,,248,8.27,38,174.0,127,111,113.0,,248,15.23,15.23,457.0,,,,,,,,2.07,2.07,1,0.03,62,302490,,,,,,,Saudi Arabia Liga Profissional
Al Nassr,,,,87.23,87.23,2617,,,,,,59.43,59.43,1783,5.23,5.23,157,54.27,54.27,1628,11.5,11.5,345,,,,,,,,,,,,,,,,,,1443.0,7.96,,,,,,,,,2.37,2.37,71,,,,,85.71,0.0,7.0,,,,0.07,0.07,0.0,0.0,2.0,159809.0,,415,13.83,86,267.0,209,178,203.0,,415,15.43,15.43,463.0,,,,,,,,1.83,1.83,1,0.03,55,305729,,,,,,,Saudi Arabia Liga Profissional
Al-Wehda,,,,85.2,85.2,2556,,,,,,49.97,49.97,1499,4.37,4.37,131,52.77,52.77,1583,13.13,13.13,394,,,,,,,,,,,,,,,,,,95678.0,7.68,,,,,,,,,2.4,2.4,72,,,,,50.0,0.0,2.0,,,,0.03,0.03,0.0,0.0,1.0,140607.0,,290,9.67,61,188.0,150,101,131.0,,290,14.33,14.33,430.0,,,,,,,,2.2,2.2,0,0.0,66,303033,0.1,0.1,0.0,0.0,3.0,61747.0,Saudi Arabia Liga Profissional
