team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
İstanbulspor,,,,87.42,87.42,3147,,,,,,41.39,41.39,1490,3.61,3.61,130,49.0,49.0,1764,10.69,10.69,385,,,,,,,,,,,,,,,,,,2846848.0,7.19,,,,,,,,,2.11,2.11,76,,,,,66.67,0.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,80663.0,,326,9.06,51,209.0,150,125,141.0,,326,15.0,15.0,540.0,,,,,,,,2.42,2.42,2,0.06,87,462068,0.08,0.08,0.0,0.0,3.0,53507.0,Turkey Super Lig
Trabzonspor,,,,106.92,106.92,3849,,,,,,52.69,52.69,1897,5.19,5.19,187,64.19,64.19,2311,11.06,11.06,398,,,,,,,,,,,,,,,,,,107938.0,7.62,,,,,,,,,1.64,1.64,59,,,,,88.89,0.0,9.0,,,,0.11,0.11,0.0,0.0,4.0,32399.0,,485,13.47,78,331.0,221,198,215.0,,485,13.42,13.42,483.0,,,,,,,,1.86,1.86,0,0.0,67,107938,0.03,0.03,0.0,0.0,1.0,23278578.0,Turkey Super Lig
Sivasspor,,,,98.64,98.64,3551,,,,,,45.25,45.25,1629,4.5,4.5,162,58.44,58.44,2104,10.78,10.78,388,,,,,,,,,,,,,,,,,,124327.0,7.63,,,,,,,,,2.39,2.39,86,,,,,85.71,0.0,7.0,,,,0.03,0.03,0.0,0.0,1.0,95103.0,,376,10.44,56,275.0,190,155,159.0,,376,14.36,14.36,517.0,,,,,,,,1.61,1.61,0,0.0,58,32272,0.08,0.08,0.0,0.0,3.0,1034.0,Turkey Super Lig
Gaziantep F.K.,,,,53.47,53.47,1925,,,,,,26.86,26.86,967,2.78,2.78,100,28.81,28.81,1037,5.69,5.69,205,,,,,,,,,,,,,,,,,,31822.0,7.65,,,,,,,,,1.03,1.03,37,,,,,0.0,0.0,1.0,,,,0.03,0.03,0.0,0.0,1.0,201471.0,,182,5.06,29,156.0,98,93,97.0,,182,7.92,7.92,285.0,,,,,,,,1.92,1.92,1,0.03,69,1827,0.06,0.06,0.0,0.0,2.0,4101.0,Turkey Super Lig
Beşiktaş,,,,103.75,103.75,3735,,,,,,50.11,50.11,1804,5.42,5.42,195,66.44,66.44,2392,13.0,13.0,468,,,,,,,,,,,,,,,,,,1941.0,7.68,,,,,,,,,1.72,1.72,62,,,,,80.0,2.0,8.0,,,,0.06,0.06,0.0,0.0,2.0,98079.0,,478,13.28,69,356.0,226,186,157.0,,478,14.42,14.42,519.0,,,,,,,,2.33,2.33,0,0.0,84,1941,0.08,0.08,0.0,0.0,3.0,45863.0,Turkey Super Lig
Kayserispor,,,,92.44,92.44,3328,,,,,,49.69,49.69,1789,4.75,4.75,171,53.97,53.97,1943,10.67,10.67,384,,,,,,,,,,,,,,,,,,37568652.0,7.5,,,,,,,,,1.97,1.97,71,,,,,85.71,1.0,6.0,,,,0.08,0.08,0.0,0.0,3.0,297780.0,,316,8.78,69,255.0,176,126,146.0,,316,13.25,13.25,477.0,,,,,,,,1.72,1.72,0,0.0,62,160196,0.03,0.03,0.0,0.0,1.0,74389.0,Turkey Super Lig
Fatih Karagümrük,,,,84.17,84.17,3030,,,,,,45.78,45.78,1648,3.22,3.22,116,47.92,47.92,1725,10.67,10.67,384,,,,,,,,,,,,,,,,,,192056.0,7.91,,,,,,,,,1.53,1.53,55,,,,,87.5,0.0,8.0,,,,0.03,0.03,0.0,0.0,1.0,23269657.0,,350,9.72,60,252.0,142,164,140.0,,350,11.86,11.86,427.0,,,,,,,,2.25,2.25,0,0.0,81,330674,0.08,0.08,0.0,0.0,3.0,130216.0,Turkey Super Lig
Alanyaspor,,,,90.06,90.06,3242,,,,,,49.92,49.92,1797,4.33,4.33,156,55.22,55.22,1988,11.47,11.47,413,,,,,,,,,,,,,,,,,,201898.0,7.4,,,,,,,,,1.83,1.83,66,,,,,71.43,2.0,5.0,,,,0.08,0.08,0.0,0.0,3.0,1497.0,,282,7.83,41,229.0,153,133,125.0,,282,13.25,13.25,477.0,,,,,,,,2.17,2.17,1,0.03,78,1497,,,,,,,Turkey Super Lig
Giresunspor,,,,87.69,87.69,3157,,,,,,40.69,40.69,1465,4.33,4.33,156,55.33,55.33,1992,10.36,10.36,373,,,,,,,,,,,,,,,,,,203938.0,7.18,,,,,,,,,2.19,2.19,79,,,,,71.43,2.0,5.0,,,,0.06,0.06,0.0,0.0,2.0,237282.0,,341,9.47,86,254.0,150,139,159.0,,341,12.61,12.61,454.0,,,,,,,,2.58,2.58,0,0.0,93,245082,0.03,0.03,0.0,0.0,1.0,27048385.0,Turkey Super Lig
Adana Demirspor,,,,87.72,87.72,3158,,,,,,47.06,47.06,1694,4.61,4.61,166,55.11,55.11,1984,9.03,9.03,325,,,,,,,,,,,,,,,,,,201807.0,9.08,,,,,,,,,2.28,2.28,82,,,,,63.64,4.0,7.0,,,,0.14,0.14,1.0,0.03,5.0,33707.0,,495,13.75,94,322.0,234,216,265.0,,495,12.14,12.14,437.0,,,,,,,,1.97,1.97,0,0.0,71,95672,0.06,0.06,0.0,0.0,2.0,4149.0,Turkey Super Lig
