team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Club Brugge,,,,102.85,102.85,4114,,,,,,58.15,58.15,2326,6.35,6.35,254,48.48,48.48,1939,9.73,9.73,389,,,,,,,,,,,,,,,,,,1685328.0,7.54,,,,,,,,,1.63,1.63,65,,,,,54.55,5.0,6.0,,,,0.03,0.03,0.0,0.0,1.0,37630141.0,,549,13.73,85,385.0,223,229,204.0,,549,13.38,13.38,535.0,,,,,,,,2.18,2.18,0,0.0,87,2945,0.03,0.03,0.0,0.0,1.0,37630141.0,Belgium Liga Pro
Zulte-Waregem,,,,83.15,83.15,2827,,,,,,46.47,46.47,1580,4.79,4.79,163,35.68,35.68,1213,12.06,12.06,410,,,,,,,,,,,,,,,,,,23020.0,7.21,,,,,,,,,2.38,2.38,81,,,,,83.33,0.0,6.0,,,,0.12,0.12,0.0,0.0,4.0,96444.0,,311,9.15,42,265.0,148,137,99.0,,311,17.35,17.35,590.0,,,,,,,,2.32,2.32,0,0.0,79,37560901,0.09,0.09,0.0,0.0,3.0,26029.0,Belgium Liga Pro
Genk,,,,95.1,95.1,3804,,,,,,52.38,52.38,2095,5.65,5.65,226,45.68,45.68,1827,11.1,11.1,444,,,,,,,,,,,,,,,,,,310217.0,8.16,,,,,,,,,1.93,1.93,77,,,,,66.67,4.0,8.0,,,,0.08,0.08,0.0,0.0,3.0,254094.0,,507,12.68,69,378.0,184,212,152.0,,507,14.4,14.4,576.0,,,,,,,,1.85,1.85,2,0.05,74,254094,0.05,0.05,1.0,0.03,2.0,37407034.0,Belgium Liga Pro
KAS Eupen,,,,71.82,71.82,2442,,,,,,45.97,45.97,1563,4.76,4.76,162,35.15,35.15,1195,11.15,11.15,379,,,,,,,,,,,,,,,,,,27938.0,7.36,,,,,,,,,2.35,2.35,80,,,,,87.5,1.0,7.0,,,,0.09,0.09,0.0,0.0,3.0,62842.0,,336,9.88,58,223.0,134,127,159.0,,336,14.12,14.12,480.0,,,,,,,,2.09,2.09,0,0.0,71,27938,0.09,0.09,0.0,0.0,3.0,27938.0,Belgium Liga Pro
KV Kortrijk,,,,84.26,84.26,2865,,,,,,47.68,47.68,1621,4.18,4.18,142,35.38,35.38,1203,10.53,10.53,358,,,,,,,,,,,,,,,,,,37447135.0,7.28,,,,,,,,,1.85,1.85,63,,,,,66.67,1.0,2.0,,,,0.12,0.12,0.0,0.0,4.0,61025.0,,319,9.38,44,222.0,153,136,152.0,,319,15.94,15.94,542.0,,,,,,,,2.32,2.32,1,0.03,79,37544516,0.06,0.06,0.0,0.0,2.0,62551.0,Belgium Liga Pro
Sint-Truiden,,,,89.26,89.26,3035,,,,,,44.18,44.18,1502,3.82,3.82,130,35.18,35.18,1196,11.71,11.71,398,,,,,,,,,,,,,,,,,,95474.0,7.33,,,,,,,,,1.59,1.59,54,,,,,85.71,1.0,6.0,,,,0.15,0.15,1.0,0.03,5.0,66946.0,,328,9.65,33,203.0,151,123,155.0,,328,15.15,15.15,515.0,,,,,,,,1.71,1.71,4,0.12,58,32386,0.06,0.06,0.0,0.0,2.0,2483192.0,Belgium Liga Pro
Sporting Charleroi,,,,88.44,88.44,3007,,,,,,51.38,51.38,1747,4.26,4.26,145,43.24,43.24,1470,10.53,10.53,358,,,,,,,,,,,,,,,,,,62215.0,7.7,,,,,,,,,1.56,1.56,53,,,,,75.0,1.0,3.0,,,,0.06,0.06,0.0,0.0,2.0,21781590.0,,367,10.79,51,280.0,150,150,126.0,,367,17.03,17.03,579.0,,,,,,,,2.12,2.12,0,0.0,72,24817427,0.03,0.03,0.0,0.0,1.0,62215.0,Belgium Liga Pro
KV Oostende,,,,90.85,90.85,3089,,,,,,44.65,44.65,1518,4.59,4.59,156,40.76,40.76,1386,10.85,10.85,369,,,,,,,,,,,,,,,,,,7026561.0,7.17,,,,,,,,,2.09,2.09,71,,,,,57.14,3.0,4.0,,,,0.18,0.18,0.0,0.0,6.0,35226.0,,350,10.29,67,262.0,152,157,153.0,,350,17.12,17.12,582.0,,,,,,,,2.21,2.21,0,0.0,75,4365,0.09,0.09,0.0,0.0,3.0,77965.0,Belgium Liga Pro
Mechelen,,,,76.41,76.41,2598,,,,,,51.71,51.71,1758,5.47,5.47,186,38.82,38.82,1320,10.21,10.21,347,,,,,,,,,,,,,,,,,,37597013.0,7.55,,,,,,,,,2.0,2.0,68,,,,,60.0,2.0,3.0,,,,0.09,0.09,0.0,0.0,3.0,25663.0,,330,9.71,41,226.0,144,149,150.0,,330,13.68,13.68,465.0,,,,,,,,1.94,1.94,2,0.06,66,61784,0.06,0.06,0.0,0.0,2.0,63576.0,Belgium Liga Pro
Union Saint-Gilloise,,,,87.85,87.85,3514,,,,,,50.1,50.1,2004,5.5,5.5,220,44.28,44.28,1771,10.13,10.13,405,,,,,,,,,,,,,,,,,,101641.0,7.63,,,,,,,,,1.63,1.63,65,,,,,87.5,0.0,8.0,,,,0.13,0.13,0.0,0.0,5.0,61141.0,,474,11.85,69,344.0,218,206,193.0,,474,15.63,15.63,625.0,,,,,,,,2.3,2.3,0,0.0,92,496663,,,,,,,Belgium Liga Pro
