team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Jeonbuk Motors,,,,88.11,88.11,3348,,,,,,52.45,52.45,1993,4.21,4.21,160,58.76,58.76,2233,10.63,10.63,404,,,,,,,,,,,,,,,,,,310247.0,7.65,,,,,,,,,1.87,1.87,71,,,,,75.0,2.0,6.0,,,,0.03,0.03,0.0,0.0,1.0,31991.0,,329,8.66,51,281.0,177,168,156.0,,329,10.32,10.32,392.0,,,,,,,,1.61,1.61,0,0.0,61,32113,,,,,,,K League 1
Suwon,,,,90.89,90.89,3454,,,,,,46.61,46.61,1771,3.84,3.84,146,52.87,52.87,2009,9.34,9.34,355,,,,,,,,,,,,,,,,,,319995.0,8.06,,,,,,,,,0.82,0.82,31,,,,,25.0,3.0,1.0,,,,0.05,0.05,0.0,0.0,2.0,320986.0,,323,8.5,75,255.0,184,143,172.0,,323,10.97,10.97,417.0,,,,,,,,1.32,1.32,0,0.0,50,537051,0.03,0.03,0.0,0.0,1.0,31815.0,K League 1
Daegu,,,,82.53,82.53,3136,,,,,,40.71,40.71,1547,3.68,3.68,140,58.58,58.58,2226,13.42,13.42,510,,,,,,,,,,,,,,,,,,158193.0,8.16,,,,,,,,,1.45,1.45,55,,,,,80.0,1.0,4.0,,,,0.03,0.03,0.0,0.0,1.0,326409.0,,387,10.18,75,277.0,207,152,186.0,,387,13.76,13.76,523.0,,,,,,,,2.29,2.29,0,0.0,87,37472137,0.03,0.03,0.0,0.0,1.0,37563542.0,K League 1
Seoul,,,,109.24,109.24,4151,,,,,,60.21,60.21,2288,5.18,5.18,197,71.79,71.79,2728,9.71,9.71,369,,,,,,,,,,,,,,,,,,12109876.0,7.32,,,,,,,,,1.42,1.42,54,,,,,85.71,1.0,6.0,,,,0.03,0.03,0.0,0.0,1.0,37621115.0,,370,9.74,73,303.0,199,157,173.0,,370,10.87,10.87,413.0,,,,,,,,1.87,1.87,0,0.0,71,1452903,0.03,0.03,0.0,0.0,1.0,751169.0,K League 1
Incheon United,,,,83.0,83.0,3154,,,,,,44.29,44.29,1683,4.13,4.13,157,55.11,55.11,2094,10.82,10.82,411,,,,,,,,,,,,,,,,,,21116993.0,8.42,,,,,,,,,1.45,1.45,55,,,,,80.0,0.0,5.0,,,,0.05,0.05,0.0,0.0,2.0,319822.0,,292,7.68,66,222.0,157,136,171.0,,292,12.5,12.5,475.0,,,,,,,,1.61,1.61,0,0.0,61,787560,0.03,0.03,0.0,0.0,1.0,787528.0,K League 1
Suwon Bluewings,,,,84.84,84.84,3224,,,,,,46.37,46.37,1762,4.16,4.16,158,57.5,57.5,2185,9.74,9.74,370,,,,,,,,,,,,,,,,,,301696.0,9.08,,,,,,,,,1.21,1.21,46,,,,,57.14,3.0,4.0,,,,0.13,0.13,,,5.0,,,291,7.66,61,278.0,194,145,142.0,,291,11.26,11.26,428.0,,,,,,,,1.87,1.87,0,0.0,71,320245,0.13,0.13,0.0,0.0,5.0,24193.0,K League 1
Jeju United,,,,93.16,93.16,3540,,,,,,53.47,53.47,2032,4.92,4.92,187,65.74,65.74,2498,9.34,9.34,355,,,,,,,,,,,,,,,,,,312999.0,7.55,,,,,,,,,1.55,1.55,59,,,,,71.43,2.0,5.0,,,,0.03,0.03,0.0,0.0,1.0,21072791.0,,370,9.74,88,315.0,208,177,184.0,,370,12.11,12.11,460.0,,,,,,,,1.63,1.63,0,0.0,62,320507,0.03,0.03,0.0,0.0,1.0,320684.0,K League 1
Pohang Steelers,,,,89.5,89.5,3401,,,,,,52.66,52.66,2001,5.26,5.26,200,61.53,61.53,2338,11.34,11.34,431,,,,,,,,,,,,,,,,,,301696.0,7.81,,,,,,,,,1.11,1.11,42,,,,,66.67,1.0,2.0,,,,0.05,0.05,,,2.0,,,365,9.61,54,272.0,191,174,177.0,,365,12.76,12.76,485.0,,,,,,,,2.08,2.08,0,0.0,79,301696,0.08,0.08,0.0,0.0,3.0,318910.0,K League 1
Gangwon,,,,94.34,94.34,3585,,,,,,44.18,44.18,1679,4.08,4.08,155,57.16,57.16,2172,10.05,10.05,382,,,,,,,,,,,,,,,,,,324352.0,7.64,,,,,,,,,1.24,1.24,47,,,,,66.67,0.0,3.0,,,,,,,,,,,328,8.63,44,239.0,182,138,150.0,,328,13.58,13.58,516.0,,,,,,,,1.21,1.21,0,0.0,46,320955,,,,,,,K League 1
Seongnam,,,,86.03,86.03,3269,,,,,,46.74,46.74,1776,4.18,4.18,159,55.84,55.84,2122,10.74,10.74,408,,,,,,,,,,,,,,,,,,24444977.0,7.27,,,,,,,,,1.32,1.32,50,,,,,75.0,0.0,4.0,,,,0.03,0.03,0.0,0.0,1.0,787578.0,,363,9.55,59,225.0,188,148,218.0,,363,12.45,12.45,473.0,,,,,,,,1.84,1.84,0,0.0,70,320918,0.05,0.05,0.0,0.0,2.0,320895.0,K League 1
Ulsan HD,,,,104.63,104.63,3976,,,,,,58.37,58.37,2218,4.79,4.79,182,69.58,69.58,2644,8.26,8.26,314,,,,,,,,,,,,,,,,,,320064.0,7.55,,,,,,,,,1.26,1.26,48,,,,,70.0,3.0,7.0,,,,0.05,0.05,0.0,0.0,2.0,308988.0,,372,9.79,76,319.0,185,170,162.0,,372,11.29,11.29,429.0,,,,,,,,1.47,1.47,0,0.0,56,470966,,,,,,,K League 1
Gimcheon Sangmu,,,,95.37,95.37,3624,,,,,,53.95,53.95,2050,4.26,4.26,162,59.89,59.89,2276,8.97,8.97,341,,,,,,,,,,,,,,,,,,31626482.0,7.65,,,,,,,,,1.05,1.05,40,,,,,80.0,0.0,5.0,,,,0.03,0.03,,,1.0,,,343,9.03,82,247.0,193,163,201.0,,343,11.32,11.32,430.0,,,,,,,,1.5,1.5,0,0.0,57,320983,0.05,0.05,0.0,0.0,2.0,787558.0,K League 1
