name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
FK Nizjni Novgorod vs Akhmat Grozny,2023-08-14 16:30:00,FK Nizjni Novgorod won after full-time.,Russia Premier League,FK Nizjni Novgorod,Akhmat Grozny,2,0,14,10,1.0,4.0,4.0,4.0,8.0,10.0,81.0,104.0,39.0,52.0,49.0,51.0,0.0,0.0,6.0,7.0,2.0,3.0,5.0,0.0,9.0,7.0,6.0,5.0,10.0,10.0,1.0,1.0,1.0,4.0,2.73,2.98,3.03,1.85,1.98,,,,,,,,,,,,,,,,,,2023-2024
Rubin Kazan vs Krylya Sovetov,2023-08-18 16:30:00,Rubin Kazan won after full-time.,Russia Premier League,Rubin Kazan,Krylya Sovetov,2,1,14,5,4.0,6.0,2.0,1.0,9.0,7.0,81.0,107.0,34.0,40.0,40.0,60.0,1.0,0.0,6.0,5.0,3.0,2.0,0.0,1.0,8.0,4.0,5.0,5.0,22.0,12.0,3.0,2.0,1.0,2.0,2.97,3.25,2.58,2.11,1.76,,,,,,,,,,,,,,,,,,2023-2024
Dinamo Moskva vs CSKA Moskva,2023-08-19 12:00:00,Dinamo Moskva won after full-time.,Russia Premier League,Dinamo Moskva,CSKA Moskva,2,1,7,3,5.0,5.0,9.0,6.0,18.0,16.0,101.0,103.0,52.0,53.0,52.0,48.0,2.0,0.0,10.0,8.0,8.0,8.0,0.0,3.0,9.0,11.0,12.0,14.0,11.0,10.0,6.0,3.0,2.0,1.0,2.73,3.67,2.54,2.49,1.56,,,,,,,,,,,,,,,,,,2023-2024
Baltika vs Ural,2023-08-19 14:30:00,Ural won after full-time.,Russia Premier League,Baltika,Ural,0,1,14,2,7.0,5.0,8.0,5.0,18.0,11.0,93.0,74.0,50.0,35.0,58.0,42.0,0.0,2.0,10.0,8.0,8.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,9.0,7.0,4.0,6.0,1.0,0.0,2.68,3.06,3.0,1.93,1.9,,,,,,,,,,,,,,,,,,2023-2024
Krasnodar vs Lokomotiv Moskva,2023-08-19 16:30:00,Game ended in draw.,Russia Premier League,Krasnodar,Lokomotiv Moskva,1,1,1,9,11.0,5.0,6.0,5.0,16.0,11.0,89.0,60.0,42.0,34.0,65.0,35.0,1.0,0.0,7.0,7.0,9.0,4.0,2.0,1.0,12.0,10.0,12.0,7.0,14.0,16.0,2.0,4.0,2.0,1.0,1.85,3.91,4.15,2.33,1.63,,,,,,,,,,,,,,,,,,2023-2024
Sochi vs Rostov,2023-08-19 17:00:00,Sochi won after full-time.,Russia Premier League,Sochi,Rostov,4,0,13,8,4.0,8.0,3.0,5.0,11.0,11.0,93.0,107.0,38.0,55.0,53.0,47.0,0.0,0.0,8.0,4.0,3.0,7.0,3.0,2.0,5.0,6.0,9.0,6.0,10.0,8.0,2.0,2.0,0.0,1.0,2.31,3.33,3.34,1.99,1.85,,,,,,,,,,,,,,,,,,2023-2024
Fakel vs FK Nizjni Novgorod,2023-08-20 14:30:00,Fakel won after full-time.,Russia Premier League,Fakel,FK Nizjni Novgorod,2,0,16,12,9.0,3.0,6.0,8.0,13.0,13.0,86.0,69.0,51.0,31.0,59.0,41.0,0.0,0.0,10.0,11.0,3.0,2.0,1.0,0.0,8.0,10.0,8.0,7.0,14.0,14.0,1.0,3.0,0.0,2.0,2.49,2.82,3.61,1.61,2.37,,,,,,,,,,,,,,,,,,2023-2024
Spartak Moskva vs Zenit,2023-08-20 16:30:00,Zenit won after full-time.,Russia Premier League,Spartak Moskva,Zenit,1,3,5,7,5.0,3.0,9.0,7.0,14.0,12.0,86.0,70.0,52.0,33.0,51.0,49.0,2.0,0.0,7.0,9.0,7.0,3.0,1.0,5.0,11.0,9.0,13.0,11.0,19.0,13.0,0.0,3.0,1.0,2.0,2.82,3.49,2.55,2.59,1.52,,,,,,,,,,,,,,,,,,2023-2024
Akhmat Grozny vs Orenburg,2023-08-20 17:00:00,Akhmat Grozny won after full-time.,Russia Premier League,Akhmat Grozny,Orenburg,4,0,13,15,2.0,6.0,6.0,6.0,17.0,15.0,71.0,107.0,32.0,57.0,34.0,66.0,0.0,0.0,14.0,11.0,3.0,4.0,2.0,6.0,8.0,5.0,12.0,8.0,13.0,13.0,4.0,3.0,1.0,3.0,1.91,3.85,3.97,2.31,1.64,,,,,,,,,,,,,,,,,,2023-2024
Orenburg vs CSKA Moskva,2023-08-25 14:30:00,Game ended in draw.,Russia Premier League,Orenburg,CSKA Moskva,1,1,16,5,3.0,2.0,8.0,1.0,13.0,5.0,101.0,91.0,57.0,59.0,60.0,40.0,0.0,0.0,8.0,1.0,5.0,4.0,1.0,2.0,5.0,13.0,12.0,3.0,9.0,15.0,1.0,3.0,1.0,3.0,3.67,3.69,2.04,2.58,1.53,,,,,,,,,,,,,,,,,,2023-2024
Fakel vs Krasnodar,2023-08-25 17:00:00,Game ended in draw.,Russia Premier League,Fakel,Krasnodar,0,0,14,1,3.0,5.0,2.0,8.0,8.0,15.0,69.0,104.0,38.0,59.0,45.0,55.0,0.0,1.0,2.0,9.0,6.0,6.0,1.0,2.0,10.0,6.0,6.0,8.0,10.0,10.0,1.0,4.0,1.0,1.0,3.42,3.31,2.29,1.94,1.88,,,,,,,,,,,,,,,,,,2023-2024
Zenit vs Ural,2023-08-26 12:00:00,Zenit won after full-time.,Russia Premier League,Zenit,Ural,4,0,3,2,6.0,3.0,4.0,3.0,15.0,4.0,92.0,87.0,57.0,42.0,74.0,26.0,0.0,0.0,10.0,2.0,5.0,2.0,2.0,1.0,6.0,6.0,10.0,3.0,8.0,16.0,0.0,3.0,1.0,2.0,1.56,4.18,6.39,1.85,1.99,,,,,,,,,,,,,,,,,,2023-2024
Rubin Kazan vs Dinamo Moskva,2023-08-26 14:30:00,Game ended in draw.,Russia Premier League,Rubin Kazan,Dinamo Moskva,2,2,12,5,4.0,5.0,3.0,6.0,12.0,13.0,102.0,109.0,54.0,44.0,48.0,52.0,2.0,0.0,9.0,5.0,3.0,8.0,0.0,3.0,8.0,9.0,10.0,8.0,8.0,11.0,2.0,6.0,1.0,3.0,3.39,3.67,2.14,2.46,1.57,,,,,,,,,,,,,,,,,,2023-2024
Spartak Moskva vs Akhmat Grozny,2023-08-26 16:30:00,Game ended in draw.,Russia Premier League,Spartak Moskva,Akhmat Grozny,0,0,6,9,9.0,7.0,6.0,5.0,16.0,16.0,97.0,95.0,60.0,52.0,61.0,39.0,0.0,0.0,12.0,13.0,4.0,3.0,1.0,1.0,6.0,13.0,15.0,10.0,9.0,24.0,6.0,6.0,1.0,2.0,1.65,4.48,4.79,2.36,1.61,,,,,,,,,,,,,,,,,,2023-2024
FK Nizjni Novgorod vs Rostov,2023-08-26 17:00:00,FK Nizjni Novgorod won after full-time.,Russia Premier League,FK Nizjni Novgorod,Rostov,1,0,13,8,4.0,8.0,5.0,7.0,14.0,10.0,87.0,139.0,29.0,58.0,55.0,45.0,1.0,0.0,11.0,5.0,3.0,5.0,,,15.0,7.0,8.0,5.0,13.0,6.0,0.0,3.0,1.0,0.0,2.89,3.06,2.78,1.78,2.09,,,,,,,,,,,,,,,,,,2023-2024
Krylya Sovetov vs Baltika,2023-08-27 14:30:00,Krylya Sovetov won after full-time.,Russia Premier League,Krylya Sovetov,Baltika,2,1,7,15,3.0,5.0,4.0,6.0,9.0,11.0,84.0,104.0,33.0,62.0,43.0,57.0,0.0,0.0,6.0,6.0,3.0,5.0,,,5.0,8.0,7.0,8.0,8.0,21.0,2.0,1.0,3.0,1.0,2.34,3.21,3.4,1.88,1.95,,,,,,,,,,,,,,,,,,2023-2024
Sochi vs Lokomotiv Moskva,2023-08-27 17:00:00,Lokomotiv Moskva won after full-time.,Russia Premier League,Sochi,Lokomotiv Moskva,0,1,11,12,3.0,3.0,3.0,1.0,9.0,13.0,92.0,110.0,51.0,50.0,53.0,47.0,0.0,0.0,5.0,9.0,4.0,4.0,3.0,0.0,6.0,13.0,3.0,9.0,6.0,11.0,8.0,0.0,1.0,3.0,2.3,3.71,3.03,2.57,1.53,,,,,,,,,,,,,,,,,,2023-2024
