name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
PEC Zwolle vs FC Utrecht,2023-08-27 10:15:00,PEC Zwolle won after full-time.,Netherlands Eredivisie,PEC Zwolle,FC Utrecht,1,0,14,17,2.0,8.0,4.0,7.0,9.0,10.0,89.0,123.0,39.0,43.0,47.0,53.0,1.0,0.0,4.0,5.0,5.0,5.0,1.0,2.0,12.0,6.0,5.0,9.0,13.0,8.0,1.0,1.0,2.0,3.0,2.82,3.86,2.42,2.7,1.5,,,,,,,2.7,3.75,2.38,2.5,1.5,,,,,,,2023-2024
Feyenoord vs Almere City,2023-08-27 12:30:00,Feyenoord won after full-time.,Netherlands Eredivisie,Feyenoord,Almere City,6,1,13,16,8.0,2.0,7.0,3.0,31.0,6.0,153.0,69.0,75.0,22.0,63.0,37.0,1.0,0.0,20.0,3.0,11.0,3.0,1.0,1.0,3.0,14.0,24.0,4.0,7.0,15.0,0.0,12.0,0.0,1.0,1.14,9.76,18.81,1.88,1.95,,,,,,,1.17,9.5,13.0,1.8,1.95,,,,,,,2023-2024
SC Heerenveen vs Sparta Rotterdam,2023-08-27 14:45:00,Sparta Rotterdam won after full-time.,Netherlands Eredivisie,SC Heerenveen,Sparta Rotterdam,1,3,4,8,6.0,7.0,9.0,4.0,19.0,16.0,129.0,92.0,72.0,35.0,55.0,45.0,0.0,0.0,10.0,9.0,9.0,7.0,1.0,0.0,4.0,10.0,12.0,13.0,4.0,8.0,4.0,5.0,0.0,0.0,2.27,3.72,3.15,2.34,1.64,,,,,,,2.15,3.8,3.0,2.2,1.62,,,,,,,2023-2024
Sparta Rotterdam vs NEC,2023-09-01 18:00:00,Game ended in draw.,Netherlands Eredivisie,Sparta Rotterdam,NEC Nijmegen,1,1,1,10,10.0,1.0,7.0,6.0,15.0,13.0,160.0,74.0,79.0,23.0,59.0,41.0,1.0,0.0,8.0,4.0,7.0,9.0,2.0,1.0,8.0,14.0,12.0,10.0,11.0,11.0,5.0,4.0,1.0,5.0,2.06,3.69,3.67,2.33,1.64,,,,,,,2.0,3.75,3.6,2.2,1.62,,,,,,,2023-2024
Almere City vs PEC Zwolle,2023-09-02 14:30:00,PEC Zwolle won after full-time.,Netherlands Eredivisie,Almere City,PEC Zwolle,1,2,18,14,7.0,4.0,5.0,4.0,10.0,13.0,133.0,120.0,66.0,35.0,49.0,51.0,1.0,0.0,5.0,4.0,5.0,9.0,1.0,2.0,5.0,9.0,8.0,9.0,12.0,13.0,4.0,2.0,3.0,3.0,2.95,3.66,2.41,2.59,1.53,,,,,,,2.9,3.4,2.4,2.38,1.53,,,,,,,2023-2024
Go Ahead Eagles vs SC Heerenveen,2023-09-02 16:45:00,Go Ahead Eagles won after full-time.,Netherlands Eredivisie,Go Ahead Eagles,SC Heerenveen,3,2,11,5,9.0,8.0,10.0,4.0,21.0,13.0,116.0,80.0,68.0,41.0,50.0,50.0,1.0,0.0,14.0,8.0,7.0,5.0,3.0,1.0,7.0,9.0,13.0,8.0,9.0,11.0,1.0,3.0,3.0,0.0,2.02,3.78,3.71,2.35,1.63,,,,,,,1.95,3.6,3.6,2.2,1.62,,,,,,,2023-2024
RKC Waalwijk vs PSV,2023-09-02 18:00:00,PSV won after full-time.,Netherlands Eredivisie,RKC Waalwijk,PSV,0,4,17,4,4.0,8.0,3.0,10.0,10.0,22.0,81.0,141.0,31.0,73.0,40.0,60.0,0.0,0.0,5.0,15.0,5.0,7.0,0.0,2.0,10.0,3.0,4.0,18.0,1.0,13.0,5.0,3.0,0.0,0.0,10.55,6.48,1.27,2.29,1.65,,,,,,,9.5,6.0,1.25,2.25,1.57,,,,,,,2023-2024
Heracles Almelo vs Excelsior,2023-09-02 19:00:00,Heracles Almelo won after full-time.,Netherlands Eredivisie,Heracles Almelo,Excelsior,3,1,14,8,8.0,1.0,6.0,3.0,15.0,9.0,129.0,106.0,55.0,64.0,62.0,38.0,0.0,0.0,9.0,3.0,6.0,6.0,3.0,0.0,9.0,5.0,11.0,6.0,6.0,12.0,2.0,2.0,1.0,3.0,1.83,3.93,4.38,2.49,1.57,,,,,,,1.8,3.8,4.33,2.38,1.53,,,,,,,2023-2024
FC Utrecht vs Feyenoord,2023-09-03 10:15:00,Feyenoord won after full-time.,Netherlands Eredivisie,FC Utrecht,Feyenoord,1,5,16,9,5.0,8.0,2.0,6.0,5.0,21.0,88.0,130.0,30.0,62.0,45.0,55.0,0.0,0.0,3.0,14.0,2.0,7.0,1.0,2.0,7.0,2.0,4.0,17.0,13.0,14.0,6.0,1.0,1.0,0.0,4.55,4.26,1.74,2.52,1.56,,,,,,,4.2,4.33,1.73,2.25,1.57,,,,,,,2023-2024
Fortuna Sittard vs Ajax,2023-09-03 12:30:00,Game ended in draw.,Netherlands Eredivisie,Fortuna Sittard,Ajax,0,0,10,12,3.0,7.0,4.0,4.0,11.0,12.0,76.0,117.0,35.0,50.0,34.0,66.0,1.0,0.0,8.0,4.0,3.0,8.0,2.0,1.0,12.0,11.0,7.0,8.0,21.0,8.0,4.0,4.0,3.0,2.0,4.85,4.34,1.68,2.34,1.64,,,,,,,4.75,4.5,1.65,2.2,1.62,,,,,,,2023-2024
