name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Jeju United vs Ulsan,2023-04-02 05:00:00,Ulsan won after full-time.,K League 1,Jeju United,Ulsan HD,1,3,10,1,3.0,5.0,4.0,5.0,15.0,15.0,95.0,112.0,59.0,73.0,45.0,55.0,1.0,0.0,10.0,10.0,5.0,5.0,1.0,4.0,8.0,10.0,12.0,14.0,11.0,14.0,5.0,6.0,1.0,1.0,3.61,3.4,2.16,2.02,1.84,,,1.83,2.05,,,3.75,3.4,1.83,1.83,1.83,,,1.78,2.1,2.05,1.8,2023
Suwon Bluewings vs Gangwon,2023-04-02 07:30:00,Game ended in draw.,K League 1,Suwon Bluewings,Gangwon,1,1,12,11,2.0,5.0,3.0,5.0,10.0,12.0,124.0,121.0,66.0,55.0,51.0,49.0,0.0,0.0,4.0,8.0,6.0,4.0,1.0,0.0,11.0,7.0,7.0,10.0,8.0,8.0,4.0,3.0,0.0,2.0,2.16,3.29,3.74,1.74,2.16,,,2.1,1.79,,,2.25,3.0,3.25,1.67,2.1,1.93,1.93,2.05,1.8,,,2023
Ulsan vs Suwon Bluewings,2023-04-08 05:00:00,Ulsan won after full-time.,K League 1,Ulsan HD,Suwon Bluewings,2,1,,,2.0,9.0,3.0,9.0,9.0,18.0,90.0,107.0,52.0,78.0,44.0,56.0,0.0,1.0,4.0,13.0,5.0,5.0,1.0,1.0,8.0,5.0,5.0,10.0,12.0,11.0,3.0,1.0,1.0,2.0,1.51,4.32,7.15,1.83,2.03,,,,,,,1.53,4.0,5.5,1.73,2.0,,,,,1.95,1.9,2023
Seoul vs Daegu,2023-04-08 07:30:00,Seoul won after full-time.,K League 1,Seoul,Daegu,3,0,5,6,6.0,9.0,6.0,5.0,15.0,19.0,105.0,97.0,71.0,84.0,55.0,45.0,1.0,0.0,9.0,15.0,6.0,4.0,1.0,5.0,9.0,4.0,12.0,10.0,7.0,11.0,7.0,5.0,3.0,3.0,2.28,3.27,3.52,1.96,1.89,,,,,,,2.15,3.25,3.25,1.8,1.91,,,1.95,1.9,2.05,1.8,2023
Pohang Steelers vs Gwangju,2023-04-08 10:00:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Gwangju,2,0,4,5,3.0,5.0,4.0,2.0,10.0,6.0,88.0,103.0,56.0,73.0,37.0,63.0,0.0,0.0,6.0,2.0,4.0,4.0,1.0,0.0,3.0,8.0,9.0,4.0,13.0,9.0,1.0,3.0,2.0,2.0,2.59,3.17,3.07,1.86,1.99,,,,,,,2.4,3.1,2.8,1.8,1.91,,,2.03,1.83,2.03,1.83,2023
Suwon vs Daejeon Citizen,2023-04-09 06:00:00,Suwon won after full-time.,K League 1,Suwon,Daejeon Citizen,5,3,9,4,5.0,1.0,6.0,3.0,21.0,9.0,93.0,66.0,77.0,44.0,37.0,63.0,1.0,0.0,11.0,3.0,10.0,6.0,1.0,1.0,7.0,11.0,17.0,9.0,11.0,15.0,2.0,7.0,2.0,1.0,,,,,,,,,,,,3.0,3.6,2.05,2.1,1.67,,,,,1.78,2.1,2023
Jeonbuk Motors vs Incheon United,2023-04-09 07:30:00,Jeonbuk Motors won after full-time.,K League 1,Jeonbuk Motors,Incheon United,2,0,8,7,2.0,2.0,0.0,4.0,6.0,6.0,125.0,110.0,70.0,73.0,52.0,48.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,4.0,6.0,5.0,4.0,4.0,14.0,9.0,1.0,2.0,2.0,2.0,1.94,3.71,4.19,1.98,1.89,,,,,,,1.95,3.5,3.4,1.83,1.83,,,1.83,2.03,2.03,1.83,2023
Gangwon vs Jeju United,2023-04-09 10:00:00,Jeju United won after full-time.,K League 1,Gangwon,Jeju United,0,1,10,11,4.0,4.0,3.0,6.0,11.0,12.0,115.0,137.0,65.0,79.0,49.0,51.0,0.0,0.0,7.0,8.0,4.0,4.0,0.0,3.0,5.0,12.0,8.0,6.0,13.0,16.0,1.0,4.0,2.0,2.0,2.66,3.26,3.01,1.93,1.93,,,,,,,2.45,3.2,2.7,1.83,1.83,,,1.9,1.95,,,2023
Suwon Bluewings vs Jeju United,2023-04-15 05:00:00,Jeju United won after full-time.,K League 1,Suwon Bluewings,Jeju United,2,3,,,5.0,3.0,2.0,3.0,10.0,14.0,108.0,103.0,79.0,66.0,46.0,54.0,0.0,1.0,8.0,9.0,2.0,5.0,0.0,0.0,11.0,8.0,8.0,12.0,17.0,10.0,6.0,5.0,1.0,5.0,2.58,3.31,2.96,1.94,1.91,,,,,,,2.55,3.2,2.8,1.83,1.83,,,1.88,1.98,,,2023
Pohang Steelers vs Seoul,2023-04-15 07:30:00,Game ended in draw.,K League 1,Pohang Steelers,Seoul,1,1,2,3,3.0,2.0,7.0,2.0,14.0,5.0,140.0,92.0,93.0,42.0,58.0,42.0,0.0,0.0,9.0,1.0,5.0,4.0,2.0,0.0,3.0,12.0,9.0,5.0,8.0,13.0,2.0,1.0,1.0,3.0,2.09,3.4,3.91,1.85,2.01,,,,,,,1.85,3.4,4.33,1.73,2.0,,,2.0,1.85,,,2023
