name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Cercle Brugge vs Genk,2023-08-13 14:00:00,Genk won after full-time.,Belgium Liga Pro,Cercle Brugge,Genk,0,1,9,8,5.0,3.0,7.0,4.0,13.0,10.0,140.0,92.0,71.0,42.0,42.0,58.0,1.0,0.0,6.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,,,8.0,20.0,3.0,2.0,2.0,3.0,2.52,3.75,2.71,2.72,1.48,,,,,,,2.25,3.5,2.7,2.5,1.5,,,,,,,2023-2024
AS Eupen vs Club Brugge,2023-08-13 14:00:00,Club Brugge won after full-time.,Belgium Liga Pro,KAS Eupen,Club Brugge,0,5,6,7,4.0,6.0,5.0,3.0,9.0,13.0,53.0,127.0,19.0,60.0,36.0,64.0,0.0,1.0,4.0,11.0,5.0,2.0,1.0,0.0,,,,,9.0,13.0,2.0,1.0,0.0,2.0,8.07,5.43,1.37,1.97,1.86,,,,,,,7.0,4.75,1.33,2.0,1.75,,,,,,,2023-2024
Sporting Charleroi vs Standard Liège,2023-08-13 16:30:00,Game ended in draw.,Belgium Liga Pro,Sporting Charleroi,Standard Liège,1,1,12,15,13.0,2.0,10.0,2.0,18.0,7.0,117.0,92.0,67.0,23.0,57.0,43.0,1.0,0.0,11.0,5.0,7.0,2.0,2.0,0.0,,,,,11.0,12.0,1.0,2.0,3.0,2.0,2.17,3.64,3.35,2.27,1.66,,,,,,,2.0,3.5,3.25,2.1,1.67,,,,,,,2023-2024
Westerlo vs Gent,2023-08-13 17:15:00,Gent won after full-time.,Belgium Liga Pro,Westerlo,Gent,1,3,11,4,4.0,10.0,5.0,6.0,16.0,18.0,92.0,117.0,43.0,72.0,42.0,58.0,1.0,1.0,11.0,11.0,5.0,7.0,1.0,0.0,,,,,10.0,14.0,6.0,4.0,1.0,1.0,3.94,4.02,1.88,2.5,1.56,,,,,,,4.0,3.4,1.8,2.25,1.57,,,,,,,2023-2024
OH Leuven vs Antwerp,2023-08-18 18:45:00,Game ended in draw.,Belgium Liga Pro,OH Leuven,Antwerp,1,1,15,4,7.0,7.0,3.0,5.0,10.0,13.0,71.0,110.0,27.0,59.0,39.0,61.0,0.0,1.0,5.0,7.0,5.0,6.0,2.0,3.0,,,,,17.0,10.0,3.0,1.0,2.0,2.0,5.3,4.41,1.61,2.28,1.65,,,,,,,5.25,4.0,1.62,2.1,1.67,,,,,,,2023-2024
Standard Liège vs Cercle Brugge,2023-08-19 14:00:00,Cercle Brugge won after full-time.,Belgium Liga Pro,Standard Liège,Cercle Brugge,0,1,13,10,2.0,2.0,4.0,9.0,7.0,16.0,109.0,140.0,41.0,83.0,61.0,39.0,0.0,0.0,5.0,11.0,2.0,5.0,4.0,3.0,0.0,2.0,,,11.0,11.0,3.0,3.0,2.0,2.0,3.41,3.65,2.14,2.33,1.63,,,,,,,3.4,3.5,2.1,2.25,1.57,,,,,,,2023-2024
Mechelen vs Union Saint-Gilloise,2023-08-19 18:45:00,Mechelen won after full-time.,Belgium Liga Pro,Mechelen,Union Saint-Gilloise,4,0,14,1,4.0,6.0,3.0,8.0,10.0,14.0,78.0,144.0,28.0,79.0,46.0,54.0,0.0,0.0,5.0,7.0,5.0,7.0,4.0,0.0,,,,,9.0,10.0,1.0,3.0,0.0,2.0,4.47,4.24,1.74,2.31,1.64,,,,,,,4.75,3.8,1.7,2.2,1.62,,,,,1.88,1.98,2023-2024
Anderlecht vs Westerlo,2023-08-20 11:30:00,Anderlecht won after full-time.,Belgium Liga Pro,Anderlecht,Westerlo,2,1,8,14,6.0,2.0,11.0,8.0,24.0,17.0,91.0,99.0,59.0,38.0,52.0,48.0,0.0,0.0,17.0,10.0,7.0,7.0,2.0,1.0,0.0,2.0,,,7.0,13.0,2.0,6.0,1.0,3.0,1.71,3.88,5.13,2.35,1.62,,,,,,,1.67,4.0,4.75,2.2,1.62,,,,,,,2023-2024
Genk vs Sporting Charleroi,2023-08-20 14:00:00,Game ended in draw.,Belgium Liga Pro,Genk,Sporting Charleroi,0,0,5,12,11.0,4.0,7.0,3.0,23.0,7.0,138.0,84.0,63.0,41.0,55.0,45.0,,,16.0,6.0,7.0,1.0,0.0,1.0,,,,,11.0,13.0,3.0,7.0,,,1.62,4.49,5.1,2.32,1.63,,,,,,,1.6,4.0,5.25,2.2,1.62,,,,,,,2023-2024
Gent vs Sint-Truiden,2023-08-20 14:00:00,Game ended in draw.,Belgium Liga Pro,Gent,Sint-Truiden,2,2,1,7,7.0,2.0,7.0,8.0,19.0,14.0,125.0,110.0,58.0,41.0,51.0,49.0,0.0,0.0,12.0,11.0,7.0,3.0,4.0,3.0,1.0,0.0,,,11.0,9.0,1.0,3.0,2.0,2.0,1.51,4.5,6.46,1.89,1.94,,,,,,,1.5,4.33,6.5,1.8,1.95,,,,,1.83,2.03,2023-2024
Club Brugge vs RWDM,2023-08-20 16:30:00,Club Brugge won after full-time.,Belgium Liga Pro,Club Brugge,RWDM Brussels,7,1,5,9,8.0,3.0,10.0,4.0,23.0,9.0,148.0,77.0,61.0,17.0,56.0,44.0,0.0,0.0,16.0,8.0,7.0,1.0,2.0,3.0,0.0,1.0,,,10.0,12.0,2.0,3.0,0.0,1.0,1.3,6.0,8.98,2.13,1.73,,,,,,,1.3,5.75,8.5,2.05,1.7,,,,,,,2023-2024
Kortrijk vs AS Eupen,2023-08-20 17:15:00,AS Eupen won after full-time.,Belgium Liga Pro,KV Kortrijk,KAS Eupen,1,3,16,11,5.0,9.0,6.0,4.0,13.0,15.0,132.0,80.0,51.0,64.0,54.0,46.0,0.0,0.0,4.0,9.0,9.0,6.0,0.0,3.0,,,,,15.0,15.0,5.0,3.0,5.0,4.0,2.21,3.63,3.27,2.36,1.61,,,,,,,2.15,3.4,3.25,2.25,1.57,,,,,,,2023-2024
Westerlo vs Mechelen,2023-08-26 14:00:00,Mechelen won after full-time.,Belgium Liga Pro,Westerlo,Mechelen,2,3,15,11,5.0,4.0,2.0,6.0,11.0,17.0,98.0,116.0,46.0,61.0,43.0,57.0,0.0,0.0,7.0,10.0,4.0,7.0,1.0,2.0,,,,,8.0,9.0,3.0,2.0,0.0,2.0,2.51,3.77,2.71,2.57,1.53,,,,,,,2.5,3.5,2.63,2.5,1.5,,,,,,,2023-2024
AS Eupen vs OH Leuven,2023-08-26 16:15:00,AS Eupen won after full-time.,Belgium Liga Pro,KAS Eupen,OH Leuven,3,1,8,13,3.0,5.0,7.0,14.0,16.0,21.0,69.0,115.0,35.0,67.0,40.0,60.0,1.0,1.0,12.0,15.0,4.0,6.0,2.0,5.0,,,,,15.0,9.0,2.0,2.0,1.0,2.0,2.79,3.61,2.52,2.36,1.61,,,,,,,2.75,3.5,2.4,2.2,1.62,,,,,,,2023-2024
Kortrijk vs Standard Liège,2023-08-26 18:45:00,Game ended in draw.,Belgium Liga Pro,KV Kortrijk,Standard Liège,1,1,16,14,7.0,10.0,5.0,9.0,19.0,23.0,76.0,131.0,38.0,73.0,38.0,62.0,1.0,0.0,15.0,17.0,4.0,6.0,4.0,3.0,,,,,7.0,13.0,4.0,5.0,0.0,2.0,3.1,3.68,2.28,2.34,1.62,,,,,,,3.1,3.4,2.2,2.25,1.57,,,,,,,2023-2024
