name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Midtjylland vs Hvidovre,2023-07-21 17:00:00,Midtjylland won after full-time.,Denmark Superliga,FC Midtjylland,Hvidovre,1,0,6,4,9.0,3.0,5.0,4.0,20.0,6.0,144.0,88.0,61.0,38.0,51.0,49.0,1.0,0.0,14.0,4.0,6.0,2.0,2.0,2.0,5.0,14.0,11.0,3.0,7.0,10.0,3.0,6.0,0.0,1.0,1.32,5.64,9.53,1.85,2.0,,,,,,,1.33,5.5,9.0,1.8,1.95,,,,,,,2023-2024
Lyngby vs FC Copenhagen,2023-07-22 14:00:00,FC Copenhagen won after full-time.,Denmark Superliga,Lyngby Boldklub,FC København,1,2,8,11,8.0,3.0,7.0,5.0,15.0,16.0,97.0,111.0,51.0,47.0,42.0,58.0,0.0,1.0,10.0,7.0,5.0,9.0,2.0,2.0,5.0,5.0,8.0,10.0,12.0,9.0,4.0,4.0,1.0,1.0,5.17,3.86,1.71,2.12,1.75,,,,,,,4.75,4.0,1.7,1.95,1.8,,,,,,,2023-2024
AGF vs Vejle,2023-07-23 12:00:00,AGF won after full-time.,Denmark Superliga,AGF,Vejle Boldklub,1,0,9,10,8.0,4.0,7.0,4.0,18.0,5.0,120.0,81.0,51.0,49.0,65.0,35.0,0.0,0.0,12.0,3.0,6.0,2.0,3.0,1.0,8.0,8.0,10.0,5.0,5.0,14.0,1.0,4.0,1.0,2.0,1.65,3.76,6.04,1.83,2.02,,,,,,,1.67,3.6,5.75,1.75,2.0,,,1.85,2.0,2.03,1.83,2023-2024
OB vs Randers,2023-07-23 14:00:00,Game ended in draw.,Denmark Superliga,Odense BK,Randers FC,2,2,4,5,8.0,6.0,4.0,6.0,17.0,12.0,123.0,101.0,44.0,41.0,50.0,50.0,1.0,0.0,11.0,4.0,6.0,8.0,1.0,2.0,8.0,9.0,13.0,9.0,7.0,6.0,3.0,6.0,1.0,2.0,2.0,3.77,3.71,2.52,1.55,,,,,,,1.95,3.6,3.75,2.25,1.57,,,,,1.88,1.98,2023-2024
Silkeborg vs Brøndby,2023-07-23 16:00:00,Brøndby won after full-time.,Denmark Superliga,Silkeborg IF,Brøndby IF,1,2,8,3,13.0,5.0,5.0,3.0,23.0,10.0,112.0,133.0,60.0,53.0,53.0,47.0,0.0,0.0,13.0,8.0,10.0,2.0,1.0,1.0,8.0,10.0,14.0,6.0,7.0,9.0,2.0,10.0,2.0,2.0,2.55,3.55,2.79,2.37,1.61,,,,,,,2.55,3.5,2.7,2.25,1.57,,,,,1.88,1.98,2023-2024
Nordsjælland vs Viborg,2023-07-24 17:00:00,Nordsjælland won after full-time.,Denmark Superliga,Nordsjælland,Viborg FF,4,1,7,8,1.0,2.0,4.0,1.0,14.0,6.0,134.0,64.0,67.0,29.0,65.0,35.0,0.0,0.0,10.0,6.0,4.0,0.0,3.0,0.0,3.0,11.0,11.0,4.0,8.0,16.0,2.0,4.0,0.0,4.0,1.81,3.8,4.55,2.39,1.6,,,,,,,1.8,3.8,4.2,2.2,1.62,,,,,,,2023-2024
Viborg vs Lyngby,2023-07-28 17:00:00,Game ended in draw.,Denmark Superliga,Viborg FF,Lyngby Boldklub,2,2,12,9,5.0,5.0,7.0,3.0,13.0,10.0,135.0,85.0,71.0,32.0,59.0,41.0,0.0,0.0,11.0,8.0,2.0,2.0,0.0,3.0,8.0,12.0,9.0,8.0,11.0,12.0,4.0,2.0,0.0,1.0,1.95,3.51,4.19,2.05,1.8,,,,,,,1.91,3.6,3.8,1.95,1.8,,,,,1.95,1.9,2023-2024
Vejle vs FC Copenhagen,2023-07-29 14:00:00,FC Copenhagen won after full-time.,Denmark Superliga,Vejle Boldklub,FC København,2,3,11,3,5.0,4.0,3.0,5.0,11.0,12.0,70.0,110.0,44.0,66.0,36.0,64.0,0.0,1.0,8.0,8.0,3.0,4.0,2.0,1.0,6.0,7.0,7.0,9.0,14.0,10.0,1.0,5.0,3.0,2.0,4.87,3.93,1.74,2.05,1.8,,,,,,,4.75,3.8,1.73,2.0,1.75,,,,,1.83,2.03,2023-2024
Midtjylland vs Silkeborg,2023-07-30 12:00:00,Midtjylland won after full-time.,Denmark Superliga,FC Midtjylland,Silkeborg IF,2,0,4,10,1.0,0.0,5.0,4.0,17.0,8.0,125.0,82.0,44.0,37.0,54.0,46.0,1.0,0.0,10.0,4.0,7.0,4.0,2.0,0.0,6.0,9.0,13.0,6.0,8.0,7.0,2.0,6.0,2.0,1.0,1.87,3.83,4.16,2.32,1.63,,,,,,,1.85,3.75,4.0,2.25,1.57,,,,,,,2023-2024
Randers vs Hvidovre,2023-07-30 14:00:00,Game ended in draw.,Denmark Superliga,Randers FC,Hvidovre,2,2,7,11,7.0,6.0,7.0,5.0,18.0,10.0,134.0,97.0,69.0,41.0,55.0,45.0,1.0,0.0,12.0,9.0,6.0,1.0,3.0,0.0,8.0,9.0,10.0,7.0,8.0,11.0,1.0,2.0,2.0,3.0,1.75,3.99,4.67,2.19,1.7,,,,,,,1.7,3.8,5.0,2.05,1.7,,,,,,,2023-2024
