name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Feirense vs Santa Clara,2023-09-02 13:00:00,Santa Clara won after full-time.,Portugal LigaPro,Feirense,Santa Clara,0,2,15,2,3.0,3.0,3.0,3.0,6.0,9.0,112.0,95.0,55.0,36.0,56.0,44.0,0.0,0.0,,,,,4.0,3.0,4.0,8.0,,,10.0,14.0,3.0,1.0,3.0,4.0,3.67,3.26,2.2,1.87,1.96,,,,,,,3.25,3.1,2.1,1.73,2.0,1.73,2.15,2.0,1.85,2.05,1.8,2023-2024
União de Leiria vs AVS,2023-09-02 14:30:00,AVS won after full-time.,Portugal LigaPro,União de Leiria,AVS,1,2,9,3,7.0,1.0,4.0,1.0,12.0,5.0,92.0,105.0,68.0,22.0,58.0,42.0,1.0,0.0,,,,,4.0,0.0,4.0,8.0,,,18.0,14.0,2.0,3.0,2.0,7.0,2.37,3.3,3.25,1.93,1.91,,,,,,,2.3,2.9,3.2,1.83,1.83,,,1.9,1.95,,,2023-2024
Penafiel vs Academico Viseu,2023-09-02 14:30:00,Game ended in draw.,Portugal LigaPro,Penafiel,Academico Viseu,0,0,12,5,8.0,5.0,10.0,6.0,12.0,11.0,82.0,68.0,71.0,54.0,52.0,48.0,0.0,0.0,,,,,0.0,3.0,13.0,7.0,,,16.0,11.0,3.0,0.0,3.0,2.0,3.38,3.35,2.28,1.99,1.85,,,,,,,2.9,3.5,2.15,1.8,1.91,,,1.88,1.98,,,2023-2024
Marítimo vs Paços de Ferreira,2023-09-02 17:00:00,Marítimo won after full-time.,Portugal LigaPro,Marítimo,Paços de Ferreira,2,0,6,9,4.0,10.0,2.0,7.0,7.0,12.0,62.0,80.0,61.0,101.0,47.0,53.0,0.0,0.0,,,,,1.0,0.0,12.0,2.0,,,16.0,18.0,1.0,1.0,4.0,3.0,2.57,3.25,2.97,2.01,1.83,,,,,,,2.5,3.0,2.75,1.91,1.8,,,1.88,1.98,2.1,1.78,2023-2024
Torreense vs UD Oliveirense,2023-09-03 10:00:00,Torreense won after full-time.,Portugal LigaPro,Torreense,UD Oliveirense,3,1,10,3,8.0,5.0,8.0,7.0,18.0,12.0,75.0,96.0,55.0,62.0,40.0,60.0,1.0,0.0,,,,,1.0,3.0,9.0,9.0,,,16.0,13.0,2.0,6.0,3.0,2.0,1.72,4.06,4.79,2.09,1.78,,,,,,,1.73,3.5,4.5,1.83,1.83,,,,,1.9,1.95,2023-2024
Leixões vs Benfica II,2023-09-03 13:00:00,Game ended in draw.,Portugal LigaPro,Leixões,Benfica II,1,1,18,13,2.0,2.0,7.0,4.0,13.0,10.0,85.0,95.0,60.0,47.0,50.0,50.0,0.0,1.0,,,,,1.0,0.0,10.0,9.0,,,12.0,15.0,3.0,4.0,3.0,5.0,3.09,3.51,2.36,2.21,1.69,,,,,,,2.88,3.4,2.15,2.0,1.73,,,,,1.9,1.95,2023-2024
Vilaverdense vs Nacional,2023-09-03 14:30:00,Nacional won after full-time.,Portugal LigaPro,Vilaverdense,Nacional,1,2,17,14,9.0,6.0,8.0,4.0,16.0,14.0,97.0,83.0,80.0,53.0,57.0,43.0,0.0,0.0,,,,,2.0,1.0,8.0,12.0,,,15.0,16.0,7.0,3.0,4.0,4.0,1.79,4.02,4.37,2.15,1.72,,,,,,,1.73,3.75,4.0,2.0,1.73,,,,,1.8,2.05,2023-2024
Paços de Ferreira vs Leixões,2023-09-15 19:15:00,Leixões won after full-time.,Portugal LigaPro,Paços de Ferreira,Leixões,1,2,11,17,8.0,7.0,3.0,6.0,15.0,11.0,95.0,72.0,72.0,46.0,59.0,41.0,1.0,0.0,,,,,,,6.0,6.0,,,16.0,12.0,1.0,6.0,6.0,3.0,1.61,4.06,5.91,1.85,1.99,,,,,,,1.57,3.6,5.25,1.8,1.91,,,,,2.0,1.85,2023-2024
Porto II vs Marítimo,2023-09-16 10:00:00,Marítimo won after full-time.,Portugal LigaPro,Porto II,Marítimo,0,2,9,4,7.0,6.0,9.0,5.0,10.0,8.0,77.0,81.0,64.0,51.0,52.0,48.0,0.0,1.0,,,,,,,8.0,11.0,,,15.0,12.0,1.0,1.0,5.0,2.0,2.49,3.34,3.01,2.05,1.81,,,,,,,2.3,3.0,2.9,1.91,1.8,,,1.83,2.03,2.05,1.8,2023-2024
AVS vs Vilaverdense,2023-09-16 10:00:00,AVS won after full-time.,Portugal LigaPro,AVS,Vilaverdense,2,0,2,18,6.0,6.0,5.0,1.0,15.0,7.0,129.0,86.0,60.0,52.0,62.0,38.0,0.0,0.0,,,,,2.0,1.0,7.0,13.0,,,13.0,10.0,5.0,5.0,1.0,3.0,1.8,3.71,4.72,1.9,1.93,,,,,,,1.73,3.4,4.33,1.8,1.91,,,1.8,2.05,2.0,1.85,2023-2024
Nacional vs Feirense,2023-09-16 13:00:00,Nacional won after full-time.,Portugal LigaPro,Nacional,Feirense,1,0,8,16,13.0,2.0,9.0,3.0,17.0,8.0,78.0,75.0,81.0,41.0,51.0,49.0,0.0,0.0,,,,,0.0,1.0,5.0,12.0,,,12.0,6.0,1.0,3.0,3.0,2.0,2.19,3.69,3.26,2.23,1.68,,,,,,,2.1,3.4,3.0,2.1,1.67,,,,,1.83,2.03,2023-2024
Santa Clara vs Penafiel,2023-09-16 14:30:00,Game ended in draw.,Portugal LigaPro,Santa Clara,Penafiel,0,0,2,14,7.0,5.0,5.0,8.0,12.0,12.0,103.0,75.0,70.0,48.0,62.0,38.0,0.0,0.0,,,,,0.0,1.0,11.0,10.0,,,12.0,10.0,4.0,4.0,5.0,4.0,1.48,4.17,8.09,1.6,2.4,,,,,,,1.44,3.8,7.0,1.5,2.5,,,1.95,1.9,2.1,1.78,2023-2024
Tondela vs Mafra,2023-09-16 17:00:00,Tondela won after full-time.,Portugal LigaPro,Tondela,Mafra,2,1,17,7,3.0,6.0,5.0,3.0,12.0,8.0,107.0,102.0,80.0,70.0,51.0,49.0,0.0,1.0,,,,,2.0,1.0,10.0,8.0,,,6.0,13.0,3.0,4.0,4.0,3.0,2.55,3.13,3.12,1.81,2.04,,,,,,,2.5,2.7,2.9,1.73,2.0,1.85,2.0,2.03,1.83,,,2023-2024
UD Oliveirense vs Academico Viseu,2023-09-17 10:00:00,Game ended in draw.,Portugal LigaPro,UD Oliveirense,Academico Viseu,2,2,4,8,12.0,6.0,8.0,8.0,17.0,14.0,85.0,70.0,70.0,48.0,54.0,46.0,0.0,0.0,,,,,2.0,2.0,12.0,12.0,,,16.0,13.0,4.0,5.0,1.0,2.0,2.97,3.76,2.32,2.35,1.62,,,,,,,2.7,3.4,2.25,2.2,1.62,,,,,1.75,2.13,2023-2024
CF Os Belenenses vs União de Leiria,2023-09-17 13:00:00,União de Leiria won after full-time.,Portugal LigaPro,CF Os Belenenses,União de Leiria,0,5,9,15,7.0,2.0,8.0,2.0,15.0,13.0,107.0,87.0,63.0,45.0,52.0,48.0,0.0,0.0,,,,,,,7.0,13.0,,,16.0,14.0,4.0,2.0,3.0,1.0,3.59,3.38,2.18,2.04,1.81,,,,,,,3.25,2.9,2.15,1.91,1.8,,,1.83,2.03,,,2023-2024
Benfica II vs Torreense,2023-09-17 17:00:00,Torreense won after full-time.,Portugal LigaPro,Benfica II,Torreense,0,2,16,6,4.0,5.0,5.0,8.0,8.0,13.0,100.0,75.0,49.0,50.0,53.0,47.0,0.0,0.0,5.0,9.0,3.0,4.0,1.0,0.0,11.0,8.0,,,16.0,9.0,3.0,2.0,2.0,3.0,2.42,3.47,3.01,2.14,1.74,,,,,,,2.25,3.0,3.0,2.1,1.67,,,,,1.95,1.9,2023-2024
Vilaverdense vs Benfica II,2023-09-29 17:00:00,Benfica II won after full-time.,Portugal LigaPro,Vilaverdense,Benfica II,1,4,18,16,5.0,5.0,10.0,2.0,16.0,10.0,70.0,87.0,59.0,55.0,43.0,57.0,0.0,0.0,,,,,4.0,3.0,7.0,12.0,,,14.0,10.0,1.0,3.0,3.0,1.0,2.66,3.57,2.65,2.3,1.62,,,,,,,2.5,3.3,2.55,2.25,1.57,,,,,1.85,2.0,2023-2024
UD Oliveirense vs Santa Clara,2023-09-30 10:00:00,Game ended in draw.,Portugal LigaPro,UD Oliveirense,Santa Clara,1,1,5,3,6.0,6.0,6.0,4.0,9.0,14.0,91.0,112.0,57.0,82.0,51.0,49.0,0.0,1.0,,,,,4.0,1.0,10.0,8.0,,,15.0,15.0,3.0,2.0,4.0,4.0,3.46,3.5,2.18,2.06,1.78,,,,,,,3.2,3.3,2.1,1.91,1.8,,,1.88,1.98,2.0,1.85,2023-2024
Marítimo vs Mafra,2023-09-30 13:00:00,Mafra won after full-time.,Portugal LigaPro,Marítimo,Mafra,1,2,2,9,11.0,4.0,2.0,6.0,8.0,10.0,91.0,86.0,82.0,50.0,36.0,64.0,0.0,1.0,,,,,,,5.0,9.0,,,8.0,13.0,1.0,4.0,2.0,5.0,1.76,3.81,4.87,1.89,1.94,,,,,,,1.67,3.4,4.75,1.83,1.83,,,1.85,2.0,1.98,1.88,2023-2024
Academico Viseu vs AVS,2023-10-01 10:00:00,AVS won after full-time.,Portugal LigaPro,Academico Viseu,AVS,1,2,9,1,8.0,5.0,6.0,2.0,14.0,12.0,97.0,69.0,69.0,45.0,58.0,42.0,0.0,0.0,,,,,2.0,1.0,6.0,10.0,,,14.0,13.0,8.0,4.0,0.0,1.0,2.38,3.33,3.2,1.94,1.88,,,,,,,2.2,3.3,2.9,1.83,1.83,,,1.9,1.95,,,2023-2024
Leixões vs Porto II,2023-10-01 13:00:00,Porto II won after full-time.,Portugal LigaPro,Leixões,Porto II,1,3,14,12,3.0,5.0,8.0,4.0,16.0,15.0,101.0,122.0,73.0,96.0,44.0,56.0,0.0,1.0,,,,,3.0,0.0,7.0,10.0,,,14.0,17.0,4.0,5.0,4.0,5.0,2.11,3.38,3.79,2.08,1.75,,,,,,,2.0,3.3,3.4,1.83,1.83,,,1.78,2.1,2.05,1.8,2023-2024
Feirense vs Paços de Ferreira,2023-10-01 17:00:00,Feirense won after full-time.,Portugal LigaPro,Feirense,Paços de Ferreira,1,0,17,16,6.0,7.0,6.0,3.0,14.0,10.0,81.0,87.0,50.0,51.0,54.0,46.0,0.0,0.0,8.0,4.0,6.0,6.0,1.0,2.0,8.0,9.0,,,12.0,18.0,1.0,5.0,3.0,4.0,2.8,3.22,2.74,2.01,1.82,,,,,,,2.55,3.2,2.6,1.83,1.83,,,1.85,2.0,,,2023-2024
