name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Al Khaleej vs Al Ahli,2023-08-17 18:00:00,Al Ahli Jeddah won after full-time.,Saudi Arabia Liga Profissional,Al Khaleej,Al Ahli,1,3,15,2,1.0,4.0,3.0,3.0,7.0,9.0,102.0,88.0,49.0,39.0,53.0,47.0,0.0,0.0,5.0,7.0,2.0,2.0,2.0,7.0,0.0,1.0,6.0,6.0,19.0,16.0,2.0,3.0,2.0,5.0,7.21,5.22,1.39,1.97,1.84,,,,,,,6.5,5.0,1.4,1.83,1.83,,,,,,,2023
Al Akhdoud vs Al Fateh,2023-08-18 15:00:00,Al Fateh won after full-time.,Saudi Arabia Liga Profissional,Al Akhdoud,Al Fateh,1,3,8,10,4.0,3.0,7.0,1.0,12.0,11.0,95.0,76.0,58.0,30.0,44.0,56.0,0.0,1.0,5.0,9.0,7.0,2.0,1.0,1.0,,,8.0,8.0,12.0,9.0,4.0,1.0,3.0,1.0,3.25,3.62,2.17,2.17,1.69,,,,,,,3.25,3.4,2.2,2.1,1.67,,,,,1.8,2.0,2023
Al Hazm vs Al Ettifaq,2023-08-18 18:00:00,Al Ittifaq won after full-time.,Saudi Arabia Liga Profissional,Al Hazm,Al Ettifaq,0,2,15,6,3.0,3.0,3.0,2.0,6.0,6.0,74.0,51.0,43.0,23.0,51.0,49.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,3.0,,,0.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,4.57,3.9,1.75,2.15,1.7,,,,,,,4.5,3.5,1.75,2.0,1.73,,,,,1.85,1.95,2023
Al Nassr vs Al Taawoun,2023-08-18 18:00:00,Al Taawon won after full-time.,Saudi Arabia Liga Profissional,Al Nassr,Al Taawoun,0,2,13,9,13.0,4.0,10.0,2.0,24.0,8.0,136.0,76.0,110.0,19.0,61.0,39.0,1.0,0.0,15.0,7.0,9.0,1.0,5.0,3.0,,,13.0,8.0,8.0,14.0,4.0,5.0,2.0,2.0,1.21,7.07,11.19,1.77,2.04,,,,,,,1.22,6.0,12.0,1.8,1.91,,,,,,,2023
Al-Wehda vs Al Shabab,2023-08-18 18:00:00,Al Wahda won after full-time.,Saudi Arabia Liga Profissional,Al-Wehda,Al Shabab,3,1,14,11,2.0,7.0,2.0,1.0,8.0,8.0,71.0,81.0,35.0,58.0,34.0,66.0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,2.0,,,7.0,11.0,7.0,12.0,4.0,2.0,2.0,1.0,3.75,3.73,1.91,,,,,,,,,5.25,3.8,1.6,1.91,1.8,,,,,1.95,1.85,2023
Abha vs Al Raed,2023-08-19 15:00:00,Abha won after full-time.,Saudi Arabia Liga Profissional,Abha,Al Raed,1,0,14,16,1.0,12.0,3.0,4.0,8.0,14.0,54.0,140.0,20.0,97.0,32.0,68.0,0.0,0.0,5.0,8.0,3.0,6.0,1.0,0.0,,,5.0,9.0,10.0,12.0,5.0,1.0,3.0,2.0,2.22,3.58,3.17,2.27,1.64,,,,,,,2.15,3.4,3.2,2.2,1.62,,,,,1.83,1.98,2023
Al Hilal vs Al Feiha,2023-08-19 18:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Al Hilal,Al-Fayha,1,1,8,7,10.0,2.0,10.0,0.0,20.0,3.0,159.0,47.0,105.0,9.0,76.0,24.0,0.0,0.0,15.0,2.0,5.0,1.0,4.0,7.0,,,14.0,3.0,10.0,11.0,1.0,8.0,2.0,2.0,1.18,6.91,17.12,,,,,,,,,1.17,6.5,12.0,1.73,2.0,,,,,,,2023
Al Ittihad vs Al Tai,2023-08-19 18:00:00,Al Ittihad won after full-time.,Saudi Arabia Liga Profissional,Al Ittihad,Al Tai,2,0,6,10,7.0,0.0,3.0,4.0,14.0,8.0,130.0,91.0,57.0,37.0,55.0,45.0,0.0,0.0,10.0,3.0,4.0,5.0,3.0,1.0,0.0,2.0,12.0,4.0,9.0,11.0,2.0,6.0,2.0,2.0,1.22,6.78,11.07,1.65,2.21,,,,,,,1.22,5.0,10.0,1.67,2.1,,,,,,,2023
Al Tai vs Al-Wehda,2023-08-24 15:00:00,Al Wahda won after full-time.,Saudi Arabia Liga Profissional,Al Tai,Al-Wehda,0,3,11,9,1.0,5.0,2.0,4.0,6.0,12.0,107.0,99.0,37.0,34.0,51.0,49.0,0.0,1.0,3.0,8.0,3.0,4.0,3.0,2.0,1.0,0.0,6.0,11.0,19.0,15.0,2.0,3.0,1.0,1.0,2.23,3.25,3.46,1.96,1.85,,,,,,,2.1,3.1,3.25,1.83,1.83,,,1.8,2.0,1.98,1.83,2023
Al Raed vs Al Hilal,2023-08-24 18:00:00,Al Hilal won after full-time.,Saudi Arabia Liga Profissional,Al Raed,Al Hilal,0,4,18,6,4.0,5.0,3.0,8.0,7.0,20.0,61.0,109.0,27.0,60.0,33.0,67.0,0.0,1.0,5.0,14.0,2.0,6.0,1.0,1.0,,,5.0,16.0,14.0,10.0,6.0,2.0,2.0,0.0,,,,,,,,,,,,11.0,9.0,1.14,1.67,2.1,,,,,,,2023
Al Ettifaq vs Al Khaleej,2023-08-24 18:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Al Ettifaq,Al Khaleej,1,1,3,16,10.0,1.0,7.0,1.0,16.0,2.0,130.0,83.0,69.0,15.0,60.0,40.0,0.0,0.0,13.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,13.0,2.0,19.0,13.0,0.0,6.0,3.0,1.0,1.85,3.7,4.2,2.01,1.81,,,,,,,1.8,3.6,4.0,1.91,1.8,,,,,1.88,1.93,2023
Al Ahli vs Al Akhdoud,2023-08-24 18:00:00,Al Ahli Jeddah won after full-time.,Saudi Arabia Liga Profissional,Al Ahli,Al Akhdoud,1,0,2,13,3.0,2.0,6.0,5.0,14.0,6.0,138.0,69.0,74.0,22.0,69.0,31.0,0.0,0.0,8.0,3.0,6.0,3.0,2.0,0.0,,,9.0,6.0,15.0,16.0,1.0,1.0,0.0,2.0,1.11,9.28,29.41,1.51,2.57,,,,,,,1.11,9.0,13.0,1.5,2.5,,,,,,,2023
Al Riyadh vs Al Ittihad,2023-08-24 18:00:00,Al Ittihad won after full-time.,Saudi Arabia Liga Profissional,Al Riyadh,Al Ittihad,0,4,8,1,4.0,3.0,4.0,3.0,9.0,17.0,82.0,119.0,47.0,47.0,43.0,57.0,1.0,1.0,5.0,14.0,4.0,3.0,2.0,4.0,,,7.0,12.0,9.0,10.0,4.0,5.0,3.0,1.0,12.1,6.94,1.22,1.65,2.24,,,,,,,8.5,6.0,1.22,1.67,2.1,,,,,,,2023
Al Feiha vs Al Hazm,2023-08-25 15:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Al-Fayha,Al Hazm,0,0,6,17,5.0,3.0,3.0,3.0,7.0,5.0,72.0,85.0,52.0,38.0,52.0,48.0,0.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,6.0,14.0,1.0,1.0,1.0,2.0,1.89,3.71,4.01,2.07,1.76,,,,,,,1.85,3.4,3.8,2.0,1.73,,,,,1.8,2.0,2023
Al Shabab vs Damac,2023-08-25 18:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Al Shabab,Damac FC,1,1,13,12,10.0,0.0,8.0,4.0,20.0,7.0,84.0,64.0,79.0,32.0,66.0,34.0,0.0,0.0,13.0,4.0,7.0,3.0,4.0,3.0,,,13.0,6.0,19.0,17.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,1.65,3.8,4.33,2.0,1.73,,,,,1.78,2.03,2023
Al Taawoun vs Abha,2023-08-25 18:00:00,Al Taawon won after full-time.,Saudi Arabia Liga Profissional,Al Taawoun,Abha,1,0,8,10,6.0,6.0,11.0,7.0,19.0,13.0,110.0,92.0,76.0,45.0,57.0,43.0,0.0,0.0,8.0,8.0,11.0,5.0,4.0,2.0,,,19.0,8.0,19.0,10.0,1.0,5.0,1.0,2.0,1.6,4.37,5.15,2.39,1.57,,,,,,,1.55,4.2,5.0,2.25,1.57,,,,,1.75,2.05,2023
Al Fateh vs Al Nassr,2023-08-25 18:00:00,Al Nassr won after full-time.,Saudi Arabia Liga Profissional,Al Fateh,Al Nassr,0,5,7,16,3.0,9.0,5.0,11.0,9.0,24.0,65.0,101.0,57.0,95.0,44.0,56.0,0.0,0.0,6.0,22.0,3.0,2.0,4.0,2.0,,,5.0,16.0,10.0,12.0,2.0,1.0,1.0,1.0,4.82,4.52,1.61,2.37,1.58,,,,,,,3.8,4.5,1.6,2.2,1.62,,,,,,,2023
Abha vs Al Feiha,2023-08-28 15:00:00,Abha won after full-time.,Saudi Arabia Liga Profissional,Abha,Al-Fayha,2,1,11,7,1.0,9.0,3.0,9.0,8.0,19.0,88.0,114.0,66.0,45.0,35.0,65.0,0.0,1.0,6.0,14.0,2.0,5.0,2.0,7.0,1.0,0.0,6.0,10.0,12.0,14.0,1.0,1.0,2.0,1.0,2.72,3.42,2.6,2.1,1.74,,,,,,,2.63,3.2,2.38,2.0,1.73,,,,,1.95,1.85,2023
Al Raed vs Al Riyadh,2023-08-28 18:00:00,Al Raed won after full-time.,Saudi Arabia Liga Profissional,Al Raed,Al Riyadh,3,0,18,9,6.0,6.0,5.0,3.0,10.0,10.0,98.0,94.0,46.0,41.0,48.0,52.0,0.0,0.0,6.0,3.0,4.0,7.0,1.0,3.0,,,9.0,7.0,14.0,13.0,4.0,1.0,1.0,3.0,2.28,3.63,3.03,2.12,1.72,,,,,,,2.25,3.4,2.7,2.0,1.73,,,,,1.88,1.93,2023
Al Hilal vs Al Ettifaq,2023-08-28 18:00:00,Al Hilal won after full-time.,Saudi Arabia Liga Profissional,Al Hilal,Al Ettifaq,2,0,3,4,8.0,0.0,9.0,3.0,21.0,6.0,134.0,68.0,74.0,23.0,64.0,36.0,0.0,0.0,14.0,4.0,7.0,2.0,2.0,1.0,,,15.0,3.0,8.0,10.0,2.0,5.0,1.0,0.0,,,,,,,,,,,,1.22,6.5,8.0,1.83,1.83,,,,,,,2023
Al-Wehda vs Al Ittihad,2023-08-28 18:00:00,Al Ittihad won after full-time.,Saudi Arabia Liga Profissional,Al-Wehda,Al Ittihad,0,3,6,1,5.0,4.0,7.0,3.0,11.0,10.0,89.0,65.0,54.0,40.0,47.0,53.0,0.0,0.0,7.0,7.0,4.0,3.0,1.0,3.0,,,10.0,8.0,10.0,14.0,1.0,1.0,2.0,1.0,11.73,6.16,1.24,1.65,2.21,,,,,,,8.5,6.0,1.22,1.62,2.2,,,,,,,2023
Al Akhdoud vs Al Taawoun,2023-08-29 15:00:00,Al Taawon won after full-time.,Saudi Arabia Liga Profissional,Al Akhdoud,Al Taawoun,0,1,16,4,5.0,4.0,2.0,9.0,4.0,17.0,88.0,129.0,47.0,70.0,39.0,61.0,0.0,1.0,3.0,10.0,1.0,7.0,1.0,4.0,0.0,1.0,3.0,15.0,13.0,14.0,5.0,2.0,3.0,1.0,3.85,3.95,1.87,2.23,1.66,,,,,,,3.6,3.4,1.83,2.1,1.67,,,,,,,2023
Damac vs Al Fateh,2023-08-29 15:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Damac FC,Al Fateh,2,2,14,9,3.0,10.0,5.0,5.0,11.0,20.0,67.0,138.0,24.0,65.0,34.0,66.0,1.0,0.0,7.0,11.0,4.0,9.0,2.0,3.0,,,7.0,12.0,10.0,9.0,7.0,2.0,2.0,1.0,2.94,3.62,2.34,2.39,1.57,,,,,,,2.88,3.25,2.2,2.25,1.57,,,,,,,2023
Al Khaleej vs Al Hazm,2023-08-29 18:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Al Khaleej,Al Hazm,1,1,17,18,6.0,5.0,2.0,5.0,8.0,13.0,93.0,77.0,41.0,53.0,54.0,46.0,1.0,1.0,5.0,10.0,3.0,3.0,4.0,1.0,,,6.0,10.0,13.0,13.0,4.0,2.0,2.0,4.0,2.05,3.67,3.5,2.13,1.71,,,,,,,1.95,3.3,3.4,2.0,1.73,,,,,1.85,1.95,2023
Al Ahli vs Al Tai,2023-08-29 18:00:00,Al Ahli Jeddah won after full-time.,Saudi Arabia Liga Profissional,Al Ahli,Al Tai,2,0,3,13,7.0,1.0,8.0,2.0,23.0,3.0,94.0,77.0,60.0,18.0,59.0,41.0,0.0,0.0,18.0,0.0,5.0,3.0,3.0,0.0,,,19.0,3.0,21.0,14.0,1.0,7.0,2.0,2.0,1.14,8.74,15.83,1.49,2.6,,,,,,,1.13,8.0,13.0,1.44,2.63,,,,,,,2023
Al Nassr vs Al Shabab,2023-08-29 18:00:00,Al Nassr won after full-time.,Saudi Arabia Liga Profissional,Al Nassr,Al Shabab,4,0,11,15,5.0,4.0,3.0,0.0,16.0,3.0,118.0,67.0,50.0,35.0,59.0,41.0,3.0,0.0,12.0,2.0,4.0,1.0,5.0,5.0,,,12.0,3.0,14.0,9.0,1.0,6.0,2.0,5.0,1.27,6.32,8.92,,,,,,,,,1.3,5.75,7.0,2.2,1.62,,,,,,,2023
Al Feiha vs Al Raed,2023-09-01 15:00:00,Game ended in draw.,Saudi Arabia Liga Profissional,Al-Fayha,Al Raed,0,0,9,13,5.0,8.0,2.0,2.0,11.0,5.0,111.0,101.0,46.0,32.0,44.0,56.0,1.0,0.0,9.0,3.0,2.0,2.0,1.0,0.0,,,5.0,2.0,17.0,15.0,1.0,3.0,1.0,3.0,2.27,3.34,3.29,2.14,1.71,,,,,,,2.15,3.25,3.0,2.0,1.73,,,,,1.88,1.93,2023
Al Tai vs Abha,2023-09-01 15:00:00,Al Tai won after full-time.,Saudi Arabia Liga Profissional,Al Tai,Abha,1,0,14,8,8.0,4.0,7.0,5.0,15.0,12.0,126.0,88.0,65.0,43.0,58.0,42.0,0.0,0.0,9.0,8.0,6.0,4.0,1.0,3.0,,,8.0,6.0,13.0,14.0,3.0,1.0,2.0,1.0,2.37,3.23,3.19,2.14,1.71,,,,,,,2.2,3.2,3.0,2.0,1.73,,,,,1.9,1.9,2023
Al Riyadh vs Al Akhdoud,2023-09-01 18:00:00,Al Akhdoud won after full-time.,Saudi Arabia Liga Profissional,Al Riyadh,Al Akhdoud,0,1,12,18,5.0,8.0,5.0,1.0,7.0,7.0,89.0,73.0,33.0,50.0,50.0,50.0,0.0,1.0,3.0,5.0,4.0,2.0,3.0,2.0,,,4.0,3.0,21.0,16.0,2.0,1.0,0.0,1.0,2.47,3.46,2.85,2.13,1.72,,,,,,,2.38,3.25,2.75,2.0,1.73,,,,,1.93,1.88,2023
Al Ittihad vs Al Hilal,2023-09-01 18:00:00,Al Hilal won after full-time.,Saudi Arabia Liga Profissional,Al Ittihad,Al Hilal,3,4,1,3,5.0,11.0,3.0,5.0,16.0,14.0,82.0,107.0,42.0,51.0,44.0,56.0,0.0,1.0,15.0,11.0,1.0,3.0,2.0,0.0,,,12.0,13.0,13.0,16.0,2.0,6.0,3.0,1.0,2.5,3.97,2.54,,,,,,,,,2.45,3.6,2.45,2.5,1.5,,,,,,,2023
Al Ettifaq vs Damac,2023-09-02 18:00:00,Al Ittifaq won after full-time.,Saudi Arabia Liga Profissional,Al Ettifaq,Damac FC,3,1,5,15,4.0,1.0,0.0,4.0,11.0,7.0,99.0,70.0,42.0,34.0,61.0,39.0,0.0,1.0,11.0,3.0,0.0,4.0,4.0,1.0,,,8.0,7.0,11.0,11.0,1.0,4.0,1.0,1.0,1.63,4.05,5.34,1.94,1.85,,,,,,,1.6,3.8,5.25,1.83,1.83,,,,,1.85,1.95,2023
Al Fateh vs Al Ahli,2023-09-02 18:00:00,Al Fateh won after full-time.,Saudi Arabia Liga Profissional,Al Fateh,Al Ahli,5,1,11,3,6.0,6.0,4.0,5.0,10.0,18.0,71.0,134.0,38.0,74.0,38.0,62.0,3.0,0.0,7.0,8.0,3.0,10.0,1.0,3.0,,,9.0,11.0,16.0,18.0,8.0,1.0,2.0,4.0,6.91,5.53,1.38,2.11,1.73,,,,,,,6.5,4.75,1.36,2.0,1.73,,,,,,,2023
Al Shabab vs Al Khaleej,2023-09-02 18:00:00,Al Khaleej won after full-time.,Saudi Arabia Liga Profissional,Al Shabab,Al Khaleej,1,3,18,16,7.0,4.0,10.0,4.0,19.0,8.0,115.0,61.0,76.0,31.0,66.0,34.0,0.0,0.0,13.0,5.0,6.0,3.0,1.0,2.0,,,5.0,6.0,21.0,20.0,0.0,2.0,4.0,2.0,1.9,3.96,3.72,,,,,,,,,1.83,3.75,3.4,2.2,1.62,,,,,,,2023
Al Hazm vs Al Nassr,2023-09-02 18:00:00,Al Nassr won after full-time.,Saudi Arabia Liga Profissional,Al Hazm,Al Nassr,1,5,17,6,0.0,8.0,1.0,6.0,5.0,19.0,61.0,144.0,17.0,57.0,31.0,69.0,0.0,0.0,2.0,15.0,3.0,4.0,3.0,4.0,,,5.0,14.0,15.0,12.0,4.0,3.0,0.0,1.0,16.61,8.56,1.14,1.65,2.22,,,,,,,15.0,7.5,1.14,1.62,2.2,,,,,,,2023
Al Taawoun vs Al-Wehda,2023-09-02 18:00:00,Al Taawon won after full-time.,Saudi Arabia Liga Profissional,Al Taawoun,Al-Wehda,4,1,4,7,4.0,5.0,2.0,4.0,15.0,6.0,127.0,74.0,53.0,28.0,62.0,38.0,0.0,1.0,7.0,4.0,8.0,2.0,1.0,1.0,,,7.0,4.0,12.0,12.0,0.0,2.0,4.0,0.0,2.2,3.47,3.3,2.11,1.73,,,,,,,2.38,3.25,2.7,2.1,1.67,,,,,1.83,1.98,2023
Al Akhdoud vs Al Ittihad,2023-09-14 15:00:00,Al Ittihad won after full-time.,Saudi Arabia Liga Profissional,Al Akhdoud,Al Ittihad,0,1,13,3,5.0,6.0,4.0,2.0,9.0,10.0,102.0,105.0,67.0,47.0,38.0,62.0,0.0,0.0,9.0,8.0,0.0,2.0,5.0,1.0,,,4.0,8.0,9.0,9.0,4.0,4.0,1.0,0.0,10.43,6.8,1.23,1.65,2.17,,,,,,,10.0,6.0,1.22,1.8,1.91,,,,,,,2023
Al-Wehda vs Damac,2023-09-14 18:00:00,Al Wahda won after full-time.,Saudi Arabia Liga Profissional,Al-Wehda,Damac FC,4,2,9,16,2.0,2.0,3.0,3.0,10.0,12.0,85.0,96.0,19.0,35.0,51.0,49.0,1.0,0.0,7.0,7.0,3.0,5.0,0.0,2.0,,,8.0,11.0,15.0,18.0,4.0,2.0,1.0,2.0,1.95,3.79,3.7,2.18,1.66,,,,,,,1.85,3.6,3.6,2.1,1.67,,,,,1.85,1.95,2023
Al Feiha vs Al Shabab,2023-09-15 15:00:00,Al Shabab won after full-time.,Saudi Arabia Liga Profissional,Al-Fayha,Al Shabab,0,1,9,17,5.0,4.0,10.0,2.0,13.0,6.0,84.0,98.0,50.0,58.0,42.0,58.0,0.0,0.0,2.0,3.0,11.0,3.0,4.0,3.0,,,11.0,5.0,19.0,16.0,1.0,2.0,3.0,2.0,3.05,3.42,2.36,,,,,,,1.88,1.95,2.9,3.4,2.2,2.0,1.73,,,,,1.88,1.93,2023
Al Hilal vs Al Riyadh,2023-09-15 18:00:00,Al Hilal won after full-time.,Saudi Arabia Liga Profissional,Al Hilal,Al Riyadh,6,1,2,15,3.0,4.0,12.0,5.0,31.0,9.0,123.0,59.0,81.0,36.0,67.0,33.0,2.0,0.0,27.0,5.0,4.0,4.0,2.0,3.0,,,20.0,6.0,16.0,14.0,2.0,6.0,1.0,4.0,1.03,23.36,47.87,,,,,,,,,1.04,15.0,41.0,1.44,2.63,,,,,,,2023
Al Khaleej vs Al Fateh,2023-09-15 18:00:00,Al Fateh won after full-time.,Saudi Arabia Liga Profissional,Al Khaleej,Al Fateh,1,3,12,8,6.0,3.0,4.0,0.0,14.0,8.0,101.0,82.0,52.0,36.0,49.0,51.0,1.0,0.0,7.0,6.0,7.0,2.0,2.0,3.0,,,8.0,6.0,16.0,8.0,4.0,5.0,1.0,1.0,3.03,3.68,2.26,2.57,1.51,,,,,,,2.9,3.6,2.1,2.38,1.53,,,,,,,2023
Abha vs Al Ettifaq,2023-09-16 12:00:00,Al Ittifaq won after full-time.,Saudi Arabia Liga Profissional,Abha,Al Ettifaq,1,3,10,6,3.0,4.0,4.0,4.0,11.0,9.0,64.0,94.0,33.0,42.0,38.0,62.0,1.0,0.0,7.0,6.0,4.0,3.0,1.0,3.0,,,7.0,7.0,5.0,16.0,0.0,2.0,2.0,1.0,4.93,4.26,1.63,2.14,1.71,,,,,,,4.75,3.8,1.55,2.0,1.73,,,,,1.85,1.95,2023
