team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Palmeiras,,,,106.24,106.24,4037,,,,,,,52.47,52.47,1994,6.37,6.37,242,48.32,48.32,1836,14.53,14.53,552,,,,,,,,,,,,,,,,,,219497.0,7.66,,,,,,,,,2.66,2.66,101,,,,,50.0,2.0,2.0,,,,0.05,0.05,1.0,0.03,2.0,129888.0,,611,16.08,148,351,275,212,260,,611,15.97,15.97,607,,,,,,,,2.39,2.39,6,0.16,91,218606,0.05,0.05,0.0,0.0,2.0,459703.0,Brasileirao Betano Serie A
Cuiabá,,,,99.55,99.55,3783,,,,,,,43.97,43.97,1671,4.92,4.92,187,42.76,42.76,1625,11.95,11.95,454,,,,,,,,,,,,,,,,,,786695.0,7.55,,,,,,,,,2.05,2.05,78,,,,,87.5,1.0,7.0,,,,0.29,0.29,,,2.0,,,448,11.79,128,235,201,142,213,,448,15.84,15.84,602,,,,,,,,2.55,2.55,5,0.13,97,786695,0.11,0.11,0.0,0.0,4.0,159145.0,Brasileirao Betano Serie A
América Mineiro,,,,100.76,100.76,3829,,,,,,,43.18,43.18,1641,4.53,4.53,172,44.74,44.74,1700,13.87,13.87,527,,,,,,,,,,,,,,,,,,132619.0,7.14,,,,,,,,,1.61,1.61,61,,,,,66.67,2.0,4.0,,,,0.21,0.21,0.0,0.0,8.0,4581.0,,516,13.58,131,319,232,167,197,,516,14.55,14.55,553,,,,,,,,2.26,2.26,0,0.0,86,223933,0.08,0.08,0.0,0.0,3.0,215025.0,Brasileirao Betano Serie A
Fluminense,,,,112.26,112.26,4266,,,,,,,61.03,61.03,2319,5.53,5.53,210,53.53,53.53,2034,12.74,12.74,484,,,,,,,,,,,,,,,,,,37562174.0,7.34,,,,,,,,,2.0,2.0,76,,,,,60.0,2.0,3.0,,,,0.18,0.18,1.0,0.03,7.0,225048.0,,550,14.47,131,312,233,216,238,,550,14.08,14.08,535,,,,,,,,3.34,3.34,5,0.13,127,37526007,0.11,0.11,0.0,0.0,4.0,128353.0,Brasileirao Betano Serie A
Botafogo,,,,103.58,103.58,3936,,,,,,,47.82,47.82,1817,4.58,4.58,174,43.76,43.76,1663,12.92,12.92,491,,,,,,,,,,,,,,,,,,160094.0,7.36,,,,,,,,,1.08,1.08,41,,,,,71.43,2.0,5.0,,,,0.13,0.13,0.0,0.0,5.0,96411.0,,523,13.76,145,299,228,181,224,,523,15.26,15.26,580,,,,,,,,2.61,2.61,0,0.0,99,160094,0.03,0.03,0.0,0.0,1.0,649.0,Brasileirao Betano Serie A
São Paulo,,,,115.37,115.37,4384,,,,,,,59.63,59.63,2266,5.63,5.63,214,45.71,45.71,1737,13.29,13.29,505,,,,,,,,,,,,,,,,,,243745.0,7.36,,,,,,,,,2.08,2.08,79,,,,,55.56,4.0,5.0,,,,0.08,0.08,0.0,0.0,3.0,243745.0,,521,13.71,146,288,228,176,233,,521,13.74,13.74,522,,,,,,,,2.82,2.82,1,0.03,107,37569294,0.08,0.08,0.0,0.0,3.0,29830.0,Brasileirao Betano Serie A
Bragantino,,,,128.16,128.16,4870,,,,,,,56.58,56.58,2150,7.53,7.53,286,60.0,60.0,2280,15.34,15.34,583,,,,,,,,,,,,,,,,,,458758.0,7.36,,,,,,,,,1.42,1.42,54,,,,,66.67,0.0,3.0,,,,0.13,0.13,0.0,0.0,5.0,159895.0,,638,16.79,173,344,265,213,294,,638,16.34,16.34,621,,,,,,,,2.87,2.87,0,0.0,109,223795,0.03,0.03,0.0,0.0,1.0,220088.0,Brasileirao Betano Serie A
Bahia,,,,105.82,105.82,4021,,,,,,,49.82,49.82,1893,5.5,5.5,209,45.26,45.26,1720,13.24,13.24,503,,,,,,,,,,,,,,,,,,217651.0,7.75,,,,,,,,,1.42,1.42,54,,,,,75.0,0.0,4.0,,,,0.08,0.08,0.0,0.0,3.0,260910.0,,539,14.18,140,332,251,173,207,,539,17.05,17.05,648,,,,,,,,2.53,2.53,0,0.0,96,458994,0.08,0.08,0.0,0.0,3.0,226787.0,Brasileirao Betano Serie A
Athletico PR,,,,100.58,100.58,3822,,,,,,,48.29,48.29,1835,5.68,5.68,216,42.39,42.39,1611,15.24,15.24,579,,,,,,,,,,,,,,,,,,29313887.0,7.75,,,,,,,,,1.74,1.74,66,,,,,75.0,0.0,4.0,,,,0.08,0.08,0.0,0.0,3.0,220108.0,,555,14.61,137,325,265,177,230,,555,14.87,14.87,565,,,,,,,,2.92,2.92,0,0.0,111,1408,0.03,0.03,0.0,0.0,1.0,1408.0,Brasileirao Betano Serie A
Goiás,,,,96.13,96.13,3653,,,,,,,44.71,44.71,1699,5.29,5.29,201,41.66,41.66,1583,15.92,15.92,605,,,,,,,,,,,,,,,,,,226984.0,7.16,,,,,,,,,2.24,2.24,85,,,,,80.0,0.0,5.0,,,,0.08,0.08,0.0,0.0,3.0,5641037.0,,497,13.08,146,291,231,150,206,,497,15.92,15.92,605,,,,,,,,2.82,2.82,0,0.0,107,226583,0.08,0.08,0.0,0.0,3.0,223553.0,Brasileirao Betano Serie A
