team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Empoli,,,,87.11,87.11,3310,,,,,,1.47,44.0,44.0,1672,4.63,4.63,176,37.45,37.45,1423,13.87,13.87,527,,,,,,,,,,,,,,,,,,198040.0,7.45,,,,,,,,,2.16,2.16,82,,,,,80.0,0.0,5.0,10.0,25.0,1.0,,,,,,,,418,11.0,133,255,178,121,163,,418,16.5,16.5,627,,,,,,,,2.32,2.32,0,0.0,88,132249,0.03,0.03,0.0,0.0,1.0,129447.0,Italy Serie A
Hellas Verona,,,,100.39,100.39,3815,,,,,,1.47,44.21,44.21,1680,3.76,3.76,143,36.05,36.05,1370,14.13,14.13,537,,,,,,,,,,,,,,,,,,133528.0,7.43,,,,,,,,,1.61,1.61,61,,,,,42.86,4.0,3.0,11.0,28.0,1.0,0.11,0.11,0.0,0.0,4.0,97592.0,,442,11.63,97,251,214,152,191,,442,16.26,16.26,618,,,,,,,,2.29,2.29,5,0.13,87,33793,0.05,0.05,0.0,0.0,2.0,33793.0,Italy Serie A
Frosinone,,,,95.68,95.68,3636,,,,,,1.42,49.68,49.68,1888,5.61,5.61,213,44.45,44.45,1689,10.0,10.0,380,,,,,,,,,,,,,,,,,,37529822.0,7.42,,,,,,,,,1.29,1.29,49,,,,,80.0,2.0,8.0,8.0,29.0,3.0,0.03,0.03,0.0,0.0,1.0,130917.0,,470,12.37,126,263,202,161,207,,470,14.66,14.66,557,,,,,,,,1.76,1.76,1,0.03,67,37347355,0.03,0.03,0.0,0.0,1.0,130046.0,Italy Serie A
Napoli,,,,114.05,114.05,4334,,,,,,1.68,61.24,61.24,2327,6.32,6.32,240,55.95,55.95,2126,10.03,10.03,381,,,,,,,,,,,,,,,,,,1479337.0,7.65,,,,,,,,,1.82,1.82,69,,,,,60.0,4.0,6.0,8.0,23.0,2.0,0.05,0.05,1.0,0.03,2.0,129926.0,,648,17.05,188,425,265,209,223,,648,15.34,15.34,583,,,,,,,,1.95,1.95,8,0.21,74,1479337,0.08,0.08,0.0,0.0,3.0,129604.0,Italy Serie A
Genoa,,,,87.87,87.87,3339,,,,,,1.63,44.13,44.13,1677,3.74,3.74,142,37.61,37.61,1429,11.71,11.71,445,,,,,,,,,,,,,,,,,,130216.0,7.75,,,,,,,,,1.26,1.26,48,,,,,83.33,1.0,5.0,12.0,25.0,1.0,,,,,,,,402,10.58,89,264,192,128,138,,402,16.5,16.5,627,,,,,,,,2.0,2.0,4,0.11,76,132132,0.08,0.08,0.0,0.0,3.0,186983.0,Italy Serie A
Fiorentina,,,,115.16,115.16,4376,,,,,,1.89,57.58,57.58,2188,5.24,5.24,199,54.89,54.89,2086,11.13,11.13,423,,,,,,,,,,,,,,,,,,215532.0,7.34,,,,,,,,,1.55,1.55,59,,,,,50.0,4.0,4.0,12.0,24.0,0.0,0.03,0.03,0.0,0.0,1.0,178032.0,,522,13.74,153,331,199,182,192,,522,15.0,15.0,570,,,,,,,,2.13,2.13,1,0.03,81,3181368,,,,,,,Italy Serie A
Inter,,,,100.92,100.92,3835,,,,,,2.53,57.11,57.11,2170,6.0,6.0,228,49.58,49.58,1884,10.58,10.58,402,,,,,,,,,,,,,,,,,,31825.0,7.96,,,,,,,,,2.08,2.08,79,,,,,92.86,1.0,13.0,4.0,22.0,2.0,0.03,0.03,0.0,0.0,1.0,26027.0,,594,15.63,148,407,245,215,187,,594,14.32,14.32,544,,,,,,,,1.21,1.21,7,0.18,46,130117,,,,,,,Italy Serie A
Monza,,,,93.13,93.13,3539,,,,,,1.58,53.39,53.39,2029,4.47,4.47,170,39.45,39.45,1499,11.82,11.82,449,,,,,,,,,,,,,,,,,,752045.0,7.55,,,,,,,,,1.08,1.08,41,,,,,80.0,1.0,4.0,11.0,23.0,1.0,0.03,0.03,2.0,0.05,1.0,67575.0,,458,12.05,139,283,209,131,173,,458,15.13,15.13,575,,,,,,,,2.26,2.26,3,0.08,86,129515,0.11,0.11,0.0,0.0,4.0,23987.0,Italy Serie A
Roma,,,,95.08,95.08,3613,,,,,,1.95,54.84,54.84,2084,4.39,4.39,167,41.03,41.03,1559,11.79,11.79,448,,,,,,,,,,,,,,,,,,129261.0,7.72,,,,,,,,,1.76,1.76,67,,,,,91.67,1.0,11.0,8.0,20.0,3.0,0.05,0.05,2.0,0.05,2.0,995.0,,476,12.53,137,311,198,159,165,,476,15.24,15.24,579,,,,,,,,2.55,2.55,4,0.11,97,129419,0.03,0.03,0.0,0.0,1.0,23288607.0,Italy Serie A
Salernitana,,,,90.95,90.95,3456,,,,,,1.11,44.45,44.45,1689,3.89,3.89,148,33.97,33.97,1291,11.53,11.53,438,,,,,,,,,,,,,,,,,,128451.0,7.3,,,,,,,,,1.66,1.66,63,,,,,50.0,0.0,2.0,9.0,31.0,1.0,0.05,0.05,0.0,0.0,2.0,4154.0,,400,10.53,125,227,171,120,173,,400,14.03,14.03,533,,,,,,,,2.39,2.39,7,0.18,91,129686,0.03,0.03,0.0,0.0,1.0,131849.0,Italy Serie A
