team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Racing,,,,96.76,96.76,3580,,,,,,,48.81,48.81,1806,5.22,5.22,193,61.03,61.03,2258,11.22,11.22,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.14,42,,,,,66.67,0.0,3.0,,,,0.14,0.14,0.0,0.0,5.0,154762.0,,352,9.51,61,98,173,126,96,,352,1.84,1.84,68,,,,,,,,2.78,2.78,0,0.0,103,30081364,0.19,0.19,0.0,0.0,7.0,239377.0,Uruguay Primera Division
Boston River,,,,101.86,101.86,3769,,,,,,,48.92,48.92,1810,5.0,5.0,185,68.0,68.0,2516,11.38,11.38,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,1.65,61,,,,,60.0,2.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,37572216.0,,366,9.89,48,108,167,153,72,,366,2.24,2.24,83,,,,,,,,3.22,3.22,0,0.0,119,37315734,0.08,0.08,0.0,0.0,3.0,37571857.0,Uruguay Primera Division
Peñarol,,,,114.13,114.13,4565,,,,,,,55.58,55.58,2223,5.6,5.6,224,74.58,74.58,2983,13.2,13.2,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,51,,,,,66.67,4.0,8.0,,,,0.1,0.1,0.0,0.0,4.0,128893.0,,447,11.18,73,148,193,181,104,,447,2.73,2.73,109,,,,,,,,2.93,2.93,0,0.0,117,223243,0.08,0.08,0.0,0.0,3.0,130218.0,Uruguay Primera Division
Cerro,,,,101.08,101.08,3740,,,,,,,47.24,47.24,1748,4.73,4.73,175,62.43,62.43,2310,13.16,13.16,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,63,,,,,40.0,3.0,2.0,,,,0.05,0.05,0.0,0.0,2.0,1453173.0,,292,7.89,47,96,147,105,72,,292,1.89,1.89,70,,,,,,,,3.27,3.27,0,0.0,121,260817,0.14,0.14,0.0,0.0,5.0,57778.0,Uruguay Primera Division
Cerro Largo,,,,89.76,89.76,3321,,,,,,,49.3,49.3,1824,4.27,4.27,158,57.97,57.97,2145,12.68,12.68,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,1.38,51,,,,,50.0,3.0,3.0,,,,0.14,0.14,0.0,0.0,5.0,4598777.0,,322,8.7,61,86,146,129,57,,322,1.92,1.92,71,,,,,,,,3.43,3.43,0,0.0,127,4598777,0.05,0.05,0.0,0.0,2.0,765811.0,Uruguay Primera Division
River Plate,,,,103.35,103.35,3824,,,,,,,50.86,50.86,1882,3.86,3.86,143,60.0,60.0,2220,11.92,11.92,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,1.49,55,,,,,0.0,0.0,1.0,,,,0.08,0.08,0.0,0.0,3.0,238201.0,,307,8.3,45,80,152,114,83,,307,1.65,1.65,61,,,,,,,,2.89,2.89,0,0.0,107,158137,0.08,0.08,0.0,0.0,3.0,215936.0,Uruguay Primera Division
La Luz,,,,97.92,97.92,3623,,,,,,,46.51,46.51,1721,4.43,4.43,164,68.62,68.62,2539,13.41,13.41,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,1.76,65,,,,,83.33,2.0,10.0,,,,0.16,0.16,0.0,0.0,6.0,128865.0,,349,9.43,58,114,184,125,61,,349,2.03,2.03,75,,,,,,,,2.95,2.95,0,0.0,109,260808,0.05,0.05,0.0,0.0,2.0,188017.0,Uruguay Primera Division
Wanderers,,,,103.73,103.73,3838,,,,,,,50.97,50.97,1886,3.78,3.78,140,61.95,61.95,2292,12.22,12.22,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,1.54,57,,,,,50.0,1.0,1.0,,,,0.05,0.05,0.0,0.0,2.0,159325.0,,315,8.51,38,92,163,120,83,,315,2.43,2.43,90,,,,,,,,3.32,3.32,0,0.0,123,211603,0.05,0.05,0.0,0.0,2.0,211603.0,Uruguay Primera Division
Montevideo City Torque,,,,104.95,104.95,3883,,,,,,,52.73,52.73,1951,5.49,5.49,203,62.49,62.49,2312,12.32,12.32,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,1.41,52,,,,,83.33,0.0,6.0,,,,0.05,0.05,0.0,0.0,2.0,12393443.0,,409,11.05,71,117,196,143,128,,409,2.65,2.65,98,,,,,,,,3.0,3.0,0,0.0,111,3157089,0.14,0.14,0.0,0.0,5.0,260991.0,Uruguay Primera Division
Danubio,,,,105.22,105.22,3893,,,,,,,49.86,49.86,1845,4.97,4.97,184,64.78,64.78,2397,11.7,11.7,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,1.84,68,,,,,66.67,0.0,3.0,,,,0.08,0.08,0.0,0.0,3.0,96587.0,,318,8.59,47,105,168,112,74,,318,2.19,2.19,81,,,,,,,,2.38,2.38,0,0.0,88,37451272,0.08,0.08,0.0,0.0,3.0,260423.0,Uruguay Primera Division
