team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Sporting Braga,,,,116.76,116.76,3970,,,,,,2.24,56.94,56.94,1936,5.85,5.85,199,58.18,58.18,1978,11.56,11.56,393,,,,,,,,,,,,,,,,,,159508.0,8.27,,,,,,,,,1.82,1.82,62,,,,,83.33,1.0,5.0,7.0,22.0,1.0,0.06,0.06,0.0,0.0,2.0,101045.0,,551,16.21,138,375,211,211,176,,551,15.38,15.38,523,,,,,,,,2.35,2.35,2,0.06,80,1166,0.09,0.09,1.0,0.03,3.0,37289307.0,Liga Portugal
Famalicão,,,,92.21,92.21,3135,,,,,,1.59,47.29,47.29,1608,4.62,4.62,157,40.62,40.62,1381,14.24,14.24,484,,,,,,,,,,,,,,,,,,37537789.0,7.6,,,,,,,,,2.21,2.21,75,,,,,60.0,2.0,3.0,9.0,19.0,0.0,0.18,0.18,0.0,0.0,6.0,160048.0,,450,13.24,121,270,213,126,181,,450,16.29,16.29,554,,,,,,,,3.0,3.0,2,0.06,102,37404802,0.09,0.09,0.0,0.0,3.0,97494.0,Liga Portugal
Gil Vicente,,,,96.21,96.21,3271,,,,,,1.53,49.21,49.21,1673,4.09,4.09,139,40.62,40.62,1381,11.15,11.15,379,,,,,,,,,,,,,,,,,,31720780.0,7.34,,,,,,,,,2.0,2.0,68,,,,,66.67,3.0,6.0,8.0,22.0,1.0,0.03,0.03,0.0,0.0,1.0,37295961.0,,358,10.53,87,222,145,137,137,,358,16.21,16.21,551,,,,,,,,2.15,2.15,0,0.0,73,198182,0.06,0.06,0.0,0.0,2.0,37592407.0,Liga Portugal
Portimonense SAD,,,,89.5,89.5,3043,,,,,,1.47,44.38,44.38,1509,4.18,4.18,142,38.41,38.41,1306,13.29,13.29,452,,,,,,,,,,,,,,,,,,31983.0,7.94,,,,,,,,,2.0,2.0,68,,,,,83.33,1.0,5.0,5.0,27.0,1.0,0.15,0.15,0.0,0.0,5.0,245511.0,,381,11.21,84,209,178,127,172,,381,19.88,19.88,676,,,,,,,,2.85,2.85,3,0.09,97,162296,,,,,,,Liga Portugal
Farense,,,,85.94,85.94,2922,,,,,,1.59,42.03,42.03,1429,4.38,4.38,149,35.29,35.29,1200,13.21,13.21,449,,,,,,,,,,,,,,,,,,1491791.0,7.55,,,,,,,,,1.76,1.76,60,,,,,71.43,2.0,5.0,7.0,19.0,0.0,0.09,0.09,0.0,0.0,3.0,143662.0,,396,11.65,93,228,157,152,168,,396,15.62,15.62,531,,,,,,,,2.24,2.24,2,0.06,76,440988,0.09,0.09,0.0,0.0,3.0,226305.0,Liga Portugal
Casa Pia,,,,86.44,86.44,2939,,,,,,1.59,43.44,43.44,1477,4.71,4.71,160,36.68,36.68,1247,13.29,13.29,452,,,,,,,,,,,,,,,,,,62488.0,7.32,,,,,,,,,1.97,1.97,67,,,,,75.0,1.0,3.0,12.0,24.0,0.0,0.06,0.06,1.0,0.03,2.0,158935.0,,356,10.47,101,194,144,121,162,,356,15.15,15.15,515,,,,,,,,2.24,2.24,2,0.06,76,160159,0.06,0.06,0.0,0.0,2.0,766590.0,Liga Portugal
Sporting CP,,,,116.74,116.74,3969,,,,,,2.71,59.29,59.29,2016,6.35,6.35,216,61.68,61.68,2097,11.0,11.0,374,,,,,,,,,,,,,,,,,,194167.0,8.07,,,,,,,,,2.06,2.06,70,,,,,80.0,0.0,5.0,11.0,20.0,0.0,0.03,0.03,0.0,0.0,1.0,340344.0,,560,16.47,127,393,222,221,167,,560,16.71,16.71,568,,,,,,,,2.32,2.32,0,0.0,79,540189,0.06,0.06,0.0,0.0,2.0,37522785.0,Liga Portugal
Vizela,,,,99.88,99.88,3396,,,,,,1.29,49.38,49.38,1679,4.76,4.76,162,42.71,42.71,1452,14.24,14.24,484,,,,,,,,,,,,,,,,,,197917.0,7.6,,,,,,,,,1.68,1.68,57,,,,,50.0,2.0,2.0,10.0,22.0,1.0,0.06,0.06,0.0,0.0,2.0,161203.0,,424,12.47,104,256,187,142,168,,424,15.79,15.79,537,,,,,,,,2.35,2.35,0,0.0,80,12393341,0.09,0.09,0.0,0.0,3.0,37261776.0,Liga Portugal
Rio Ave,,,,96.97,96.97,3297,,,,,,1.35,49.0,49.0,1666,3.68,3.68,125,36.32,36.32,1235,14.03,14.03,477,,,,,,,,,,,,,,,,,,13590981.0,8.43,,,,,,,,,2.35,2.35,80,,,,,88.89,1.0,8.0,7.0,26.0,2.0,,,,,,,,354,10.41,87,221,170,112,134,,354,16.38,16.38,557,,,,,,,,2.82,2.82,5,0.15,96,161411,0.12,0.12,0.0,0.0,4.0,159756.0,Liga Portugal
Chaves,,,,90.91,90.91,3091,,,,,,1.29,43.44,43.44,1477,4.47,4.47,152,35.79,35.79,1217,13.06,13.06,444,,,,,,,,,,,,,,,,,,9308201.0,7.2,,,,,,,,,1.68,1.68,57,,,,,83.33,1.0,5.0,8.0,26.0,1.0,0.12,0.12,0.0,0.0,4.0,63356.0,,380,11.18,90,216,186,120,164,,380,14.32,14.32,487,,,,,,,,2.88,2.88,3,0.09,98,37447158,0.15,0.15,0.0,0.0,5.0,63356.0,Liga Portugal
Estrela Amadora,,,,90.97,90.97,3093,,,,,,1.41,47.35,47.35,1610,5.24,5.24,178,40.09,40.09,1363,11.97,11.97,407,,,,,,,,,,,,,,,,,,221524.0,7.23,,,,,,,,,2.38,2.38,81,,,,,0.0,0.0,1.0,11.0,23.0,1.0,0.12,0.12,2.0,0.06,4.0,96120.0,,369,10.85,88,232,180,113,138,,369,17.24,17.24,586,,,,,,,,2.18,2.18,5,0.15,74,37551656,0.09,0.09,0.0,0.0,3.0,218506.0,Liga Portugal
Vitória SC,,,,104.62,104.62,3557,,,,,,2.12,48.59,48.59,1652,6.53,6.53,222,49.68,49.68,1689,13.65,13.65,464,,,,,,,,,,,,,,,,,,159435.0,7.48,,,,,,,,,2.38,2.38,81,,,,,62.5,3.0,5.0,7.0,23.0,0.0,0.09,0.09,0.0,0.0,3.0,75226.0,,458,13.47,115,292,204,146,166,,458,15.15,15.15,515,,,,,,,,2.88,2.88,2,0.06,98,159215,,,,,,,Liga Portugal
Arouca,,,,100.26,100.26,3409,,,,,,1.76,54.26,54.26,1845,4.26,4.26,145,39.47,39.47,1342,13.09,13.09,445,,,,,,,,,,,,,,,,,,448255.0,7.38,,,,,,,,,1.65,1.65,56,,,,,37.5,5.0,3.0,7.0,23.0,1.0,0.15,0.15,1.0,0.03,5.0,70847.0,,466,13.71,138,267,169,166,199,,466,15.82,15.82,538,,,,,,,,2.41,2.41,0,0.0,82,37354699,0.06,0.06,0.0,0.0,2.0,446905.0,Liga Portugal
Estoril,,,,95.85,95.85,3259,,,,,,1.53,48.71,48.71,1656,5.03,5.03,171,41.59,41.59,1414,12.97,12.97,441,,,,,,,,,,,,,,,,,,37593153.0,7.36,,,,,,,,,1.59,1.59,54,,,,,50.0,0.0,2.0,8.0,21.0,1.0,0.18,0.18,0.0,0.0,6.0,163907.0,,392,11.53,111,235,155,141,158,,392,16.38,16.38,557,,,,,,,,2.29,2.29,2,0.06,78,37544789,,,,,,,Liga Portugal
Moreirense,,,,90.0,90.0,3060,,,,,,1.94,46.09,46.09,1567,4.32,4.32,147,37.65,37.65,1280,13.53,13.53,460,,,,,,,,,,,,,,,,,,219748.0,7.44,,,,,,,,,1.82,1.82,62,,,,,33.33,2.0,1.0,7.0,21.0,2.0,0.03,0.03,0.0,0.0,1.0,465309.0,,394,11.59,114,225,178,112,171,,394,16.32,16.32,555,,,,,,,,2.24,2.24,0,0.0,76,294720,0.06,0.06,0.0,0.0,2.0,223135.0,Liga Portugal
