team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
León,,,,92.29,92.29,3507,,,,,,1.74,49.11,49.11,1866,5.74,5.74,218,42.74,42.74,1624,11.0,11.0,418,,,,,,,,,,,,,,,,,,252775.0,7.76,,,,,,,,,2.05,2.05,78,,,,,75.0,0.0,4.0,14.0,12.0,1.0,0.21,0.21,2.0,0.05,8.0,20336084.0,,575,15.13,141,341,248,204,234,,575,18.16,18.16,690,,,,,,,,1.97,1.97,3,0.08,75,12371975,0.03,0.03,0.0,0.0,1.0,37356489.0,Mexico Liga MX
Mazatlán,,,,98.43,98.43,3445,,,,,,1.57,48.66,48.66,1703,4.2,4.2,147,40.49,40.49,1417,10.31,10.31,361,,,,,,,,,,,,,,,,,,252712.0,7.5,,,,,,,,,1.2,1.2,42,,,,,50.0,2.0,2.0,8.0,21.0,5.0,0.17,0.17,1.0,0.03,6.0,257881.0,,442,12.63,123,257,165,167,185,,442,17.4,17.4,609,,,,,,,,2.14,2.14,0,0.0,75,254950,0.06,0.06,0.0,0.0,2.0,254950.0,Mexico Liga MX
Pumas UNAM,,,,104.15,104.15,4270,,,,,,1.83,49.29,49.29,2021,5.22,5.22,214,43.0,43.0,1763,12.27,12.27,503,,,,,,,,,,,,,,,,,,5666528.0,7.58,,,,,,,,,1.37,1.37,56,,,,,81.82,2.0,9.0,6.0,23.0,0.0,0.17,0.17,1.0,0.02,7.0,219782.0,,574,14.0,134,353,265,195,220,,574,18.02,18.02,739,,,,,,,,2.88,2.88,2,0.05,118,219782,0.02,0.02,0.0,0.0,1.0,219782.0,Mexico Liga MX
Toluca,,,,98.81,98.81,3557,,,,,,1.78,56.28,56.28,2026,4.92,4.92,177,45.31,45.31,1631,9.97,9.97,359,,,,,,,,,,,,,,,,,,37578940.0,7.85,,,,,,,,,1.31,1.31,47,,,,,75.0,3.0,9.0,7.0,18.0,3.0,0.14,0.14,0.0,0.0,5.0,234959.0,,493,13.69,121,316,205,185,177,,493,17.56,17.56,632,,,,,,,,2.25,2.25,0,0.0,81,233949,0.06,0.06,0.0,0.0,2.0,234959.0,Mexico Liga MX
Puebla,,,,93.61,93.61,3370,,,,,,1.44,48.92,48.92,1761,4.36,4.36,157,38.0,38.0,1368,10.69,10.69,385,,,,,,,,,,,,,,,,,,214460.0,7.75,,,,,,,,,1.11,1.11,40,,,,,66.67,0.0,3.0,12.0,16.0,2.0,0.14,0.14,0.0,0.0,5.0,70307.0,,489,13.58,117,262,228,159,227,,489,17.14,17.14,617,,,,,,,,2.53,2.53,2,0.06,91,37643110,,,,,,,Mexico Liga MX
Atlético San Luis,,,,85.72,85.72,3343,,,,,,1.82,53.15,53.15,2073,4.46,4.46,174,37.31,37.31,1455,8.26,8.26,322,,,,,,,,,,,,,,,,,,253469.0,7.5,,,,,,,,,1.18,1.18,46,,,,,71.43,2.0,5.0,9.0,21.0,2.0,0.05,0.05,0.0,0.0,2.0,150893.0,,520,13.33,124,291,222,191,229,,520,16.33,16.33,637,,,,,,,,2.1,2.1,0,0.0,82,254247,0.08,0.08,0.0,0.0,3.0,219722.0,Mexico Liga MX
Juárez,,,,93.68,93.68,3185,,,,,,1.53,48.06,48.06,1634,4.38,4.38,149,41.12,41.12,1398,11.06,11.06,376,,,,,,,,,,,,,,,,,,260776.0,7.74,,,,,,,,,1.5,1.5,51,,,,,83.33,0.0,6.0,8.0,29.0,4.0,0.09,0.09,0.0,0.0,3.0,188324.0,,450,13.24,131,244,187,146,206,,450,17.15,17.15,583,,,,,,,,2.53,2.53,0,0.0,86,37538265,0.06,0.06,0.0,0.0,2.0,252468.0,Mexico Liga MX
Guadalajara,,,,105.53,105.53,4221,,,,,,1.95,50.45,50.45,2018,5.1,5.1,204,49.63,49.63,1985,10.7,10.7,428,,,,,,,,,,,,,,,,,,254106.0,7.53,,,,,,,,,1.78,1.78,71,,,,,80.0,2.0,8.0,9.0,19.0,1.0,0.05,0.05,0.0,0.0,2.0,1494383.0,,494,12.35,109,289,236,162,206,,494,20.7,20.7,828,,,,,,,,2.4,2.4,4,0.1,96,37546337,0.08,0.08,0.0,0.0,3.0,253810.0,Mexico Liga MX
Cruz Azul,,,,104.85,104.85,4194,,,,,,1.85,56.5,56.5,2260,5.98,5.98,239,42.85,42.85,1714,9.93,9.93,397,,,,,,,,,,,,,,,,,,215543.0,7.52,,,,,,,,,1.63,1.63,65,,,,,75.0,2.0,6.0,6.0,23.0,2.0,0.1,0.1,0.0,0.0,4.0,786813.0,,582,14.55,135,364,264,202,217,,582,15.8,15.8,632,,,,,,,,2.4,2.4,0,0.0,96,260629,,,,,,,Mexico Liga MX
Santos Laguna,,,,96.69,96.69,3481,,,,,,1.67,47.19,47.19,1699,4.97,4.97,179,41.92,41.92,1509,10.39,10.39,374,,,,,,,,,,,,,,,,,,333903.0,8.42,,,,,,,,,1.33,1.33,48,,,,,62.5,3.0,5.0,6.0,23.0,1.0,0.14,0.14,0.0,0.0,5.0,212355.0,,467,12.97,124,279,202,158,188,,467,16.28,16.28,586,,,,,,,,2.33,2.33,4,0.11,84,259240,0.03,0.03,0.0,0.0,1.0,37421966.0,Mexico Liga MX
