team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Aldosivi,0.85,1.35,3.8,6.0,4.85,6.2,10.4,14.2,103.05,96.3,42.65,49.1,49.45,50.1,0.15,0.3,5.35,8.25,5.05,5.95,1.4,1.7,4.25,5.75,6.15,9.54,12.7,12.5,3.35,1.9,2.05,1.45,,,,0.46,0.59,,,,,,,,,,0.54,0.53,0.54,0.5,0.51,0.53,0.53,0.51,Argentina Liga Profissional de Futebol,2022,1.91,0.73,5.77,3.73,7.27,4.23,15.5,8.77,106.09,96.18,58.45,39.82,52.73,46.95,0.09,0.09,9.77,4.41,5.73,4.36,2.05,1.95,6.0,8.0,10.57,6.86,11.5,11.86,1.68,3.27,1.82,2.77,,,,0.47,0.57,,,,,,,,,,0.57,0.5,,,0.52,0.52,0.51,0.53
Argentinos Juniors,1.29,0.86,5.1,3.52,7.9,5.1,15.19,9.38,107.1,82.05,50.57,33.29,55.71,44.05,0.0,0.1,8.71,5.19,6.48,4.19,1.9,1.52,5.0,6.5,9.36,7.14,12.43,13.19,1.71,3.19,1.81,2.57,,,,0.45,0.6,,,,,,,,,,0.6,0.47,0.53,0.51,0.48,0.56,0.51,0.53,Argentina Liga Profissional de Futebol,2022,1.09,1.36,2.77,4.5,5.32,5.82,10.82,11.95,84.91,96.55,36.91,46.14,41.59,58.23,0.14,0.18,6.77,6.82,4.05,5.14,1.82,1.14,6.0,8.0,7.69,9.31,12.14,11.91,2.18,2.14,2.86,2.5,,,,0.46,0.58,,,,,,,,,,0.58,0.49,0.51,0.53,0.51,0.54,0.5,0.54
Arsenal de Sarandí,1.3,1.05,4.95,3.8,6.3,5.1,13.65,11.85,101.3,99.8,47.6,40.3,46.75,53.1,0.25,0.15,8.1,5.8,5.55,6.05,1.75,1.6,4.0,6.0,8.77,7.69,11.4,11.0,2.2,2.45,2.1,2.5,,,,0.56,0.49,,,,,,,,,,0.57,0.5,0.52,0.52,0.52,0.53,0.52,0.53,Argentina Liga Profissional de Futebol,2022,1.29,1.05,5.43,4.57,5.95,4.71,14.48,10.43,116.67,92.71,58.9,39.86,58.95,40.81,0.19,0.0,8.24,5.86,6.24,4.57,1.48,1.67,4.6,7.8,10.36,6.79,9.1,11.38,1.67,3.24,1.71,2.0,,,,0.48,0.56,,,,,,,,,,0.58,0.49,0.51,0.53,0.52,0.52,0.51,0.53
Atlético Tucumán,1.48,1.0,5.43,3.48,6.62,4.05,14.57,8.95,85.1,105.48,52.05,44.81,49.38,50.43,0.33,0.1,7.95,5.14,6.62,3.81,1.86,0.71,8.0,3.5,11.21,6.57,11.52,12.29,1.62,3.1,3.0,2.71,,,,0.56,0.49,,,,,,,,,,0.57,0.5,0.53,0.52,0.51,0.53,0.5,0.54,Argentina Liga Profissional de Futebol,2022,1.2,0.7,5.35,4.3,7.15,4.9,14.3,10.5,119.75,84.75,61.4,41.35,58.05,41.7,0.05,0.05,8.5,5.2,5.8,5.3,1.7,0.95,3.0,5.0,8.46,6.85,11.95,11.65,2.0,2.55,2.25,3.05,,,,0.53,0.52,,,,,,,,,,0.58,0.49,0.51,0.53,0.52,0.52,0.5,0.54
Banfield,1.14,1.33,6.19,3.38,7.19,4.48,15.33,10.76,101.9,94.9,57.24,42.48,53.29,46.38,0.33,0.24,8.38,5.67,6.95,5.1,1.43,0.81,9.0,9.0,11.64,7.21,12.1,11.52,2.05,2.67,2.14,2.76,,,,0.46,0.58,,,,,,,,,,0.58,0.49,0.52,0.52,0.5,0.54,,,Argentina Liga Profissional de Futebol,2022,0.8,0.85,6.8,3.2,6.9,4.95,15.1,9.25,111.6,93.05,58.4,39.45,54.6,45.1,0.15,0.0,8.45,5.3,6.65,3.95,1.1,1.6,5.75,5.75,10.08,6.15,11.75,13.05,1.8,3.4,2.55,3.35,,,,0.45,0.6,,,,,,,,,,0.61,0.47,0.5,0.54,0.5,0.55,0.49,0.55
Barracas Central,1.38,1.38,4.38,5.57,4.29,5.95,11.05,13.05,101.05,100.33,51.95,52.67,44.62,55.0,0.38,0.19,7.33,7.33,3.71,5.71,1.71,2.52,5.0,7.0,8.07,8.93,12.05,12.95,2.81,2.67,2.29,2.9,,,,,,,,,,,,,,,0.56,0.5,0.55,0.5,0.51,0.54,0.51,0.53,Argentina Liga Profissional de Futebol,2022,1.6,0.95,6.45,3.35,8.0,3.95,16.3,7.9,103.9,96.55,55.6,39.65,57.1,42.8,0.1,0.05,9.9,4.45,6.4,3.45,1.8,0.95,6.0,8.5,11.0,6.46,11.35,11.35,1.7,3.4,2.25,2.16,,,,0.5,0.55,,,,,,,,,,0.58,0.49,0.51,0.53,0.52,0.52,0.52,0.52
Boca Juniors,1.5,0.92,5.5,4.17,5.5,4.83,12.08,9.71,109.08,83.5,47.54,37.38,57.92,41.83,0.25,0.29,6.42,6.0,5.67,3.71,1.21,1.5,,,9.14,6.36,13.21,13.25,1.83,2.42,3.12,3.12,,,,0.43,0.61,,,,,,,,,,0.61,0.46,0.52,0.52,0.51,0.53,0.52,0.53,Argentina Liga Profissional de Futebol,2022,0.85,1.1,4.65,4.85,5.65,5.7,13.25,12.25,83.05,96.4,39.45,40.45,41.75,57.9,0.3,0.1,7.2,7.35,6.05,4.9,1.32,1.74,5.33,7.0,8.85,8.69,13.25,13.25,2.75,3.6,2.15,2.7,,,,0.46,0.59,,,,,,,,,,0.61,0.47,0.52,0.52,0.51,0.53,,
Central Cordoba SdE,1.35,1.55,4.45,6.6,6.4,6.05,13.2,14.05,102.7,106.05,50.85,55.4,46.9,52.75,0.35,0.25,7.4,8.35,5.8,5.7,1.55,0.89,9.0,5.0,8.69,9.54,10.2,9.7,2.45,2.65,2.0,1.45,,,,0.49,0.56,,,,,,,,,,0.55,0.52,0.52,0.53,0.52,0.53,0.5,0.54,Argentina Liga Profissional de Futebol,2022,1.38,1.14,5.33,2.95,7.43,4.52,14.62,10.24,104.33,94.14,56.38,45.1,53.71,46.0,0.29,0.1,8.52,5.62,6.1,4.62,0.76,2.05,6.4,7.0,9.86,7.5,10.9,10.0,2.71,2.33,1.62,2.38,,,,0.52,0.53,,,,,,,,,,0.56,0.5,0.52,0.52,0.51,0.53,0.51,0.53
Club Atletico Colón,1.1,1.48,5.0,4.9,6.9,5.43,13.81,13.0,98.81,96.43,47.29,45.67,47.29,52.29,0.33,0.19,8.95,7.24,4.86,5.76,2.29,1.29,6.33,6.33,9.14,9.86,9.52,10.95,2.81,2.71,1.48,1.62,,,,0.54,0.51,,,,,,,,,,0.54,0.53,0.5,0.54,0.51,0.53,0.51,0.53,Argentina Liga Profissional de Futebol,2022,1.2,0.95,5.9,3.55,7.5,5.5,16.6,9.95,105.5,93.25,55.6,35.5,54.9,44.75,0.05,0.15,9.35,5.9,7.25,4.05,1.05,2.65,4.0,7.0,10.77,7.23,11.55,10.4,1.4,2.95,1.85,2.5,,,,0.43,0.61,,,,,,,,,,0.53,0.53,,,0.52,0.53,0.5,0.54
Defensa y Justicia,1.33,1.0,4.05,5.38,7.19,6.24,14.24,13.05,100.05,103.48,56.24,57.19,52.05,47.9,0.14,0.14,9.71,7.76,4.52,5.29,1.29,1.81,7.5,5.5,9.5,7.93,9.24,10.86,2.62,2.76,1.9,2.19,,,,0.52,0.52,,,,,,,,,,0.55,0.52,0.52,0.52,0.5,0.54,0.51,0.53,Argentina Liga Profissional de Futebol,2022,1.29,1.29,6.76,3.95,7.48,3.95,15.9,10.19,108.95,91.29,60.57,41.43,50.71,48.95,0.14,0.1,9.81,5.05,6.1,5.14,2.19,1.52,6.33,5.0,10.85,6.54,10.52,10.43,1.86,3.33,2.05,2.19,,,,0.5,0.55,,,,,,,,,,0.54,0.53,0.54,0.5,0.5,0.54,0.51,0.53
