team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
AZ,2.12,1.18,6.0,3.29,6.41,5.18,16.06,10.53,120.24,96.29,56.82,33.29,54.24,45.41,0.12,0.19,10.29,6.12,5.76,4.41,1.88,1.47,5.15,7.46,11.18,6.24,9.12,8.59,1.88,4.53,1.41,1.35,0.69,0.2,0.14,0.56,0.48,,,,,,,0.66,0.21,0.17,0.51,0.56,,,,,0.52,0.52,Netherlands Eredivisie,2022-2023,0.88,1.88,4.24,4.71,6.18,5.24,12.88,14.0,99.24,109.0,37.53,48.65,47.18,52.71,0.12,0.06,7.65,8.24,5.24,5.76,1.12,1.47,5.85,7.46,7.94,9.12,9.41,9.65,2.76,1.65,1.18,1.53,0.34,0.25,0.44,0.6,0.44,,,,,,,0.38,0.26,0.42,0.47,0.6,,,0.55,0.49,0.52,0.52
Ajax,2.76,0.82,9.71,2.59,8.65,3.18,22.18,7.76,138.76,71.65,85.53,28.06,68.0,31.76,0.12,0.0,15.88,4.59,6.29,3.18,2.06,1.35,4.75,7.33,14.71,5.0,9.18,8.59,1.94,5.0,1.0,1.76,0.77,0.15,0.11,0.54,0.51,,,,,,,0.74,0.16,0.14,0.52,0.56,,,,,,,Netherlands Eredivisie,2022-2023,1.41,2.29,3.65,6.35,3.94,6.06,9.88,14.88,82.12,122.76,33.47,58.06,34.94,64.76,0.06,0.24,6.12,10.35,3.76,4.53,1.12,2.12,6.58,5.5,7.29,9.88,11.65,10.06,2.94,2.41,2.06,1.76,0.2,0.2,0.63,0.59,0.45,,,,,,,0.23,0.2,0.61,0.47,0.6,,,,,,
Excelsior,1.29,1.53,5.53,6.06,5.41,6.94,11.71,16.59,91.0,120.59,38.88,52.35,42.06,57.82,0.06,0.06,8.29,10.47,3.41,6.12,1.41,0.88,6.9,5.4,7.47,11.41,9.12,8.12,4.06,2.06,1.0,1.24,0.29,0.24,0.5,0.61,0.42,,,,,,,0.31,0.24,0.51,0.45,0.63,,,,,0.54,0.51,Netherlands Eredivisie,2022-2023,2.65,0.59,7.24,3.12,7.12,4.24,18.76,8.59,131.29,90.65,59.76,30.71,59.12,40.59,0.0,0.06,13.24,5.18,5.53,3.41,1.62,0.94,6.36,8.27,14.88,6.35,9.06,9.47,2.06,4.94,1.12,1.88,0.68,0.2,0.16,0.59,0.46,,,,,,,0.69,0.2,0.17,0.47,0.6,,,,,0.54,0.51
FC Emmen,0.94,1.35,4.24,4.82,5.12,5.59,11.47,13.12,108.94,114.29,46.06,46.82,50.29,49.47,0.06,0.0,6.18,8.76,5.29,4.35,1.29,1.47,7.25,6.5,8.88,8.88,8.41,10.35,2.65,2.76,1.0,1.71,0.34,0.27,0.41,0.55,0.49,,,,,,,0.34,0.28,0.44,0.51,0.56,0.54,0.5,0.52,0.52,0.52,0.52,Netherlands Eredivisie,2022-2023,2.47,1.0,7.76,4.12,7.59,3.82,17.29,10.59,116.06,97.59,52.47,34.53,52.06,47.59,0.12,0.0,11.24,6.0,6.06,4.59,1.65,1.29,5.5,7.36,11.12,6.59,10.53,9.65,2.59,2.65,1.29,1.35,0.57,0.24,0.22,0.53,0.51,,,0.55,0.49,,,0.69,0.25,0.15,0.52,0.54,,,0.52,0.52,0.51,0.54
FC Groningen,1.18,2.0,4.35,5.71,5.71,6.12,12.71,14.53,101.0,101.29,41.18,43.94,48.53,51.18,0.06,0.29,6.65,10.0,5.71,4.24,1.53,1.65,6.0,4.64,8.41,9.0,10.06,8.0,3.06,2.06,1.18,1.06,0.32,0.26,0.45,0.56,0.48,,,,,,,0.29,0.26,0.5,0.5,0.57,,,0.51,0.53,0.52,0.52,Netherlands Eredivisie,2022-2023,2.41,0.65,6.82,3.76,6.82,4.82,17.47,9.53,103.88,91.76,53.35,32.94,56.12,43.82,0.12,0.0,11.94,5.06,5.53,4.47,2.47,1.18,5.8,7.8,12.41,6.47,8.0,9.41,1.65,3.65,0.94,1.71,0.63,0.22,0.18,0.55,0.49,,,,,0.53,0.51,0.61,0.23,0.2,0.51,0.56,,,0.55,0.5,0.53,0.51
FC Twente,2.68,0.58,6.37,4.0,7.47,4.95,19.74,10.42,122.89,95.16,64.95,34.47,58.84,41.05,0.06,0.06,11.68,6.58,8.05,3.84,1.16,1.79,5.62,6.69,12.79,6.47,9.68,9.53,2.47,4.16,1.44,1.72,0.61,0.22,0.2,0.56,0.48,,,,,,,0.63,0.22,0.21,0.5,0.56,,,,,0.53,0.51,Netherlands Eredivisie,2022-2023,0.95,1.21,4.79,6.05,4.68,6.47,11.11,16.58,94.74,125.53,36.89,59.16,40.79,59.11,0.11,0.06,7.05,10.05,4.05,6.53,2.26,1.53,8.15,6.38,8.11,10.0,9.89,10.26,3.84,3.11,1.68,1.58,0.3,0.25,0.48,0.58,0.46,,,,,,,0.24,0.26,0.56,0.48,0.59,,,0.56,0.49,0.52,0.52
FC Utrecht,1.17,0.94,6.39,4.56,6.0,5.56,14.06,12.06,110.11,113.56,45.11,45.72,49.78,49.89,0.11,0.06,9.39,6.89,4.67,5.17,0.83,1.5,7.54,7.38,9.33,7.78,9.94,9.83,2.61,4.28,1.44,1.44,0.56,0.23,0.24,0.59,0.45,,,,,,,0.58,0.24,0.24,0.48,0.6,,,,,0.53,0.51,Netherlands Eredivisie,2022-2023,1.94,2.0,4.56,5.11,5.94,4.67,14.0,12.28,118.33,101.83,45.28,34.22,52.39,47.5,0.06,0.12,8.61,9.0,5.39,3.28,0.94,1.22,5.9,9.0,9.78,8.11,7.33,7.94,2.22,2.94,1.17,1.5,0.46,0.25,0.32,0.6,0.44,,,,,,,0.46,0.26,0.34,0.47,0.61,,,0.53,0.51,0.53,0.51
FC Volendam,1.69,1.94,6.06,6.18,5.53,5.88,13.71,13.82,87.88,103.06,39.38,41.25,41.88,57.88,0.0,0.12,9.06,9.59,4.65,4.24,1.65,1.76,8.91,7.82,9.12,10.25,10.24,8.59,2.82,2.65,1.47,1.47,0.36,0.24,0.43,0.64,0.41,,,,,,,0.41,0.25,0.41,0.42,0.65,,,,,0.52,0.52,Netherlands Eredivisie,2022-2023,2.29,0.76,7.71,4.18,7.24,4.82,18.24,10.76,126.29,100.35,64.18,39.12,59.94,39.76,0.12,0.0,11.82,7.0,6.41,3.76,2.24,2.0,7.73,6.18,12.35,7.35,8.41,9.47,2.47,4.0,0.88,1.12,0.68,0.19,0.17,0.59,0.45,,,,,,,0.66,0.2,0.18,0.47,0.61,,,,,,
Feyenoord,2.18,0.59,8.24,2.94,8.71,3.41,21.94,7.0,138.53,72.24,73.41,21.47,60.18,39.59,0.06,0.0,13.41,4.71,8.53,2.29,1.12,1.53,4.75,11.0,15.71,4.94,8.35,9.0,1.71,5.35,1.24,1.76,0.7,0.18,0.15,0.55,0.49,,,,,,,0.82,0.19,0.09,0.51,0.56,,,,,0.56,0.49,Netherlands Eredivisie,2022-2023,1.18,2.59,4.88,6.53,4.0,6.94,10.06,18.06,88.94,125.59,34.12,51.53,44.12,55.71,0.06,0.12,6.88,10.71,3.18,7.35,2.12,1.24,6.18,5.09,6.65,13.0,8.29,8.53,3.47,2.29,1.29,1.47,0.21,0.21,0.62,0.59,0.46,,,,,0.53,0.5,0.21,0.21,0.64,0.47,0.6,,,,,0.55,0.5
Fortuna Sittard,1.24,1.65,4.53,6.71,5.47,6.76,12.65,16.24,89.82,119.65,34.82,55.18,42.06,57.65,0.24,0.18,8.0,10.82,4.65,5.41,1.94,1.47,6.83,5.08,8.29,10.88,9.47,8.76,2.94,2.53,1.71,1.0,0.28,0.25,0.5,0.6,0.44,,,,,0.53,0.51,0.32,0.26,0.46,0.46,0.61,,,0.52,0.52,0.53,0.52,Netherlands Eredivisie,2022-2023,2.0,1.06,7.47,4.35,7.12,5.18,17.18,10.24,113.06,87.41,59.53,34.41,54.47,45.29,0.06,0.19,10.94,6.53,6.24,3.71,1.18,2.24,6.07,7.8,11.53,7.59,9.29,9.06,2.12,3.53,1.41,2.0,0.6,0.22,0.22,0.58,0.46,,,,,,,0.65,0.23,0.2,0.48,0.58,,,0.55,0.49,0.52,0.52
