team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Anderlecht,1.59,1.35,6.65,3.65,5.59,4.24,15.06,10.47,107.29,94.65,52.59,37.94,55.47,44.18,0.12,0.06,9.82,6.76,5.24,3.71,2.24,2.24,5.12,5.0,,,10.71,12.24,2.71,3.47,1.47,1.94,0.53,0.26,0.25,0.56,0.48,,,,,,,0.56,0.28,0.25,0.5,0.57,,,0.53,0.51,0.53,0.51,Belgium Liga Pro,2022-2023,1.2,1.4,4.75,4.12,5.0,3.38,12.62,10.0,107.69,94.62,47.25,40.12,47.0,52.75,0.07,0.13,8.56,6.56,4.06,3.44,3.0,2.38,5.22,5.44,,,13.31,12.0,2.19,3.12,2.31,2.0,0.34,0.27,0.43,0.58,0.47,,,,,,,0.36,0.28,0.44,0.48,0.59,,,0.53,0.51,0.53,0.52
Antwerp,2.1,0.75,5.3,3.65,5.85,3.35,14.2,7.75,119.0,91.8,48.8,32.15,57.85,41.7,0.32,0.0,9.6,5.05,4.6,2.7,2.68,1.37,3.9,5.9,,,12.2,12.65,1.85,2.65,1.5,2.3,0.59,0.25,0.2,0.56,0.49,,,,,,,0.6,0.26,0.21,0.51,0.56,,,0.53,0.51,0.54,0.5,Belgium Liga Pro,2022-2023,0.84,1.26,4.47,4.37,4.95,4.95,11.11,12.11,101.68,104.89,41.84,42.53,46.47,53.21,0.16,0.26,7.0,7.74,4.11,4.37,1.5,2.17,3.86,3.29,,,12.0,11.68,2.68,2.26,2.63,1.89,0.33,0.27,0.44,0.58,0.47,,,,,,,0.3,0.28,0.5,0.49,0.58,,,,,0.52,0.52
Cercle Brugge,1.65,1.1,6.45,3.95,6.4,3.1,14.85,8.65,121.65,81.15,55.35,30.1,44.35,55.3,0.25,0.4,10.15,6.1,4.7,2.55,1.55,2.0,6.88,5.75,,,12.15,11.35,2.2,2.85,1.55,1.7,0.47,0.26,0.31,0.58,0.46,,,,,,,0.53,0.27,0.28,0.49,0.58,,,0.52,0.52,0.52,0.52,Belgium Liga Pro,2022-2023,1.68,1.53,4.95,4.32,4.84,6.11,11.58,12.32,93.74,117.42,40.68,50.84,57.89,41.79,0.26,0.21,8.16,8.0,3.42,4.32,2.68,2.47,4.3,5.3,,,12.05,13.95,2.42,3.05,1.63,2.21,0.4,0.26,0.37,0.59,0.45,,,,,,,0.46,0.29,0.34,0.47,0.6,,,0.53,0.51,0.53,0.51
Club Brugge,2.26,1.0,7.05,3.0,6.68,4.47,17.21,9.68,128.53,82.95,56.11,32.37,58.47,41.21,0.26,0.11,11.21,6.37,6.0,3.32,1.78,2.39,2.2,2.7,,,11.21,12.0,2.05,4.0,1.68,2.05,0.55,0.24,0.25,0.58,0.47,,,,,,,0.59,0.25,0.26,0.49,0.58,,,0.55,0.49,0.53,0.52,Belgium Liga Pro,2022-2023,1.4,1.35,4.05,5.85,4.7,4.5,11.55,12.25,93.8,116.7,46.0,47.95,42.45,57.15,0.05,0.15,8.15,8.05,3.4,4.2,2.55,1.55,3.38,4.12,,,11.75,12.4,3.05,3.0,1.95,2.5,0.32,0.26,0.46,0.61,0.44,,,,,,,0.38,0.27,0.43,0.47,0.61,,,0.54,0.5,0.53,0.51
Genk,2.5,0.95,6.25,4.05,5.05,3.8,14.65,9.4,117.35,93.3,56.65,40.15,54.0,45.85,0.45,0.1,10.4,5.95,4.25,3.45,2.45,1.15,4.4,6.2,,,12.0,13.45,2.4,3.85,1.75,2.25,0.53,0.24,0.27,0.61,0.43,,,,,,,0.46,0.27,0.33,0.45,0.62,,,,,0.54,0.5,Belgium Liga Pro,2022-2023,1.42,2.0,5.16,5.0,6.32,4.11,14.32,11.79,97.74,102.63,46.32,44.53,48.26,51.32,0.42,0.16,9.95,8.37,4.37,3.42,1.37,1.42,6.75,5.0,,,12.37,12.16,2.53,3.47,2.11,1.74,0.35,0.27,0.42,0.62,0.42,,,,,,,0.42,0.29,0.36,0.44,0.63,,,0.52,0.52,0.51,0.53
Gent,1.89,1.05,6.05,4.11,7.11,3.95,15.79,9.74,122.47,99.0,52.37,40.05,55.53,44.0,0.21,0.21,10.05,6.05,5.74,3.68,2.06,1.47,2.75,2.0,,,9.95,10.58,2.42,3.16,1.47,2.16,0.61,0.23,0.2,0.56,0.49,,,,,,,0.66,0.24,0.19,0.51,0.56,,,0.53,0.51,0.52,0.52,Belgium Liga Pro,2022-2023,1.2,2.25,4.2,5.35,3.95,4.7,9.45,12.05,107.05,115.15,43.05,42.75,44.9,54.85,0.2,0.15,5.4,7.55,4.05,4.5,1.25,1.65,5.6,7.4,,,11.0,10.05,2.65,2.15,1.9,1.25,0.29,0.27,0.47,0.57,0.47,,,,,,,0.27,0.28,0.55,0.49,0.58,0.51,0.53,0.52,0.52,0.53,0.51
KAS Eupen,1.29,1.94,5.12,4.82,4.88,5.41,13.0,13.24,103.76,103.59,46.35,44.47,47.47,52.06,0.31,0.31,8.06,8.41,4.94,4.82,2.59,1.71,6.38,5.88,,,13.29,11.76,2.88,2.65,2.18,1.94,0.31,0.27,0.46,0.59,0.45,,,,,,,0.37,0.28,0.42,0.47,0.6,,,,,0.52,0.52,Belgium Liga Pro,2022-2023,2.47,0.8,7.06,4.12,6.5,2.88,17.75,9.19,115.6,92.33,53.0,32.0,54.94,44.62,0.27,0.2,11.25,4.94,6.5,4.25,1.8,2.2,5.2,6.0,,,10.81,11.44,1.94,3.56,1.75,2.0,0.67,0.21,0.17,0.58,0.46,,,,,,,0.65,0.23,0.19,0.48,0.59,,,,,0.53,0.51
KV Kortrijk,0.94,1.81,4.38,5.38,5.38,6.25,12.0,15.81,98.19,106.0,41.56,48.0,48.94,50.75,0.12,0.19,7.31,10.88,4.69,4.94,2.31,1.81,2.33,3.17,,,12.06,11.0,3.38,2.69,2.12,2.06,0.34,0.25,0.44,0.59,0.45,,,,,,,0.27,0.27,0.55,0.46,0.61,,,0.54,0.5,0.56,0.49,Belgium Liga Pro,2022-2023,1.88,1.24,7.29,3.94,6.18,3.59,16.59,9.53,116.41,104.06,52.71,36.94,50.53,48.94,0.35,0.06,11.24,5.53,5.35,4.0,2.0,1.5,4.14,4.57,,,13.0,14.94,2.18,3.0,2.12,2.18,0.62,0.23,0.2,0.57,0.47,,,,,,,0.69,0.24,0.17,0.49,0.57,,,0.55,0.5,0.5,0.54
KV Oostende,1.06,1.94,5.06,5.18,4.76,4.06,13.35,11.59,116.88,103.24,44.53,41.94,44.35,55.29,0.18,0.18,8.12,7.88,5.24,3.71,2.41,3.24,5.83,4.83,,,11.88,12.59,2.47,3.53,2.18,1.71,0.3,0.26,0.49,0.61,0.43,,,,,,,0.37,0.28,0.42,0.45,0.62,,,0.55,0.49,0.57,0.48,Belgium Liga Pro,2022-2023,2.5,1.19,5.56,4.25,6.5,4.31,15.75,11.69,108.62,111.25,47.75,46.81,56.75,42.88,0.4,0.27,10.75,7.75,5.0,3.94,2.69,1.75,4.64,6.0,,,10.5,11.56,2.81,2.75,1.12,2.06,0.55,0.24,0.25,0.59,0.46,,,,,,,0.57,0.25,0.26,0.47,0.6,,,0.56,0.49,0.52,0.52
Mechelen,1.75,1.62,6.31,4.44,4.88,4.38,12.31,11.5,98.69,105.5,44.94,44.25,52.0,47.56,0.19,0.31,7.94,7.62,4.38,3.88,2.31,1.25,5.57,5.57,,,10.06,10.0,2.06,2.62,1.19,2.19,0.36,0.26,0.42,0.6,0.44,,,,,,,0.29,0.27,0.51,0.47,0.61,0.56,0.49,0.49,0.56,0.52,0.52,Belgium Liga Pro,2022-2023,2.18,0.88,5.47,4.47,4.94,4.06,14.65,9.76,110.0,89.18,48.71,41.29,48.82,50.76,0.25,0.0,9.41,5.35,5.24,4.41,1.62,1.69,5.0,5.43,,,11.82,11.88,2.53,3.35,1.06,2.35,0.51,0.25,0.28,0.59,0.45,,,,,,,0.62,0.26,0.21,0.47,0.61,,,,,0.51,0.53
