team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Akhmat Grozny,1.4,1.13,5.4,3.47,5.4,4.4,14.4,9.67,94.33,88.47,53.6,44.67,49.73,50.0,0.2,0.0,8.8,6.07,5.6,3.6,1.67,1.73,7.07,8.87,9.0,7.6,11.73,11.73,1.53,3.2,2.6,3.0,0.42,0.27,0.34,0.57,0.47,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.47,2.0,6.87,3.8,6.2,3.73,17.07,12.4,106.27,89.87,53.73,43.47,59.07,40.53,0.27,0.13,10.87,7.4,6.2,5.0,1.33,2.07,6.07,8.33,11.53,7.6,10.93,14.2,2.4,3.87,2.6,2.73,0.46,0.27,0.31,0.57,0.48,,,,,,,,,,,,,,,,,
CSKA Moskva,2.53,0.73,6.27,2.8,6.87,3.73,17.6,7.8,103.0,93.13,58.67,39.2,53.4,46.33,0.93,0.13,11.93,4.07,5.67,3.73,1.33,1.53,6.47,8.73,12.53,5.87,10.4,10.67,1.13,3.93,1.6,2.27,0.65,0.2,0.18,0.54,0.51,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.07,1.2,5.07,3.93,5.27,5.93,13.07,13.0,99.53,100.4,48.33,54.47,51.13,48.47,0.4,0.4,7.53,8.53,5.53,4.47,1.87,1.67,9.6,8.13,7.47,9.6,11.2,11.4,3.33,2.53,1.87,2.07,0.28,0.28,0.47,0.56,0.49,,,,,,,,,,,,,,,,,
Dinamo Moskva,1.67,1.33,6.13,5.93,5.4,5.2,13.13,12.8,90.13,90.67,49.27,47.4,48.87,50.8,0.73,0.4,7.93,7.93,5.2,4.87,1.87,1.87,7.93,7.33,9.8,8.67,12.73,12.0,2.53,2.87,2.4,1.6,0.59,0.24,0.21,0.57,0.47,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.67,1.6,5.53,5.13,4.33,6.47,12.2,14.4,98.53,92.67,47.2,45.4,50.13,49.6,0.4,0.67,7.87,9.87,4.33,4.53,2.93,1.6,8.4,7.47,8.2,10.2,9.2,10.33,2.33,2.67,2.2,2.6,0.39,0.24,0.41,0.6,0.44,,,,,,,,,,,,,,,,,
FK Nizjni Novgorod,1.47,1.87,4.47,4.07,4.0,4.07,12.27,10.87,95.0,100.6,46.53,47.93,47.73,51.87,0.67,0.4,7.67,7.33,4.6,3.53,1.53,1.73,5.6,7.2,7.47,7.67,11.53,11.93,2.47,2.67,2.47,2.0,0.42,0.3,0.32,0.5,0.54,,,,,0.49,0.55,,,,,,,,,,,,Russia Premier League,2022-2023,1.47,0.73,6.27,3.13,5.53,3.47,16.47,8.93,103.53,87.53,56.87,42.27,58.93,40.73,0.8,0.47,10.07,5.8,6.4,3.13,1.27,1.87,6.27,8.6,11.0,5.87,11.47,12.93,1.67,3.2,2.13,2.87,0.63,0.24,0.17,0.49,0.56,,,,,,,,,,,,,,,,,
Fakel,1.47,1.47,4.4,4.6,5.53,5.33,12.73,13.0,99.13,102.07,52.67,57.93,44.6,55.0,0.6,0.8,7.73,8.07,5.0,4.93,1.87,0.6,7.13,8.27,8.4,8.13,12.13,13.2,2.07,2.2,2.4,2.87,0.38,0.29,0.36,0.55,0.5,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.73,0.93,5.4,3.13,6.47,4.07,16.0,9.6,104.2,84.07,53.2,36.73,59.93,39.6,0.6,0.4,9.87,6.33,6.13,3.27,1.4,1.6,6.67,9.33,10.33,7.07,11.4,13.4,2.4,3.2,2.2,2.47,0.55,0.25,0.24,0.56,0.49,,,,,,,,,,,,,,,,,
Khimki,0.87,1.67,4.2,4.6,5.07,5.4,11.4,14.67,93.33,103.87,45.47,52.53,49.73,49.93,0.2,0.47,6.33,9.93,5.07,4.73,1.67,2.33,8.07,7.07,8.4,11.07,12.13,11.87,4.53,2.27,2.67,1.87,0.25,0.25,0.54,0.57,0.48,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,2.8,0.8,4.87,3.2,6.13,3.93,16.87,10.47,92.0,89.93,52.2,44.13,52.07,47.53,0.6,0.33,11.33,5.2,5.53,5.27,1.73,1.8,6.4,8.07,12.33,7.0,11.6,12.67,2.67,4.07,2.47,2.4,0.72,0.18,0.13,0.54,0.5,,,,,,,,,,,,,,,,,
Krasnodar,1.93,1.2,4.73,4.53,5.8,4.8,15.33,11.93,92.13,79.2,45.93,41.67,57.2,42.4,0.2,0.4,8.4,7.53,6.93,4.4,2.13,1.13,7.4,8.27,10.73,8.73,9.67,10.4,2.6,3.2,2.07,2.73,0.5,0.25,0.29,0.58,0.46,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.87,2.2,4.73,3.93,5.87,4.0,15.47,12.53,85.67,92.27,45.8,43.13,45.07,54.47,0.73,0.47,9.13,7.13,6.33,5.4,1.2,1.67,5.93,6.93,10.6,8.8,10.93,12.27,2.87,3.47,2.6,2.87,0.44,0.25,0.34,0.59,0.46,,,,,,,,,,,,,,,,,
Krylya Sovetov,0.93,1.13,6.47,3.53,5.73,4.47,16.73,11.4,87.73,90.93,45.67,43.67,48.73,50.87,0.27,0.47,9.87,6.0,6.87,5.4,1.79,1.5,7.73,8.13,9.53,8.07,9.73,11.0,2.73,3.87,2.07,2.73,0.47,0.26,0.31,0.57,0.48,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.87,1.2,5.33,4.27,5.47,4.87,12.53,12.27,87.67,78.8,53.67,43.13,52.27,47.27,0.8,0.13,7.87,8.47,4.67,3.8,2.53,1.67,6.53,6.8,8.33,8.53,11.47,9.4,1.93,1.73,1.53,1.53,0.44,0.28,0.31,0.56,0.48,,,,,,,,,,,,,,,,,
Lokomotiv Moskva,2.0,1.53,5.2,4.27,5.0,4.73,15.0,13.27,93.6,81.2,46.93,42.47,52.13,47.4,0.87,0.53,9.93,8.53,5.07,4.73,1.6,1.8,7.0,7.6,9.93,9.33,11.2,12.0,2.93,2.6,2.87,2.53,0.53,0.23,0.28,0.6,0.44,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.53,1.6,7.13,3.33,6.2,4.2,16.4,10.13,95.4,86.13,58.53,41.47,52.2,47.47,0.33,0.07,10.0,6.73,6.4,3.4,2.0,1.47,6.33,10.6,12.53,7.6,11.47,12.2,2.07,3.6,3.0,2.13,0.43,0.28,0.33,0.58,0.46,,,,,0.49,0.55,,,,,,,,,,,
Orenburg,2.47,1.27,6.27,4.13,7.8,5.4,19.27,13.53,89.2,89.27,60.8,49.13,49.07,50.47,0.53,0.07,12.47,8.47,6.8,5.07,2.8,1.53,6.8,10.6,14.07,8.47,11.47,11.53,2.8,3.93,2.33,2.8,0.42,0.24,0.38,0.62,0.42,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,2.4,1.4,6.2,4.8,6.47,5.2,16.07,12.87,94.93,89.0,55.53,44.27,52.47,47.13,0.73,0.6,10.0,7.53,6.07,5.33,1.27,1.33,7.8,8.33,10.53,9.0,11.33,10.33,3.07,2.27,1.93,2.8,0.49,0.24,0.3,0.6,0.45,,,,,,,,,,,,,,,,,
Rostov,1.67,1.33,5.07,3.47,4.27,5.67,12.6,13.53,86.47,82.27,44.33,40.33,51.67,47.8,1.13,0.27,7.13,9.07,5.47,4.47,1.13,2.0,8.07,7.0,8.67,8.87,10.67,11.33,1.93,2.67,2.53,3.33,0.46,0.26,0.31,0.56,0.49,,,,,,,,,,,,,,,,,,Russia Premier League,2022-2023,1.6,1.53,4.87,3.87,5.33,5.0,14.87,11.13,89.2,85.4,43.33,42.13,47.93,51.87,0.6,0.67,9.93,6.33,4.93,4.8,2.47,1.13,7.47,8.07,10.4,8.93,12.53,11.13,2.2,3.6,2.93,1.93,0.51,0.26,0.26,0.56,0.49,,,,,,,,,,,,,,,,,
