team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Daegu,1.37,1.11,3.79,4.26,5.63,5.0,12.63,11.53,81.05,94.95,56.95,66.11,39.0,60.74,0.11,0.11,7.84,6.58,4.79,4.95,1.74,1.37,,,8.58,7.47,15.58,12.21,2.47,2.79,2.21,1.47,,,,0.54,0.5,,,,,,,,,,0.53,0.55,0.54,0.5,0.52,0.52,0.52,0.52,K League 1,2022,2.0,1.37,5.05,3.58,5.11,5.63,12.95,12.05,99.53,84.0,70.74,60.21,59.0,40.74,0.32,0.16,7.58,6.95,5.37,5.11,1.47,1.16,,,9.11,8.58,11.74,12.89,2.63,3.53,1.89,2.16,,,,0.54,0.5,,,,,,,,,,0.53,0.55,0.56,0.49,0.51,0.53,0.52,0.52
Gangwon,1.33,1.22,3.61,4.39,5.06,4.28,10.56,10.78,97.0,106.83,56.78,59.83,44.5,55.22,0.11,0.17,6.83,7.06,3.72,3.72,1.94,1.56,1.0,6.0,7.5,7.44,11.39,11.06,2.89,2.17,1.28,2.28,,,,0.51,0.53,,,,,,,,,,0.55,0.53,0.51,0.53,0.52,0.53,0.5,0.54,K League 1,2022,1.5,1.3,4.65,4.5,5.2,5.0,11.4,10.85,103.35,91.95,68.85,57.5,56.05,43.5,0.1,0.05,7.35,6.5,4.05,4.35,1.4,0.7,4.5,3.0,8.0,7.95,11.55,9.5,3.5,2.65,1.25,1.0,,,,0.52,0.52,,,,,,,,,,0.55,0.54,0.54,0.5,0.52,0.52,0.51,0.53
Gimcheon Sangmu,1.16,1.26,4.32,5.11,5.53,4.74,12.58,12.63,89.95,79.0,61.79,57.37,52.89,46.79,0.05,0.16,6.68,8.16,5.89,4.47,0.68,1.74,2.0,3.0,8.89,9.32,10.21,12.11,3.37,3.53,1.21,1.26,,,,0.56,0.48,,,,,,,,,,0.5,0.58,0.53,0.51,0.52,0.52,0.52,0.52,K League 1,2022,1.26,1.21,5.47,4.21,7.21,4.95,15.32,11.89,91.95,100.79,63.79,59.05,43.53,56.05,0.11,0.16,9.11,6.84,6.21,5.05,1.42,1.53,,,9.47,7.74,10.47,9.89,2.84,3.11,1.53,1.68,,,,0.55,0.5,,,,,,,,,,0.52,0.56,0.5,0.54,0.53,0.51,0.52,0.52
Incheon United,1.21,0.95,3.79,4.26,4.47,5.32,11.11,12.84,82.21,93.84,54.42,63.79,43.53,56.16,0.11,0.05,6.58,7.37,4.53,5.47,1.47,0.47,0.0,2.0,7.21,8.53,10.58,10.95,3.68,3.32,1.42,1.53,,,,0.49,0.55,,,,,,,,,,0.57,0.51,0.52,0.52,0.51,0.54,0.5,0.54,K League 1,2022,1.26,1.21,5.74,4.47,6.47,4.05,16.05,10.47,96.89,83.79,75.32,56.05,54.63,45.11,0.21,0.16,9.53,5.89,6.53,4.58,0.89,1.47,,,9.84,7.16,11.11,12.11,2.26,4.63,1.42,1.95,,,,0.52,0.52,,,,,,,,,,0.55,0.53,0.52,0.52,0.52,0.53,0.52,0.52
Jeju United,1.32,1.21,5.37,2.58,5.26,4.11,13.26,10.42,96.63,82.32,75.74,48.32,55.84,43.79,0.21,0.11,8.11,6.21,5.16,4.21,1.16,0.84,5.5,4.0,8.68,7.58,11.47,12.05,2.79,2.47,1.79,1.89,,,,0.52,0.52,,,,,,,,,,0.54,0.54,0.54,0.5,0.52,0.52,0.52,0.52,K League 1,2022,1.42,1.42,3.79,4.47,4.63,5.68,11.26,13.47,84.16,89.68,53.05,57.37,48.0,51.63,0.11,0.16,6.37,8.63,4.89,4.84,1.0,2.05,,,7.89,9.42,10.26,10.0,3.68,3.21,1.42,1.37,,,,0.53,0.51,,,,,,,,,,0.53,0.55,0.51,0.53,0.52,0.52,0.53,0.51
Jeonbuk Motors,1.21,0.95,4.58,4.37,4.74,5.42,12.53,11.53,85.0,79.84,58.0,53.63,51.32,48.42,0.26,0.11,8.58,6.58,3.95,4.95,2.05,0.95,,,7.74,7.47,11.68,9.42,1.84,3.42,1.26,1.84,,,,0.54,0.5,,,,,,,,,,0.53,0.55,0.56,0.49,0.52,0.52,0.52,0.52,K League 1,2022,0.95,1.74,5.26,3.84,6.47,5.0,14.79,11.32,89.95,91.21,61.84,59.53,46.68,52.95,0.21,0.16,8.58,6.74,6.21,4.58,1.42,1.79,1.0,3.67,9.11,8.68,11.37,11.16,2.63,4.05,1.58,1.84,,,,0.53,0.5,,,,,,,,,,0.52,0.56,0.54,0.5,0.52,0.52,0.51,0.53
Pohang Steelers,1.44,0.78,5.17,3.94,6.06,4.44,13.56,9.44,93.83,92.44,67.83,59.06,52.78,46.83,0.0,0.17,7.67,5.89,5.89,3.56,1.28,0.78,0.0,1.0,9.78,5.83,12.39,10.0,1.67,3.5,1.94,1.61,,,,0.53,0.51,,,,,,,,,,0.54,0.54,0.55,0.49,0.52,0.52,0.53,0.52,K League 1,2022,1.35,1.3,3.55,5.35,4.6,4.35,11.7,10.95,84.95,85.6,49.3,56.65,46.25,53.4,0.25,0.1,8.0,7.25,3.7,3.7,1.35,1.15,4.0,5.0,7.5,7.65,10.65,11.2,3.0,3.35,1.7,2.2,,,,0.53,0.51,,,,,,,,,,0.53,0.55,0.52,0.52,0.52,0.52,0.51,0.53
Seongnam,1.05,2.11,4.47,4.47,5.68,4.89,13.11,11.26,89.89,102.32,58.37,63.47,47.16,52.47,0.16,0.21,6.74,7.63,6.37,3.63,1.47,1.47,,,8.58,7.42,13.21,11.74,1.79,3.68,2.16,1.53,,,,0.5,0.54,,,,,,,,,,0.56,0.52,0.51,0.54,0.52,0.52,0.52,0.52,K League 1,2022,1.58,0.89,5.58,3.89,6.21,4.32,13.95,10.84,100.26,82.16,73.0,53.42,54.74,45.0,0.05,0.05,8.95,5.74,5.0,5.11,1.47,1.16,,,10.0,7.11,10.32,11.0,2.68,3.63,1.37,1.53,,,,0.51,0.53,,,,,,,,,,0.57,0.51,0.53,0.52,0.49,0.55,0.51,0.53
Seoul,1.26,1.32,6.0,3.53,5.74,3.0,13.89,8.16,113.84,83.0,75.47,47.58,62.26,37.42,0.21,0.11,8.63,4.95,5.26,3.21,1.74,2.63,4.0,5.0,9.37,6.84,9.63,9.95,2.53,3.84,2.0,1.53,,,,0.54,0.5,,,,,,,,,,0.53,0.55,0.53,0.51,0.52,0.52,0.51,0.53,K League 1,2022,1.16,1.0,3.68,4.37,4.47,4.84,10.89,11.32,87.05,104.63,61.0,68.74,40.26,59.26,0.05,0.11,7.42,7.37,3.47,3.95,1.89,1.11,,,7.32,7.68,11.84,10.79,3.05,4.05,1.37,1.53,,,,0.54,0.5,,,,,,,,,,0.54,0.54,0.52,0.52,0.51,0.53,0.5,0.54
Suwon,2.0,1.9,4.35,5.2,5.45,6.3,13.05,14.5,92.35,107.85,55.7,63.65,43.35,56.15,0.1,0.1,7.85,9.45,5.2,5.05,0.85,1.55,2.0,2.0,8.45,10.05,9.05,10.4,4.3,3.4,1.15,1.65,,,,0.57,0.47,,,,,,,,,,0.5,0.58,0.52,0.52,0.54,0.5,0.51,0.53,K League 1,2022,1.39,0.89,5.39,3.28,5.56,4.28,12.94,9.83,90.61,89.28,67.11,49.72,52.28,47.44,0.17,0.11,8.06,5.83,4.89,4.0,2.06,0.83,,,8.67,6.11,13.39,11.83,2.17,3.44,2.39,1.33,,,,0.54,0.5,,,,,,,,,,0.51,0.57,0.53,0.51,0.5,0.54,0.52,0.52
