team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Academico Viseu,1.59,1.12,6.59,5.59,6.88,5.65,12.65,9.71,91.88,94.29,54.41,54.65,51.76,48.24,0.24,0.12,1.0,1.29,0.86,0.71,1.53,1.35,6.0,8.46,,,15.41,10.12,2.71,3.29,3.18,2.76,0.52,0.27,0.25,0.54,0.5,,,,,,,0.51,0.29,0.29,0.54,0.55,0.55,0.49,0.53,0.51,0.52,0.52,Portugal LigaPro,2022-2023,1.56,1.38,5.94,5.25,5.38,5.44,9.31,8.94,89.75,86.19,54.31,53.81,50.44,49.56,0.31,0.06,4.0,2.0,1.6,1.2,1.36,2.29,8.5,7.6,,,10.38,13.62,2.44,2.19,3.19,3.19,0.4,0.29,0.34,0.55,0.49,,,0.52,0.52,,,0.42,0.3,0.38,0.53,0.55,,,0.52,0.52,0.52,0.52
Belenenses,1.06,2.0,5.94,5.19,4.88,4.94,9.19,9.69,91.25,91.94,44.75,48.69,47.12,52.88,0.19,0.44,1.17,2.33,0.33,1.0,1.0,1.53,6.6,6.4,,,13.0,13.75,3.0,3.06,3.38,2.81,0.37,0.3,0.37,0.54,0.51,,,0.53,0.52,,,0.39,0.31,0.4,0.54,0.55,0.55,0.49,0.52,0.53,0.5,0.54,Portugal LigaPro,2022-2023,1.59,1.29,4.76,3.53,5.59,4.24,10.59,8.06,114.82,99.94,67.53,48.82,54.12,45.88,0.35,0.12,1.4,0.6,1.0,0.8,2.0,1.41,6.8,7.9,,,13.88,14.47,2.41,3.12,2.65,3.18,0.52,0.26,0.25,0.54,0.5,,,,,,,0.52,0.27,0.3,0.55,0.54,,,0.53,0.51,0.52,0.52
Benfica II,1.59,1.47,5.18,5.12,6.53,5.0,11.41,11.71,119.94,108.82,70.35,63.35,55.29,44.71,0.18,0.18,0.8,1.4,0.8,1.0,1.44,1.5,8.0,7.69,,,13.0,11.88,3.24,2.59,2.53,3.18,0.4,0.27,0.36,0.59,0.45,,,,,,,0.45,0.29,0.36,0.47,0.61,,,,,0.52,0.52,Portugal LigaPro,2022-2023,1.94,1.56,5.81,5.06,7.31,4.38,13.69,9.44,97.19,103.88,59.62,56.62,47.19,52.81,0.31,0.25,1.67,2.0,1.33,0.33,1.79,0.93,6.4,7.5,,,13.94,10.69,2.81,3.69,2.38,2.69,0.53,0.26,0.25,0.59,0.46,,,,,0.55,0.5,0.53,0.27,0.29,0.48,0.6,,,,,0.53,0.51
Estrela Amadora,1.65,1.06,6.24,4.41,6.29,5.24,11.82,8.29,97.24,93.41,58.24,44.12,51.41,48.59,0.24,0.12,2.67,0.83,1.33,1.17,2.25,1.75,6.08,7.5,,,13.35,12.12,2.18,3.0,2.29,2.94,0.53,0.28,0.23,0.54,0.51,,,,,,,0.58,0.29,0.24,0.54,0.55,,,0.52,0.52,0.51,0.53,Portugal LigaPro,2022-2023,1.06,1.69,5.88,4.62,5.12,4.75,8.81,9.06,111.81,97.19,57.25,51.44,53.0,47.0,0.12,0.06,2.4,2.2,0.6,1.0,1.69,1.81,7.08,9.0,,,12.19,12.06,1.88,3.25,2.44,3.25,0.34,0.3,0.4,0.55,0.49,,,,,,,0.32,0.3,0.48,0.53,0.56,,,0.54,0.5,0.51,0.53
Farense,2.18,0.82,5.88,4.82,4.82,4.59,9.82,7.18,101.47,87.35,58.35,48.12,54.0,46.0,0.35,0.12,1.67,0.5,1.0,0.67,1.24,1.0,7.14,6.64,,,14.53,14.29,2.0,2.65,3.18,3.12,0.57,0.27,0.21,0.5,0.54,,,,,,,0.61,0.28,0.22,0.58,0.5,,,0.53,0.51,0.5,0.54,Portugal LigaPro,2022-2023,1.0,1.25,4.81,6.94,6.31,5.81,9.06,10.69,97.69,100.19,49.69,59.31,47.69,52.31,0.06,0.19,0.67,1.17,0.67,0.83,1.27,1.8,8.11,9.22,,,14.5,12.81,2.75,1.94,3.56,2.38,0.31,0.3,0.42,0.53,0.52,,,0.52,0.53,,,0.31,0.31,0.47,0.55,0.55,0.56,0.48,0.52,0.52,0.49,0.55
Feirense,1.31,1.19,7.0,5.31,7.25,6.19,12.69,10.88,105.75,105.0,62.88,57.19,49.94,50.06,0.25,0.12,14.0,14.0,3.0,12.0,1.13,1.47,9.3,9.5,,,11.19,12.62,3.56,3.81,1.94,2.75,0.42,0.29,0.33,0.53,0.52,,,,,,,0.39,0.3,0.39,0.54,0.54,0.54,0.5,0.53,0.52,0.51,0.53,Portugal LigaPro,2022-2023,1.0,1.24,6.88,3.65,6.59,5.76,10.82,10.12,124.41,90.12,75.18,46.94,57.06,42.94,0.12,0.0,3.5,4.5,3.0,2.5,1.73,0.8,6.27,7.45,,,13.06,11.53,2.94,3.06,2.47,2.24,0.42,0.31,0.31,0.52,0.52,,,,,0.5,0.55,0.47,0.32,0.33,0.55,0.54,0.54,0.5,0.52,0.53,0.5,0.54
Leixões,1.06,1.06,6.0,6.0,5.18,5.71,9.12,10.29,97.53,97.53,51.12,50.82,51.12,48.88,0.12,0.0,0.67,0.5,0.17,0.83,1.47,1.76,7.67,8.67,,,12.12,13.29,3.18,2.65,2.65,3.18,0.39,0.3,0.34,0.55,0.5,,,0.52,0.52,,,0.4,0.31,0.39,0.53,0.56,0.56,0.49,0.53,0.51,0.52,0.53,Portugal LigaPro,2022-2023,1.81,1.25,6.38,5.5,6.44,5.0,12.12,9.5,99.56,90.31,60.06,52.62,48.5,51.5,0.38,0.06,1.8,2.0,0.6,1.4,1.81,1.31,6.64,8.27,,,14.25,11.56,3.19,3.19,3.25,2.56,0.48,0.29,0.27,0.54,0.5,,,,,,,0.5,0.3,0.3,0.54,0.55,,,0.52,0.52,0.52,0.52
Mafra,1.35,1.29,5.29,4.41,5.59,3.47,10.53,6.88,116.0,88.12,62.47,49.41,55.88,44.12,0.35,0.24,0.75,1.0,0.5,0.38,1.67,2.2,4.38,6.38,,,10.71,11.59,2.18,3.29,2.47,2.24,0.46,0.29,0.29,0.55,0.5,,,,,0.55,0.5,0.47,0.3,0.32,0.53,0.56,,,0.53,0.51,0.52,0.52,Portugal LigaPro,2022-2023,1.5,1.25,6.06,4.44,5.5,5.06,12.5,10.5,91.0,96.25,56.81,56.81,47.81,52.19,0.12,0.12,1.75,2.0,1.5,1.75,1.67,2.0,7.08,8.17,,,12.81,13.44,3.44,4.38,2.44,2.56,0.45,0.29,0.3,0.55,0.5,,,,,,,0.43,0.3,0.36,0.53,0.56,,,0.53,0.51,0.5,0.54
Moreirense,3.06,1.31,6.0,4.56,5.06,4.94,11.5,8.44,92.38,90.06,51.69,46.19,49.88,50.19,0.31,0.19,2.0,1.8,1.2,0.8,1.33,1.47,7.15,7.77,,,13.38,10.69,2.0,3.06,2.06,2.81,0.59,0.25,0.21,0.53,0.51,,,,,0.5,0.55,0.62,0.27,0.22,0.54,0.55,,,0.54,0.5,0.52,0.52,Portugal LigaPro,2022-2023,1.0,1.65,5.06,4.29,6.06,6.06,9.71,9.53,92.12,90.65,51.53,52.0,50.35,49.65,0.12,0.24,0.86,1.14,0.57,0.43,1.07,1.13,8.29,8.29,,,11.41,12.29,2.18,2.18,2.12,2.65,0.33,0.29,0.41,0.55,0.5,,,,,,,0.39,0.31,0.41,0.53,0.55,0.55,0.5,0.52,0.52,0.52,0.52
Nacional,1.0,1.31,6.88,6.88,6.88,5.88,11.06,11.0,111.5,100.56,81.56,72.75,51.88,48.12,0.06,0.12,4.0,2.0,1.6,1.2,1.81,1.31,7.21,8.93,,,13.38,15.88,3.38,3.0,2.38,3.62,0.41,0.29,0.35,0.55,0.5,,,,,,,0.42,0.3,0.39,0.53,0.56,0.61,0.43,0.53,0.51,0.5,0.54,Portugal LigaPro,2022-2023,1.47,1.0,7.94,4.35,7.29,4.59,13.53,8.65,101.88,86.0,61.35,42.12,56.24,43.76,0.12,0.24,2.67,0.83,1.33,1.17,1.35,1.12,7.17,8.5,,,13.71,11.88,2.29,3.18,1.94,2.82,0.52,0.27,0.25,0.55,0.5,,,0.54,0.5,,,0.57,0.28,0.25,0.53,0.56,0.53,0.51,0.54,0.5,0.52,0.52
Penafiel,1.12,1.19,6.44,4.12,5.5,4.56,10.12,8.12,102.69,87.38,57.62,44.62,53.12,46.88,0.06,0.06,2.0,1.83,0.5,0.83,2.44,1.75,8.33,7.22,,,13.19,15.69,1.94,3.0,2.25,2.56,0.49,0.3,0.26,0.52,0.53,,,0.54,0.51,,,0.47,0.31,0.32,0.57,0.52,0.54,0.5,0.51,0.53,0.5,0.54,Portugal LigaPro,2022-2023,1.53,1.0,4.59,5.0,5.06,5.06,10.59,7.82,106.47,94.65,59.18,51.76,52.12,47.88,0.18,0.0,1.71,0.86,0.71,0.86,2.0,2.29,7.0,6.6,,,13.53,14.65,2.35,3.18,2.59,2.94,0.43,0.31,0.29,0.52,0.53,,,,,,,0.51,0.31,0.29,0.56,0.52,0.55,0.49,0.52,0.53,0.49,0.56
