team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Bayer 04 Leverkusen,2.06,1.35,4.71,3.76,5.41,3.59,14.59,9.76,105.47,100.71,40.0,34.12,53.76,45.88,0.38,0.19,9.65,6.53,4.94,3.24,1.82,1.76,6.91,6.36,10.06,6.53,10.47,12.94,2.18,3.71,1.94,3.47,0.52,0.24,0.26,0.59,0.44,,,,,,,0.51,0.24,0.31,0.47,0.6,,,0.5,0.53,0.54,0.5,Germany Bundesliga,2022-2023,1.53,1.29,3.94,3.47,5.24,5.0,13.35,11.24,119.41,99.0,44.59,36.71,49.47,50.29,0.25,0.06,8.47,6.82,4.88,4.41,1.82,1.18,4.91,7.91,8.88,7.76,10.82,10.29,2.29,3.18,1.94,2.47,0.32,0.27,0.43,0.61,0.42,,,,,0.53,0.5,0.32,0.28,0.47,0.44,0.63,,,0.5,0.52,0.52,0.51
Borussia Dortmund,3.24,1.0,6.35,3.71,6.59,4.41,16.76,10.06,115.29,92.29,57.29,36.12,57.65,42.18,0.29,0.06,10.82,6.47,5.94,3.59,1.31,2.44,8.08,6.92,12.06,7.24,8.59,10.94,2.24,3.41,1.88,2.35,0.66,0.2,0.17,0.62,0.42,,,,,0.52,0.53,0.7,0.2,0.16,0.44,0.63,,,,,0.56,0.47,Germany Bundesliga,2022-2023,1.59,1.65,5.29,7.0,5.47,6.76,14.06,16.41,90.35,122.0,36.76,49.65,40.59,59.0,0.0,0.06,9.12,11.53,4.94,4.88,2.76,1.12,6.78,5.89,9.71,11.29,10.76,9.94,4.71,3.47,2.12,1.94,0.3,0.23,0.5,0.64,0.4,,,,,,,0.32,0.23,0.52,0.42,0.65,,,0.54,0.49,0.53,0.49
Borussia Mönchengladbach,1.94,1.06,5.06,4.24,5.65,5.35,14.94,11.88,99.29,86.76,40.41,39.71,56.29,43.35,0.18,0.06,9.88,7.41,5.06,4.47,2.06,2.41,7.69,6.31,10.0,7.35,11.65,13.18,2.94,4.0,1.65,1.82,0.43,0.25,0.34,0.63,0.4,,,,,,,0.47,0.26,0.31,0.43,0.64,,,0.54,0.49,,,Germany Bundesliga,2022-2023,2.18,1.12,6.41,3.82,6.29,3.41,16.47,9.12,111.71,85.29,53.06,25.12,48.06,51.71,0.29,0.18,10.82,6.47,5.65,2.65,2.82,2.18,7.83,7.58,12.18,6.94,12.0,10.06,2.41,3.82,1.88,1.94,0.54,0.23,0.25,0.61,0.42,,,,,,,0.64,0.24,0.19,0.44,0.63,,,,,0.52,0.51
Eintracht Frankfurt,2.06,1.06,5.94,3.88,5.71,4.12,13.24,10.0,114.59,103.88,50.0,33.24,52.71,46.88,0.35,0.0,9.06,6.76,4.18,3.24,2.47,1.71,6.55,7.73,9.29,6.29,12.12,10.82,1.82,2.41,1.76,2.29,0.58,0.24,0.21,0.6,0.44,,,,,,,0.55,0.24,0.25,0.46,0.61,,,0.53,0.49,0.51,0.52,Germany Bundesliga,2022-2023,2.0,1.35,4.41,5.12,5.0,4.88,11.88,10.59,109.82,108.29,43.18,44.71,47.71,52.0,0.12,0.0,8.65,7.29,3.24,3.29,1.71,1.65,7.09,6.18,8.65,7.0,12.65,12.29,2.06,2.76,2.18,2.35,0.48,0.26,0.28,0.6,0.43,,,,,,,0.48,0.26,0.31,0.46,0.61,0.51,0.51,0.49,0.53,0.53,0.5
FC Augsburg,0.94,1.41,4.35,4.41,4.53,5.53,10.47,14.0,89.65,113.18,35.47,45.41,42.76,56.94,0.12,0.12,6.24,8.65,4.24,5.35,1.88,2.06,7.8,5.4,6.65,10.29,12.18,11.53,3.35,1.71,2.59,2.06,0.32,0.26,0.44,0.59,0.44,,,,,,,0.3,0.27,0.49,0.46,0.61,,,0.52,0.51,0.52,0.51,Germany Bundesliga,2022-2023,2.29,1.53,5.24,5.41,7.41,4.59,17.71,10.65,118.65,89.29,52.53,32.76,59.65,40.12,0.12,0.19,12.18,6.82,5.53,3.82,2.53,1.47,6.17,8.0,12.35,6.53,9.88,12.41,1.76,4.18,1.76,2.88,0.63,0.21,0.19,0.57,0.47,,,,,,,0.67,0.21,0.18,0.49,0.58,,,0.53,0.49,0.53,0.5
FC Bayern München,3.12,1.0,8.24,3.24,7.41,3.29,21.53,7.53,135.59,80.18,68.35,30.29,65.82,33.82,0.24,0.35,15.18,5.18,6.35,2.35,2.53,0.65,5.5,7.67,13.88,4.24,8.76,9.12,1.29,5.35,1.24,1.24,0.79,0.14,0.1,0.59,0.45,,,,,,,0.82,0.14,0.1,0.46,0.61,,,,,,,Germany Bundesliga,2022-2023,1.24,2.29,4.18,5.24,4.82,6.0,10.82,15.41,94.47,126.71,37.53,47.88,36.94,62.76,0.24,0.06,6.82,10.47,4.0,4.94,2.18,2.41,7.0,5.42,7.41,10.65,10.53,9.88,3.06,2.47,1.59,1.41,0.17,0.2,0.65,0.61,0.42,,,,,,,0.17,0.2,0.69,0.44,0.64,,,,,,
FC Köln,1.65,1.18,6.88,3.94,5.53,3.94,14.71,9.06,109.41,95.06,55.88,34.12,55.18,44.53,0.06,0.18,10.41,6.12,4.29,2.94,1.94,1.62,6.0,8.0,9.18,5.82,11.41,11.29,2.06,3.59,2.0,2.18,0.4,0.26,0.36,0.59,0.44,,,,,,,0.42,0.28,0.37,0.46,0.61,,,0.52,0.5,0.51,0.52,Germany Bundesliga,2022-2023,2.0,1.24,5.24,5.18,5.47,3.76,13.12,9.82,114.24,93.94,53.35,40.0,54.29,45.29,0.12,0.18,8.47,6.82,4.65,3.0,1.75,2.31,5.67,6.83,8.53,6.82,10.88,11.88,2.24,2.41,1.53,2.18,0.49,0.25,0.29,0.59,0.45,,,,,,,0.49,0.26,0.3,0.47,0.6,,,0.5,0.53,0.51,0.52
FC Union Berlin,1.76,0.65,5.29,5.24,6.35,4.65,12.82,11.53,97.53,112.53,43.53,34.82,43.41,56.29,0.06,0.18,8.76,7.53,4.06,4.0,2.19,0.94,6.0,7.5,9.24,6.71,12.59,12.24,2.82,2.29,1.47,1.53,0.5,0.29,0.24,0.51,0.53,0.55,0.48,,,,,0.5,0.29,0.26,0.55,0.52,0.51,0.51,0.5,0.52,0.5,0.53,Germany Bundesliga,2022-2023,1.59,1.24,4.06,4.41,4.41,4.53,11.41,9.59,116.47,94.18,41.53,37.65,54.06,45.53,0.24,0.35,7.41,5.94,4.0,3.65,1.12,1.53,8.73,7.73,8.18,6.53,10.71,11.76,1.59,3.12,1.76,2.24,0.43,0.29,0.31,0.51,0.52,,,,,0.52,0.53,0.42,0.29,0.33,0.54,0.53,0.52,0.5,0.5,0.53,0.5,0.53
FSV Mainz 05,1.82,1.47,4.47,4.06,5.41,4.12,13.35,10.47,115.06,106.12,46.47,35.53,45.94,53.82,0.06,0.12,9.35,5.88,4.0,4.59,2.35,1.24,5.22,6.67,9.06,7.35,13.0,10.82,2.47,3.35,1.65,2.12,0.45,0.26,0.32,0.58,0.45,,,,,,,0.44,0.26,0.35,0.48,0.6,,,0.52,0.51,0.52,0.51,Germany Bundesliga,2022-2023,1.76,1.35,4.29,4.65,7.29,4.59,15.41,11.35,126.35,95.47,45.18,38.35,57.29,42.47,0.35,0.29,10.53,7.76,4.88,3.59,1.53,2.0,7.09,7.36,10.29,7.41,11.59,12.59,2.41,3.06,1.94,2.41,0.5,0.26,0.26,0.58,0.45,,,,,,,0.52,0.26,0.28,0.49,0.59,,,0.5,0.52,0.52,0.51
Hertha BSC,1.41,1.59,4.76,5.29,5.71,5.47,12.12,12.29,103.0,113.06,34.88,39.29,41.59,58.06,0.29,0.06,7.29,9.18,4.82,3.12,1.71,2.24,5.45,5.55,8.0,7.76,11.59,11.94,2.24,2.06,2.12,1.18,0.34,0.28,0.41,0.58,0.45,,,,,,,0.34,0.29,0.43,0.47,0.6,0.55,0.48,0.46,0.57,0.51,0.52,Germany Bundesliga,2022-2023,2.47,1.06,6.65,3.88,5.65,4.24,15.65,10.47,112.35,84.06,50.29,35.18,57.82,41.88,0.29,0.12,10.94,7.18,4.71,3.29,2.38,1.75,6.67,7.42,10.71,7.24,11.41,12.65,2.29,3.71,1.53,2.59,0.62,0.22,0.19,0.57,0.47,,,,,0.51,0.53,0.62,0.23,0.2,0.49,0.58,,,0.5,0.52,0.51,0.52
