team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
América de Cali,1.35,0.78,5.04,3.22,7.52,5.17,16.65,10.39,109.52,89.61,74.87,54.48,54.0,46.0,0.22,0.22,8.39,4.96,8.26,5.43,1.35,1.26,,,8.83,5.22,11.57,10.7,1.96,3.48,2.22,2.57,,,,0.47,0.58,,,,,,,,,,0.6,0.47,0.53,0.52,0.5,0.54,0.49,0.55,Colombia Liga BetPlay,2022,1.17,0.61,4.26,4.35,5.91,5.65,13.39,11.61,101.26,95.91,69.3,61.83,55.3,44.7,0.3,0.09,6.96,5.17,6.43,6.43,1.96,1.57,4.0,15.0,8.13,6.7,7.74,10.87,1.96,3.22,2.09,2.61,,,,0.49,0.56,,,,,,,,,,0.59,0.49,0.53,0.51,0.5,0.54,0.52,0.52
Atlético Bucaramanga,1.3,1.04,4.52,4.3,6.17,5.43,13.22,11.96,114.43,108.17,78.13,71.0,53.22,46.78,0.17,0.17,6.74,6.04,6.48,5.91,1.83,2.04,6.33,6.33,7.87,7.22,9.09,10.48,2.65,2.91,2.48,2.39,,,,0.49,0.56,,,,,,,,,,0.59,0.49,0.52,0.52,0.51,0.53,,,Colombia Liga BetPlay,2022,1.48,1.13,6.91,3.39,7.04,4.65,16.04,10.43,115.13,99.52,90.48,63.61,54.83,45.17,0.13,0.09,8.48,4.91,7.57,5.52,2.26,1.91,3.0,11.0,9.65,6.43,9.22,8.57,2.17,3.7,2.13,2.87,,,,0.49,0.56,,,,,,,,,,0.6,0.48,0.53,0.51,0.51,0.53,0.5,0.54
Atlético Nacional,1.79,0.88,5.08,3.79,6.71,5.42,16.12,11.62,107.88,87.83,70.79,53.21,56.33,43.67,0.21,0.08,8.25,5.38,7.88,6.25,1.5,1.54,,,10.43,7.52,9.54,9.46,2.5,3.42,2.29,2.83,,,,0.48,0.56,,,,,,,,,,0.58,0.5,0.52,0.52,0.5,0.55,0.51,0.53,Colombia Liga BetPlay,2022,1.12,1.17,4.12,4.79,6.96,5.08,14.58,12.62,93.08,95.92,65.0,60.25,47.5,52.5,0.33,0.33,7.21,6.75,7.38,5.88,1.12,1.79,,,7.92,6.75,10.88,8.21,2.42,3.71,3.04,3.04,,,,0.5,0.54,,,,,,,,,,0.57,0.51,0.55,0.49,0.51,0.53,0.49,0.55
Cortuluá,0.75,1.15,5.6,3.9,7.25,3.9,13.8,10.0,115.55,105.0,89.25,72.05,52.45,47.55,0.2,0.15,7.45,6.45,6.35,3.55,1.05,3.35,6.5,7.33,9.11,5.95,12.8,12.3,2.55,2.5,2.6,3.25,,,,0.49,0.56,,,,,,,,,,0.58,0.5,0.53,0.51,0.51,0.53,,,Colombia Liga BetPlay,2022,1.6,0.9,4.5,4.3,5.15,4.9,11.9,10.4,98.65,105.2,72.05,72.25,52.45,47.55,0.2,0.3,6.9,4.85,5.0,5.55,2.75,0.95,6.5,10.0,7.4,6.65,12.85,11.6,2.2,2.2,2.0,2.45,,,,0.46,0.59,,,,,,,,,,0.61,0.47,0.53,0.51,0.5,0.54,0.5,0.54
Deportes Tolima,1.38,0.83,4.33,4.17,6.08,4.62,13.96,10.71,112.25,107.04,79.54,64.33,55.12,44.88,0.21,0.21,6.96,4.46,7.0,6.25,1.62,1.0,7.25,6.25,7.75,5.5,11.29,10.04,2.42,3.0,2.04,3.12,,,,0.44,0.6,,,,,,,,,,0.63,0.45,0.53,0.51,0.51,0.53,,,Colombia Liga BetPlay,2022,0.92,1.21,5.58,3.5,7.58,4.79,16.54,10.08,106.46,90.04,80.58,58.08,54.04,45.96,0.25,0.04,6.62,5.38,9.92,4.71,0.75,1.88,9.0,7.0,9.58,6.58,11.67,11.33,2.12,3.25,2.71,3.04,,,,0.47,0.58,,,,,,,,,,0.6,0.47,0.51,0.53,0.5,0.54,,
Deportivo Cali,1.1,1.25,5.5,4.6,6.0,4.35,12.95,9.85,94.7,85.85,72.45,61.9,51.65,48.35,0.4,0.5,8.3,5.25,4.65,4.6,1.85,1.75,,,6.8,5.75,10.7,10.65,1.95,2.95,3.05,2.8,,,,0.49,0.55,,,,,,,,,,0.58,0.5,0.53,0.51,0.52,0.52,0.52,0.52,Colombia Liga BetPlay,2022,1.7,0.7,4.6,3.45,5.9,3.8,14.1,8.8,94.95,88.45,70.1,59.45,51.45,48.55,0.2,0.3,8.3,5.35,6.3,4.1,1.75,1.9,11.0,6.0,7.95,4.79,11.95,10.25,2.1,3.15,2.4,3.15,,,,0.48,0.56,,,,,,,,,,0.59,0.49,0.52,0.52,0.51,0.53,0.51,0.53
Deportivo Pasto,1.26,0.83,4.87,3.96,5.3,5.43,11.83,10.91,96.83,96.74,74.61,72.52,48.7,51.3,0.26,0.22,6.04,4.7,5.78,6.22,1.48,1.04,4.0,7.5,7.78,7.43,9.7,13.57,2.26,2.7,2.3,2.96,,,,0.46,0.59,,,,,,,,,,0.62,0.46,0.52,0.52,0.49,0.55,,,Colombia Liga BetPlay,2022,1.3,0.74,5.04,4.04,6.7,4.22,15.13,9.57,114.0,97.83,84.48,64.13,55.22,44.78,0.13,0.0,8.39,4.43,6.74,5.13,1.22,1.83,6.8,10.0,9.04,6.35,13.3,8.78,2.52,2.74,2.7,2.83,,,,0.46,0.59,,,,,,,,,,0.61,0.46,0.54,0.51,0.5,0.55,0.51,0.53
Deportivo Pereira,1.48,1.22,4.04,4.83,6.43,5.74,13.91,12.83,104.39,111.13,73.13,79.78,48.43,51.57,0.26,0.22,7.22,5.3,6.7,7.52,1.17,1.0,6.0,3.0,8.87,8.17,10.91,10.3,2.35,2.48,2.83,3.17,,,,0.49,0.55,,,,,,,,,,0.58,0.5,0.54,0.51,0.5,0.54,0.55,0.49,Colombia Liga BetPlay,2022,1.22,1.13,5.65,3.96,7.48,4.57,15.87,10.7,113.22,85.39,87.87,59.13,56.52,43.48,0.13,0.17,7.26,4.83,8.61,5.87,1.04,1.17,5.0,6.0,9.3,6.61,9.74,10.43,2.09,2.43,2.74,3.39,,,,0.49,0.56,,,,,,,,,,0.59,0.49,0.53,0.51,0.52,0.52,0.52,0.52
Envigado,1.22,1.13,4.13,4.61,5.78,4.96,14.09,10.87,108.13,100.0,71.57,70.0,50.04,49.96,0.17,0.3,5.52,5.74,8.57,5.13,1.74,2.13,8.33,10.17,7.87,6.39,13.17,10.96,2.3,2.83,3.04,3.13,,,,0.46,0.58,,,,,,,,,,0.61,0.46,0.52,0.53,0.5,0.55,,,Colombia Liga BetPlay,2022,1.26,0.78,5.61,3.09,7.52,3.48,15.04,9.39,111.39,108.61,79.0,66.3,54.13,45.87,0.22,0.09,8.48,3.0,6.57,6.39,1.96,1.87,,,9.09,4.91,9.91,12.13,2.22,2.7,2.57,3.13,,,,0.45,0.6,,,,,,,,,,0.64,0.44,0.52,0.52,0.51,0.53,0.5,0.54
Independiente Medellín,1.58,0.58,4.46,4.31,7.0,5.46,14.62,10.85,98.12,97.69,66.96,60.88,50.38,49.62,0.31,0.23,7.92,5.08,6.69,5.77,1.85,1.19,,,7.73,6.81,9.85,10.46,2.15,2.58,2.12,3.62,,,,0.46,0.58,,,,,,,,,,0.62,0.46,0.53,0.52,0.51,0.53,0.53,0.51,Colombia Liga BetPlay,2022,1.35,1.12,4.52,4.28,6.28,5.6,13.62,10.77,105.24,108.88,75.16,69.0,50.24,49.76,0.32,0.28,5.92,6.64,8.24,4.56,1.32,1.44,5.5,3.5,8.16,6.76,10.88,10.12,2.32,2.52,2.52,2.28,,,,0.48,0.56,,,,,,,,,,0.6,0.48,0.52,0.52,0.49,0.55,0.51,0.53
Jaguares de Córdoba,1.15,0.95,4.68,3.95,5.21,4.84,10.8,10.2,110.37,95.89,85.0,67.05,54.16,45.84,0.21,0.16,5.32,6.0,6.05,4.74,1.95,0.84,10.0,7.5,7.63,7.11,13.37,13.0,2.11,2.05,2.47,3.16,,,,0.47,0.58,,,,,,,,,,0.6,0.48,0.52,0.52,0.5,0.55,,,Colombia Liga BetPlay,2022,1.5,0.85,5.55,3.9,6.5,4.1,16.45,9.15,109.25,92.9,82.15,62.55,56.75,43.25,0.2,0.35,8.95,4.85,7.5,4.3,0.7,1.25,5.5,2.5,9.45,6.3,12.2,10.0,2.3,4.2,3.25,2.8,,,,0.46,0.59,,,,,,,,,,0.61,0.47,0.54,0.5,0.52,0.52,0.52,0.52
Junior FC,1.69,1.0,5.04,3.15,6.38,4.27,14.27,9.54,106.31,88.62,74.5,50.46,57.27,42.73,0.35,0.23,8.58,4.5,5.69,5.04,2.0,1.15,,,8.23,4.92,11.0,11.54,1.92,2.5,2.54,2.92,,,,0.45,0.6,,,,,,,,,,0.62,0.45,0.54,0.5,0.51,0.53,0.51,0.53,Colombia Liga BetPlay,2022,1.24,0.68,4.54,4.54,6.08,4.92,12.92,10.81,90.81,88.54,58.92,60.81,49.5,50.5,0.08,0.15,5.92,6.08,7.0,4.73,1.12,1.58,9.5,9.5,6.84,6.0,10.35,12.15,2.54,2.38,2.73,3.23,,,,0.47,0.58,,,,,,,,,,0.6,0.48,0.52,0.52,0.49,0.55,,
La Equidad,1.22,1.0,5.0,3.26,6.52,4.52,14.61,9.7,113.0,107.43,86.91,69.61,51.65,48.35,0.26,0.17,7.52,4.96,7.52,5.3,1.26,2.65,6.0,9.5,10.39,7.43,13.91,9.26,2.78,3.7,3.13,2.61,,,,0.46,0.59,,,,,,,,,,0.61,0.46,0.5,0.54,0.5,0.54,,,Colombia Liga BetPlay,2022,1.22,1.22,4.48,4.04,6.26,5.74,14.52,12.17,110.52,102.48,74.17,72.91,54.91,45.09,0.3,0.3,7.3,5.22,7.22,6.96,2.3,1.26,4.67,8.67,8.27,7.36,9.09,14.0,2.35,3.52,1.87,2.96,,,,0.47,0.57,,,,,,,,,,0.61,0.47,0.52,0.53,0.5,0.54,0.56,0.48
Millonarios,1.12,0.5,6.27,2.92,7.96,3.54,16.96,8.38,104.04,83.92,73.23,45.42,59.81,40.19,0.12,0.12,9.04,4.0,7.92,4.38,1.69,1.77,,,8.73,3.81,8.77,7.96,1.73,3.85,1.62,3.12,,,,0.44,0.61,,,,,,,,,,0.63,0.44,0.54,0.5,0.52,0.52,0.5,0.54,Colombia Liga BetPlay,2022,1.04,1.35,3.77,4.65,5.19,5.62,11.62,12.73,93.12,105.42,61.42,70.19,44.96,55.04,0.12,0.15,5.92,7.23,5.69,5.5,2.12,1.65,13.0,8.0,6.62,7.19,10.58,10.96,2.69,2.54,3.38,2.35,,,,0.48,0.57,,,,,,,,,,0.59,0.48,0.52,0.52,0.5,0.55,0.52,0.52
Once Caldas,1.2,0.75,5.3,3.0,7.25,5.1,16.8,11.3,103.9,98.55,83.95,67.0,52.3,47.7,0.2,0.1,8.25,4.95,8.55,6.35,2.1,0.7,5.33,10.33,10.0,6.6,11.55,9.45,2.15,3.35,2.45,2.2,,,,0.45,0.59,,,,,,,,,,0.62,0.45,0.52,0.52,0.51,0.53,,,Colombia Liga BetPlay,2022,1.05,0.75,4.6,3.95,4.85,4.95,10.95,10.85,116.65,104.0,80.65,69.4,52.55,47.45,0.05,0.3,5.5,5.6,5.45,5.25,1.1,1.8,5.0,7.5,6.65,6.05,11.45,11.3,2.2,2.4,2.9,2.8,,,,0.47,0.58,,,,,,,,,,0.6,0.47,0.52,0.52,0.48,0.56,,
Patriotas Boyacá,1.25,1.05,5.45,4.05,6.3,4.8,14.4,10.85,112.25,103.5,87.8,71.6,53.3,46.7,0.25,0.05,6.95,5.55,7.45,5.3,1.8,1.25,4.75,7.0,8.75,7.4,9.3,10.3,2.7,2.45,2.1,2.95,,,,0.47,0.57,,,,,,,,,,0.6,0.48,0.51,0.53,0.5,0.54,0.5,0.54,Colombia Liga BetPlay,2022,1.5,0.75,5.8,3.9,6.65,4.5,15.2,10.6,114.0,95.7,85.6,70.4,58.65,41.35,0.55,0.1,7.8,4.25,7.4,6.35,1.35,1.6,6.0,8.25,10.0,6.25,12.5,9.8,2.15,2.8,2.4,2.9,,,,0.44,0.6,,,,,,,,,,0.62,0.45,0.52,0.52,0.5,0.54,0.51,0.53
Rionegro Águilas,1.48,0.78,5.13,3.48,6.96,3.83,15.48,8.3,111.61,102.57,86.7,71.91,53.52,46.48,0.26,0.09,7.96,4.09,7.52,4.22,1.74,1.61,4.0,9.0,10.65,5.04,11.7,10.87,1.13,3.22,2.87,3.22,,,,0.46,0.58,,,,,,,,,,0.61,0.47,0.52,0.52,0.5,0.54,,,Colombia Liga BetPlay,2022,1.3,0.65,4.35,3.57,5.43,5.78,11.96,11.17,103.74,94.61,74.91,63.91,52.39,47.61,0.22,0.17,6.52,6.22,5.43,4.96,1.61,1.43,4.5,10.0,7.78,7.22,10.96,10.83,2.3,2.13,1.87,2.83,,,,0.44,0.6,,,,,,,,,,0.62,0.45,0.51,0.53,0.51,0.53,,
Santa Fe,1.52,0.78,4.65,4.48,6.13,5.09,13.91,10.83,96.57,89.96,65.09,61.78,53.96,46.04,0.22,0.04,6.09,5.57,7.83,5.26,1.74,1.78,10.0,8.0,8.13,6.61,10.7,10.7,2.74,2.83,2.65,3.13,,,,0.48,0.57,,,,,,,,,,0.6,0.48,0.53,0.51,0.51,0.53,0.51,0.53,Colombia Liga BetPlay,2022,1.87,1.17,4.83,4.3,7.17,5.04,15.26,11.43,107.52,102.17,76.74,65.96,51.0,49.0,0.17,0.35,7.91,5.83,7.35,5.61,2.35,1.57,7.5,4.0,9.83,7.3,12.22,11.57,2.74,2.57,2.3,3.74,,,,0.5,0.55,,,,,,,,,,0.58,0.5,0.53,0.51,0.51,0.53,0.52,0.52
Unión Magdalena,0.84,1.11,4.05,4.25,5.3,4.1,10.45,9.85,98.5,100.3,68.4,68.2,49.35,50.65,0.15,0.2,4.8,6.85,5.65,3.0,1.7,1.75,5.5,6.0,6.32,5.74,10.4,13.55,2.1,1.4,3.1,2.85,,,,0.48,0.56,,,,,,,,,,0.59,0.49,0.52,0.52,0.5,0.55,,,Colombia Liga BetPlay,2022,1.5,0.75,4.75,2.95,6.05,4.95,13.3,9.8,113.4,101.15,83.75,67.3,54.4,45.6,0.25,0.1,8.0,4.1,5.3,5.7,2.6,1.15,4.0,9.0,9.5,6.35,11.95,10.3,1.95,3.4,2.6,3.2,,,,0.43,0.62,,,,,,,,,,0.64,0.43,0.54,0.51,0.51,0.53,0.52,0.52
