team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Albion,1.11,1.68,5.11,5.79,4.21,5.11,5.68,7.47,89.42,101.68,55.21,66.21,45.26,54.74,0.21,0.16,,,,,1.6,1.8,5.71,8.14,,,11.81,14.81,3.05,2.42,2.89,3.79,,,,0.5,0.55,,,,,,,,,,0.56,0.53,0.56,0.49,0.52,0.53,0.5,0.54,Uruguay Primera Division,2022,1.39,0.72,6.83,5.44,4.78,5.06,7.67,7.11,102.83,93.44,68.06,55.72,53.11,46.89,0.11,0.28,,,,,2.13,1.93,,,,,13.69,11.5,2.41,2.88,3.06,2.94,,,,0.48,0.56,,,,,,,,,,0.57,0.51,0.52,0.52,0.52,0.52,0.53,0.51
Boston River,1.47,1.16,2.95,4.37,4.26,5.21,6.79,9.05,96.68,100.05,54.42,63.95,52.63,47.37,0.26,0.26,0.0,0.0,0.0,0.0,1.53,0.47,3.5,9.5,,,10.84,11.32,3.11,1.74,2.21,2.95,,,,0.5,0.55,,,,,,,,,,0.57,0.51,0.5,0.54,0.51,0.53,0.51,0.54,Uruguay Primera Division,2022,0.78,1.17,3.89,4.61,3.89,3.22,6.61,6.17,96.83,106.89,63.78,63.33,44.11,55.89,0.11,0.0,0.0,0.0,0.0,0.0,0.5,1.28,5.67,6.33,,,11.83,10.78,2.71,2.76,3.06,2.5,,,,0.5,0.54,,,,,,,,,,0.56,0.52,0.54,0.5,0.52,0.52,0.5,0.54
Cerrito,0.39,1.78,3.5,6.06,4.56,5.22,6.06,9.94,96.33,115.94,58.17,76.89,44.17,55.83,0.06,0.17,0.0,0.0,0.0,0.0,0.76,2.29,1.0,3.0,,,10.59,12.76,4.41,1.88,2.44,2.17,,,,0.47,0.57,,,,,,,,,,0.59,0.49,0.53,0.52,0.52,0.52,0.5,0.55,Uruguay Primera Division,2022,1.95,0.58,4.26,3.79,4.74,3.68,7.32,5.63,105.37,101.16,64.16,58.42,51.42,43.32,0.37,0.0,0.0,0.0,0.0,0.0,1.79,0.95,5.25,6.5,,,14.79,10.84,2.11,2.68,3.0,3.16,,,,0.47,0.58,,,,,,,,,,0.6,0.48,0.52,0.52,0.49,0.55,0.51,0.53
Cerro Largo,0.67,1.28,5.22,4.06,4.39,3.94,6.0,6.11,97.39,96.94,58.83,55.0,45.33,49.11,0.17,0.06,0.0,0.0,0.0,0.0,1.24,1.0,2.75,4.5,,,11.22,12.33,2.22,2.89,3.0,2.72,,,,0.48,0.56,,,,,,,,,,0.58,0.5,0.53,0.51,0.51,0.54,0.49,0.56,Uruguay Primera Division,2022,1.16,0.53,6.21,3.84,5.63,5.11,8.68,7.95,102.0,90.68,72.89,52.42,55.89,44.11,0.32,0.05,0.0,0.0,0.0,0.0,1.06,0.72,5.4,6.4,,,13.28,10.33,2.47,3.0,2.68,2.84,,,,0.48,0.56,,,,,,,,,,0.59,0.49,0.51,0.54,0.49,0.56,0.51,0.53
Danubio,1.11,0.79,5.26,4.84,4.37,4.58,6.63,5.89,99.63,101.68,65.05,58.32,49.74,50.26,0.21,0.26,0.0,0.0,0.0,0.0,1.42,1.0,6.5,8.25,,,14.42,11.89,1.84,2.16,2.84,2.79,,,,0.46,0.58,,,,,,,,,,0.61,0.47,0.51,0.53,0.51,0.53,,,Uruguay Primera Division,2022,0.72,0.94,3.67,5.0,5.0,4.44,7.67,7.89,103.17,100.83,60.89,69.56,50.78,49.22,0.06,0.0,0.0,0.0,0.0,0.0,1.53,1.53,12.5,7.0,,,12.39,14.06,3.06,2.89,2.67,2.33,,,,0.47,0.58,,,,,,,,,,0.6,0.48,0.52,0.52,0.52,0.52,0.51,0.53
Defensor Sporting,1.0,1.32,6.84,4.79,6.63,4.68,11.37,8.42,98.16,91.0,76.68,60.74,52.84,47.16,0.16,0.21,0.0,0.0,0.0,0.0,1.47,1.41,2.0,1.0,,,13.28,11.17,2.74,3.95,2.58,2.74,,,,0.5,0.54,,,,,,,,,,0.57,0.51,0.53,0.52,0.51,0.53,0.5,0.54,Uruguay Primera Division,2022,0.61,1.28,4.61,5.33,5.72,5.61,7.22,9.39,92.11,89.28,61.67,66.11,50.78,49.22,0.06,0.11,0.0,0.0,0.0,0.0,1.33,1.28,1.33,4.67,,,10.17,13.0,3.67,2.89,3.0,3.17,,,,0.51,0.53,,,,,,,,,,0.56,0.53,0.55,0.49,0.53,0.52,0.5,0.54
Deportivo Maldonado,1.22,1.0,4.0,4.61,5.44,5.17,8.67,8.22,96.67,101.94,65.33,69.0,45.28,54.72,0.06,0.22,0.0,0.0,0.0,0.0,1.11,0.76,2.0,16.0,,,11.94,14.56,2.56,2.35,3.17,3.56,,,,0.49,0.56,,,,,,,,,,0.58,0.5,0.53,0.52,0.49,0.55,0.52,0.52,Uruguay Primera Division,2022,1.0,1.32,4.95,3.58,5.37,4.95,7.11,7.21,99.05,95.68,64.37,54.95,54.11,45.89,0.26,0.37,0.0,0.0,0.0,0.0,0.89,1.28,4.8,5.2,,,14.26,13.32,2.42,2.74,2.74,3.47,,,,0.48,0.56,,,,,,,,,,0.58,0.51,0.53,0.51,0.52,0.53,0.52,0.52
Fénix,0.72,0.89,5.61,4.72,5.22,4.17,8.17,6.06,110.22,111.72,76.33,62.94,48.78,51.22,0.22,0.33,0.0,0.0,0.0,0.0,1.5,1.11,8.67,7.17,,,13.22,12.22,2.76,3.18,2.56,2.94,,,,0.51,0.54,,,,,,,,,,0.55,0.53,0.53,0.51,0.52,0.53,0.51,0.54,Uruguay Primera Division,2022,1.11,1.06,4.89,4.68,4.05,5.37,6.79,7.42,95.89,91.26,64.21,62.0,51.47,48.53,0.17,0.22,0.0,0.0,0.0,0.0,0.95,1.11,4.75,6.75,,,11.79,13.11,2.53,2.37,2.63,2.63,,,,0.49,0.56,,,,,,,,,,0.58,0.5,0.52,0.52,0.51,0.53,0.49,0.55
Liverpool,1.38,0.9,5.76,4.71,5.57,4.52,8.86,6.81,108.19,99.0,67.19,58.71,51.29,48.71,0.24,0.05,0.0,0.0,0.0,0.0,1.2,1.15,6.2,4.67,,,14.15,13.05,3.0,3.76,3.71,3.33,,,,0.51,0.53,,,,,,,,,,0.55,0.53,,,0.52,0.53,0.51,0.54,Uruguay Primera Division,2022,0.67,1.5,5.0,4.78,6.44,6.22,9.06,10.06,96.78,100.5,65.39,64.06,49.5,50.5,0.06,0.22,0.0,0.0,0.0,0.0,1.65,1.47,4.75,4.5,,,12.61,13.11,3.83,2.94,3.17,3.56,,,,0.53,0.52,,,,,,,,,,0.55,0.54,0.53,0.53,0.51,0.53,0.5,0.54
Montevideo City Torque,1.0,1.39,5.06,4.61,5.11,4.39,7.72,7.0,96.33,86.61,66.61,54.28,56.44,43.56,0.11,0.0,0.0,0.0,0.0,0.0,1.44,1.5,3.5,5.0,,,12.39,11.94,3.06,2.89,3.11,2.33,,,,0.54,0.51,,,,,,,,,,0.53,0.55,,,0.52,0.52,0.51,0.53,Uruguay Primera Division,2022,1.42,1.05,5.05,5.37,4.79,4.68,7.0,7.89,92.11,93.84,57.95,59.32,45.32,54.68,0.21,0.21,0.0,0.0,0.0,0.0,1.06,1.29,4.67,7.67,,,12.83,13.06,2.88,2.24,3.42,3.21,,,,0.52,0.53,,,,,,,,,,0.55,0.54,0.52,0.52,0.52,0.52,0.51,0.53
