team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
AEK Athens,1.88,0.75,6.5,1.56,8.62,2.62,19.25,6.31,117.69,71.38,64.12,26.31,64.31,35.69,0.6,0.4,12.94,3.94,6.38,2.38,2.06,2.25,4.94,10.56,13.75,4.44,13.38,13.31,1.44,4.0,2.31,3.38,0.7,0.2,0.14,0.46,0.59,0.55,0.5,0.52,0.52,0.52,0.52,0.7,0.21,0.15,0.6,0.47,0.54,0.5,0.53,0.51,0.52,0.52,Greece Super Liga,2024-2025,1.14,1.29,2.31,6.0,3.0,6.44,6.94,14.44,72.12,116.0,23.06,62.19,34.38,65.62,1.0,0.0,4.81,9.88,1.94,4.62,1.36,2.21,9.94,5.56,5.88,9.88,13.0,13.94,3.06,2.12,2.5,3.25,0.24,0.25,0.56,0.5,0.54,0.56,0.49,0.52,0.52,0.52,0.52,0.24,0.26,0.57,0.56,0.51,0.55,0.5,0.52,0.53,0.52,0.52
Aris,1.71,0.71,4.94,3.12,4.75,4.31,12.94,9.56,93.56,84.94,47.69,35.69,55.06,44.94,0.88,0.25,7.38,5.75,4.5,3.5,2.56,0.75,7.19,7.25,8.77,7.0,13.88,15.06,2.5,3.69,2.31,2.88,0.53,0.26,0.25,0.5,0.55,0.57,0.48,0.53,0.51,0.51,0.52,0.53,0.27,0.26,0.57,0.5,0.51,0.53,0.53,0.52,0.52,0.53,Greece Super Liga,2024-2025,1.38,1.12,5.5,3.38,4.75,4.31,12.25,10.75,91.88,90.62,43.94,39.69,46.94,53.06,0.75,0.75,7.94,5.88,4.0,4.75,1.38,2.12,7.19,7.12,8.31,7.31,11.62,14.62,2.81,3.31,2.06,2.94,0.37,0.3,0.37,0.5,0.54,0.54,0.5,0.51,0.53,0.52,0.52,0.38,0.29,0.38,0.57,0.51,0.54,0.5,0.51,0.53,0.52,0.53
Asteras Tripolis,1.06,1.25,5.31,3.44,5.62,5.0,11.81,11.94,90.25,94.69,43.5,43.62,47.56,52.44,0.75,0.5,6.94,7.38,4.62,4.06,1.44,2.19,8.88,8.94,8.08,8.69,11.81,12.56,2.56,2.69,2.19,2.94,0.41,0.29,0.34,0.48,0.56,0.54,0.49,0.51,0.53,0.49,0.54,0.41,0.29,0.35,0.58,0.49,0.55,0.5,0.52,0.53,0.5,0.55,Greece Super Liga,2024-2025,1.33,1.2,4.69,3.62,5.5,3.75,13.94,9.06,95.44,75.81,49.31,31.31,56.69,43.31,0.4,0.6,8.75,4.81,5.12,4.19,2.33,1.4,6.25,8.75,9.54,6.85,13.62,14.62,2.38,3.12,2.38,3.19,0.51,0.29,0.24,0.48,0.56,0.52,0.52,0.51,0.54,0.52,0.52,0.52,0.29,0.25,0.58,0.49,0.53,0.52,0.51,0.54,0.52,0.52
Atromitos,1.0,1.36,5.0,3.56,4.69,3.94,11.44,9.5,101.69,83.94,50.19,36.12,51.19,48.81,1.0,0.2,7.25,6.12,3.94,3.44,1.62,1.81,6.19,8.19,8.08,7.23,15.0,13.06,2.38,3.31,1.88,2.94,0.42,0.29,0.33,0.5,0.55,0.54,0.5,0.52,0.52,0.51,0.53,0.43,0.29,0.34,0.57,0.5,0.54,0.51,0.52,0.52,0.51,0.54,Greece Super Liga,2024-2025,1.12,1.56,5.19,3.0,6.56,4.19,12.25,10.31,106.25,82.44,51.62,32.19,60.69,39.31,0.57,0.57,8.12,6.56,4.06,3.69,1.19,2.44,6.81,8.94,9.23,7.31,15.31,15.19,2.19,2.88,2.69,3.25,0.48,0.3,0.26,0.47,0.57,0.52,0.52,0.51,0.54,0.51,0.53,0.49,0.3,0.27,0.59,0.48,0.51,0.53,0.51,0.54,0.51,0.54
Kallithea,1.25,1.69,5.17,4.33,5.72,5.67,12.94,12.17,92.44,96.33,44.67,45.78,48.0,52.0,0.5,0.5,8.28,7.11,3.83,4.56,1.44,1.11,8.06,8.06,8.17,8.56,14.78,14.33,2.5,2.94,2.65,3.06,0.36,0.3,0.38,0.52,0.53,0.55,0.48,0.5,0.53,0.51,0.52,0.37,0.29,0.4,0.56,0.52,0.55,0.5,0.51,0.54,0.51,0.53,Greece Super Liga,2024-2025,1.56,1.0,5.94,3.94,6.83,3.56,15.67,8.33,113.06,82.11,56.94,30.83,57.28,42.72,0.83,0.33,8.28,4.94,7.11,3.06,1.0,1.33,5.72,8.5,10.61,6.33,12.89,15.11,2.0,3.67,2.22,3.67,0.52,0.28,0.25,0.48,0.57,0.53,0.51,0.52,0.52,0.51,0.54,0.53,0.27,0.26,0.58,0.49,0.54,0.51,0.52,0.53,0.51,0.54
Lamia,0.81,1.88,3.72,5.44,3.83,5.28,8.5,12.78,88.17,105.94,33.78,47.28,41.72,58.28,0.4,0.6,4.5,7.28,3.72,4.83,1.56,2.12,9.06,6.06,5.89,10.0,13.61,15.33,2.94,1.67,2.28,2.72,0.22,0.28,0.53,0.45,0.59,0.53,0.51,0.5,0.55,0.52,0.52,0.23,0.29,0.54,0.61,0.46,0.54,0.51,0.5,0.55,0.52,0.53,Greece Super Liga,2024-2025,2.12,0.5,5.17,2.56,6.89,4.17,14.67,8.22,116.83,79.06,49.44,25.28,60.06,39.94,1.0,0.2,8.83,4.39,5.5,3.67,2.06,1.18,6.11,8.06,10.61,6.11,13.56,14.44,2.0,3.17,1.65,2.88,0.68,0.23,0.14,0.45,0.6,0.54,0.5,0.52,0.52,0.52,0.52,0.68,0.23,0.15,0.62,0.46,0.54,0.5,0.51,0.53,0.53,0.51
Levadiakos,1.56,1.44,3.61,4.33,5.22,3.94,11.78,8.17,96.5,95.83,39.78,39.89,51.89,48.11,0.62,0.62,6.89,5.11,4.94,3.06,1.07,1.57,7.72,7.28,8.67,6.11,13.33,16.06,1.17,2.44,2.83,3.11,0.4,0.29,0.35,0.48,0.57,0.52,0.52,0.52,0.51,0.51,0.54,0.41,0.29,0.36,0.6,0.48,0.52,0.52,0.52,0.53,0.52,0.53,Greece Super Liga,2024-2025,1.25,1.56,4.89,3.78,5.61,4.72,13.39,10.67,104.72,90.61,50.89,35.28,52.78,47.22,0.67,0.67,8.06,5.94,5.0,4.5,1.69,1.12,6.78,8.17,8.56,7.67,14.39,16.17,2.33,2.72,2.56,3.83,0.5,0.28,0.26,0.46,0.58,0.53,0.51,0.51,0.53,0.54,0.51,0.51,0.28,0.27,0.6,0.47,0.53,0.52,0.51,0.54,0.53,0.52
OFI,1.47,1.67,4.56,4.94,6.38,5.38,14.31,13.94,85.56,95.31,37.5,47.25,49.12,50.88,0.5,1.0,8.75,8.19,5.25,5.5,0.77,3.15,7.81,8.62,9.38,9.54,13.88,14.81,3.44,3.25,3.31,3.56,0.37,0.28,0.39,0.54,0.5,,,0.53,0.51,0.51,0.53,0.38,0.28,0.4,0.53,0.54,,,0.53,0.51,0.51,0.53,Greece Super Liga,2024-2025,1.57,1.29,7.19,2.75,6.56,3.31,15.31,8.25,102.06,78.38,51.81,30.44,53.75,46.25,0.4,0.6,10.0,4.56,4.75,3.12,3.12,1.44,6.06,10.06,11.08,6.08,15.31,13.69,2.12,4.19,2.19,2.88,0.55,0.27,0.23,0.52,0.52,0.54,0.5,0.53,0.51,0.5,0.53,0.56,0.27,0.23,0.55,0.52,0.55,0.5,0.53,0.52,0.51,0.54
Olympiacos F.C.,2.13,0.87,5.81,1.38,7.06,2.38,16.62,6.25,126.38,77.31,58.31,27.25,58.25,41.75,0.71,0.43,11.44,3.81,5.06,2.44,1.93,1.67,3.94,11.0,11.94,4.75,12.19,13.31,1.62,3.81,1.31,3.0,0.72,0.2,0.13,0.44,0.61,0.56,0.48,0.52,0.51,0.52,0.52,0.72,0.21,0.14,0.62,0.45,0.56,0.48,0.52,0.52,0.52,0.53,Greece Super Liga,2024-2025,0.6,1.73,3.56,5.12,3.88,5.56,8.94,14.31,74.75,120.0,31.88,59.44,43.38,56.62,0.25,0.75,5.62,9.25,2.75,4.44,1.81,2.56,11.69,6.44,6.12,10.62,11.81,13.25,3.8,2.27,2.5,2.25,0.21,0.25,0.58,0.48,0.56,0.54,0.49,0.53,0.51,0.51,0.53,0.22,0.26,0.59,0.58,0.49,0.55,0.5,0.53,0.52,0.51,0.53
PAOK,2.0,1.07,6.31,3.69,5.94,3.19,14.75,8.62,111.75,69.19,57.88,27.25,58.69,41.31,1.0,1.0,9.81,4.44,4.38,3.81,2.21,2.21,4.75,8.25,10.75,6.56,12.19,12.38,2.87,3.27,1.81,3.44,0.66,0.22,0.16,0.48,0.56,,,0.54,0.5,0.52,0.52,0.67,0.23,0.17,0.57,0.5,,,0.53,0.51,0.52,0.52,Greece Super Liga,2024-2025,1.4,2.13,4.0,4.19,4.56,4.0,10.88,12.38,75.75,101.88,35.06,49.38,43.5,56.5,0.86,0.43,7.44,8.12,3.25,3.88,1.73,1.87,7.44,6.5,7.69,9.44,11.94,15.19,3.44,2.69,2.38,2.31,0.28,0.25,0.51,0.52,0.53,,,0.54,0.49,0.51,0.53,0.28,0.26,0.52,0.55,0.52,,,0.55,0.5,0.51,0.53
