team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Al Ahli,2.53,1.12,4.82,3.82,6.35,4.12,16.18,10.12,98.24,79.88,47.53,32.41,53.41,46.59,1.0,0.38,11.18,5.65,5.0,4.41,2.65,1.35,6.0,9.31,11.35,6.76,15.24,11.59,2.65,4.47,2.53,2.47,0.68,0.19,0.19,0.58,0.48,,,,,0.55,0.5,0.67,0.21,0.21,0.49,0.59,,,,,0.56,0.5,Saudi Arabia Liga Profissional,2024,1.0,1.53,4.0,5.06,4.18,4.59,10.82,13.76,88.47,99.71,38.76,49.24,48.59,51.41,0.33,0.67,7.0,9.41,3.76,4.24,1.12,2.71,7.88,7.0,6.88,9.24,11.94,14.29,4.0,2.41,2.53,2.47,0.24,0.22,0.59,0.58,0.47,,,0.49,0.55,0.53,0.52,0.26,0.23,0.59,0.5,0.59,0.57,0.49,0.49,0.57,0.52,0.53
Al Akhdoud,1.0,2.07,4.71,4.24,5.41,3.76,11.35,10.82,85.82,85.65,47.06,38.29,48.71,51.29,0.4,1.2,6.88,7.0,4.06,3.65,2.81,1.25,8.38,9.12,8.24,7.12,13.0,10.59,2.75,2.94,2.75,2.12,0.38,0.26,0.41,0.55,0.5,0.54,0.5,0.54,0.51,0.52,0.52,0.39,0.27,0.42,0.53,0.55,0.55,0.51,0.54,0.52,0.53,0.53,Saudi Arabia Liga Profissional,2024,1.56,1.12,5.12,5.53,3.71,6.59,11.65,13.18,103.76,75.29,48.0,41.41,59.35,40.65,0.6,0.4,7.12,8.53,4.41,4.59,1.44,2.56,9.82,6.88,7.5,8.69,10.47,12.88,2.53,3.88,1.35,2.35,0.53,0.25,0.27,0.55,0.5,,,0.53,0.52,0.52,0.53,0.53,0.26,0.29,0.54,0.55,0.57,0.49,0.54,0.52,0.52,0.53
Al Ettifaq,1.06,1.62,4.29,4.94,5.18,5.76,12.41,13.41,95.59,82.65,47.82,41.06,52.71,47.29,0.5,0.67,7.76,8.18,4.82,5.24,1.12,3.29,8.53,7.65,8.94,10.19,11.35,11.29,3.71,3.59,1.94,1.94,0.41,0.27,0.38,0.58,0.48,,,0.54,0.51,0.53,0.52,0.43,0.27,0.39,0.51,0.57,,,0.55,0.51,0.53,0.53,Saudi Arabia Liga Profissional,2024,1.19,1.69,5.0,4.76,4.82,5.12,11.0,11.94,93.24,88.71,48.24,44.53,48.71,51.29,0.75,0.75,7.18,7.24,3.76,4.71,4.0,1.44,8.38,8.88,7.88,8.41,10.41,11.65,2.71,3.12,1.82,2.24,0.48,0.26,0.31,0.57,0.48,,,0.55,0.5,0.52,0.52,0.5,0.26,0.33,0.51,0.57,,,0.55,0.51,0.53,0.53
Al Fateh,1.65,1.53,5.18,6.29,6.12,4.53,14.82,14.24,92.71,93.71,47.88,51.29,49.24,50.76,1.0,0.33,8.18,8.06,6.65,6.06,1.38,2.0,7.88,9.94,9.24,8.71,14.29,12.24,4.29,3.94,2.0,2.24,0.36,0.25,0.45,0.62,0.43,,,0.55,0.49,0.53,0.52,0.37,0.26,0.45,0.47,0.61,,,0.55,0.5,0.53,0.53,Saudi Arabia Liga Profissional,2024,2.06,1.12,5.53,5.59,5.94,5.12,15.41,13.53,84.71,90.76,47.18,46.53,50.82,49.18,0.5,0.75,10.88,8.24,4.53,5.29,2.06,1.47,9.56,7.75,9.12,8.59,12.18,12.88,3.59,3.71,2.53,2.06,0.52,0.23,0.31,0.6,0.46,,,0.55,0.5,0.53,0.52,0.52,0.25,0.32,0.49,0.6,,,0.55,0.5,0.53,0.53
Al Hilal,3.18,1.0,7.59,3.0,7.12,2.71,19.35,7.35,121.12,66.82,70.71,29.76,63.18,36.82,0.71,0.29,14.47,4.29,4.88,3.0,1.71,3.76,5.53,9.88,12.56,5.56,13.12,10.29,2.0,5.0,1.25,2.06,0.81,0.14,0.11,0.58,0.47,,,,,,,0.8,0.15,0.13,0.49,0.59,,,,,,,Saudi Arabia Liga Profissional,2024,1.41,2.41,4.18,6.88,4.29,6.29,9.59,16.59,72.0,109.24,35.94,61.59,39.24,60.76,0.67,0.5,5.88,12.0,3.59,4.59,4.0,2.41,9.44,7.69,6.82,11.29,12.18,11.29,3.88,1.82,2.82,1.82,0.15,0.18,0.73,0.59,0.47,,,,,,,0.17,0.19,0.72,0.49,0.59,,,,,,
Al Ittihad,2.76,0.88,5.18,4.59,4.18,4.71,13.12,11.71,106.88,81.06,53.82,41.76,57.0,43.0,1.0,0.0,9.47,6.47,3.65,5.18,2.29,1.94,6.24,6.12,8.88,6.59,9.59,9.88,2.35,3.53,1.76,2.12,0.68,0.19,0.18,0.59,0.46,,,,,,,0.67,0.21,0.2,0.48,0.6,,,,,,,Saudi Arabia Liga Profissional,2024,1.18,1.88,4.24,5.88,5.06,3.53,13.12,11.12,80.47,113.0,39.82,55.12,39.53,60.47,0.4,0.8,8.82,8.47,4.29,2.65,1.88,2.35,5.88,6.69,8.24,7.76,11.12,11.71,3.0,3.71,2.06,1.76,0.27,0.22,0.56,0.62,0.43,,,,,0.54,0.5,0.3,0.23,0.56,0.45,0.63,,,,,0.54,0.52
Al Khaleej,1.25,1.69,4.29,5.82,5.0,5.41,11.65,14.18,87.88,95.12,41.94,48.41,48.94,51.06,0.67,0.5,7.71,8.82,3.76,5.35,1.88,1.82,8.35,6.88,7.35,8.47,10.29,13.88,2.94,2.53,2.12,2.24,0.34,0.26,0.45,0.57,0.48,0.56,0.51,0.53,0.52,0.53,0.52,0.36,0.27,0.46,0.51,0.57,0.57,0.49,0.53,0.53,0.54,0.52,Saudi Arabia Liga Profissional,2024,1.88,1.25,4.41,4.06,6.35,4.76,14.06,11.18,95.35,85.71,54.0,38.18,51.12,48.88,0.83,0.5,9.24,6.71,4.82,4.35,1.59,1.88,8.06,8.35,9.75,8.94,12.88,9.35,3.24,3.35,2.06,2.06,0.54,0.25,0.26,0.58,0.48,,,0.55,0.5,0.52,0.53,0.55,0.25,0.28,0.51,0.57,,,0.55,0.51,0.52,0.54
Al Kholood,1.35,1.59,4.47,5.76,4.29,5.41,12.65,12.82,77.88,102.71,47.24,54.65,41.65,58.35,0.71,0.57,7.76,8.76,4.94,4.06,1.53,1.18,8.88,6.62,7.19,9.12,11.18,12.88,3.0,3.82,1.29,2.41,0.34,0.26,0.45,0.58,0.47,,,0.56,0.49,0.52,0.53,0.36,0.27,0.45,0.51,0.58,,,0.56,0.5,0.53,0.53,Saudi Arabia Liga Profissional,2024,2.18,1.12,4.65,5.18,5.65,5.29,14.71,13.82,94.12,87.12,44.06,47.24,56.82,43.18,0.67,0.5,9.65,7.29,5.12,6.53,1.25,1.44,8.18,8.0,8.47,7.82,11.94,10.35,3.47,3.53,2.19,2.38,0.54,0.25,0.27,0.56,0.5,0.56,0.48,0.52,0.53,0.52,0.53,0.55,0.26,0.28,0.52,0.56,0.56,0.5,0.52,0.54,0.51,0.54
Al Nassr,2.0,1.06,6.18,4.12,7.06,4.0,17.12,11.06,105.18,75.59,58.65,34.18,61.59,38.41,0.86,0.43,12.59,6.18,4.47,4.88,3.53,1.4,6.0,9.31,11.59,7.06,12.29,13.35,3.35,4.24,2.06,2.53,0.76,0.16,0.14,0.58,0.47,,,,,,,0.75,0.18,0.16,0.5,0.58,,,,,,,Saudi Arabia Liga Profissional,2024,1.29,2.59,3.82,6.88,3.71,5.65,10.0,16.82,72.06,113.06,31.29,56.71,37.88,62.12,0.29,1.0,5.47,11.53,4.53,5.29,1.76,2.88,10.35,5.59,6.19,11.44,12.53,11.53,4.35,2.88,2.65,2.53,0.19,0.2,0.67,0.59,0.46,,,,,0.53,0.51,0.21,0.21,0.66,0.49,0.59,,,,,0.55,0.51
Al Raed,1.0,1.94,3.65,6.12,3.65,5.53,8.88,14.53,79.41,105.06,37.0,48.65,45.59,54.41,0.33,0.67,5.59,9.0,3.18,5.41,2.44,1.38,9.47,6.0,5.65,8.76,11.18,11.94,3.47,2.35,2.06,2.71,0.27,0.25,0.53,0.56,0.5,,,0.53,0.51,0.51,0.53,0.29,0.26,0.53,0.53,0.56,,,0.53,0.52,0.52,0.54,Saudi Arabia Liga Profissional,2024,1.94,1.41,6.41,4.47,7.35,3.82,17.82,9.82,113.76,71.65,61.65,31.41,58.41,41.59,0.75,0.5,11.65,5.71,6.18,4.18,1.29,2.24,6.62,10.88,11.47,7.18,13.24,9.06,2.35,4.06,2.76,3.0,0.63,0.23,0.2,0.53,0.52,,,0.55,0.5,0.52,0.53,0.63,0.24,0.21,0.56,0.53,,,0.55,0.51,0.52,0.53
