team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Daegu,1.44,1.33,4.16,5.68,6.53,6.53,12.42,12.05,102.06,118.61,63.28,80.72,46.58,53.42,0.25,0.25,8.44,9.44,4.33,4.44,1.14,1.21,8.71,7.79,9.61,8.56,9.47,8.47,3.63,3.68,1.47,2.0,0.38,0.3,0.35,0.56,0.48,0.56,0.47,0.53,0.5,0.51,0.53,0.4,0.31,0.37,0.51,0.57,0.53,0.51,0.53,0.51,0.51,0.53,K League 1,2024,1.47,1.0,5.05,3.74,8.05,7.37,12.63,11.21,109.21,96.0,68.0,59.53,52.53,47.47,0.25,0.25,7.71,7.14,4.29,6.57,1.4,1.2,7.73,8.73,9.63,8.16,11.42,9.74,3.95,4.63,1.56,1.89,0.45,0.29,0.29,0.54,0.5,0.53,0.5,0.51,0.53,0.51,0.52,0.47,0.3,0.31,0.53,0.56,0.53,0.51,0.52,0.53,0.52,0.53
Daejeon Citizen,1.17,0.94,3.53,4.16,4.84,5.74,9.42,10.63,121.11,124.79,63.58,68.21,47.63,52.37,0.22,0.22,6.86,6.86,2.71,6.14,1.15,2.08,7.75,7.17,7.16,7.74,12.0,8.26,3.37,3.11,1.78,1.94,0.33,0.3,0.4,0.55,0.49,0.53,0.5,0.53,0.51,0.5,0.53,0.35,0.31,0.42,0.53,0.56,0.53,0.51,0.53,0.52,0.5,0.55,K League 1,2024,1.67,1.22,6.05,3.05,8.68,4.47,15.0,8.26,111.37,93.63,76.58,52.53,51.58,48.42,0.44,0.44,10.5,7.12,3.75,3.38,1.62,1.44,5.46,10.0,10.79,5.84,11.21,10.37,2.53,5.58,1.74,2.11,0.5,0.28,0.25,0.54,0.5,0.56,0.47,0.52,0.51,0.5,0.53,0.51,0.29,0.27,0.54,0.55,0.55,0.5,0.53,0.52,0.51,0.54
Gangwon,2.16,1.16,4.53,4.42,6.47,6.42,11.58,9.47,88.95,91.11,55.21,57.0,48.74,51.26,0.0,0.33,8.5,7.25,6.0,4.38,1.06,1.06,8.92,6.42,8.89,7.89,11.32,9.89,3.16,3.21,1.68,1.63,0.4,0.3,0.33,0.55,0.49,0.52,0.52,0.53,0.51,0.52,0.52,0.42,0.31,0.35,0.52,0.56,0.52,0.53,0.53,0.51,0.53,0.52,K League 1,2024,1.79,1.11,3.53,4.11,5.16,6.26,9.0,9.47,101.16,104.58,59.79,61.68,51.32,48.68,0.38,0.62,8.14,6.57,3.43,4.0,1.29,1.36,7.08,6.31,7.0,7.74,10.74,10.74,3.47,2.74,1.47,1.74,0.43,0.3,0.3,0.54,0.5,0.51,0.52,0.53,0.5,0.5,0.53,0.45,0.31,0.32,0.54,0.55,0.52,0.52,0.54,0.51,0.5,0.54
Gimcheon Sangmu,1.82,1.0,5.11,4.0,7.53,5.47,12.63,9.37,121.05,110.26,77.11,63.47,51.74,48.26,0.57,0.29,6.57,7.14,5.57,3.57,1.5,2.31,5.92,8.92,9.05,6.42,9.16,9.79,3.0,3.26,1.53,1.26,0.43,0.29,0.31,0.56,0.48,,,0.53,0.5,0.5,0.53,0.44,0.3,0.33,0.52,0.57,,,0.54,0.51,0.51,0.54,K League 1,2024,1.33,1.33,3.58,4.32,5.47,7.05,9.68,11.58,104.74,106.79,67.37,76.0,49.53,50.47,0.2,0.3,8.12,8.25,4.12,5.0,1.17,1.06,9.58,7.58,8.16,9.32,9.37,10.11,4.32,3.26,1.56,1.81,0.41,0.29,0.33,0.56,0.48,,,0.53,0.51,0.52,0.52,0.43,0.3,0.35,0.51,0.58,,,0.52,0.52,0.52,0.53
Gwangju,1.37,1.32,5.1,3.2,6.2,4.5,11.0,8.75,127.3,95.95,92.55,61.7,53.6,46.4,0.43,0.29,11.11,8.67,4.11,3.44,1.85,1.15,7.15,8.31,8.75,7.05,10.65,12.15,2.55,3.9,1.6,1.9,0.45,0.29,0.29,0.53,0.5,0.54,0.5,0.53,0.51,0.5,0.53,0.47,0.3,0.31,0.53,0.56,0.52,0.52,0.53,0.52,0.51,0.54,K League 1,2024,1.41,0.94,4.61,4.33,6.06,5.89,10.11,8.78,98.61,104.94,62.39,60.78,48.44,51.56,0.43,0.29,7.67,7.33,3.83,3.33,0.73,1.67,7.58,6.17,7.78,7.28,11.56,10.72,2.89,3.39,2.06,1.56,0.36,0.3,0.38,0.55,0.49,0.56,0.47,0.53,0.51,0.51,0.52,0.38,0.31,0.39,0.52,0.57,,,0.53,0.52,0.52,0.53
Incheon United,0.89,1.39,5.0,3.89,6.21,6.68,9.89,10.11,96.63,105.58,60.0,60.16,48.26,51.74,0.14,0.43,7.29,6.29,4.0,4.43,0.89,1.22,7.33,8.33,8.16,8.16,10.74,10.58,4.0,4.47,1.74,2.26,0.37,0.3,0.35,0.53,0.5,0.55,0.48,0.51,0.52,0.5,0.54,0.38,0.32,0.37,0.54,0.55,0.55,0.49,0.52,0.52,0.5,0.54,K League 1,2024,1.41,1.29,4.21,4.58,6.68,6.95,11.21,11.68,125.0,108.89,74.78,67.17,50.63,49.37,0.12,0.38,7.89,9.22,6.0,4.78,1.86,1.43,8.85,7.85,8.94,8.67,8.37,10.42,3.11,3.68,1.06,0.94,0.42,0.3,0.31,0.54,0.5,0.53,0.5,0.52,0.51,0.5,0.53,0.44,0.31,0.34,0.54,0.55,0.52,0.52,0.53,0.52,0.51,0.54
Jeju United,1.22,1.22,5.32,4.74,6.68,6.21,11.42,10.16,99.16,108.74,63.74,70.47,47.32,52.68,0.75,0.12,7.71,8.43,5.0,3.86,1.0,1.82,8.33,8.17,9.58,8.0,9.79,10.74,3.37,4.47,1.33,1.56,0.35,0.3,0.39,0.56,0.48,,,0.53,0.5,0.51,0.52,0.37,0.31,0.41,0.51,0.58,,,0.53,0.51,0.52,0.53,K League 1,2024,1.68,0.84,5.63,4.42,6.95,6.0,12.58,10.0,122.0,108.53,81.16,73.79,51.26,48.74,0.43,0.14,10.88,7.0,4.62,7.38,1.75,1.06,7.38,7.46,9.95,7.63,11.11,10.84,4.26,5.32,2.11,2.05,0.46,0.29,0.28,0.56,0.48,0.53,0.5,0.54,0.49,0.52,0.51,0.48,0.3,0.3,0.52,0.57,0.52,0.53,0.55,0.5,0.52,0.52
Jeonbuk Motors,1.62,1.69,4.16,3.89,6.26,5.53,11.26,10.42,114.84,111.11,76.26,71.42,49.21,50.79,0.33,0.44,9.29,10.57,4.14,6.71,1.82,1.29,6.62,8.77,9.58,8.11,9.84,8.95,3.11,3.63,2.18,1.59,0.45,0.28,0.3,0.57,0.47,0.56,0.47,0.51,0.52,0.52,0.51,0.47,0.29,0.32,0.5,0.58,,,0.53,0.51,0.53,0.52,K League 1,2024,1.78,1.28,5.26,4.68,7.42,5.95,13.68,9.11,111.11,104.32,68.53,63.47,48.79,51.21,0.4,0.2,10.5,7.5,5.38,3.62,1.29,2.0,8.58,9.17,10.53,7.0,8.89,10.0,2.21,4.47,1.84,1.63,0.38,0.29,0.37,0.58,0.46,,,0.53,0.5,0.51,0.52,0.4,0.3,0.38,0.49,0.59,,,0.54,0.5,0.53,0.52
Pohang Steelers,1.1,1.05,5.2,3.35,7.05,6.55,10.7,9.8,109.35,99.9,73.85,64.7,50.8,49.2,0.5,0.0,8.12,7.12,5.25,6.5,1.37,1.42,6.36,7.43,9.15,7.75,8.4,10.45,2.9,3.55,1.15,1.4,0.45,0.29,0.3,0.56,0.48,0.54,0.49,0.52,0.51,0.51,0.52,0.46,0.3,0.31,0.51,0.57,0.55,0.49,0.53,0.51,0.52,0.52,K League 1,2024,1.61,1.72,4.22,3.94,6.28,5.22,12.28,9.78,106.78,104.56,70.22,62.61,49.17,50.83,0.33,0.17,7.86,8.71,4.43,4.86,1.54,1.38,6.18,8.18,9.61,7.11,9.22,9.33,3.06,4.06,1.33,1.61,0.38,0.3,0.35,0.55,0.48,0.54,0.5,0.53,0.5,0.51,0.52,0.4,0.31,0.37,0.52,0.57,0.54,0.5,0.53,0.51,0.51,0.53
Seoul,1.61,1.06,5.17,4.06,6.39,6.28,11.28,9.61,106.5,98.39,67.11,63.28,51.94,48.06,0.38,0.12,7.0,7.0,3.29,4.86,1.36,1.79,7.17,8.0,8.72,7.5,9.67,10.17,3.33,4.06,2.29,1.94,0.44,0.29,0.3,0.55,0.49,,,0.53,0.5,0.5,0.54,0.46,0.3,0.32,0.52,0.56,,,0.53,0.51,0.51,0.54,K League 1,2024,1.28,1.44,4.95,3.9,5.7,4.5,10.2,9.05,114.35,119.95,70.35,66.65,48.8,51.2,0.17,0.0,7.12,7.0,5.12,3.12,1.37,1.42,7.38,8.54,7.85,7.05,10.2,9.7,3.45,3.85,1.68,1.84,0.38,0.3,0.35,0.55,0.48,0.54,0.49,0.53,0.51,0.5,0.53,0.4,0.31,0.37,0.52,0.57,0.56,0.49,0.52,0.52,0.51,0.53
