team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Atlanta United,1.78,1.56,6.33,5.0,6.22,5.06,15.83,12.39,87.67,82.11,53.0,39.39,52.06,47.94,0.7,0.3,10.78,7.67,5.11,4.67,1.75,1.88,4.17,6.33,10.06,8.06,11.56,10.11,2.56,4.11,2.0,2.11,0.5,0.25,0.29,0.67,0.37,,,,,,,0.51,0.25,0.3,0.39,0.68,,,,,0.56,0.49,EUA MLS,2024,1.38,1.05,5.81,4.33,6.33,5.71,16.57,12.29,108.29,84.48,59.0,40.33,55.43,44.57,0.6,0.3,9.9,7.86,6.67,4.43,2.35,1.1,6.56,8.56,11.48,7.81,8.9,9.62,2.76,4.62,1.33,1.24,0.55,0.24,0.25,0.64,0.39,,,,,0.54,0.5,0.56,0.25,0.25,0.42,0.65,,,,,0.54,0.51
Austin,1.59,1.47,5.59,5.94,4.41,5.59,11.59,14.47,82.06,88.59,46.82,46.0,51.24,48.76,0.36,0.55,8.47,8.71,3.12,5.65,1.59,1.94,4.0,5.14,7.35,9.59,12.76,11.82,4.0,2.24,2.65,2.12,0.41,0.28,0.34,0.61,0.43,,,0.54,0.49,0.52,0.51,0.42,0.29,0.35,0.46,0.62,,,0.55,0.5,0.52,0.52,EUA MLS,2024,1.44,0.75,5.29,2.94,6.35,4.12,16.35,8.65,97.94,84.24,54.06,39.82,51.82,48.18,0.67,0.33,9.82,5.47,6.53,3.18,1.29,2.12,8.33,8.67,10.82,6.41,13.06,13.53,2.19,4.44,2.82,2.35,0.59,0.24,0.21,0.61,0.43,,,,,0.53,0.5,0.59,0.25,0.21,0.46,0.61,,,,,0.55,0.5
CF Montréal,1.88,1.56,4.12,4.65,4.59,4.35,12.12,11.35,96.53,95.29,47.71,46.06,54.59,45.41,0.5,0.25,6.76,7.82,5.35,3.53,1.35,1.71,9.4,5.2,8.94,7.53,11.0,10.0,2.24,3.0,1.69,1.81,0.37,0.27,0.39,0.63,0.41,,,,,0.52,0.51,0.38,0.28,0.4,0.43,0.64,,,,,0.53,0.51,EUA MLS,2024,2.41,1.18,6.53,3.41,5.59,3.59,17.0,9.24,110.0,83.35,55.24,32.59,52.94,47.06,0.5,0.3,11.59,5.71,5.47,3.53,2.38,1.38,3.57,5.29,10.88,5.65,11.59,12.0,2.18,4.82,1.76,2.24,0.61,0.23,0.19,0.58,0.45,,,,,0.52,0.51,0.63,0.24,0.19,0.48,0.59,,,0.56,0.49,0.54,0.51
Charlotte,1.67,1.0,4.94,4.06,5.61,4.94,12.72,12.22,87.44,87.61,44.33,42.33,46.67,53.33,0.71,0.0,8.89,8.33,3.83,3.89,1.83,2.56,7.17,7.5,9.0,7.33,10.72,10.72,3.0,2.94,1.89,2.0,0.48,0.27,0.28,0.6,0.44,,,0.53,0.5,0.52,0.51,0.49,0.27,0.29,0.46,0.61,,,0.53,0.51,0.53,0.51,EUA MLS,2024,1.32,1.16,6.11,3.95,5.16,4.0,14.89,9.74,86.44,78.72,51.17,41.06,57.74,42.26,0.25,0.25,10.16,7.32,4.74,2.47,2.11,1.53,5.12,7.38,9.63,7.68,10.11,10.95,2.95,3.89,1.78,2.5,0.52,0.26,0.25,0.59,0.45,,,0.52,0.51,0.52,0.51,0.53,0.27,0.26,0.48,0.6,0.56,0.48,0.53,0.52,0.53,0.51
Chicago Fire,1.25,1.94,5.12,4.71,5.35,5.18,12.31,12.25,99.4,100.2,46.0,41.0,51.41,48.59,0.5,0.75,8.19,8.12,4.12,4.19,1.73,1.47,7.5,7.33,8.81,8.81,13.88,11.06,2.29,3.06,2.24,2.18,0.45,0.27,0.31,0.62,0.42,,,0.54,0.49,0.52,0.51,0.45,0.28,0.32,0.44,0.63,,,0.54,0.5,0.53,0.51,EUA MLS,2024,1.82,1.18,5.29,3.53,5.65,4.53,14.88,12.12,99.18,86.82,49.94,38.18,51.65,48.35,0.38,0.38,9.53,7.94,5.35,4.18,1.82,1.29,6.0,4.0,10.94,7.53,10.35,11.71,3.35,4.12,2.12,1.88,0.56,0.25,0.23,0.61,0.43,,,,,0.54,0.5,0.57,0.25,0.23,0.45,0.62,,,,,0.55,0.5
Cincinnati,1.59,1.29,5.84,4.37,6.05,3.84,16.53,10.16,99.05,82.42,50.0,33.79,55.74,44.26,0.5,0.25,10.26,6.05,6.26,4.0,2.26,1.26,6.17,9.67,11.37,7.42,13.05,12.42,2.79,4.63,1.89,2.72,0.56,0.25,0.23,0.61,0.43,,,0.54,0.5,0.51,0.52,0.56,0.26,0.24,0.45,0.62,,,0.55,0.5,0.52,0.52,EUA MLS,2024,1.61,1.83,4.61,4.06,4.94,5.11,13.33,12.11,94.11,102.28,44.83,48.39,47.28,52.72,0.7,0.2,8.56,7.33,4.78,4.78,1.88,2.94,6.29,5.57,8.89,9.06,12.56,14.28,2.89,2.83,2.61,3.0,0.44,0.27,0.32,0.63,0.41,,,0.53,0.51,0.53,0.5,0.44,0.28,0.33,0.43,0.64,,,0.53,0.51,0.54,0.51
Colorado Rapids,1.89,1.44,5.06,3.83,5.67,4.78,13.56,11.06,105.5,79.72,62.89,35.33,52.78,47.22,0.6,0.1,9.33,6.5,4.22,4.56,2.29,1.47,5.62,5.75,8.72,7.67,9.06,10.72,2.39,3.22,1.0,1.88,0.53,0.25,0.25,0.62,0.41,,,0.5,0.52,0.5,0.52,0.54,0.25,0.26,0.44,0.63,,,0.5,0.54,0.5,0.54,EUA MLS,2024,2.41,1.47,4.94,4.61,6.28,3.67,16.11,10.39,97.83,83.0,49.72,41.83,56.78,43.22,0.27,0.82,10.82,6.76,6.06,3.76,1.94,2.11,2.0,5.43,11.41,7.65,12.83,10.17,3.61,4.39,2.28,2.06,0.55,0.25,0.24,0.63,0.4,,,0.55,0.48,0.53,0.5,0.56,0.25,0.25,0.44,0.64,,,0.56,0.49,0.53,0.51
Columbus Crew,2.11,1.22,5.67,3.06,5.67,3.5,14.94,9.44,113.5,77.83,57.44,36.28,59.78,40.22,0.38,0.12,9.5,6.72,5.44,2.67,2.35,1.82,5.86,7.43,10.67,6.28,7.89,12.5,2.28,3.56,1.0,2.28,0.61,0.23,0.2,0.62,0.42,,,0.56,0.48,0.52,0.52,0.62,0.23,0.2,0.45,0.63,,,0.56,0.49,0.52,0.52,EUA MLS,2024,1.24,2.12,4.94,3.83,4.33,5.06,11.33,12.94,77.11,95.83,35.61,44.72,40.33,59.67,0.7,0.4,8.18,8.76,3.53,4.82,2.82,1.94,6.5,4.83,8.72,9.28,15.22,8.61,2.94,3.94,2.11,1.44,0.39,0.26,0.38,0.65,0.39,,,,,0.53,0.5,0.4,0.27,0.39,0.42,0.65,,,,,0.53,0.52
DC United,1.53,2.12,6.76,4.06,5.88,3.82,15.94,11.35,107.71,79.06,48.88,37.35,50.29,49.71,0.5,0.5,10.88,7.47,5.06,3.88,2.65,2.18,4.8,5.6,10.88,8.53,13.88,11.24,2.65,4.0,3.0,2.69,0.48,0.26,0.29,0.65,0.39,,,,,0.54,0.49,0.5,0.27,0.29,0.42,0.65,,,,,0.56,0.49,EUA MLS,2024,2.0,1.53,5.41,4.59,5.29,4.65,13.94,11.94,92.0,91.94,46.06,45.47,55.47,44.53,0.43,0.14,8.94,7.35,5.0,4.65,2.4,1.93,6.0,5.0,9.06,7.41,12.24,14.35,2.47,2.71,1.94,2.41,0.52,0.25,0.27,0.65,0.39,,,,,0.54,0.49,0.53,0.26,0.27,0.42,0.65,,,,,0.55,0.5
Dallas,1.92,1.25,4.29,4.06,5.24,5.12,12.73,11.67,80.13,84.07,36.47,38.87,50.88,49.12,0.44,0.44,6.92,7.31,6.31,4.77,1.59,2.47,4.75,3.25,8.83,8.17,13.29,11.12,3.41,3.71,2.38,2.0,0.42,0.28,0.33,0.61,0.43,0.56,0.48,0.52,0.52,0.52,0.51,0.44,0.28,0.34,0.46,0.61,0.56,0.48,0.51,0.53,0.53,0.52,EUA MLS,2024,2.07,1.33,5.47,3.24,6.94,4.0,17.47,10.53,105.94,89.88,50.12,31.06,51.29,48.71,0.56,0.33,11.24,6.65,6.18,3.88,2.29,2.24,5.43,5.71,11.71,6.76,12.82,11.41,2.94,4.94,2.06,2.0,0.56,0.25,0.22,0.59,0.45,,,0.55,0.48,0.52,0.52,0.57,0.26,0.23,0.48,0.59,,,0.55,0.49,0.52,0.52
