team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Academico Viseu,1.4,1.0,4.06,6.06,5.29,6.41,8.65,10.65,83.18,83.53,47.47,55.35,46.18,53.82,0.0,1.0,6.67,6.67,3.25,6.17,1.18,1.59,10.5,7.58,,,14.12,12.24,2.62,2.38,2.88,2.24,0.42,0.31,0.31,0.52,0.53,0.55,0.49,0.5,0.53,0.5,0.53,0.44,0.31,0.33,0.56,0.52,0.55,0.5,0.5,0.54,0.51,0.53,Portugal LigaPro,2024-2025,1.53,1.29,4.82,5.12,6.53,4.53,10.59,8.0,90.88,79.35,58.59,49.88,53.29,46.71,1.0,0.5,8.11,5.33,5.22,5.44,1.79,2.07,7.78,9.89,,,12.59,14.53,2.35,3.29,1.71,2.47,0.4,0.31,0.33,0.52,0.53,0.56,0.48,0.5,0.53,0.5,0.54,0.42,0.31,0.35,0.56,0.53,0.56,0.49,0.51,0.54,0.51,0.54
Alverca,2.06,1.0,5.24,5.59,6.0,5.29,10.94,10.24,77.59,81.35,52.71,54.41,50.24,49.76,0.75,0.25,9.0,5.82,3.73,5.82,2.44,1.56,7.36,6.64,,,12.53,12.41,3.82,3.12,2.31,2.5,0.46,0.29,0.29,0.52,0.53,0.56,0.48,0.51,0.53,0.5,0.54,0.48,0.3,0.31,0.56,0.53,0.56,0.49,0.51,0.53,0.51,0.54,Portugal LigaPro,2024-2025,1.06,1.47,5.94,5.59,5.94,4.44,8.53,8.53,78.47,66.94,55.35,46.29,53.88,46.12,1.0,1.0,7.86,8.57,6.0,5.14,1.81,2.0,10.43,8.57,,,12.35,12.88,3.31,3.5,1.94,2.47,0.42,0.3,0.32,0.52,0.53,0.55,0.49,0.52,0.52,0.5,0.54,0.44,0.32,0.34,0.56,0.53,0.55,0.5,0.52,0.53,0.5,0.54
Benfica II,1.67,1.07,5.24,3.94,6.62,5.38,8.71,7.06,85.76,78.12,53.82,46.47,56.35,43.65,0.83,0.5,8.0,5.88,5.5,5.0,1.62,1.44,6.88,8.38,,,12.0,13.29,3.0,2.94,2.31,2.69,0.48,0.29,0.28,0.56,0.49,0.58,0.49,0.54,0.51,0.51,0.53,0.5,0.3,0.3,0.53,0.56,0.56,0.49,0.54,0.51,0.51,0.54,Portugal LigaPro,2024-2025,1.38,1.75,5.06,4.24,7.35,6.0,10.06,8.71,78.29,80.59,53.59,48.29,47.35,52.65,0.5,0.75,10.0,7.78,5.11,6.11,1.81,1.06,7.67,8.89,,,14.59,12.12,3.12,4.29,3.29,1.88,0.42,0.3,0.32,0.56,0.49,,,0.54,0.5,0.51,0.53,0.44,0.31,0.34,0.52,0.57,,,0.53,0.51,0.51,0.53
Chaves,1.47,1.2,5.65,5.0,6.35,5.24,10.53,8.47,79.18,77.59,54.65,49.47,51.47,48.53,1.0,0.0,8.6,6.4,6.0,4.6,1.76,1.71,9.0,8.0,,,13.88,15.12,3.94,4.24,2.38,2.12,0.49,0.29,0.25,0.52,0.52,0.54,0.49,0.53,0.51,0.52,0.52,0.51,0.3,0.28,0.55,0.54,0.55,0.5,0.52,0.52,0.52,0.53,Portugal LigaPro,2024-2025,1.14,1.29,3.82,4.71,6.29,5.88,9.29,8.82,86.53,79.94,54.06,50.29,49.47,50.53,0.5,1.0,8.33,6.78,5.44,4.67,1.94,0.65,7.33,9.22,,,15.65,15.35,2.88,2.75,2.5,3.44,0.37,0.31,0.36,0.53,0.52,0.55,0.49,0.52,0.52,0.5,0.54,0.39,0.32,0.38,0.55,0.54,0.56,0.49,0.51,0.53,0.5,0.54
Feirense,1.5,1.0,4.59,4.59,8.24,5.47,12.29,8.88,82.24,83.41,52.76,52.82,49.53,50.47,0.67,0.67,6.62,7.12,8.0,4.25,1.67,1.87,7.0,7.88,,,13.18,12.94,3.82,5.24,2.41,2.88,0.38,0.32,0.34,0.53,0.52,0.55,0.48,0.51,0.52,0.49,0.55,0.4,0.33,0.36,0.56,0.54,0.56,0.49,0.51,0.53,0.5,0.55,Portugal LigaPro,2024-2025,1.38,0.85,4.94,4.24,6.71,5.76,11.18,9.82,95.88,88.24,56.12,49.0,52.53,47.47,0.75,0.25,7.4,5.9,5.3,4.5,1.88,1.76,6.6,9.7,,,15.06,12.53,2.82,2.65,2.33,2.13,0.47,0.3,0.27,0.52,0.53,0.54,0.5,0.52,0.51,0.49,0.55,0.49,0.31,0.29,0.56,0.53,0.56,0.48,0.52,0.52,0.5,0.55
Felgueiras 1932,1.47,1.13,5.82,3.35,6.82,3.59,8.53,5.35,90.88,76.18,66.65,41.71,55.71,44.29,0.6,0.4,10.43,4.43,5.0,4.29,2.25,1.25,6.71,11.71,,,16.24,15.12,2.18,4.0,2.35,3.06,0.46,0.3,0.28,0.53,0.52,0.56,0.48,0.52,0.52,0.49,0.55,0.48,0.31,0.3,0.55,0.54,0.56,0.48,0.52,0.53,0.5,0.55,Portugal LigaPro,2024-2025,1.4,1.4,4.53,5.76,4.76,5.76,8.41,9.47,74.29,81.76,48.18,56.12,50.0,50.0,0.6,0.8,6.67,7.22,4.33,5.22,1.12,2.0,10.0,7.33,,,16.29,16.76,2.41,2.76,2.82,3.12,0.37,0.31,0.36,0.53,0.52,0.55,0.49,0.52,0.52,0.5,0.53,0.39,0.32,0.38,0.55,0.54,0.55,0.5,0.52,0.53,0.51,0.54
Leixões,1.62,1.06,5.88,5.06,4.65,5.35,9.71,8.47,83.35,81.24,56.53,54.47,49.94,50.06,0.5,0.75,8.75,6.38,4.0,4.5,2.94,1.38,7.25,7.62,,,16.53,15.82,3.29,3.0,2.53,2.65,0.42,0.31,0.3,0.5,0.54,0.54,0.5,0.51,0.53,0.5,0.54,0.44,0.32,0.32,0.57,0.51,0.54,0.51,0.51,0.53,0.5,0.56,Portugal LigaPro,2024-2025,1.79,0.79,6.0,4.47,6.88,5.59,12.24,8.24,83.71,81.06,58.29,47.88,52.82,47.18,1.0,0.5,9.3,6.3,5.7,3.6,1.47,2.18,7.8,10.6,,,13.94,16.12,2.24,3.12,2.12,3.41,0.42,0.32,0.3,0.52,0.53,0.55,0.5,0.51,0.53,0.51,0.54,0.44,0.32,0.33,0.57,0.52,0.54,0.5,0.51,0.53,0.52,0.54
Mafra,1.38,1.69,3.06,3.53,5.41,5.29,7.94,8.82,88.53,80.94,51.18,49.94,50.82,49.18,0.29,0.71,6.88,7.62,4.5,5.62,1.8,1.87,10.5,8.5,,,14.88,12.29,3.06,2.59,2.12,1.81,0.36,0.31,0.37,0.52,0.53,0.54,0.5,0.5,0.53,0.5,0.54,0.38,0.31,0.39,0.56,0.53,0.55,0.49,0.51,0.53,0.51,0.54,Portugal LigaPro,2024-2025,2.0,0.69,5.41,3.76,6.71,4.76,8.94,6.24,86.12,84.06,59.38,51.44,53.35,46.65,1.29,0.14,9.75,6.25,4.5,4.62,1.82,1.76,7.5,9.88,,,13.71,15.12,2.88,3.12,2.24,2.41,0.5,0.3,0.25,0.51,0.54,0.56,0.49,0.51,0.53,0.5,0.54,0.52,0.3,0.27,0.57,0.52,0.55,0.5,0.52,0.53,0.5,0.55
Marítimo,1.19,1.38,5.18,4.59,7.65,5.0,9.18,8.12,91.71,81.59,61.88,48.47,53.06,46.94,0.0,1.0,7.4,6.6,5.7,4.8,1.71,1.18,8.3,11.0,,,16.35,15.71,2.59,2.71,2.53,3.12,0.5,0.28,0.26,0.52,0.53,0.56,0.48,0.52,0.52,0.51,0.53,0.52,0.29,0.27,0.56,0.53,0.56,0.49,0.52,0.52,0.52,0.53,Portugal LigaPro,2024-2025,1.62,1.44,4.0,5.76,5.29,6.47,8.71,10.88,76.35,83.65,48.47,54.82,51.47,48.53,0.5,0.62,5.33,7.89,5.67,5.56,1.76,1.59,8.89,6.11,,,16.0,16.18,4.18,2.88,2.5,2.75,0.41,0.31,0.32,0.53,0.52,0.52,0.52,0.52,0.52,0.5,0.55,0.43,0.31,0.34,0.55,0.54,0.53,0.51,0.52,0.52,0.51,0.54
Paços de Ferreira,1.19,1.75,6.29,5.59,6.88,6.18,9.88,8.53,87.12,86.53,57.76,53.24,49.24,50.76,1.0,0.2,8.14,6.86,8.57,6.57,1.8,1.2,7.57,7.57,,,17.41,15.47,2.53,4.06,2.88,2.88,0.4,0.3,0.33,0.54,0.51,0.56,0.48,0.52,0.52,0.51,0.53,0.42,0.31,0.35,0.54,0.55,,,0.52,0.52,0.51,0.53,Portugal LigaPro,2024-2025,1.38,0.94,4.76,4.94,7.29,5.18,11.41,8.41,87.47,81.47,60.29,52.18,55.65,44.35,1.4,0.0,9.44,5.0,6.11,5.11,1.12,1.88,6.44,10.78,,,15.0,15.59,4.88,4.53,2.12,2.94,0.45,0.29,0.29,0.53,0.51,0.55,0.49,0.53,0.51,0.51,0.52,0.48,0.3,0.31,0.54,0.55,0.54,0.5,0.53,0.51,0.51,0.54
