team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Albacete,1.84,1.32,5.14,4.86,6.14,4.95,13.9,12.05,85.14,91.67,48.86,48.95,42.86,57.14,0.83,0.17,8.76,8.14,5.19,3.86,1.85,1.75,8.14,8.76,9.48,8.24,8.9,11.76,2.76,2.76,1.76,2.43,0.44,0.3,0.29,0.55,0.49,0.55,0.48,0.52,0.51,0.51,0.52,0.46,0.3,0.31,0.53,0.56,0.56,0.48,0.53,0.52,0.52,0.53,Spain La Liga 2,2024-2025,1.6,1.1,5.48,3.86,7.29,4.33,16.76,10.57,102.33,83.9,52.95,37.43,56.33,43.67,0.58,0.67,10.52,6.52,6.24,3.95,1.67,2.71,6.9,9.71,11.38,7.86,12.29,10.0,3.1,3.65,2.29,1.9,0.5,0.29,0.25,0.54,0.5,0.54,0.49,0.51,0.53,0.51,0.52,0.52,0.29,0.26,0.54,0.54,0.54,0.5,0.52,0.53,0.52,0.53
Almería,2.1,0.95,5.76,3.81,7.0,4.24,17.05,9.52,96.71,85.57,46.62,35.0,52.62,47.38,0.71,0.43,11.05,5.52,5.86,3.9,1.43,2.52,7.24,8.86,12.14,7.29,13.71,12.52,2.9,3.95,1.9,2.57,0.61,0.24,0.19,0.55,0.49,,,0.55,0.49,0.53,0.5,0.62,0.25,0.2,0.52,0.56,,,0.54,0.51,0.53,0.51,Spain La Liga 2,2024-2025,1.8,1.5,4.86,4.57,4.86,6.62,12.62,14.71,84.62,90.24,43.48,41.67,46.14,53.86,0.62,0.62,8.38,8.76,4.14,5.9,2.33,1.0,9.19,8.33,8.9,10.6,14.76,12.67,3.62,3.0,2.1,3.14,0.36,0.3,0.38,0.57,0.47,0.55,0.49,0.53,0.51,0.52,0.52,0.37,0.3,0.4,0.5,0.58,0.55,0.5,0.54,0.51,0.52,0.53
Burgos,1.3,1.15,4.9,4.29,4.29,3.71,10.9,9.67,94.05,100.24,43.14,42.9,49.52,50.48,0.6,0.8,6.95,6.14,3.86,3.48,2.75,0.65,6.45,7.35,7.9,5.71,12.43,13.0,2.05,2.76,2.48,2.67,0.4,0.33,0.3,0.47,0.57,0.52,0.51,0.49,0.54,0.5,0.54,0.42,0.33,0.32,0.6,0.48,0.53,0.52,0.5,0.54,0.5,0.54,Spain La Liga 2,2024-2025,1.39,0.83,4.86,3.86,5.05,3.9,12.67,9.24,112.1,87.52,50.9,35.62,52.52,47.48,0.25,0.75,8.14,5.71,4.57,3.57,2.14,2.05,6.29,7.9,8.57,7.05,12.1,12.29,2.48,2.95,2.16,2.95,0.5,0.3,0.24,0.47,0.57,0.52,0.51,0.5,0.54,0.52,0.52,0.51,0.3,0.25,0.6,0.48,0.53,0.52,0.51,0.54,0.51,0.53
Castellón,1.89,1.47,5.48,3.76,5.67,4.14,16.48,10.76,104.86,79.67,55.67,35.67,58.43,41.57,0.2,0.9,11.62,7.24,4.76,3.48,3.15,2.1,6.14,8.19,11.05,7.9,11.33,11.33,3.19,4.19,2.0,2.33,0.53,0.27,0.24,0.58,0.46,0.55,0.48,0.53,0.51,0.52,0.51,0.54,0.28,0.25,0.49,0.59,0.56,0.48,0.54,0.51,0.52,0.52,Spain La Liga 2,2024-2025,1.84,1.53,5.1,4.9,5.24,4.24,12.52,11.33,86.67,99.81,37.05,49.24,44.9,55.1,1.0,0.2,9.19,7.57,3.24,3.71,2.6,2.55,7.71,7.38,9.19,7.52,11.43,14.19,2.71,3.05,1.86,2.33,0.44,0.28,0.31,0.59,0.45,0.56,0.48,0.54,0.49,0.52,0.51,0.45,0.29,0.33,0.49,0.6,0.56,0.48,0.54,0.51,0.52,0.52
Cádiz,1.71,1.24,3.86,4.43,5.76,4.81,12.71,10.38,91.19,86.38,47.9,37.95,49.33,50.67,0.5,0.75,8.05,6.95,4.67,3.33,2.43,1.86,7.33,7.9,9.1,6.86,15.57,14.05,2.14,2.57,2.7,2.25,0.46,0.3,0.27,0.48,0.56,0.53,0.5,0.5,0.53,0.51,0.53,0.48,0.31,0.28,0.59,0.49,0.53,0.51,0.51,0.53,0.51,0.54,Spain La Liga 2,2024-2025,1.68,1.37,5.71,3.67,5.57,3.95,13.9,9.62,90.86,87.86,45.86,38.19,52.95,47.05,0.89,0.56,8.62,7.0,5.1,2.67,2.57,1.33,7.24,7.76,9.9,6.71,15.14,12.57,2.7,3.35,2.3,3.0,0.44,0.32,0.28,0.48,0.56,0.52,0.52,0.51,0.53,0.51,0.53,0.45,0.32,0.29,0.59,0.49,0.52,0.52,0.51,0.53,0.51,0.54
Córdoba,1.95,1.37,6.76,3.1,7.57,3.81,18.24,9.19,100.86,76.0,56.19,31.95,57.57,42.43,0.71,0.43,10.9,6.1,7.24,3.1,1.81,3.52,5.29,10.76,11.95,6.76,15.62,12.19,2.24,4.24,3.19,2.29,0.47,0.3,0.27,0.54,0.5,0.55,0.49,0.51,0.52,0.51,0.53,0.48,0.3,0.28,0.53,0.55,0.55,0.5,0.52,0.52,0.51,0.54,Spain La Liga 2,2024-2025,1.76,1.05,4.95,4.9,4.76,5.05,12.24,12.57,81.81,98.1,42.19,46.48,44.86,55.14,1.0,0.25,8.52,7.19,3.71,5.29,3.81,2.0,9.48,6.52,8.57,8.33,12.05,15.71,3.0,2.62,1.9,3.1,0.45,0.3,0.29,0.54,0.5,0.53,0.5,0.52,0.52,0.51,0.52,0.46,0.3,0.3,0.54,0.54,0.53,0.51,0.52,0.53,0.51,0.54
Deportivo La Coruña,1.44,1.5,6.1,4.52,5.1,5.05,13.38,11.62,100.14,93.19,46.62,42.86,54.71,45.29,0.67,0.33,8.48,7.43,4.81,4.14,1.58,1.74,7.14,8.1,8.76,8.52,10.19,14.24,3.05,2.9,1.65,2.35,0.48,0.29,0.27,0.53,0.51,0.54,0.49,0.52,0.51,0.51,0.52,0.49,0.29,0.28,0.54,0.54,0.55,0.49,0.52,0.52,0.52,0.53,Spain La Liga 2,2024-2025,1.42,1.58,6.05,4.05,6.52,4.1,13.81,10.95,100.14,88.0,53.38,39.14,47.05,52.95,1.0,0.5,8.33,7.19,5.48,3.76,2.38,1.95,7.0,10.05,9.62,7.48,12.52,10.29,2.57,2.81,2.57,1.62,0.43,0.31,0.29,0.53,0.51,0.54,0.49,0.5,0.53,0.52,0.52,0.45,0.31,0.3,0.55,0.53,0.54,0.5,0.51,0.53,0.53,0.52
Elche,1.85,0.75,5.76,3.0,6.0,3.38,15.57,8.19,111.43,77.29,58.24,30.62,63.38,36.62,1.4,0.0,9.57,4.43,5.76,3.71,1.95,1.79,5.71,8.76,11.38,5.81,12.67,14.86,2.19,3.81,1.71,2.81,0.56,0.28,0.19,0.47,0.57,0.53,0.51,0.51,0.53,0.51,0.53,0.57,0.29,0.21,0.6,0.48,0.53,0.52,0.51,0.53,0.51,0.53,Spain La Liga 2,2024-2025,1.0,1.16,4.29,4.14,5.29,3.81,11.33,10.1,81.57,104.24,37.71,41.81,39.95,60.05,0.67,0.33,7.14,5.33,4.0,4.67,2.05,1.53,6.57,7.76,7.38,6.95,16.57,12.9,2.86,2.33,3.05,2.71,0.36,0.33,0.34,0.49,0.55,0.5,0.53,0.51,0.52,0.49,0.55,0.38,0.33,0.36,0.59,0.49,0.51,0.53,0.53,0.52,0.5,0.55
Eldense,1.44,1.72,6.19,3.33,6.67,4.81,14.9,10.67,83.24,81.19,46.76,37.52,47.33,52.67,0.43,0.57,9.95,5.95,4.95,4.67,1.8,2.25,7.1,8.95,8.9,7.33,14.19,10.24,2.0,3.19,2.33,2.19,0.4,0.32,0.31,0.5,0.54,0.51,0.52,0.52,0.52,0.52,0.52,0.41,0.32,0.32,0.57,0.51,0.52,0.52,0.52,0.53,0.52,0.53,Spain La Liga 2,2024-2025,1.68,0.95,5.24,4.52,7.1,4.86,16.43,10.67,96.14,77.76,52.05,33.1,56.24,43.76,0.5,0.5,10.95,6.57,5.29,4.05,1.62,1.67,7.67,10.67,11.71,7.38,12.62,11.95,2.29,3.81,1.86,2.81,0.51,0.29,0.23,0.5,0.54,0.53,0.5,0.51,0.52,0.51,0.52,0.52,0.29,0.25,0.57,0.51,0.54,0.5,0.51,0.53,0.51,0.54
FC Cartagena,0.68,1.47,4.43,5.05,4.29,6.52,9.05,14.95,82.48,108.86,34.19,49.1,41.05,58.95,0.5,0.5,5.67,9.9,3.38,4.95,2.6,1.3,9.9,7.38,6.33,10.76,12.24,12.29,4.14,2.24,2.1,1.67,0.24,0.29,0.5,0.49,0.55,0.52,0.51,0.51,0.53,0.52,0.52,0.25,0.3,0.51,0.59,0.49,0.53,0.52,0.52,0.53,0.52,0.53,Spain La Liga 2,2024-2025,2.5,1.0,5.9,2.52,8.0,3.0,18.86,7.43,113.95,77.29,58.86,31.76,61.14,38.86,0.56,0.67,11.62,4.19,7.24,3.19,1.38,2.33,5.45,12.35,13.05,4.9,11.76,12.0,1.95,4.33,1.57,2.67,0.67,0.24,0.13,0.44,0.6,0.53,0.5,0.51,0.52,0.53,0.51,0.68,0.24,0.15,0.63,0.45,0.54,0.51,0.52,0.52,0.52,0.52
