team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Athletic Club,1.88,0.76,5.26,3.47,5.63,3.58,13.53,7.74,112.21,87.42,49.79,30.53,49.63,50.37,0.4,0.8,9.21,5.11,4.37,2.68,1.84,2.05,5.37,9.37,9.53,5.37,13.05,10.26,1.63,3.16,1.83,2.22,0.56,0.26,0.21,0.48,0.55,0.52,0.51,0.52,0.51,0.51,0.52,0.57,0.27,0.22,0.57,0.5,0.52,0.51,0.53,0.5,0.5,0.52,Spain La Liga,2024-2025,1.0,1.38,4.68,4.89,4.37,4.89,10.32,11.16,97.37,105.21,41.26,41.89,52.95,47.05,0.33,1.67,6.74,7.11,3.63,4.05,2.32,1.74,8.42,6.68,7.47,8.0,11.16,12.26,2.21,2.79,2.26,1.63,0.35,0.31,0.36,0.49,0.54,0.52,0.51,0.5,0.53,0.51,0.52,0.37,0.3,0.38,0.57,0.51,0.53,0.5,0.5,0.54,0.51,0.52
Atlético Madrid,2.33,0.83,5.84,3.42,5.58,3.53,14.68,8.47,104.32,99.74,53.26,37.74,52.42,47.58,0.75,1.0,10.16,4.68,4.37,3.74,2.06,0.83,7.47,8.79,11.32,6.05,10.37,11.84,1.84,3.68,1.89,2.0,0.65,0.23,0.16,0.48,0.56,0.55,0.48,0.53,0.5,0.52,0.51,0.66,0.23,0.17,0.58,0.49,0.56,0.48,0.53,0.5,0.51,0.51,Spain La Liga,2024-2025,0.83,1.44,4.16,4.16,5.68,3.63,12.16,10.05,110.47,96.89,50.05,43.95,47.42,52.58,0.33,0.67,7.21,6.68,4.89,3.37,1.28,2.06,6.16,9.53,8.26,7.26,11.84,11.37,2.26,2.79,1.76,2.24,0.27,0.29,0.47,0.52,0.51,0.53,0.5,0.51,0.51,0.5,0.53,0.28,0.29,0.49,0.53,0.54,0.53,0.5,0.51,0.51,0.5,0.53
Celta de Vigo,1.68,1.11,4.47,3.84,4.0,3.68,12.37,9.79,107.32,98.16,44.74,39.58,54.0,46.0,0.8,0.2,7.89,6.68,4.42,3.05,2.0,1.95,6.58,6.42,8.95,6.58,12.16,11.95,2.37,3.63,2.11,2.05,0.45,0.28,0.3,0.54,0.5,0.51,0.52,0.52,0.51,0.51,0.52,0.46,0.28,0.31,0.53,0.54,0.52,0.51,0.52,0.51,0.51,0.52,Spain La Liga,2024-2025,1.89,1.42,4.53,3.37,4.79,4.05,11.37,11.37,98.32,99.16,38.68,43.11,46.53,53.47,0.38,0.62,7.53,7.58,3.84,3.79,2.17,1.67,6.58,8.32,8.11,7.63,11.95,12.0,2.74,2.53,2.78,2.44,0.43,0.28,0.32,0.55,0.49,0.53,0.5,0.52,0.51,0.51,0.52,0.44,0.28,0.33,0.52,0.55,0.55,0.49,0.52,0.51,0.51,0.52
Deportivo Alavés,0.82,1.0,5.79,4.74,4.58,4.37,10.63,10.21,104.05,95.47,44.42,39.21,46.26,53.74,0.71,0.43,6.95,6.42,3.68,3.68,2.11,1.5,7.84,8.63,7.21,7.21,15.21,13.05,2.26,2.74,2.58,3.0,0.4,0.31,0.32,0.46,0.57,0.5,0.53,0.49,0.54,0.53,0.5,0.41,0.31,0.33,0.6,0.47,0.51,0.52,0.49,0.54,0.51,0.51,Spain La Liga,2024-2025,1.63,1.26,4.58,3.74,4.63,4.53,11.16,10.63,102.32,94.47,45.11,38.84,55.79,44.21,0.8,0.7,7.79,7.05,3.16,3.53,2.0,2.22,7.37,8.32,8.58,7.16,13.47,17.58,2.37,2.32,2.63,3.0,0.49,0.29,0.25,0.46,0.58,0.5,0.52,0.5,0.52,0.5,0.52,0.5,0.29,0.26,0.6,0.47,0.51,0.52,0.5,0.53,0.5,0.54
Espanyol,1.28,1.11,4.05,5.37,4.37,4.84,9.95,13.37,83.05,109.37,36.37,51.63,39.95,60.05,0.67,0.33,6.16,8.37,3.84,4.95,2.22,1.22,7.53,6.79,6.58,8.26,13.11,12.63,3.21,1.89,2.21,1.68,0.32,0.3,0.41,0.49,0.54,0.51,0.52,0.5,0.53,0.51,0.52,0.33,0.29,0.43,0.57,0.5,0.51,0.52,0.5,0.52,0.51,0.52,Spain La Liga,2024-2025,1.72,0.94,6.53,3.53,6.37,3.79,16.47,8.79,117.42,70.53,58.58,32.84,60.84,39.16,0.8,0.4,10.58,5.53,5.84,3.26,1.82,1.24,6.16,9.63,10.95,5.84,11.42,13.11,1.58,4.47,1.74,2.42,0.6,0.26,0.17,0.46,0.58,0.51,0.52,0.51,0.52,0.5,0.54,0.62,0.26,0.18,0.59,0.48,0.52,0.51,0.51,0.52,0.5,0.53
FC Barcelona,2.74,1.05,8.53,2.89,7.21,2.32,20.53,6.16,142.84,56.74,70.0,24.21,71.0,29.0,1.0,0.2,13.26,4.84,7.16,1.32,2.11,4.22,4.16,10.26,14.16,4.42,9.95,12.16,1.32,4.89,1.41,2.12,0.76,0.16,0.11,0.57,0.47,,,,,0.54,0.51,0.77,0.16,0.12,0.48,0.59,,,,,0.51,0.51,Spain La Liga,2024-2025,1.0,2.63,4.95,5.42,4.16,5.79,9.37,15.11,68.53,115.89,36.05,53.95,32.89,67.11,0.43,0.57,6.79,9.63,2.58,5.47,5.58,1.53,8.68,6.16,7.79,10.95,13.11,9.42,3.16,2.47,2.79,2.05,0.21,0.22,0.6,0.62,0.42,,,,,0.54,0.49,0.22,0.23,0.6,0.45,0.62,,,,,0.53,0.49
Getafe,0.94,1.19,3.63,3.16,4.95,3.58,12.11,8.53,106.74,88.0,45.84,35.05,45.63,54.37,0.5,0.67,6.89,5.32,5.21,3.21,2.05,2.53,8.11,9.11,7.21,5.95,15.42,14.68,1.74,2.84,2.58,3.0,0.37,0.33,0.33,0.41,0.63,0.5,0.54,0.51,0.52,0.51,0.52,0.38,0.33,0.35,0.65,0.43,0.49,0.54,0.52,0.52,0.51,0.53,Spain La Liga,2024-2025,1.05,1.0,4.58,4.11,4.79,4.21,11.0,10.74,103.89,97.84,44.11,36.05,63.0,37.0,1.0,0.29,7.47,6.47,3.53,4.21,1.95,2.74,7.84,8.37,8.42,6.79,13.16,16.37,2.33,3.17,2.32,3.16,0.49,0.31,0.23,0.41,0.62,0.49,0.54,0.52,0.51,0.51,0.53,0.5,0.31,0.24,0.64,0.43,0.5,0.54,0.51,0.52,0.5,0.52
Girona,1.5,1.67,5.63,3.42,4.63,3.95,11.42,10.63,99.74,80.16,52.84,34.63,57.26,42.74,0.67,0.83,7.79,6.74,3.53,3.95,2.33,1.33,5.53,7.84,7.89,7.95,10.53,12.89,2.84,2.68,2.0,2.69,0.47,0.27,0.29,0.55,0.49,0.53,0.5,0.52,0.51,0.51,0.52,0.48,0.28,0.3,0.52,0.55,0.54,0.5,0.51,0.51,0.51,0.52,Spain La Liga,2024-2025,1.58,0.89,5.32,4.16,5.68,3.26,13.32,9.74,85.74,97.37,44.47,42.58,44.42,55.58,0.5,0.5,7.95,6.0,5.37,3.63,1.05,1.95,6.26,7.63,9.0,6.42,11.32,12.47,2.67,2.94,2.11,2.44,0.45,0.28,0.3,0.55,0.48,0.52,0.51,0.51,0.52,0.5,0.52,0.45,0.28,0.32,0.52,0.56,0.53,0.5,0.51,0.52,0.51,0.52
Las Palmas,1.11,1.53,5.21,3.89,5.63,5.26,13.16,11.89,103.47,93.32,43.68,37.37,53.47,46.53,0.8,0.2,7.84,8.21,5.21,3.68,1.42,2.21,8.16,8.79,8.79,8.47,12.37,12.95,2.63,2.95,2.89,2.89,0.31,0.28,0.43,0.53,0.51,0.53,0.5,0.52,0.5,0.5,0.53,0.33,0.29,0.44,0.53,0.54,0.53,0.51,0.53,0.5,0.5,0.53,Spain La Liga,2024-2025,1.78,1.06,6.53,3.21,6.0,3.26,16.53,8.53,106.84,84.74,55.47,31.21,51.47,48.53,1.0,0.0,11.21,5.0,5.11,3.53,3.05,1.63,5.26,8.58,10.63,6.16,12.68,11.58,2.37,4.11,1.89,3.06,0.63,0.23,0.16,0.49,0.55,0.54,0.49,0.51,0.52,0.52,0.51,0.64,0.24,0.18,0.57,0.5,0.55,0.49,0.51,0.51,0.51,0.52
Leganés,1.28,1.5,2.68,5.53,4.0,5.21,8.89,13.32,86.16,96.74,31.32,45.95,43.95,56.05,1.0,0.62,5.0,8.95,3.89,4.42,2.84,1.32,8.53,7.0,6.16,8.95,13.58,13.16,3.06,1.83,1.95,1.84,0.29,0.3,0.44,0.46,0.57,0.49,0.54,0.5,0.52,0.51,0.52,0.31,0.3,0.45,0.6,0.47,0.5,0.53,0.51,0.52,0.51,0.52,Spain La Liga,2024-2025,1.81,1.0,7.21,3.26,7.0,4.11,16.68,9.63,111.95,89.0,56.16,31.21,59.16,40.84,1.0,0.0,10.68,5.05,5.89,4.63,1.21,1.58,6.42,10.47,10.74,6.84,12.74,12.89,2.42,3.53,2.0,2.37,0.6,0.26,0.17,0.44,0.6,0.52,0.51,0.51,0.52,0.5,0.54,0.61,0.27,0.18,0.62,0.45,0.52,0.51,0.51,0.52,0.5,0.53
