team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Austin,0.86,104.51612903225806,31,75.0,75.0,2700,177.17,183.9,189.5,179.0,181.19,47.53,47.53,1711,4.39,4.39,158,39.28,39.28,1414,12.69,12.69,457,36,18,18,36,27,15,6,2,1,26,10,2,1,0,2.0,6.0,4.0,37527390.0,7.21,11.0,0.31,11.0,8.53,307,5,90,48,1.89,1.89,68,417.94,429.89,38.19,15046,50.0,2.0,2.0,2,16,8,,,,,,,83.08,394,10.94,98,251,168,128,139,3,394,13.39,13.39,482,5.67,1.05,1177.0,579.0,579.0,1177.0,3240,2.28,2.28,0,0.0,82,37566967,0.03,0.03,0.0,0.0,1.0,191272.0,EUA MLS
Seattle Sounders,1.46,61.66666666666666,54,96.08,96.08,3555,179.29,183.3,192.0,174.4,180.27,54.22,54.22,2006,5.27,5.27,195,48.92,48.92,1810,10.95,10.95,405,37,19,18,37,27,18,7,1,0,29,18,11,5,2,1.0,10.0,4.0,6160.0,7.53,13.0,0.35,13.0,9.35,346,5,54,64,2.03,2.03,75,520.14,320.75,36.73,19245,80.0,1.0,4.0,3,20,5,0.11,0.11,0.0,0.0,4.0,276507.0,50.45,524,14.16,137,338,194,193,179,5,524,15.43,15.43,571,8.28,1.39,1733.0,1031.0,1031.0,1733.0,3330,1.65,1.65,0,0.0,61,785967,0.05,0.05,0.0,0.0,2.0,37525739.0,EUA MLS
LA Galaxy,0.97,92.72727272727272,33,81.35,81.35,2766,181.0,183.0,188.33,175.89,180.85,54.32,54.32,1847,5.44,5.44,185,40.24,40.24,1368,10.41,10.41,354,34,17,17,34,31,20,9,3,1,25,15,5,1,0,5.0,12.0,4.0,30922.0,7.42,9.0,0.26,9.0,7.62,259,4,90,60,1.32,1.32,45,535.09,423.09,44.16,18193,100.0,0.0,3.0,4,19,3,0.03,0.03,0.0,0.0,1.0,24613.0,66.52,412,12.12,118,256,139,155,153,4,412,15.38,15.38,523,6.79,1.46,1027.0,600.0,600.0,1027.0,3060,2.09,2.09,0,0.0,71,31238815,0.06,0.06,0.0,0.0,2.0,31238815.0,EUA MLS
Colorado Rapids,0.82,109.28571428571428,28,83.12,83.12,2826,181.25,183.55,189.67,177.58,181.44,45.47,45.47,1546,5.06,5.06,172,38.82,38.82,1320,9.97,9.97,339,34,17,17,34,27,19,9,1,0,24,14,6,0,0,2.0,5.0,1.0,518650.0,7.45,8.0,0.24,8.0,9.97,339,2,18,54,1.62,1.62,55,406.59,384.0,33.97,13824,63.64,4.0,7.0,4,15,14,0.06,0.06,0.0,0.0,2.0,37625950.0,69.55,407,11.97,113,260,156,138,143,2,407,12.97,12.97,441,6.68,1.27,1255.0,604.0,604.0,1255.0,3060,1.82,1.82,0,0.0,62,429918,0.03,0.03,0.0,0.0,1.0,47285.0,EUA MLS
Houston Dynamo,0.94,95.625,32,78.24,78.24,2660,178.0,185.7,189.75,175.42,180.74,50.44,50.44,1715,5.03,5.03,171,42.26,42.26,1437,14.56,14.56,495,34,17,17,34,24,19,11,2,0,28,10,4,1,0,2.0,6.0,1.0,37448754.0,7.69,12.0,0.35,12.0,8.41,286,5,90,58,1.35,1.35,46,456.59,419.57,37.14,15524,100.0,0.0,4.0,4,18,11,0.06,0.06,0.0,0.0,2.0,83459.0,71.16,418,12.29,115,275,175,128,136,3,418,13.91,13.91,473,4.93,0.91,1242.0,490.0,490.0,1242.0,3060,2.53,2.53,0,0.0,86,334115,0.09,0.09,0.0,0.0,3.0,219551.0,EUA MLS
Real Salt Lake,0.74,121.15384615384616,26,93.63,93.63,3277,179.88,182.33,190.0,177.1,180.7,52.14,52.14,1825,4.69,4.69,164,47.6,47.6,1666,13.23,13.23,463,35,18,17,35,28,14,7,3,0,25,11,3,0,0,0.0,4.0,4.0,13186570.0,7.34,10.0,0.29,10.0,8.66,303,4,45,48,1.94,1.94,68,474.0,487.94,32.59,16590,66.67,1.0,2.0,6,14,12,0.09,0.09,0.0,0.0,3.0,13186570.0,80.77,509,14.54,149,274,197,163,232,3,509,14.23,14.23,498,4.74,1.14,1109.0,427.0,427.0,1109.0,3150,2.71,2.71,0,0.0,95,109205,0.09,0.09,0.0,0.0,3.0,22136636.0,EUA MLS
Sporting KC,0.88,102.0,30,94.35,94.35,3208,181.6,185.0,190.5,178.33,182.46,47.91,47.91,1629,4.76,4.76,162,51.56,51.56,1753,11.62,11.62,395,34,17,17,34,30,23,12,4,1,25,13,5,2,1,7.0,5.0,2.0,2170274.0,7.15,9.0,0.26,9.0,8.76,298,3,53,59,1.29,1.29,44,451.18,426.11,38.64,15340,85.71,1.0,6.0,6,13,7,0.03,0.03,0.0,0.0,1.0,1490707.0,66.52,397,11.68,107,262,152,138,126,3,397,14.06,14.06,478,6.29,1.18,1014.0,405.0,405.0,1014.0,3060,2.06,2.06,0,0.0,70,784790,0.06,0.06,0.0,0.0,2.0,262207.0,EUA MLS
Vancouver Whitecaps,1.42,64.11764705882354,51,86.69,86.69,3121,178.67,181.38,189.25,175.27,179.85,54.08,54.08,1947,6.11,6.11,220,46.0,46.0,1656,13.39,13.39,482,36,18,18,36,22,11,4,1,1,30,20,12,4,2,4.0,14.0,10.0,30286.0,7.88,7.0,0.19,7.0,8.5,306,5,90,57,1.14,1.14,41,479.14,287.48,32.73,17249,75.0,3.0,9.0,7,20,6,0.03,0.03,0.0,0.0,1.0,12393451.0,46.71,527,14.64,142,372,198,187,149,5,527,15.03,15.03,541,7.03,1.12,1489.0,695.0,695.0,1489.0,3270,1.94,1.94,0,0.0,70,133990,0.06,0.06,0.0,0.0,2.0,23241281.0,EUA MLS
Philadelphia Union,1.33,67.5,48,90.42,90.42,3255,183.75,181.5,188.0,178.0,181.35,48.08,48.08,1731,6.11,6.11,220,38.58,38.58,1389,14.22,14.22,512,36,18,18,36,21,9,3,1,1,28,18,10,4,1,2.0,11.0,5.0,418410.0,7.55,14.0,0.39,14.0,10.97,395,6,90,56,1.44,1.44,52,390.39,238.2,25.41,14054,50.0,2.0,2.0,5,23,6,0.06,0.06,0.0,0.0,2.0,37625928.0,52.26,553,15.36,153,337,222,178,214,5,553,18.17,18.17,654,6.48,1.25,997.0,429.0,429.0,997.0,3240,2.58,2.58,0,0.0,93,151590,0.06,0.06,0.0,0.0,2.0,37509421.0,EUA MLS
Portland Timbers,0.92,97.71428571428572,35,87.32,87.32,3318,179.71,185.5,188.0,177.27,181.24,48.82,48.82,1855,4.92,4.92,187,40.21,40.21,1528,11.55,11.55,439,38,19,19,38,31,15,7,4,0,26,13,6,2,0,1.0,8.0,3.0,37261276.0,7.19,6.0,0.16,6.0,9.32,354,3,90,54,1.82,1.82,69,463.61,440.43,38.38,17617,75.0,1.0,3.0,7,15,6,0.05,0.05,0.0,0.0,2.0,17158444.0,72.77,459,12.08,115,301,177,167,160,3,459,14.87,14.87,565,6.89,1.23,1105.0,424.0,424.0,1105.0,3420,2.03,2.03,0,0.0,77,37400483,0.03,0.03,0.0,0.0,1.0,37400483.0,EUA MLS
New York RB,0.94,95.625,32,79.29,79.29,2696,182.38,184.5,188.0,177.25,181.88,51.62,51.62,1755,4.24,4.24,144,30.71,30.71,1044,12.29,12.29,418,34,17,17,34,24,15,5,2,1,25,13,3,3,2,5.0,4.0,2.0,54159.0,7.38,4.0,0.12,4.0,9.88,336,3,29,55,2.06,2.06,70,475.76,414.77,41.06,16176,87.5,1.0,7.0,5,19,9,0.06,0.06,0.0,0.0,2.0,262544.0,63.75,394,11.59,98,248,158,138,148,3,394,17.15,17.15,583,6.94,1.39,1340.0,629.0,629.0,1340.0,3060,2.35,2.35,0,0.0,80,23715943,0.03,0.03,0.0,0.0,1.0,260903.0,EUA MLS
San Diego,1.59,56.440677966101696,59,92.97,92.97,3440,178.44,182.5,190.75,179.0,181.55,61.46,61.46,2274,5.38,5.38,199,48.43,48.43,1792,12.43,12.43,460,37,18,19,37,25,12,6,1,0,30,23,11,6,2,4.0,12.0,5.0,84620.0,7.83,20.0,0.54,20.0,7.95,294,10,90,62,2.0,2.0,74,606.78,335.09,46.2,22451,83.33,1.0,5.0,10,18,6,,,,,,,46.25,486,13.14,132,303,162,192,184,6,486,15.19,15.19,562,7.59,1.21,2241.0,1037.0,1037.0,2241.0,3330,1.95,1.95,0,0.0,72,113930,0.03,0.03,0.0,0.0,1.0,13185529.0,EUA MLS
Minnesota United,1.22,74.0,45,74.27,74.27,2748,180.83,183.64,191.33,181.56,183.21,39.11,39.11,1447,4.54,4.54,168,40.97,40.97,1516,13.03,13.03,482,37,18,19,37,26,12,6,2,0,29,19,11,2,0,2.0,10.0,4.0,37614807.0,7.47,14.0,0.38,14.0,10.0,370,5,45,63,1.54,1.54,57,344.62,240.58,29.11,12751,100.0,0.0,4.0,7,13,8,0.03,0.03,0.0,0.0,1.0,25187252.0,54.59,438,11.84,106,289,159,173,133,4,438,15.89,15.89,588,7.84,1.18,1987.0,1109.0,1109.0,1987.0,3330,2.03,2.03,0,0.0,75,37561866,,,,,,,EUA MLS
