team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Necaxa,0.71,127.5,12,87.59,87.59,1489,181.83,183.44,191.5,175.67,181.0,49.94,49.94,849,5.24,5.24,89,45.12,45.12,767,12.24,12.24,208,17,9,8,17,16,7,7,1,1,13,5,4,2,0,2.0,4.0,1.0,443528.0,7.39,5.0,0.29,5.0,8.24,140,2,73,30,0.88,0.88,15,386.59,328.6,23.3,6572,100.0,0.0,1.0,6,15,3,0.12,0.12,0.0,0.0,2.0,1525415.0,63.75,282,16.59,78,148,118,86,134,1,282,16.71,16.71,284,5.8,1.15,16.0,,,16.0,1530,2.59,2.59,0,0.0,44,254102,0.06,0.06,0.0,0.0,1.0,468451.0,Mexico Liga MX
Juárez,0.94,95.625,16,92.76,92.76,1577,177.71,182.13,186.5,176.44,179.31,49.41,49.41,840,4.53,4.53,77,41.18,41.18,700,11.71,11.71,199,17,8,9,17,15,7,4,2,0,15,9,2,1,0,3.0,2.0,1.0,237980.0,7.03,6.0,0.35,6.0,8.41,143,4,90,29,1.18,1.18,20,404.82,344.1,32.62,6882,100.0,0.0,4.0,6,16,1,0.06,0.06,0.0,0.0,1.0,37352710.0,56.67,211,12.41,31,130,113,67,82,1,211,15.12,15.12,257,5.98,1.17,142.0,86.0,86.0,142.0,1530,2.41,2.41,0,0.0,41,2238638,,,,,,,Mexico Liga MX
Mazatlán,0.65,139.0909090909091,11,74.65,74.65,1269,179.0,180.0,184.0,176.42,178.84,43.65,43.65,742,3.71,3.71,63,36.76,36.76,625,11.65,11.65,198,17,8,9,17,16,9,3,1,0,12,8,0,0,0,4.0,3.0,0.0,237880.0,7.01,11.0,0.65,11.0,9.24,157,3,90,25,2.06,2.06,35,342.12,323.11,36.35,5816,50.0,2.0,2.0,7,13,10,0.24,0.24,0.0,0.0,4.0,254339.0,76.5,160,9.41,33,98,77,50,61,1,160,16.29,16.29,277,5.33,1.27,29.0,13.0,13.0,29.0,1530,2.94,2.94,0,0.0,50,443517,,,,,,,Mexico Liga MX
Pumas UNAM,0.94,95.625,16,85.47,85.47,1453,179.4,177.83,184.0,173.3,176.74,51.76,51.76,880,4.41,4.41,75,44.06,44.06,749,13.53,13.53,230,17,9,8,17,14,6,4,1,0,14,5,3,2,0,1.0,4.0,2.0,37600543.0,7.01,6.0,0.35,6.0,8.12,138,2,59,29,2.12,2.12,36,424.0,360.4,36.04,7208,57.14,3.0,4.0,6,14,1,0.06,0.06,0.0,0.0,1.0,238227.0,63.75,200,11.76,60,135,80,60,68,1,200,13.18,13.18,224,4.15,0.94,328.0,138.0,138.0,328.0,1530,3.0,3.0,0,0.0,51,186663,0.06,0.06,0.0,0.0,1.0,37261436.0,Mexico Liga MX
Pachuca,0.71,127.5,12,84.24,84.24,1432,183.71,177.0,184.0,176.62,178.87,53.53,53.53,910,4.94,4.94,84,41.06,41.06,698,11.41,11.41,194,17,9,8,17,13,8,0,0,0,11,7,3,0,0,0.0,2.0,0.0,37701412.0,7.31,2.0,0.12,2.0,6.88,117,1,51,25,1.59,1.59,27,435.12,462.31,29.24,7397,75.0,1.0,3.0,6,19,2,0.18,0.18,0.0,0.0,3.0,236902.0,72.86,253,14.88,56,128,119,78,125,1,253,15.53,15.53,264,4.55,1.22,111.0,9.0,9.0,111.0,1530,2.82,2.82,0,0.0,48,219451,0.18,0.18,0.0,0.0,3.0,25513.0,Mexico Liga MX
Cruz Azul,1.47,61.2,25,101.59,101.59,1727,179.5,179.5,186.0,177.0,178.79,57.88,57.88,984,5.88,5.88,100,53.12,53.12,903,11.24,11.24,191,17,8,9,17,12,6,2,0,0,15,11,5,1,0,2.0,5.0,2.0,255102.0,7.34,3.0,0.18,3.0,6.71,114,3,90,28,2.59,2.59,44,456.18,276.96,26.65,7755,100.0,0.0,4.0,0,2,22,0.29,0.29,0.0,0.0,5.0,333532.0,47.81,291,17.12,62,150,125,104,138,2,291,17.94,17.94,305,7.82,1.54,83.0,32.0,32.0,83.0,1530,2.0,2.0,0,0.0,34,215543,0.06,0.06,0.0,0.0,1.0,37546337.0,Mexico Liga MX
Atlas,1.0,90.0,17,66.18,66.18,1125,176.57,180.22,185.33,175.0,178.71,41.47,41.47,705,3.47,3.47,59,29.76,29.76,506,11.29,11.29,192,17,9,8,17,15,12,6,2,0,11,8,5,0,0,0.0,5.0,0.0,37563879.0,7.03,7.0,0.41,7.0,7.53,128,2,9,31,1.65,1.65,28,324.65,290.47,32.85,5519,100.0,0.0,5.0,9,10,4,0.06,0.06,0.0,0.0,1.0,3872629.0,63.75,168,9.88,44,90,69,55,74,1,168,14.53,14.53,247,5.04,1.2,,,,,1530,2.41,2.41,0,0.0,41,25096,0.12,0.12,0.0,0.0,2.0,253476.0,Mexico Liga MX
Santos Laguna,0.88,102.0,15,73.35,73.35,1247,179.57,179.75,182.0,174.13,178.08,43.94,43.94,747,4.18,4.18,71,34.29,34.29,583,11.65,11.65,198,17,8,9,17,12,8,5,3,0,13,7,2,0,0,2.0,4.0,2.0,253753.0,7.51,5.0,0.29,5.0,7.47,127,2,14,27,1.65,1.65,28,324.53,275.85,31.71,5517,50.0,2.0,2.0,4,18,2,0.18,0.18,0.0,0.0,3.0,188340.0,69.55,174,10.24,45,111,58,71,64,1,174,14.59,14.59,248,4.43,1.22,28.0,28.0,28.0,28.0,1530,2.65,2.65,0,0.0,45,237213,0.18,0.18,0.0,0.0,3.0,4545544.0,Mexico Liga MX
Tigres UANL,1.24,72.85714285714286,21,96.71,96.71,1644,173.4,180.0,188.0,171.44,177.11,56.29,56.29,957,5.35,5.35,91,51.41,51.41,874,11.71,11.71,199,17,8,9,17,9,4,3,0,0,15,9,4,3,2,0.0,7.0,4.0,333903.0,7.62,7.0,0.41,7.0,8.0,136,3,45,31,1.47,1.47,25,485.76,258.06,28.87,8258,33.33,2.0,1.0,7,18,2,0.12,0.12,0.0,0.0,2.0,276754.0,43.71,286,16.82,70,179,106,110,106,3,286,13.24,13.24,225,4.41,1.08,49.0,34.0,34.0,49.0,1530,2.71,2.71,0,0.0,46,260749,0.06,0.06,0.0,0.0,1.0,3169754.0,Mexico Liga MX
León,0.35,255.0,6,72.59,72.59,1234,178.25,180.7,183.33,177.54,179.27,51.0,51.0,867,4.71,4.71,80,32.29,32.29,549,11.71,11.71,199,17,8,9,17,13,10,4,3,1,10,3,1,0,0,0.0,1.0,1.0,96091.0,7.39,5.0,0.29,5.0,8.35,142,2,45,26,1.65,1.65,28,431.29,814.67,36.66,7332,80.0,1.0,4.0,7,15,6,,,,,,,109.29,200,11.76,40,117,95,65,83,500,200,15.47,15.47,263,5.84,1.39,64.0,50.0,50.0,64.0,1530,2.29,2.29,0,0.0,39,237102,0.12,0.12,0.0,0.0,2.0,237102.0,Mexico Liga MX
Toluca,2.18,41.35135135135136,37,76.82,76.82,1306,179.6,180.22,183.0,176.5,179.04,54.59,54.59,928,5.12,5.12,87,38.59,38.59,656,13.53,13.53,230,17,8,9,17,11,5,1,1,0,14,13,10,4,1,3.0,11.0,7.0,254021.0,7.64,4.0,0.24,4.0,8.24,140,3,90,33,2.12,2.12,36,471.76,205.64,27.75,8020,100.0,0.0,3.0,6,17,3,0.12,0.12,0.0,0.0,2.0,159493.0,35.58,289,17.0,74,172,113,102,113,3,289,15.82,15.82,269,7.08,1.15,191.0,76.0,76.0,191.0,1530,2.18,2.18,0,0.0,37,253737,,,,,,,Mexico Liga MX
Puebla,0.94,95.625,16,85.0,85.0,1445,179.6,180.5,183.5,173.38,176.33,51.0,51.0,867,5.0,5.0,85,35.29,35.29,600,12.18,12.18,207,17,9,8,17,15,13,8,3,1,11,6,2,2,0,2.0,3.0,0.0,37422979.0,7.58,4.0,0.24,4.0,7.53,128,2,90,40,1.65,1.65,28,393.41,334.4,33.78,6688,50.0,1.0,1.0,5,16,5,0.06,0.06,0.0,0.0,1.0,33187025.0,72.86,198,11.65,38,117,91,69,79,1,198,17.29,17.29,294,6.53,1.32,10.0,10.0,10.0,10.0,1530,2.47,2.47,0,0.0,42,37760583,0.06,0.06,0.0,0.0,1.0,37663620.0,Mexico Liga MX
