team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Las Palmas,1.15,78.0,15,95.85,95.85,1246,179.5,181.29,186.5,174.88,179.08,57.46,57.46,747,4.23,4.23,55,38.62,38.62,502,13.0,13.0,169,13,6,7,13,8,0,0,0,0,8,4,3,0,0,1.0,3.0,3.0,,7.26,2.0,0.15,2.0,9.54,124,1,8,12,2.62,2.62,34,465.38,403.33,40.33,6050,,,,7,19,1,0.08,0.08,0.0,0.0,1.0,37606984.0,78.0,150,11.54,37,79,63,50,71,1,150,12.54,12.54,163,5.09,0.99,219.0,114.0,114.0,219.0,1170,1.92,1.92,0,0.0,25,23278692,0.15,0.15,0.0,0.0,2.0,11323002.0,Spain La Liga 2
Real Sociedad II,0.85,106.36363636363636,11,83.62,83.62,1087,180.0,178.6,197.0,185.0,181.67,44.62,44.62,580,3.31,3.31,43,30.08,30.08,391,18.77,18.77,244,13,6,7,13,10,5,2,1,1,10,6,2,0,0,1.0,3.0,1.0,37609122.0,7.1,1.0,0.08,1.0,8.31,108,2,90,19,1.62,1.62,21,370.92,370.92,36.53,4822,75.0,1.0,3.0,5,6,12,,,,,,,65.0,132,10.15,32,78,53,48,55,1,132,17.69,17.69,230,5.48,0.95,,,,,1170,3.31,3.31,0,0.0,43,37716602,,,,,,,Spain La Liga 2
Cádiz,0.69,130.0,9,92.08,92.08,1197,179.33,183.29,189.0,181.0,181.96,49.0,49.0,637,4.62,4.62,60,41.0,41.0,533,14.31,14.31,186,13,6,7,13,5,2,2,0,0,8,2,1,0,0,1.0,1.0,0.0,,7.39,3.0,0.23,3.0,9.0,117,2,70,11,1.62,1.62,21,389.69,506.6,39.89,5066,,,,4,18,3,,,,,,,106.36,127,9.77,31,72,64,32,56,1,127,15.31,15.31,199,5.53,1.06,149.0,62.0,62.0,149.0,1170,2.85,2.85,0,0.0,37,37554184,,,,,,,Spain La Liga 2
SD Eibar,0.62,146.25,8,110.23,110.23,1433,176.0,183.75,190.0,180.0,181.83,52.77,52.77,686,4.92,4.92,64,49.23,49.23,640,13.77,13.77,179,13,6,7,13,9,4,2,0,0,9,4,2,0,0,1.0,1.0,1.0,186371.0,7.12,6.0,0.46,6.0,10.54,137,2,70,19,2.0,2.0,26,452.54,490.25,34.4,5883,66.67,1.0,2.0,4,20,0,0.15,0.15,0.0,0.0,2.0,186371.0,78.0,171,13.15,42,114,72,57,52,1,171,17.23,17.23,224,8.0,1.25,13.0,13.0,13.0,13.0,1170,1.92,1.92,0,0.0,25,383387,,,,,,,Spain La Liga 2
Mirandés,0.85,106.36363636363636,11,84.69,84.69,1101,184.29,183.75,191.0,178.75,183.67,40.15,40.15,522,2.62,2.62,34,33.54,33.54,436,15.38,15.38,200,13,7,6,13,12,4,3,1,1,8,4,1,1,0,0.0,2.0,1.0,186977.0,7.15,1.0,0.08,1.0,8.46,110,2,68,19,1.62,1.62,21,320.69,347.42,31.11,4169,100.0,0.0,2.0,4,16,3,0.08,0.08,0.0,0.0,1.0,37720968.0,83.57,134,10.31,38,85,50,46,50,1,134,13.23,13.23,172,4.1,0.83,10.0,,,10.0,1170,3.08,3.08,0,0.0,40,37716722,,,,,,,Spain La Liga 2
Deportivo La Coruña,1.08,83.57142857142857,14,89.54,89.54,1164,179.0,182.14,189.0,176.86,180.54,51.08,51.08,664,4.38,4.38,57,39.15,39.15,509,12.54,12.54,163,13,7,6,13,8,3,1,0,0,11,6,4,2,1,2.0,4.0,4.0,37551146.0,7.24,4.0,0.31,4.0,10.0,130,2,72,19,2.23,2.23,29,452.0,309.26,34.77,5876,100.0,0.0,3.0,8,15,1,,,,,,,48.75,169,13.0,32,122,72,65,48,1,169,15.08,15.08,196,6.32,1.2,35.0,13.0,13.0,35.0,1170,2.46,2.46,0,0.0,32,382668,,,,,,,Spain La Liga 2
Huesca,0.69,130.0,9,87.69,87.69,1140,180.2,183.63,186.0,176.5,180.83,48.31,48.31,628,4.31,4.31,56,39.15,39.15,509,13.62,13.62,177,13,6,7,13,11,5,1,1,0,9,3,0,0,0,1.0,2.0,1.0,,6.99,4.0,0.31,4.0,9.46,123,3,90,16,1.77,1.77,23,380.38,449.55,34.82,4945,100.0,0.0,1.0,7,16,3,0.08,0.08,0.0,0.0,1.0,185698.0,97.5,142,10.92,39,80,70,33,59,1,142,14.62,14.62,190,6.55,1.07,44.0,22.0,22.0,44.0,1170,2.23,2.23,0,0.0,29,381886,,,,,,,Spain La Liga 2
Málaga,0.92,97.5,12,85.46,85.46,1111,179.0,179.88,183.5,177.45,178.96,51.0,51.0,663,3.62,3.62,47,43.77,43.77,569,13.31,13.31,173,13,6,7,13,10,6,1,0,0,9,4,2,1,0,0.0,2.0,2.0,20334484.0,7.48,5.0,0.38,5.0,9.69,126,2,86,22,1.85,1.85,24,402.38,348.73,33.97,5231,100.0,0.0,1.0,6,18,1,0.15,0.15,0.0,0.0,2.0,177188.0,73.13,154,11.85,41,87,60,53,67,1,154,18.23,18.23,237,7.9,1.37,33.0,12.0,12.0,33.0,1170,1.92,1.92,0,0.0,25,537201,0.08,0.08,0.0,0.0,1.0,188749.0,Spain La Liga 2
Real Valladolid,0.62,146.25,8,113.46,113.46,1475,183.43,183.75,190.5,181.0,183.23,53.15,53.15,691,6.0,6.0,78,57.62,57.62,749,17.92,17.92,233,13,6,7,13,8,2,1,0,0,9,4,2,0,0,2.0,3.0,2.0,37423169.0,7.47,3.0,0.23,3.0,8.38,109,2,90,16,2.0,2.0,26,392.38,425.08,27.57,5101,100.0,0.0,3.0,9,16,2,,,,,,,78.0,185,14.23,47,133,76,62,51,900,185,20.85,20.85,271,7.32,1.17,187.0,30.0,30.0,187.0,1170,2.92,2.92,1,0.08,38,189290,0.08,0.08,0.0,0.0,1.0,447554.0,Spain La Liga 2
Almería,1.42,63.52941176470589,17,100.0,100.0,1200,181.0,185.0,184.0,177.6,181.32,53.67,53.67,644,5.42,5.42,65,46.83,46.83,562,13.83,13.83,166,12,6,6,12,9,5,3,1,0,12,6,3,2,0,1.0,2.0,0.0,37316507.0,7.64,5.0,0.42,5.0,8.92,107,3,90,26,1.58,1.58,19,453.42,272.05,27.62,5441,75.0,1.0,3.0,6,19,0,0.08,0.08,0.0,0.0,1.0,30446984.0,46.96,197,16.42,42,120,87,68,76,1,197,15.58,15.58,187,5.05,1.11,301.0,106.0,106.0,301.0,1080,2.83,2.83,0,0.0,34,188453,0.08,0.08,0.0,0.0,1.0,186513.0,Spain La Liga 2
FC Andorra,0.85,106.36363636363636,11,93.85,93.85,1220,178.71,179.57,184.0,176.0,178.96,55.62,55.62,723,5.08,5.08,66,43.69,43.69,568,14.92,14.92,194,13,7,6,13,11,5,2,1,0,9,5,2,0,0,0.0,3.0,2.0,37543406.0,7.07,1.0,0.08,1.0,9.54,124,2,35,23,2.08,2.08,27,463.46,430.36,32.74,6025,100.0,0.0,1.0,7,11,8,0.08,0.08,0.0,0.0,1.0,37543406.0,73.13,184,14.15,57,98,65,62,87,1,184,15.54,15.54,202,5.18,1.04,,,,,1170,2.77,2.77,0,0.0,36,37543406,0.08,0.08,0.0,0.0,1.0,8456322.0,Spain La Liga 2
Córdoba,0.85,106.36363636363636,11,96.77,96.77,1258,181.0,183.88,187.0,183.38,183.4,53.69,53.69,698,4.31,4.31,56,45.08,45.08,586,16.31,16.31,212,13,7,6,13,9,5,2,0,0,12,5,1,0,0,1.0,1.0,0.0,7745874.0,7.21,3.0,0.23,3.0,8.38,109,2,73,19,2.62,2.62,34,352.38,352.38,25.03,4581,100.0,0.0,3.0,8,13,3,0.08,0.08,0.0,0.0,1.0,379302.0,65.0,183,14.08,44,105,78,61,77,1,183,21.46,21.46,279,6.98,1.31,,,,,1170,2.77,2.77,0,0.0,36,382178,0.08,0.08,0.0,0.0,1.0,189289.0,Spain La Liga 2
Racing Santander,1.54,58.5,20,99.0,99.0,1287,178.8,182.4,190.0,178.1,181.04,53.38,53.38,694,6.54,6.54,85,44.0,44.0,572,13.31,13.31,173,13,6,7,13,11,7,2,1,0,13,9,6,1,0,1.0,3.0,2.0,3219728.0,7.49,3.0,0.23,3.0,7.46,97,2,59,29,2.08,2.08,27,450.46,216.89,31.48,5856,100.0,0.0,2.0,9,15,1,0.15,0.15,0.0,0.0,2.0,96936.0,40.34,186,14.31,40,130,72,74,56,2,186,15.15,15.15,197,5.79,1.12,13.0,13.0,13.0,13.0,1170,2.54,2.54,0,0.0,33,533882,,,,,,,Spain La Liga 2
Cultural Leonesa,0.85,106.36363636363636,11,84.54,84.54,1099,180.57,181.13,186.0,181.89,181.78,47.77,47.77,621,4.15,4.15,54,38.54,38.54,501,13.69,13.69,178,13,7,6,13,9,5,3,1,1,6,3,3,2,1,0.0,3.0,1.0,446296.0,7.24,2.0,0.15,2.0,8.54,111,2,25,17,1.46,1.46,19,399.77,399.77,34.88,5197,100.0,0.0,1.0,8,20,1,0.15,0.15,0.0,0.0,2.0,6042.0,78.0,149,11.46,35,82,60,54,66,1,149,18.15,18.15,236,11.24,1.32,29.0,19.0,19.0,29.0,1170,1.54,1.54,0,0.0,20,37564298,,,,,,,Spain La Liga 2
