team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Cagliari,0.55,165.0,6,73.64,73.64,810,180.29,187.89,192.2,184.4,185.74,44.0,44.0,484,2.91,2.91,32,26.91,26.91,296,15.73,15.73,173,11,6,5,11,9,5,0,0,0,6,3,0,0,0,1.0,1.0,1.0,129528.0,7.22,4.0,0.36,4.0,8.73,96,2,90,16,1.82,1.82,20,361.82,497.5,37.9,3980,100.0,0.0,1.0,6,24,0,,,,,,,110.0,105,9.55,24,65,47,34,40,700,105,14.36,14.36,158,6.32,0.91,355.0,159.0,159.0,355.0,990,2.27,2.27,0,0.0,25,24816773,,,,,,,Italy Serie A
Parma,0.45,198.0,5,81.36,81.36,895,186.22,187.36,188.33,179.22,184.84,41.55,41.55,457,3.0,3.0,33,36.64,36.64,403,11.91,11.91,131,11,5,6,11,8,5,1,0,0,5,2,0,0,0,0.0,1.0,0.0,5666477.0,7.01,2.0,0.18,2.0,6.82,75,1,85,13,1.18,1.18,13,327.82,601.0,32.78,3606,100.0,0.0,1.0,9,19,3,,,,,,,141.43,110,10.0,33,65,47,30,44,500,110,14.18,14.18,156,6.0,1.18,203.0,98.0,98.0,203.0,990,1.82,1.82,0,0.0,20,36074594,0.18,0.18,0.0,0.0,2.0,36074594.0,Italy Serie A
Juventus,0.82,110.0,9,107.18,107.18,1179,180.29,188.0,192.17,183.7,185.6,58.64,58.64,645,5.55,5.55,61,58.09,58.09,639,12.45,12.45,137,11,5,6,11,7,2,1,0,0,7,4,2,1,0,2.0,2.0,0.0,129890.0,7.41,3.0,0.27,3.0,7.0,77,1,59,13,1.27,1.27,14,506.82,464.58,29.97,5575,100.0,0.0,2.0,10,17,3,0.09,0.09,0.0,0.0,1.0,37260234.0,70.71,186,16.91,56,114,68,62,72,1,186,14.36,14.36,158,9.29,1.15,1238.0,556.0,556.0,1238.0,990,1.64,1.64,2,0.18,18,7655,,,,,,,Italy Serie A
Inter,1.91,47.142857142857146,21,109.09,109.09,1200,184.33,189.56,187.33,180.5,184.96,60.27,60.27,663,7.27,7.27,80,56.82,56.82,625,14.45,14.45,159,11,5,6,11,6,3,2,1,0,11,8,4,2,1,0.0,5.0,4.0,31825.0,7.75,1.0,0.09,1.0,6.18,68,2,6,21,1.73,1.73,19,536.82,268.41,29.67,5905,100.0,0.0,2.0,8,20,2,,,,,,,38.08,199,18.09,50,137,89,60,60,2,199,14.45,14.45,159,9.35,1.0,1918.0,897.0,897.0,1918.0,990,1.64,1.64,0,0.0,18,1835,,,,,,,Italy Serie A
Fiorentina,0.27,330.0,3,87.36,87.36,961,185.75,185.0,193.67,183.3,185.46,50.91,50.91,560,4.36,4.36,48,33.55,33.55,369,14.45,14.45,159,11,6,5,11,9,7,2,0,0,7,2,0,0,0,,,,36457.0,6.96,2.0,0.18,2.0,8.73,96,1,68,17,2.27,2.27,25,384.18,704.33,33.02,4226,100.0,0.0,3.0,7,19,1,,,,,,,110.0,128,11.64,40,79,57,31,48,300,128,14.55,14.55,160,5.52,0.99,559.0,298.0,298.0,559.0,990,2.45,2.45,4,0.36,27,36681,0.09,0.09,0.0,0.0,1.0,37371200.0,Italy Serie A
Napoli,0.91,99.0,10,102.64,102.64,1129,187.2,186.0,194.0,180.17,184.67,58.82,58.82,647,5.82,5.82,64,51.64,51.64,568,13.45,13.45,148,11,6,5,11,7,3,0,0,0,8,5,3,0,0,1.0,3.0,2.0,1371.0,7.29,1.0,0.09,1.0,6.73,74,2,57,17,0.91,0.91,10,535.36,453.0,37.75,5889,100.0,0.0,3.0,10,20,0,,,,,,,61.88,156,14.18,47,101,52,57,55,1,156,13.55,13.55,149,9.31,0.96,1459.0,707.0,707.0,1459.0,990,1.45,1.45,1,0.09,16,27133,,,,,,,Italy Serie A
Roma,0.64,141.42857142857142,7,116.82,116.82,1285,182.57,186.5,192.75,179.38,184.3,59.36,59.36,653,5.82,5.82,64,52.45,52.45,577,14.36,14.36,158,11,5,6,11,5,0,0,0,0,8,4,0,0,0,0.0,1.0,1.0,37529822.0,7.22,,,,8.27,91,1,53,9,1.55,1.55,17,492.09,492.09,34.26,5413,50.0,1.0,1.0,9,16,2,,,,,,,82.5,158,14.36,37,107,64,57,51,1,158,14.36,14.36,158,7.52,1.0,1272.0,512.0,512.0,1272.0,990,2.09,2.09,0,0.0,23,132259,,,,,,,Italy Serie A
Torino,0.55,165.0,6,85.27,85.27,938,181.43,186.09,192.0,183.57,185.17,43.18,43.18,475,4.18,4.18,46,37.36,37.36,411,13.64,13.64,150,11,6,5,11,6,5,3,1,1,6,3,1,0,0,2.0,1.0,0.0,131951.0,7.07,2.0,0.18,2.0,7.73,85,2,90,15,1.64,1.64,18,363.09,443.78,31.95,3994,0.0,1.0,0.0,6,21,2,0.0,0.0,1.0,0.09,0.0,,99.0,125,11.36,35,80,45,45,45,900,125,13.73,13.73,151,7.55,1.01,621.0,352.0,352.0,621.0,990,1.91,1.91,1,0.09,21,37445077,,,,,,,Italy Serie A
Atalanta,0.82,110.0,9,102.0,102.0,1122,184.83,187.91,192.0,183.5,186.43,57.09,57.09,628,6.09,6.09,67,50.0,50.0,550,9.91,9.91,109,11,5,6,11,9,1,1,0,0,8,2,2,1,0,0.0,1.0,1.0,73603.0,7.16,1.0,0.09,1.0,6.0,66,1,50,12,1.73,1.73,19,510.64,432.08,35.11,5617,,,,8,20,0,,,,,,,76.15,160,14.55,47,102,68,45,58,1,160,14.36,14.36,158,8.32,1.36,828.0,342.0,342.0,828.0,990,1.45,1.45,1,0.09,16,1717,0.09,0.09,0.0,0.0,1.0,1717.0,Italy Serie A
Lecce,0.55,165.0,6,93.82,93.82,1032,181.86,189.0,193.67,183.91,185.83,45.09,45.09,496,5.27,5.27,58,41.27,41.27,454,12.55,12.55,138,11,5,6,11,6,5,2,1,0,6,2,0,0,0,1.0,1.0,0.0,37592696.0,7.21,2.0,0.18,2.0,6.27,69,2,90,13,1.0,1.0,11,347.36,477.63,35.06,3821,0.0,1.0,0.0,6,22,1,,,,,,,123.75,109,9.91,30,58,45,34,51,800,109,18.73,18.73,206,10.3,1.49,374.0,145.0,145.0,374.0,990,1.82,1.82,0,0.0,20,37551656,,,,,,,Italy Serie A
