team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Belgrano,0.53,168.75,16,92.4,92.4,2772,176.0,183.69,184.5,176.18,179.89,49.93,49.93,1498,4.5,4.5,135,51.8,51.8,1554,13.5,13.5,405,30,15,15,30,18,7,6,2,0,18,6,2,0,0,1.0,5.0,4.0,253723.0,7.5,2.0,0.07,2.0,8.6,258,2,38,33,1.63,1.63,49,358.57,566.16,33.51,10757,100.0,0.0,5.0,12,20,2,0.07,0.07,0.0,0.0,2.0,214908.0,103.85,321,10.7,85,178,140,96,140,1,321,18.67,18.67,560,5.66,1.3,679.0,300.0,300.0,679.0,2700,2.83,2.83,0,0.0,85,333667,0.17,0.17,0.0,0.0,5.0,159815.0,Argentina Liga Profissional de Futebol
San Martín San Juan,0.35,253.63636363636363,11,88.61,88.61,2747,175.9,180.36,186.33,175.73,178.14,44.23,44.23,1371,4.87,4.87,151,52.13,52.13,1616,13.26,13.26,411,31,15,16,31,20,9,1,0,0,11,3,2,0,0,1.0,2.0,0.0,16475673.0,7.35,5.0,0.16,5.0,7.81,242,2,90,30,1.68,1.68,52,279.32,666.08,26.08,8659,100.0,0.0,2.0,6,27,1,0.1,0.1,0.0,0.0,3.0,27068119.0,174.38,332,10.71,73,204,170,90,133,1,332,16.97,16.97,526,6.12,1.27,55.0,,,55.0,2790,2.71,2.71,0,0.0,84,27068119,0.03,0.03,0.0,0.0,1.0,33165984.0,Argentina Liga Profissional de Futebol
Deportivo Riestra,0.74,122.6086956521739,23,88.29,88.29,2737,178.78,183.91,184.5,174.86,179.14,31.84,31.84,987,2.84,2.84,88,44.55,44.55,1381,15.32,15.32,475,31,16,15,31,12,5,3,0,0,21,9,3,0,0,1.0,7.0,4.0,29312029.0,7.41,2.0,0.06,2.0,9.84,305,2,76,36,1.26,1.26,39,215.26,215.26,25.86,6673,50.0,2.0,2.0,10,22,2,,,,,,,85.45,258,8.32,63,170,106,89,85,2,258,17.52,17.52,543,5.27,1.12,8.0,,,8.0,2820,3.06,3.06,0,0.0,95,215616,0.1,0.1,0.0,0.0,3.0,29312029.0,Argentina Liga Profissional de Futebol
Central Cordoba SdE,0.93,96.42857142857144,28,97.03,97.03,2911,177.82,182.36,188.67,174.36,179.06,50.8,50.8,1524,4.37,4.37,131,53.23,53.23,1597,10.23,10.23,307,30,15,15,30,19,9,4,0,0,21,11,4,1,0,3.0,7.0,5.0,37261700.0,7.46,4.0,0.13,4.0,10.0,300,5,90,46,1.5,1.5,45,407.23,381.78,35.51,12217,75.0,1.0,3.0,8,26,1,0.07,0.07,0.0,0.0,2.0,213472.0,72.97,344,11.47,75,203,154,115,141,2,344,16.3,16.3,489,8.29,1.61,145.0,87.0,87.0,145.0,2700,1.8,1.8,0,0.0,54,213472,0.03,0.03,0.0,0.0,1.0,37615734.0,Argentina Liga Profissional de Futebol
Huracán,0.63,143.86363636363637,22,97.94,97.94,3428,175.44,181.62,186.0,176.29,178.62,51.17,51.17,1791,4.43,4.43,155,50.71,50.71,1775,12.17,12.17,426,35,17,18,35,18,9,2,0,0,21,8,3,0,0,2.0,5.0,3.0,213048.0,7.59,4.0,0.11,4.0,9.86,345,2,57,34,1.86,1.86,65,350.51,454.37,29.28,12268,80.0,1.0,4.0,12,25,0,0.03,0.03,0.0,0.0,1.0,37550063.0,98.91,419,11.97,93,246,196,130,165,2,419,16.69,16.69,584,6.49,1.4,309.0,158.0,158.0,309.0,3165,2.4,2.4,0,0.0,84,522622,0.06,0.06,0.0,0.0,2.0,215484.0,Argentina Liga Profissional de Futebol
Vélez Sarsfield,0.47,192.8571428571429,14,97.2,97.2,2916,179.0,180.79,188.5,174.64,179.05,54.9,54.9,1647,4.73,4.73,142,53.87,53.87,1616,13.23,13.23,397,30,15,15,30,19,9,3,1,0,15,9,2,0,0,1.0,4.0,2.0,96756.0,7.33,5.0,0.17,5.0,10.57,317,3,45,30,2.03,2.03,61,404.4,551.45,41.55,12132,66.67,1.0,2.0,9,33,2,0.13,0.13,0.0,0.0,4.0,214977.0,103.85,292,9.73,89,164,109,94,134,2,292,20.03,20.03,601,5.67,1.49,354.0,220.0,220.0,354.0,2700,2.97,2.97,0,0.0,89,233949,0.17,0.17,0.0,0.0,5.0,20355602.0,Argentina Liga Profissional de Futebol
Racing Club,0.91,99.3103448275862,29,98.13,98.13,3140,178.0,180.85,187.33,176.0,178.9,54.41,54.41,1741,5.31,5.31,170,56.53,56.53,1809,13.56,13.56,434,32,15,17,32,18,7,4,1,0,23,12,4,2,0,1.0,9.0,6.0,37545348.0,7.83,7.0,0.22,7.0,10.94,350,4,90,43,1.88,1.88,60,383.03,322.55,29.32,12257,100.0,0.0,2.0,11,27,0,0.03,0.03,0.0,0.0,1.0,214115.0,70.24,418,13.06,111,264,178,129,149,3,418,14.69,14.69,470,4.8,1.04,300.0,153.0,153.0,300.0,2880,2.88,2.88,0,0.0,92,6494,0.06,0.06,0.0,0.0,2.0,522621.0,Argentina Liga Profissional de Futebol
San Lorenzo,0.41,218.57142857142856,14,95.76,95.76,3256,180.17,180.73,190.0,175.17,179.73,48.12,48.12,1636,4.41,4.41,150,51.91,51.91,1765,12.62,12.62,429,34,17,17,34,17,6,0,0,0,21,7,1,0,0,1.0,2.0,0.0,1491606.0,7.82,5.0,0.15,5.0,10.03,341,2,69,30,1.24,1.24,42,329.5,533.48,30.95,11203,100.0,0.0,6.0,3,25,5,0.03,0.03,0.0,0.0,1.0,37637006.0,105.52,362,10.65,79,216,166,117,146,1,362,19.12,19.12,650,6.25,1.47,107.0,22.0,22.0,107.0,3060,2.79,2.79,0,0.0,95,37625414,0.06,0.06,0.0,0.0,2.0,26328631.0,Argentina Liga Profissional de Futebol
Lanús,0.66,139.28571428571428,21,96.16,96.16,3077,177.29,179.79,188.5,175.63,178.59,50.81,50.81,1626,4.25,4.25,136,49.56,49.56,1586,12.0,12.0,384,32,17,15,32,18,4,1,0,0,20,8,1,1,0,2.0,4.0,2.0,253658.0,7.7,8.0,0.25,8.0,10.19,326,4,90,32,1.34,1.34,43,401.19,475.48,32.34,12838,100.0,0.0,3.0,8,25,1,0.06,0.06,0.0,0.0,2.0,253658.0,97.5,397,12.41,95,248,166,136,150,2,397,16.47,16.47,527,7.75,1.29,309.0,99.0,99.0,309.0,2925,2.0,2.0,0,0.0,64,333483,0.03,0.03,0.0,0.0,1.0,333958.0,Argentina Liga Profissional de Futebol
Independiente Rivadavia,0.77,116.25,24,88.97,88.97,2758,179.25,180.62,185.33,176.58,179.36,45.65,45.65,1415,4.16,4.16,129,49.35,49.35,1530,12.35,12.35,383,31,16,15,31,20,11,3,1,0,20,9,3,0,0,4.0,1.0,0.0,238611.0,7.59,4.0,0.13,4.0,8.16,253,3,71,42,2.84,2.84,88,324.52,372.59,31.05,10060,80.0,1.0,4.0,6,29,2,0.16,0.16,0.0,0.0,5.0,37627750.0,87.19,324,10.45,76,188,143,105,136,2,324,15.29,15.29,474,4.74,1.17,163.0,105.0,105.0,163.0,2790,2.74,2.74,0,0.0,85,245530,0.1,0.1,0.0,0.0,3.0,238611.0,Argentina Liga Profissional de Futebol
