team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Benfica,1.09,82.5,12,116.27,116.27,1279,176.56,182.11,194.5,182.56,181.38,60.64,60.64,667,5.36,5.36,59,61.82,61.82,680,12.55,12.55,138,11,5,6,11,5,1,0,0,0,10,7,4,1,1,0.0,3.0,3.0,24065403.0,7.54,6.0,0.55,6.0,8.36,92,2,45,17,1.64,1.64,18,507.18,348.69,32.44,5579,100.0,0.0,7.0,4,23,2,,,,,,,43.04,172,15.64,43,113,63,66,59,900,172,15.45,15.45,170,5.31,1.21,1105.0,575.0,575.0,1105.0,990,2.64,2.64,1,0.09,29,1822,0.09,0.09,0.0,0.0,1.0,22493645.0,Liga Portugal
Santa Clara,0.45,198.0,5,92.91,92.91,1022,178.5,182.86,190.0,180.14,181.56,48.55,48.55,534,4.45,4.45,49,39.18,39.18,431,13.18,13.18,145,11,5,6,11,8,4,1,0,0,7,2,0,0,0,1.0,0.0,0.0,37562124.0,6.96,3.0,0.27,3.0,8.36,92,2,90,13,1.55,1.55,17,389.64,857.2,31.75,4286,100.0,0.0,4.0,3,21,0,0.09,0.09,0.0,0.0,1.0,37384363.0,110.0,135,12.27,36,87,55,44,48,100,135,14.73,14.73,162,4.26,1.12,335.0,141.0,141.0,335.0,990,3.0,3.0,1,0.09,33,8093403,0.18,0.18,0.0,0.0,2.0,546553.0,Liga Portugal
Alverca,0.55,165.0,6,74.18,74.18,816,181.25,185.17,190.5,180.57,183.48,45.45,45.45,500,2.82,2.82,31,38.55,38.55,424,13.45,13.45,148,11,5,6,11,9,7,2,1,0,8,3,1,0,0,2.0,1.0,0.0,219252.0,7.27,7.0,0.64,7.0,9.0,99,2,45,19,1.18,1.18,13,362.73,443.33,38.74,3990,66.67,1.0,2.0,6,13,0,,,,,,,82.5,103,9.36,24,61,41,38,41,700,103,17.55,17.55,193,6.03,1.33,192.0,83.0,83.0,192.0,990,2.36,2.36,0,0.0,26,30446969,0.18,0.18,0.0,0.0,2.0,30446969.0,Liga Portugal
Tondela,0.18,495.0,2,92.0,92.0,1012,187.33,181.5,,176.0,179.53,45.45,45.45,500,3.73,3.73,41,40.18,40.18,442,14.55,14.55,160,11,6,5,11,10,6,4,0,0,3,3,0,0,0,,,,7697209.0,7.04,4.0,0.36,4.0,9.64,106,1,90,15,2.82,2.82,31,335.82,923.5,27.36,3694,50.0,2.0,2.0,4,6,2,0.09,0.09,0.0,0.0,1.0,159983.0,165.0,135,12.27,29,78,60,46,56,200,135,19.09,19.09,210,5.83,1.33,178.0,60.0,60.0,178.0,990,3.09,3.09,0,0.0,34,37621484,0.09,0.09,0.0,0.0,1.0,37621484.0,Liga Portugal
Estoril,1.18,76.15384615384616,13,97.64,97.64,1074,182.6,186.14,190.67,178.0,182.72,51.91,51.91,571,4.36,4.36,48,45.73,45.73,503,12.91,12.91,142,11,5,6,11,10,5,2,0,0,8,6,3,2,0,2.0,5.0,1.0,161308.0,7.36,3.0,0.27,3.0,8.27,91,2,43,18,1.45,1.45,16,411.55,301.8,30.18,4527,100.0,0.0,2.0,10,13,1,,,,,,,52.11,150,13.64,37,99,66,47,51,1,150,14.27,14.27,157,4.76,1.09,566.0,254.0,254.0,566.0,990,3.0,3.0,0,0.0,33,161308,,,,,,,Liga Portugal
AVS,0.64,141.42857142857142,7,88.55,88.55,974,177.5,186.0,189.0,179.44,181.93,44.27,44.27,487,3.36,3.36,37,36.27,36.27,399,15.82,15.82,174,11,5,6,11,11,9,5,0,0,6,2,0,0,0,1.0,1.0,0.0,159396.0,6.79,4.0,0.36,4.0,7.82,86,1,90,17,1.0,1.0,11,338.91,466.0,32.42,3728,0.0,2.0,0.0,8,19,1,0.09,0.09,0.0,0.0,1.0,37576215.0,123.75,115,10.45,30,69,51,34,45,800,115,14.91,14.91,164,7.13,0.94,144.0,25.0,25.0,144.0,990,2.0,2.0,0,0.0,22,162481,,,,,,,Liga Portugal
Moreirense,1.27,70.71428571428571,14,74.36,74.36,818,179.6,183.29,194.33,172.4,179.52,47.09,47.09,518,3.64,3.64,40,31.73,31.73,349,14.73,14.73,162,11,6,5,11,8,5,2,0,0,9,6,1,0,0,0.0,3.0,1.0,164135.0,7.14,3.0,0.27,3.0,8.64,95,1,27,19,1.36,1.36,15,399.09,274.38,43.04,4390,,,,6,18,0,0.09,0.09,0.0,0.0,1.0,37354831.0,61.88,102,9.27,29,64,40,33,38,1,102,15.36,15.36,169,5.12,1.04,337.0,117.0,117.0,337.0,990,3.0,3.0,1,0.09,33,159143,,,,,,,Liga Portugal
Rio Ave,1.0,90.0,11,67.73,67.73,745,184.57,188.43,190.0,179.82,184.25,43.18,43.18,475,3.27,3.27,36,24.18,24.18,266,14.82,14.82,163,11,6,5,11,9,5,4,1,0,8,4,2,0,0,2.0,1.0,1.0,5641052.0,7.29,3.0,0.27,3.0,9.36,103,1,13,20,1.09,1.09,12,372.64,315.31,39.04,4099,100.0,0.0,1.0,9,18,1,0.09,0.09,0.0,0.0,1.0,1494244.0,70.71,105,9.55,33,63,29,43,42,1,105,15.36,15.36,169,4.83,1.04,323.0,153.0,153.0,323.0,990,2.82,2.82,0,0.0,31,13590981,0.09,0.09,0.0,0.0,1.0,37402386.0,Liga Portugal
Porto,1.82,49.5,20,100.45,100.45,1105,182.14,184.3,184.5,178.29,182.12,53.27,53.27,586,5.55,5.55,61,47.73,47.73,525,13.82,13.82,152,11,6,5,11,3,0,0,0,0,10,8,4,2,0,1.0,6.0,5.0,8403613.0,7.43,,,,8.55,94,2,12,14,2.0,2.0,22,442.73,221.36,29.7,4870,100.0,0.0,2.0,5,21,0,,,,,,,41.25,164,14.91,37,109,64,63,55,2,164,12.0,12.0,132,3.88,0.83,849.0,385.0,385.0,849.0,990,2.73,2.73,1,0.09,30,26687,0.09,0.09,0.0,0.0,1.0,37593176.0,Liga Portugal
Nacional,0.55,165.0,6,88.18,88.18,970,184.67,183.75,192.0,179.2,182.61,42.91,42.91,472,4.82,4.82,53,37.09,37.09,408,15.18,15.18,167,11,6,5,11,9,4,1,1,0,8,2,1,0,0,1.0,0.0,0.0,286894.0,7.19,3.0,0.27,3.0,10.73,118,1,83,13,2.09,2.09,23,288.27,396.38,25.57,3171,75.0,1.0,3.0,9,15,0,0.09,0.09,1.0,0.09,1.0,37436238.0,90.0,124,11.27,28,68,53,43,55,500,124,15.64,15.64,172,4.2,1.04,184.0,32.0,32.0,184.0,990,3.0,3.0,2,0.18,33,219852,0.27,0.27,0.0,0.0,3.0,11298651.0,Liga Portugal
