team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Ajax,1.33,67.5,16,100.17,100.17,1202,182.0,184.38,191.25,177.57,183.16,57.42,57.42,689,5.58,5.58,67,52.25,52.25,627,11.58,11.58,139,12,6,6,12,10,6,1,0,0,11,8,3,0,0,2.0,5.0,3.0,25317.0,7.48,3.0,0.25,3.0,9.42,113,2,56,20,1.83,1.83,22,530.83,303.33,35.99,6370,100.0,0.0,1.0,8,23,2,,,,,,,49.09,177,14.75,45,132,58,74,46,2,177,16.17,16.17,194,8.43,1.14,1299.0,559.0,559.0,1299.0,1080,2.0,2.0,2,0.17,24,25317,,,,,,,Netherlands Eredivisie
PEC Zwolle,1.0,90.0,12,78.25,78.25,939,176.0,186.5,192.0,177.56,181.42,41.83,41.83,502,2.42,2.42,29,34.08,34.08,409,10.08,10.08,121,12,6,6,12,9,9,3,2,1,9,5,0,0,0,1.0,5.0,1.0,28746.0,7.09,4.0,0.33,4.0,12.0,144,2,45,24,1.67,1.67,20,360.25,308.79,41.57,4323,,,,6,18,2,0.17,0.17,0.0,0.0,2.0,26433.0,77.14,104,8.67,31,63,40,33,43,1,104,14.58,14.58,175,6.25,1.39,279.0,115.0,115.0,279.0,1080,1.92,1.92,0,0.0,23,14685017,0.08,0.08,0.0,0.0,1.0,37702637.0,Netherlands Eredivisie
NEC Nijmegen,1.75,51.42857142857143,21,107.67,107.67,1292,178.11,180.29,186.67,177.25,179.37,58.83,58.83,706,5.17,5.17,62,54.33,54.33,652,12.58,12.58,151,12,6,6,12,9,5,4,1,1,11,10,5,2,1,0.0,7.0,1.0,26370.0,7.2,3.0,0.25,3.0,7.25,87,2,67,30,2.0,2.0,24,441.42,211.88,29.1,5297,50.0,2.0,2.0,7,21,1,0.08,0.08,0.0,0.0,1.0,6229.0,37.24,182,15.17,46,112,59,77,69,2,182,16.92,16.92,203,8.46,1.34,438.0,137.0,137.0,438.0,1080,1.67,1.67,0,0.0,20,23657,0.08,0.08,0.0,0.0,1.0,25739.0,Netherlands Eredivisie
PSV,2.75,32.72727272727273,33,114.17,114.17,1370,182.25,182.44,191.25,182.22,183.5,59.83,59.83,718,6.42,6.42,77,59.5,59.5,714,10.58,10.58,127,12,6,6,12,10,6,1,0,0,11,11,7,6,4,0.0,10.0,3.0,29394.0,8.02,4.0,0.33,4.0,9.25,111,2,40,31,1.42,1.42,17,549.5,169.08,29.31,6594,,,,9,21,1,,,,,,,27.0,225,18.75,59,150,77,89,76,3,225,16.75,16.75,201,11.82,1.51,856.0,407.0,407.0,856.0,1080,1.42,1.42,0,0.0,17,5640878,,,,,,,Netherlands Eredivisie
Go Ahead Eagles,0.92,98.1818181818182,11,93.58,93.58,1123,184.13,182.29,189.75,180.44,183.29,51.42,51.42,617,5.75,5.75,69,48.08,48.08,577,9.0,9.0,108,12,6,6,12,9,6,2,1,0,10,8,1,0,0,0.0,2.0,0.0,26877.0,7.14,9.0,0.75,9.0,7.5,90,4,90,19,1.58,1.58,19,433.33,305.88,37.68,5200,50.0,1.0,1.0,6,20,2,0.08,0.08,0.0,0.0,1.0,37536867.0,56.84,138,11.5,32,96,46,60,41,1,138,10.5,10.5,126,8.4,1.17,570.0,222.0,222.0,570.0,1080,1.17,1.17,0,0.0,14,30107,,,,,,,Netherlands Eredivisie
FC Volendam,1.17,77.14285714285714,14,83.75,83.75,1005,184.0,186.0,195.5,179.5,185.05,45.08,45.08,541,3.83,3.83,46,37.08,37.08,445,10.5,10.5,126,12,6,6,12,11,6,3,0,0,10,5,1,0,0,2.0,3.0,1.0,37369432.0,7.62,3.0,0.25,3.0,8.83,106,2,65,19,1.17,1.17,14,362.17,271.63,34.22,4346,,,,3,18,8,,,,,,,67.5,127,10.58,33,80,50,44,48,1,127,15.67,15.67,188,12.53,1.53,68.0,22.0,22.0,68.0,1080,1.5,1.5,0,0.0,18,38201194,,,,,,,Netherlands Eredivisie
FC Twente,1.0,90.0,12,110.5,110.5,1326,181.75,185.0,193.0,179.0,183.07,55.33,55.33,664,5.0,5.0,60,58.83,58.83,706,12.92,12.92,155,12,6,6,12,11,5,2,0,0,8,7,3,1,1,1.0,2.0,0.0,37255818.0,7.17,2.0,0.17,2.0,8.17,98,2,84,27,0.83,0.83,10,465.5,372.4,25.86,5586,100.0,0.0,5.0,4,21,3,0.08,0.08,0.0,0.0,1.0,20357597.0,54.0,216,18.0,64,135,76,76,79,1,216,18.08,18.08,217,8.68,1.32,711.0,388.0,388.0,711.0,1080,1.92,1.92,0,0.0,23,24903,0.08,0.08,0.0,0.0,1.0,37341724.0,Netherlands Eredivisie
NAC Breda,0.92,98.1818181818182,11,90.58,90.58,1087,186.25,187.33,187.0,182.09,185.0,47.08,47.08,565,4.42,4.42,53,41.67,41.67,500,11.75,11.75,141,12,6,6,12,11,8,2,0,0,9,5,1,0,0,1.0,2.0,0.0,21036703.0,7.41,3.0,0.25,3.0,7.0,84,3,90,23,1.67,1.67,20,386.33,386.33,32.19,4636,66.67,1.0,2.0,10,17,0,0.25,0.25,0.0,0.0,3.0,1246.0,72.0,144,12.0,40,94,57,47,49,1,144,17.08,17.08,205,7.32,1.42,186.0,111.0,111.0,186.0,1080,1.75,1.75,1,0.08,21,28931566,0.08,0.08,0.0,0.0,1.0,37359754.0,Netherlands Eredivisie
Feyenoord,1.42,63.52941176470589,17,100.25,100.25,1203,181.71,183.33,188.67,182.67,183.29,54.92,54.92,659,7.67,7.67,92,57.33,57.33,688,8.75,8.75,105,12,6,6,12,6,4,2,0,0,12,9,5,2,1,1.0,6.0,4.0,21773355.0,7.58,1.0,0.08,1.0,8.0,96,3,50,25,1.5,1.5,18,451.83,180.73,23.68,5422,100.0,0.0,1.0,7,21,1,0.08,0.08,0.0,0.0,1.0,37579972.0,34.84,229,19.08,74,161,71,84,67,2,229,15.92,15.92,191,9.1,1.8,918.0,351.0,351.0,918.0,1080,1.42,1.42,1,0.08,17,32811,0.08,0.08,0.0,0.0,1.0,7118.0,Netherlands Eredivisie
SC Heerenveen,1.0,90.0,12,102.0,102.0,1224,177.6,184.25,196.33,180.3,182.85,52.83,52.83,634,5.83,5.83,70,51.0,51.0,612,10.92,10.92,131,12,6,6,12,12,8,1,0,0,10,6,3,0,0,2.0,4.0,0.0,37579885.0,7.64,6.0,0.5,6.0,7.92,95,2,90,24,1.42,1.42,17,431.67,323.75,28.0,5180,100.0,0.0,2.0,7,18,0,,,,,,,56.84,185,15.42,61,120,62,62,66,1,185,14.0,14.0,168,6.22,1.26,170.0,87.0,87.0,170.0,1080,1.67,1.67,0,0.0,20,37253373,0.17,0.17,0.0,0.0,2.0,28731.0,Netherlands Eredivisie
