name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Gent vs Westerlo,2024-08-18 17:15:00,Gent won after full-time.,Turkey Super Lig,Gent,Westerlo,4,1,12,2,7.0,5.0,4.0,3.0,15.0,15.0,96.0,117.0,38.0,41.0,51.0,49.0,,,12.0,10.0,2.0,5.0,1.0,2.0,2.0,0.0,11.0,12.0,14.0,14.0,7.0,4.0,2.0,1.0,2.0,3.9,3.52,2.63,1.51,,,,,,,1.95,3.75,3.4,2.5,1.5,,,,,,,2024-2025
Westerlo vs OH Leuven,2024-08-24 16:15:00,Game ended in draw.,Turkey Super Lig,Westerlo,OH Leuven,1,1,2,8,7.0,6.0,6.0,6.0,15.0,13.0,95.0,57.0,62.0,30.0,56.0,44.0,,,8.0,5.0,7.0,8.0,1.0,2.0,0.0,1.0,10.0,11.0,12.0,14.0,5.0,2.0,3.0,2.0,2.37,3.47,3.04,2.57,1.53,,,,,,,2.2,3.4,2.9,2.37,1.53,,,,,,,2024-2025
Antwerp vs Mechelen,2024-08-24 18:45:00,Mechelen won after full-time.,Turkey Super Lig,Antwerp,Mechelen,0,1,6,14,13.0,2.0,12.0,4.0,19.0,13.0,120.0,78.0,47.0,48.0,61.0,39.0,,,13.0,9.0,6.0,4.0,3.0,0.0,3.0,12.0,13.0,7.0,9.0,11.0,3.0,4.0,2.0,2.0,1.46,4.94,6.4,2.25,1.67,,,,,,,1.44,4.5,5.75,2.1,1.66,,,,,,,2024-2025
Dender vs Club Brugge,2024-08-25 11:30:00,Club Brugge won after full-time.,Turkey Super Lig,Dender,Club Brugge,1,2,3,14,6.0,1.0,6.0,6.0,11.0,13.0,114.0,123.0,55.0,49.0,38.0,62.0,,,6.0,8.0,5.0,5.0,1.0,2.0,0.0,1.0,11.0,9.0,13.0,13.0,2.0,5.0,3.0,2.0,6.85,4.67,1.46,2.05,1.8,,,,,,,5.75,4.33,1.45,1.95,1.8,,,,,,,2024-2025
Sint-Truiden vs Union Saint-Gilloise,2024-08-25 14:00:00,Game ended in draw.,Turkey Super Lig,Sint-Truiden,Union Saint-Gilloise,0,0,16,4,3.0,8.0,1.0,8.0,5.0,12.0,87.0,114.0,35.0,54.0,51.0,49.0,,,3.0,9.0,2.0,3.0,1.0,1.0,15.0,5.0,2.0,9.0,11.0,14.0,2.0,0.0,2.0,3.0,4.92,3.94,1.71,2.06,1.79,,,,,1.83,2.05,4.33,3.75,1.66,2.0,1.75,,,,,1.82,2.02,2024-2025
Standard Liège vs Beerschot,2024-08-25 16:30:00,Standard Liège won after full-time.,Turkey Super Lig,Standard Liège,K. Beerschot V.A.,1,0,12,15,2.0,1.0,4.0,6.0,12.0,11.0,79.0,73.0,17.0,21.0,43.0,57.0,1.0,0.0,9.0,8.0,3.0,3.0,7.0,1.0,1.0,0.0,6.0,7.0,7.0,17.0,2.0,2.0,0.0,2.0,2.05,3.5,3.75,2.03,1.81,,,,,2.0,1.86,2.0,3.25,3.5,1.95,1.8,,,,,2.0,1.85,2024-2025
Sporting Charleroi vs Kortrijk,2024-08-25 17:15:00,Sporting Charleroi won after full-time.,Turkey Super Lig,Sporting Charleroi,KV Kortrijk,1,0,10,11,4.0,2.0,5.0,4.0,12.0,5.0,119.0,79.0,51.0,29.0,67.0,33.0,,,6.0,4.0,6.0,1.0,4.0,3.0,0.0,1.0,7.0,3.0,8.0,11.0,1.0,2.0,1.0,3.0,1.81,3.69,4.63,2.04,1.81,,,,,1.87,2.0,1.7,3.7,4.33,1.95,1.8,,,,,1.87,1.97,2024-2025
Genk vs Westerlo,2024-08-30 18:45:00,Genk won after full-time.,Turkey Super Lig,Genk,Westerlo,1,0,8,2,0.0,1.0,8.0,3.0,15.0,9.0,143.0,86.0,54.0,40.0,63.0,37.0,,,11.0,6.0,4.0,3.0,6.0,3.0,5.0,14.0,9.0,3.0,4.0,16.0,0.0,4.0,1.0,5.0,1.7,4.37,4.39,2.91,1.43,,,,,,,1.65,4.2,4.5,2.62,1.44,,,,,,,2024-2025
Mechelen vs Sporting Charleroi,2024-08-31 14:00:00,Mechelen won after full-time.,Turkey Super Lig,Mechelen,Sporting Charleroi,5,2,13,4,0.0,7.0,3.0,7.0,11.0,25.0,23.0,37.0,3.0,23.0,42.0,58.0,1.0,2.0,6.0,20.0,5.0,5.0,1.0,1.0,10.0,2.0,10.0,8.0,9.0,11.0,4.0,2.0,1.0,3.0,2.84,3.49,2.5,2.36,1.61,,,,,1.84,2.03,2.75,3.4,2.45,2.2,1.61,,,,,1.82,2.02,2024-2025
Beerschot vs Dender,2024-08-31 16:15:00,Dender won after full-time.,Turkey Super Lig,K. Beerschot V.A.,Dender,1,2,16,5,4.0,5.0,4.0,4.0,15.0,16.0,5.0,11.0,1.0,2.0,66.0,34.0,1.0,1.0,5.0,13.0,9.0,3.0,3.0,0.0,7.0,6.0,,,17.0,22.0,2.0,3.0,4.0,1.0,2.99,3.36,2.46,2.25,1.67,,,,,1.9,1.96,2.8,3.25,2.5,2.1,1.66,,,,,1.87,1.97,2024-2025
OH Leuven vs Standard Liège,2024-08-31 18:45:00,OH Leuven won after full-time.,Turkey Super Lig,OH Leuven,Standard Liège,2,0,9,7,11.0,3.0,4.0,2.0,13.0,4.0,100.0,69.0,54.0,39.0,62.0,38.0,,,10.0,2.0,3.0,2.0,0.0,1.0,5.0,6.0,7.0,1.0,10.0,17.0,0.0,2.0,4.0,4.0,1.95,3.51,4.09,2.03,1.82,,,1.81,2.07,2.03,1.84,1.9,3.5,4.0,1.95,1.8,,,1.8,2.05,1.95,1.9,2024-2025
