name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Lanús vs Estudiantes,2024-05-25 00:15:00,Lanús won after full-time.,Argentina Liga Profissional de Futebol,Lanús,Estudiantes,2,1,23,4,1.0,5.0,7.0,7.0,12.0,12.0,106.0,123.0,37.0,50.0,41.0,59.0,,,11.0,9.0,1.0,3.0,0.0,2.0,1.0,0.0,8.0,11.0,12.0,13.0,6.0,5.0,1.0,1.0,2.83,3.04,2.81,1.78,2.09,1.91,1.95,,,,,2.8,3.0,2.75,1.7,2.05,1.87,1.97,,,,,2024
Argentinos Juniors vs River Plate,2024-05-25 18:00:00,Argentinos Juniors won after full-time.,Argentina Liga Profissional de Futebol,Argentinos Juniors,River Plate,1,0,17,2,3.0,5.0,7.0,5.0,10.0,6.0,112.0,108.0,46.0,37.0,43.0,57.0,,,5.0,3.0,5.0,3.0,3.0,1.0,,,8.0,6.0,12.0,27.0,3.0,8.0,3.0,6.0,4.24,3.64,1.88,1.94,1.89,,,1.89,1.98,2.01,1.86,4.33,3.5,1.85,1.8,1.95,,,1.85,2.0,2.02,1.82,2024
Newell's Old Boys vs Defensa y Justicia,2024-05-25 20:30:00,Newell's Old Boys won after full-time.,Argentina Liga Profissional de Futebol,Newell's Old Boys,Defensa y Justicia,1,0,15,24,5.0,4.0,11.0,8.0,14.0,11.0,98.0,116.0,51.0,34.0,43.0,57.0,,,7.0,5.0,7.0,6.0,3.0,2.0,0.0,2.0,8.0,9.0,12.0,11.0,3.0,3.0,1.0,3.0,1.85,3.32,5.0,1.72,2.17,1.79,2.1,2.07,1.81,,,1.8,3.3,4.75,1.66,2.1,1.77,2.1,2.1,1.77,,,2024
Boca Juniors vs Talleres Córdoba,2024-05-25 23:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Boca Juniors,Talleres Córdoba,0,0,15,3,5.0,4.0,6.0,13.0,11.0,20.0,95.0,98.0,34.0,36.0,61.0,39.0,,,5.0,10.0,6.0,10.0,4.0,2.0,,,8.0,14.0,11.0,17.0,5.0,2.0,1.0,2.0,1.88,3.39,4.66,1.91,1.92,1.79,2.06,1.96,1.9,,,1.83,3.4,4.5,1.8,1.95,1.77,2.1,1.92,1.92,,,2024
Huracán vs Instituto,2024-05-26 18:30:00,Huracán won after full-time.,Argentina Liga Profissional de Futebol,Huracán,Instituto,1,0,7,12,7.0,3.0,5.0,9.0,7.0,10.0,85.0,87.0,42.0,39.0,54.0,46.0,1.0,0.0,3.0,7.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,6.0,11.0,17.0,6.0,4.0,3.0,4.0,2.06,3.13,4.23,1.63,2.33,2.03,1.84,,,,,2.0,3.2,4.1,1.57,2.25,2.0,1.85,,,,,2024
Sarmiento vs Independiente Rivadavia,2024-05-26 20:30:00,Independiente Rivadavia won after full-time.,Argentina Liga Profissional de Futebol,Sarmiento,Independiente Rivadavia,0,1,20,9,5.0,3.0,5.0,8.0,7.0,11.0,79.0,119.0,42.0,46.0,44.0,56.0,,,6.0,5.0,1.0,6.0,2.0,0.0,1.0,0.0,3.0,5.0,16.0,15.0,4.0,3.0,4.0,3.0,2.38,2.8,3.82,1.58,2.43,2.11,1.78,,,,,2.3,2.9,3.6,1.61,2.2,2.1,1.77,,,,,2024
Gimnasia La Plata vs Banfield,2024-05-26 20:45:00,Gimnasia La Plata won after full-time.,Argentina Liga Profissional de Futebol,Gimnasia La Plata,Banfield,3,0,8,22,3.0,5.0,15.0,6.0,23.0,11.0,105.0,77.0,60.0,41.0,54.0,46.0,,,17.0,7.0,6.0,4.0,2.0,1.0,,,14.0,8.0,11.0,13.0,7.0,11.0,1.0,0.0,1.8,3.39,5.21,1.73,2.15,1.8,2.09,2.11,1.78,,,1.8,3.4,5.25,1.66,2.1,1.77,2.1,2.02,1.82,,,2024
Independiente vs Vélez Sarsfield,2024-05-26 23:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Independiente,Vélez Sarsfield,1,1,24,17,4.0,3.0,6.0,7.0,12.0,9.0,113.0,75.0,55.0,34.0,54.0,46.0,0.0,1.0,9.0,3.0,3.0,6.0,5.0,3.0,,,9.0,4.0,14.0,22.0,2.0,3.0,3.0,3.0,2.94,2.95,2.78,1.64,2.3,,,,,,,2.9,2.9,2.7,1.61,2.2,,,,,,,2024
Unión Santa Fe vs Barracas Central,2024-05-27 22:00:00,Unión Santa Fe won after full-time.,Argentina Liga Profissional de Futebol,Unión Santa Fe,Barracas Central,2,0,12,13,5.0,3.0,20.0,12.0,28.0,15.0,101.0,109.0,57.0,40.0,46.0,54.0,,,21.0,5.0,7.0,10.0,1.0,1.0,,,15.0,9.0,14.0,8.0,8.0,14.0,4.0,3.0,1.79,3.41,5.2,1.67,2.25,1.79,2.1,,,,,1.8,3.4,5.0,1.61,2.2,1.77,2.1,2.1,1.77,,,2024
Atlético Tucumán vs Platense,2024-05-28 00:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Atlético Tucumán,Platense,1,1,18,24,6.0,0.0,16.0,4.0,19.0,6.0,134.0,97.0,66.0,33.0,64.0,36.0,0.0,1.0,8.0,3.0,11.0,3.0,2.0,0.0,,,11.0,4.0,14.0,11.0,3.0,13.0,2.0,6.0,2.1,3.0,4.32,1.56,2.47,2.11,1.78,,,,,2.0,3.0,4.5,1.53,2.37,2.1,1.77,,,,,2024
Racing Club vs Deportivo Riestra,2024-06-01 21:00:00,Racing Club won after full-time.,Argentina Liga Profissional de Futebol,Racing Club,Deportivo Riestra,1,0,1,19,12.0,6.0,9.0,2.0,20.0,6.0,151.0,70.0,85.0,34.0,74.0,26.0,,,10.0,3.0,10.0,3.0,2.0,4.0,0.0,1.0,12.0,4.0,9.0,11.0,2.0,2.0,1.0,1.0,1.38,4.71,9.29,1.62,2.35,,,,,2.01,1.86,1.4,4.33,9.5,1.61,2.2,,,,,2.0,1.85,2024
