team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Abha,1.38,1.88,3.12,6.24,4.35,6.12,9.82,14.47,75.35,106.71,36.12,49.29,39.71,60.29,0.19,0.12,5.24,8.88,4.59,5.59,1.88,2.81,0.5,0.5,6.88,10.0,11.24,14.94,3.53,2.12,1.82,1.82,0.32,0.25,0.49,0.62,0.44,,,,,0.55,0.5,0.33,0.27,0.49,0.46,0.62,,,,,0.55,0.51,Saudi Arabia Liga Profissional,2023,3.35,0.94,5.94,3.06,8.06,4.29,18.06,9.88,111.76,77.12,58.29,34.24,58.71,41.29,0.25,0.25,11.47,6.0,6.59,3.88,3.19,2.12,0.2,1.6,12.35,6.06,13.94,12.06,2.41,3.47,1.18,2.18,0.64,0.21,0.19,0.58,0.48,,,,,0.55,0.5,0.66,0.22,0.2,0.51,0.57,,,,,0.54,0.52
Al Ahli,1.71,0.59,5.18,3.71,6.94,3.76,15.59,7.06,108.12,82.41,51.59,34.41,55.94,44.06,0.14,0.07,10.76,4.24,4.82,2.82,2.75,1.5,1.67,1.33,11.06,5.35,13.47,12.41,1.71,4.06,1.65,2.0,0.68,0.19,0.18,0.57,0.48,,,,,0.55,0.5,0.69,0.21,0.19,0.52,0.56,,,,,0.56,0.5,Saudi Arabia Liga Profissional,2023,1.56,2.38,3.24,6.88,4.0,5.06,9.65,13.76,84.94,108.35,38.53,54.0,43.82,56.18,0.33,0.2,6.53,9.35,3.12,4.41,2.82,2.18,1.0,0.33,6.76,9.71,13.12,13.59,3.94,2.06,2.12,2.18,0.27,0.22,0.55,0.6,0.46,,,0.56,0.49,0.54,0.51,0.29,0.24,0.56,0.49,0.6,,,,,0.53,0.53
Al Akhdoud,1.18,1.47,5.24,4.82,5.18,4.18,11.53,11.24,82.65,98.88,44.24,48.94,42.88,57.12,0.07,0.53,7.47,7.53,4.06,3.71,1.65,2.0,0.0,1.0,7.82,7.94,13.18,11.59,3.24,2.71,2.18,1.53,0.37,0.25,0.43,0.56,0.49,,,0.53,0.51,0.52,0.53,0.37,0.27,0.44,0.51,0.57,,,0.54,0.51,0.53,0.53,Saudi Arabia Liga Profissional,2023,1.69,0.81,5.59,4.94,5.24,6.59,11.82,12.88,105.41,80.47,50.76,43.18,58.53,41.47,0.07,0.27,7.76,7.41,4.06,5.47,2.47,1.65,0.67,0.67,8.24,8.47,12.0,13.12,3.18,2.94,1.29,2.06,0.55,0.24,0.26,0.58,0.48,,,,,0.53,0.52,0.57,0.25,0.27,0.5,0.57,,,0.56,0.5,0.54,0.52
Al Ettifaq,1.29,1.12,6.53,3.35,4.88,4.71,12.88,9.94,109.94,81.0,54.06,36.0,52.88,47.12,0.06,0.25,8.71,5.94,4.18,4.0,2.29,1.65,0.6,0.4,7.76,7.06,11.76,11.0,2.06,3.47,1.29,1.47,0.52,0.25,0.28,0.57,0.49,,,0.56,0.49,0.54,0.5,0.53,0.26,0.29,0.51,0.57,,,0.55,0.52,0.54,0.52,Saudi Arabia Liga Profissional,2023,0.88,1.24,4.18,4.65,4.76,4.47,11.29,10.06,87.41,90.29,43.12,45.82,48.53,51.47,0.2,0.13,7.35,7.18,3.94,2.88,2.0,1.41,0.0,1.0,7.06,7.0,10.59,12.24,2.53,3.12,1.76,1.12,0.35,0.27,0.43,0.58,0.47,,,0.55,0.5,0.53,0.52,0.39,0.27,0.43,0.51,0.57,,,0.53,0.52,0.53,0.53
Al Fateh,1.65,1.47,5.82,5.35,5.53,5.29,13.76,13.29,93.71,89.94,51.76,50.35,54.24,45.76,0.27,0.2,8.59,8.47,5.18,4.82,2.25,1.0,0.5,0.67,9.47,9.0,13.71,12.35,3.76,3.47,1.76,2.24,0.42,0.24,0.39,0.62,0.43,,,,,0.54,0.51,0.44,0.26,0.39,0.46,0.62,,,,,0.55,0.51,Saudi Arabia Liga Profissional,2023,1.76,1.71,5.18,5.12,6.41,3.88,15.41,11.35,100.65,86.88,55.18,43.59,49.35,50.65,0.5,0.07,8.65,6.47,6.76,4.88,1.8,1.73,1.0,3.0,9.94,7.47,13.0,11.94,2.88,3.88,2.24,1.76,0.48,0.24,0.34,0.64,0.42,,,,,,,0.48,0.26,0.35,0.44,0.63,,,,,0.56,0.5
Al Hazm,1.06,2.56,4.59,5.88,5.53,4.82,11.24,13.94,89.29,99.53,46.59,50.47,45.35,54.65,0.27,0.2,6.88,10.0,4.35,3.94,1.75,2.12,2.6,1.0,7.71,10.12,13.59,10.82,4.06,2.41,1.65,1.76,0.27,0.24,0.53,0.59,0.46,,,,,0.54,0.52,0.29,0.26,0.54,0.5,0.58,,,0.56,0.5,0.54,0.51,Saudi Arabia Liga Profissional,2023,2.06,1.0,6.18,4.76,4.65,5.06,12.71,11.53,101.06,90.47,54.47,48.12,55.29,44.71,0.31,0.19,8.53,6.82,4.18,4.71,2.12,1.69,2.33,2.33,8.24,8.24,12.0,13.18,3.41,3.0,1.65,1.94,0.62,0.22,0.21,0.58,0.48,,,,,0.54,0.5,0.63,0.24,0.22,0.51,0.57,,,,,0.55,0.5
Al Hilal,2.94,0.53,7.41,3.18,8.0,4.06,18.82,7.76,133.76,65.82,82.94,31.29,63.18,36.82,0.56,0.0,14.06,4.59,4.76,3.18,2.53,4.0,0.57,0.86,13.76,5.76,14.18,10.29,1.76,4.59,1.71,1.94,0.82,0.13,0.1,0.56,0.5,,,,,,,0.82,0.15,0.11,0.52,0.55,,,,,,,Saudi Arabia Liga Profissional,2023,0.82,3.0,3.24,6.82,4.12,6.65,9.41,16.71,70.0,120.47,32.06,64.94,36.41,63.59,0.0,0.86,5.53,12.41,3.88,4.29,2.65,1.82,3.2,0.8,7.12,12.59,10.76,13.0,3.88,2.29,2.35,1.59,0.14,0.16,0.75,0.56,0.49,,,,,,,0.15,0.18,0.75,0.51,0.56,,,,,,
Al Ittihad,2.0,1.88,5.06,3.24,5.29,4.65,13.41,10.47,115.35,81.88,57.47,36.59,55.35,44.65,0.5,0.44,9.59,6.59,3.82,3.88,2.35,1.29,0.0,1.6,9.88,7.47,12.06,12.35,2.06,3.18,1.94,1.76,0.63,0.21,0.22,0.58,0.48,,,,,0.55,0.5,0.63,0.23,0.23,0.49,0.59,,,,,0.56,0.5,Saudi Arabia Liga Profissional,2023,1.29,1.71,4.18,6.06,5.12,4.59,11.41,13.06,90.18,107.88,40.82,51.53,43.94,56.06,0.25,0.31,6.59,8.94,4.82,4.12,1.82,2.47,0.5,0.5,8.12,8.71,10.59,11.35,3.65,2.65,1.59,1.41,0.28,0.22,0.55,0.58,0.47,,,,,,,0.29,0.24,0.57,0.5,0.58,,,,,0.54,0.52
Al Khaleej,1.12,1.53,3.59,4.47,4.88,4.59,10.82,11.18,87.18,94.65,40.71,43.94,49.82,50.18,0.25,0.31,6.82,7.59,4.0,3.59,2.12,3.06,2.0,2.33,7.41,7.94,13.0,14.18,2.94,2.76,2.18,2.47,0.36,0.26,0.43,0.59,0.46,,,0.54,0.51,0.53,0.51,0.37,0.27,0.44,0.5,0.59,,,0.55,0.51,0.53,0.52,Saudi Arabia Liga Profissional,2023,1.31,1.06,5.12,4.29,5.82,5.0,11.94,10.53,105.06,80.59,51.12,37.59,54.18,45.82,0.33,0.4,8.06,6.88,3.88,3.65,3.6,1.73,0.4,0.8,8.94,7.53,16.76,13.59,2.59,2.82,2.06,2.06,0.54,0.25,0.26,0.56,0.5,,,0.55,0.5,0.53,0.52,0.55,0.26,0.27,0.52,0.56,,,0.54,0.52,0.54,0.52
Al Nassr,2.94,1.35,6.94,3.47,6.76,3.71,18.0,9.06,123.65,69.88,66.18,30.53,63.0,37.0,0.56,0.25,12.53,6.0,5.47,3.06,3.94,3.35,0.5,0.5,12.71,6.94,12.06,12.47,2.41,4.18,1.47,2.71,0.79,0.15,0.12,0.58,0.48,,,,,,,0.78,0.17,0.14,0.5,0.57,,,,,,,Saudi Arabia Liga Profissional,2023,1.12,2.94,3.35,5.0,4.29,6.47,10.53,15.29,74.18,110.71,34.82,55.41,38.71,61.29,0.2,0.33,6.47,10.71,4.06,4.59,2.65,3.65,3.0,3.0,7.82,11.0,12.47,11.47,2.88,3.06,1.94,1.71,0.21,0.2,0.64,0.62,0.44,,,,,,,0.23,0.21,0.65,0.46,0.62,,,,,,
