team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Atlanta United,2.5,1.31,4.75,4.0,5.81,5.0,14.56,11.19,101.56,94.25,49.69,42.06,56.75,43.25,0.25,0.12,8.25,7.56,6.31,3.62,1.31,2.31,,,10.44,7.94,11.0,10.62,2.25,3.12,1.94,2.56,0.51,0.25,0.27,0.63,0.4,,,,,0.51,0.52,0.52,0.26,0.28,0.43,0.64,,,,,0.52,0.52,EUA MLS,2023,1.88,1.29,4.71,4.59,7.18,4.88,14.94,10.82,96.29,98.59,48.53,45.47,46.0,54.0,0.35,0.12,9.47,6.82,5.47,4.0,1.88,1.71,0.0,1.0,10.59,8.41,11.76,11.18,3.18,2.71,2.18,2.18,0.49,0.26,0.28,0.62,0.42,,,,,,,0.5,0.27,0.29,0.44,0.63,,,,,0.53,0.52
Austin,1.73,1.4,6.73,4.93,6.33,6.47,13.13,13.87,97.87,86.4,54.27,44.33,53.87,46.13,0.0,0.07,9.0,8.53,4.13,5.33,1.67,1.73,0.2,1.0,9.2,9.6,9.33,10.73,3.67,2.8,1.87,2.0,0.48,0.27,0.29,0.61,0.43,,,,,,,0.47,0.27,0.31,0.46,0.62,,,0.53,0.51,0.54,0.5,EUA MLS,2023,2.0,1.27,7.4,4.27,7.2,4.47,15.67,10.4,94.2,92.4,52.6,43.27,50.93,49.07,0.07,0.13,9.93,6.33,5.73,4.07,2.13,1.73,1.0,0.0,11.67,7.2,11.13,10.53,2.47,3.93,2.13,1.47,0.54,0.25,0.25,0.62,0.42,,,,,,,0.55,0.26,0.25,0.44,0.63,,,,,0.53,0.51
CF Montréal,1.44,0.62,5.12,4.19,5.94,4.69,12.56,10.12,105.44,97.38,41.5,37.19,49.44,50.56,0.0,0.12,7.62,6.31,4.94,3.81,1.5,2.25,,,8.56,6.94,12.56,10.5,2.56,3.19,2.12,2.44,0.41,0.28,0.33,0.58,0.46,,,,,,,0.42,0.29,0.34,0.48,0.59,,,0.54,0.5,0.52,0.52,EUA MLS,2023,2.47,0.67,4.93,3.8,6.2,4.67,15.73,9.73,110.0,94.2,51.8,40.47,54.73,45.27,0.0,0.13,9.87,6.07,5.87,3.67,1.93,2.07,1.0,2.0,11.13,6.73,11.27,10.8,2.73,3.6,1.33,1.8,0.57,0.25,0.21,0.57,0.47,,,,,,,0.6,0.26,0.21,0.49,0.58,,,0.52,0.52,0.54,0.5
Charlotte,1.53,1.13,5.67,3.93,5.07,3.6,11.93,10.0,105.8,91.67,52.4,38.2,53.33,46.67,0.27,0.27,8.53,5.67,3.4,4.33,1.07,2.47,,,8.4,7.47,12.53,11.07,3.47,2.47,2.47,2.0,0.46,0.27,0.3,0.6,0.44,,,,,,,0.46,0.28,0.31,0.47,0.61,,,0.53,0.51,0.53,0.52,EUA MLS,2023,2.0,1.25,4.94,4.81,6.75,4.0,13.94,9.25,101.06,99.19,43.44,42.38,47.94,52.06,0.06,0.25,9.25,6.12,4.69,3.12,2.94,1.38,,,11.0,6.62,11.0,12.81,1.81,3.12,1.75,2.38,0.53,0.26,0.24,0.58,0.46,,,,,,,0.54,0.27,0.25,0.49,0.58,,,0.52,0.52,0.54,0.5
Chicago Fire,1.47,1.2,3.93,4.6,4.73,4.8,10.73,12.0,97.47,122.27,39.73,50.27,47.07,52.93,0.0,0.33,7.87,7.67,2.87,4.33,2.0,1.6,3.5,4.5,8.27,7.33,11.33,11.87,2.73,2.33,1.93,1.8,0.46,0.27,0.3,0.6,0.44,,,,,0.53,0.5,0.46,0.28,0.31,0.47,0.6,,,0.53,0.51,0.53,0.51,EUA MLS,2023,1.73,0.67,7.4,3.67,7.4,4.53,16.27,9.2,111.8,83.93,50.47,37.8,54.2,45.8,0.4,0.07,10.57,6.21,5.64,3.07,1.0,2.29,0.0,1.5,11.2,7.0,13.2,11.07,2.33,3.67,1.73,2.67,0.55,0.25,0.23,0.6,0.44,,,,,,,0.56,0.26,0.24,0.47,0.6,,,,,0.55,0.49
Cincinnati,2.0,0.84,4.47,5.16,5.37,5.0,13.21,12.37,102.74,111.58,39.37,55.21,48.16,51.84,0.21,0.05,8.74,7.63,4.47,4.74,1.44,1.22,,,9.74,7.32,12.47,12.74,3.16,2.79,2.21,2.32,0.53,0.26,0.24,0.59,0.45,,,,,,,0.55,0.26,0.24,0.48,0.59,,,0.55,0.49,0.53,0.51,EUA MLS,2023,1.6,1.4,4.2,5.13,5.53,5.27,12.2,12.8,102.87,96.07,43.33,44.13,50.13,49.87,0.27,0.33,7.33,8.27,4.87,4.53,1.53,2.07,,,8.93,9.33,13.87,12.6,3.6,2.67,2.4,2.07,0.44,0.27,0.32,0.61,0.43,,,,,,,0.45,0.28,0.33,0.46,0.61,,,0.55,0.5,0.53,0.51
Colorado Rapids,0.8,0.93,6.0,4.87,5.47,5.27,11.8,10.87,86.33,86.53,45.93,41.0,50.47,49.53,0.2,0.0,7.87,5.67,3.93,5.2,1.07,1.29,2.6,2.0,9.2,7.07,10.87,9.4,2.6,3.8,2.07,1.87,0.45,0.27,0.3,0.59,0.45,,,,,,,0.46,0.28,0.32,0.48,0.6,,,0.53,0.51,0.54,0.51,EUA MLS,2023,2.4,0.8,6.4,3.4,7.6,3.87,17.8,9.2,112.73,75.27,62.47,35.2,58.27,41.73,0.14,0.07,10.5,5.5,7.29,3.86,1.73,1.53,0.25,1.25,11.47,6.8,10.07,11.73,2.6,3.73,1.53,2.67,0.6,0.24,0.19,0.57,0.46,,,,,,,0.59,0.25,0.21,0.49,0.58,,,0.52,0.52,0.54,0.5
Columbus Crew,2.28,0.89,5.61,4.06,7.61,4.22,17.44,9.28,114.61,81.11,65.17,38.72,58.94,41.06,0.44,0.06,11.24,6.47,6.24,2.88,1.78,2.72,,,11.72,7.0,9.94,10.83,2.89,4.11,1.67,2.56,0.58,0.24,0.21,0.61,0.43,,,,,0.54,0.5,0.6,0.24,0.22,0.46,0.61,,,,,0.55,0.5,EUA MLS,2023,1.94,1.72,2.89,5.72,4.44,5.0,12.0,13.67,92.33,114.94,37.0,61.0,45.56,54.44,0.17,0.11,8.06,8.94,3.94,4.72,2.83,1.56,,,9.44,8.5,11.78,10.83,3.28,3.06,1.72,1.83,0.43,0.26,0.33,0.64,0.4,,,,,,,0.44,0.27,0.34,0.43,0.64,,,0.56,0.49,0.55,0.5
DC United,1.93,1.33,3.67,4.2,6.47,5.2,14.27,12.53,99.87,97.8,48.33,43.67,47.47,52.53,0.13,0.33,9.27,7.6,5.0,4.93,2.2,2.27,,,10.27,8.87,14.13,12.4,3.33,3.13,1.93,2.0,0.48,0.27,0.28,0.59,0.45,,,,,,,0.5,0.27,0.28,0.47,0.6,,,0.55,0.5,0.53,0.52,EUA MLS,2023,1.4,0.8,5.73,4.2,5.67,6.67,11.47,12.67,89.53,106.27,43.4,50.6,50.13,49.87,0.07,0.0,6.6,7.73,4.87,4.93,1.8,2.2,3.0,5.0,7.47,7.67,12.6,12.93,3.27,2.13,1.93,2.13,0.47,0.27,0.28,0.58,0.46,,,,,0.53,0.5,0.48,0.28,0.29,0.48,0.59,,,0.54,0.5,0.52,0.52
Dallas,1.31,0.94,4.38,3.69,5.25,4.31,10.62,10.56,99.0,95.56,43.81,39.75,50.81,49.19,0.06,0.0,7.25,6.12,3.38,4.44,1.56,2.38,1.75,3.25,7.56,6.5,10.88,10.44,2.62,1.75,1.69,1.75,0.47,0.28,0.28,0.56,0.48,,,,,,,0.48,0.28,0.29,0.5,0.57,,,0.52,0.52,0.52,0.52,EUA MLS,2023,1.24,0.94,5.88,2.59,7.82,3.88,15.59,8.76,105.53,83.35,55.47,33.29,54.59,45.41,0.18,0.06,8.71,5.71,6.88,3.06,2.65,1.94,0.0,1.0,10.94,6.24,11.47,11.76,2.88,3.53,2.18,2.29,0.51,0.27,0.25,0.54,0.5,,,,,,,0.52,0.28,0.26,0.53,0.54,0.53,0.51,0.53,0.51,0.51,0.53
