team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Argentinos Juniors,1.82,1.09,6.55,3.55,8.0,3.64,17.36,9.36,116.64,89.82,59.64,34.18,60.91,39.09,0.36,0.27,11.55,5.55,5.82,3.82,1.73,1.36,4.25,5.5,11.36,6.64,10.64,14.36,2.27,4.18,2.09,2.64,0.54,0.29,0.21,0.46,0.59,,,,,,,0.57,0.29,0.2,0.6,0.47,0.55,0.5,0.5,0.54,0.53,0.51,Argentina Liga Profissional de Futebol,2023,0.75,0.5,4.08,4.0,5.5,4.67,10.25,10.75,103.33,120.83,36.83,46.42,41.58,58.42,0.25,0.0,6.25,7.08,4.0,3.67,1.5,2.17,3.6,4.2,7.27,6.45,12.33,13.08,3.42,2.58,2.25,2.58,0.33,0.33,0.37,0.46,0.59,,,,,,,0.34,0.32,0.39,0.61,0.47,0.52,0.53,0.49,0.55,,
Arsenal de Sarandí,1.0,1.45,3.82,4.64,5.18,6.55,9.73,14.09,103.55,112.27,38.82,47.45,46.18,53.82,0.09,0.09,6.27,6.82,3.45,7.27,2.91,0.82,5.25,4.5,6.5,9.6,13.09,10.55,4.0,1.91,2.36,1.73,0.29,0.32,0.43,0.46,0.59,,,,,,,0.31,0.32,0.41,0.61,0.46,0.52,0.52,0.49,0.55,,,Argentina Liga Profissional de Futebol,2023,1.23,0.31,5.0,4.23,6.85,4.62,13.46,9.77,111.31,101.85,51.85,39.15,53.08,46.92,0.15,0.15,8.77,5.0,4.69,4.77,1.77,0.77,1.5,9.75,10.15,6.54,9.85,12.0,3.0,3.85,1.54,2.46,0.59,0.27,0.17,0.43,0.62,,,,,,,0.58,0.27,0.19,0.63,0.44,0.52,0.52,0.49,0.55,0.52,0.52
Atlético Tucumán,1.18,1.09,4.18,4.91,6.55,5.91,12.09,12.82,100.0,112.91,41.0,42.18,45.36,54.64,0.27,0.09,7.27,7.64,4.82,5.18,1.73,1.91,2.33,1.33,8.1,8.2,12.55,10.82,3.09,3.45,2.73,2.73,0.41,0.32,0.3,0.47,0.57,,,,,,,0.42,0.32,0.32,0.59,0.48,0.53,0.52,0.51,0.54,0.5,0.54,Argentina Liga Profissional de Futebol,2023,1.0,0.69,5.08,3.54,8.0,6.77,15.38,12.38,118.0,104.46,47.69,36.23,52.85,47.0,0.17,0.0,8.62,5.92,6.77,6.46,1.62,1.54,5.0,5.0,10.17,8.42,9.77,11.85,2.77,4.0,1.38,2.38,0.47,0.31,0.25,0.47,0.58,,,,,,,0.49,0.31,0.25,0.6,0.48,0.52,0.52,0.51,0.53,0.49,0.55
Banfield,0.62,0.85,5.77,3.62,7.23,4.92,12.23,9.23,106.23,109.38,50.0,37.85,47.15,52.85,0.23,0.08,7.23,4.85,5.0,4.38,2.73,1.09,5.5,12.0,8.62,6.62,11.38,14.23,2.92,2.75,1.69,3.15,0.43,0.32,0.29,0.46,0.58,0.54,0.5,,,,,0.44,0.31,0.3,0.6,0.47,0.52,0.52,0.51,0.54,0.49,0.55,Argentina Liga Profissional de Futebol,2023,1.82,1.1,4.18,3.64,5.55,6.0,13.82,10.73,115.18,98.55,40.55,39.64,56.0,44.0,0.2,0.1,7.82,5.64,6.0,5.09,0.9,1.5,4.0,2.5,8.7,7.2,13.36,11.09,3.18,3.55,2.0,3.18,0.45,0.32,0.26,0.45,0.59,,,,,,,0.46,0.32,0.27,0.61,0.46,0.51,0.53,0.48,0.56,,
Barracas Central,0.85,0.77,4.23,5.46,5.54,5.38,9.69,12.38,97.92,101.85,40.46,47.77,47.54,52.38,0.15,0.0,5.69,6.23,4.0,6.15,0.77,2.23,2.38,3.25,6.85,8.23,12.69,13.08,3.92,2.62,1.54,2.23,0.32,0.31,0.4,0.48,0.56,,,0.49,0.56,,,0.32,0.31,0.42,0.58,0.49,0.53,0.51,0.49,0.55,0.52,0.52,Argentina Liga Profissional de Futebol,2023,1.55,1.09,4.73,3.36,4.73,4.64,9.64,10.45,112.82,106.27,41.09,39.09,53.27,46.73,0.2,0.2,5.82,4.91,3.82,5.55,2.36,1.27,3.25,3.25,8.2,7.4,14.27,9.55,2.55,2.55,2.0,1.73,0.57,0.28,0.19,0.46,0.58,,,,,,,0.58,0.28,0.2,0.62,0.46,0.52,0.52,0.5,0.54,0.52,0.52
Belgrano,1.0,0.67,4.08,4.25,6.33,7.17,11.42,10.33,107.92,107.25,40.42,42.17,47.83,52.17,0.0,0.08,6.42,5.92,5.0,4.42,1.58,1.5,10.0,7.0,8.42,7.33,11.08,12.75,2.75,3.5,1.92,2.58,0.39,0.33,0.31,0.44,0.6,,,,,,,0.42,0.33,0.3,0.62,0.46,0.49,0.55,0.5,0.54,,,Argentina Liga Profissional de Futebol,2023,1.25,0.5,5.92,4.0,6.75,5.08,14.42,9.5,110.33,100.58,51.25,38.67,50.83,49.08,0.25,0.08,8.25,5.58,6.17,3.92,2.75,1.25,4.75,3.0,10.25,6.75,10.58,10.42,2.92,4.5,1.5,2.08,0.47,0.31,0.25,0.45,0.59,,,,,,,0.47,0.31,0.26,0.61,0.46,0.52,0.52,0.49,0.55,,
Boca Juniors,1.42,0.58,4.5,2.67,6.67,3.33,12.92,8.17,121.0,90.83,50.92,31.5,61.42,38.5,0.0,0.09,7.33,3.83,5.58,4.33,1.33,1.58,3.33,7.33,9.0,4.73,11.08,14.42,1.83,3.58,2.5,2.67,0.5,0.31,0.23,0.45,0.59,,,,,,,0.47,0.31,0.26,0.62,0.45,0.53,0.51,0.51,0.53,,,Argentina Liga Profissional de Futebol,2023,1.08,1.17,4.75,3.25,6.75,3.75,13.25,8.58,100.42,92.58,38.67,30.17,44.17,55.83,0.33,0.0,7.25,4.67,6.0,3.92,1.67,1.08,3.4,4.0,9.0,6.08,14.92,12.0,2.17,4.08,2.75,3.08,0.35,0.33,0.35,0.44,0.6,,,0.49,0.56,,,0.36,0.33,0.38,0.62,0.46,0.5,0.54,0.51,0.53,0.49,0.55
Central Cordoba SdE,0.54,0.85,4.92,4.77,7.15,7.54,12.31,14.54,106.0,116.77,45.69,48.54,45.46,54.46,0.0,0.0,6.69,7.38,5.62,7.15,1.92,1.62,3.0,1.75,7.69,9.38,8.15,9.92,3.85,3.69,1.31,1.77,0.38,0.32,0.33,0.47,0.57,,,,,,,0.43,0.32,0.29,0.58,0.49,0.53,0.52,0.49,0.55,0.52,0.52,Argentina Liga Profissional de Futebol,2023,1.27,0.91,5.36,5.0,8.64,5.64,16.36,11.0,119.91,96.64,53.45,41.55,58.0,42.0,0.27,0.18,9.82,5.55,6.55,5.45,1.27,2.45,2.5,6.25,11.91,7.0,9.18,10.82,3.0,4.0,2.18,2.82,0.53,0.29,0.21,0.47,0.58,,,,,,,0.51,0.29,0.24,0.6,0.47,0.54,0.5,0.51,0.53,,
Club Atletico Colón,1.09,1.4,5.0,4.69,6.23,6.62,12.08,13.08,106.23,112.08,44.92,45.08,49.31,50.62,0.0,0.12,7.23,7.31,4.85,5.77,1.69,1.0,4.33,8.0,8.33,8.67,11.38,9.92,4.23,3.77,1.92,1.62,0.42,0.32,0.3,0.5,0.54,,,,,,,0.42,0.31,0.32,0.57,0.5,0.54,0.5,0.5,0.54,,,Argentina Liga Profissional de Futebol,2023,1.1,0.33,5.36,3.45,9.36,3.55,16.91,8.64,119.82,94.09,55.45,31.73,56.73,43.27,0.43,0.14,9.55,5.09,7.36,3.55,1.33,2.33,7.0,13.0,9.0,4.25,12.64,13.09,2.18,3.55,2.0,2.45,0.51,0.29,0.24,0.49,0.55,,,,,,,0.6,0.27,0.19,0.57,0.5,0.56,0.49,0.49,0.56,0.49,0.56
Defensa y Justicia,1.67,0.91,5.0,5.83,5.08,7.0,14.08,14.5,102.58,110.42,48.17,46.08,51.25,48.67,0.36,0.0,7.33,7.67,6.75,6.83,1.67,2.58,4.5,3.5,9.27,11.73,9.75,10.58,5.58,4.0,1.83,2.0,0.45,0.3,0.28,0.5,0.54,,,,,,,0.47,0.31,0.28,0.56,0.51,0.55,0.5,0.52,0.52,0.48,0.56,Argentina Liga Profissional de Futebol,2023,1.0,1.36,5.64,3.09,7.64,4.91,13.18,10.73,113.0,88.27,47.18,38.91,49.64,50.36,0.09,0.18,7.91,6.09,5.27,4.64,1.09,2.64,3.2,6.8,8.64,7.91,9.18,12.18,2.36,2.64,1.55,2.45,0.45,0.3,0.28,0.5,0.54,,,,,,,0.47,0.3,0.28,0.55,0.52,0.55,0.5,0.52,0.52,0.49,0.55
