team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Eintracht Braunschweig,1.24,1.24,4.65,5.29,5.59,5.65,13.24,12.94,90.53,109.71,41.59,45.41,42.41,57.59,0.12,0.19,8.82,8.41,4.41,4.53,1.2,2.8,0.56,0.67,9.12,8.53,11.47,12.24,2.76,3.53,2.29,1.76,0.38,0.28,0.37,0.62,0.42,,,0.54,0.5,0.53,0.5,0.39,0.28,0.39,0.45,0.62,,,0.56,0.49,0.54,0.51,Germany Bundesliga 2,2023-2024,1.88,0.94,5.29,4.29,6.18,5.35,16.06,11.24,115.88,88.0,44.41,35.65,57.82,42.18,0.44,0.06,9.47,7.35,6.59,3.88,2.38,1.69,0.6,0.6,10.94,7.59,10.88,10.71,2.29,4.06,1.65,1.88,0.53,0.25,0.25,0.61,0.43,,,,,0.53,0.5,0.55,0.26,0.26,0.47,0.61,,,,,0.54,0.51
Elversberg,1.35,1.65,5.41,4.53,4.88,5.24,12.06,13.29,94.65,104.35,43.0,49.82,49.47,50.53,0.2,0.07,6.88,7.94,5.18,5.35,2.47,2.35,1.0,0.62,8.76,9.12,9.88,11.12,3.41,3.06,1.88,1.59,0.42,0.26,0.34,0.66,0.38,,,,,,,0.43,0.27,0.36,0.4,0.67,,,,,,,Germany Bundesliga 2,2023-2024,2.06,1.53,5.06,3.47,6.82,5.65,15.82,13.47,108.29,98.71,51.53,37.71,52.88,47.12,0.41,0.24,10.65,8.18,5.18,5.29,1.65,1.71,0.4,0.6,10.0,9.76,11.53,11.29,3.29,3.59,2.29,2.12,0.49,0.25,0.29,0.66,0.38,,,,,0.52,0.52,0.49,0.26,0.3,0.41,0.67,,,,,0.51,0.53
Fortuna Düsseldorf,1.88,1.24,5.65,4.88,8.0,3.47,16.76,11.35,114.06,96.35,51.0,46.47,53.47,46.53,0.13,0.2,10.71,7.35,6.06,4.0,1.59,1.47,0.14,1.14,11.12,6.41,10.35,9.88,3.29,3.47,2.18,2.0,0.54,0.24,0.25,0.63,0.41,,,,,0.54,0.49,0.55,0.25,0.26,0.44,0.63,,,,,0.53,0.51,Germany Bundesliga 2,2023-2024,1.12,2.35,5.35,5.35,5.06,5.76,11.94,12.53,105.65,91.71,48.0,39.35,49.35,50.65,0.12,0.29,7.24,8.41,4.71,4.12,1.8,1.73,2.67,1.33,7.47,9.41,10.82,10.59,2.53,2.35,2.29,2.12,0.36,0.27,0.39,0.64,0.4,,,,,0.54,0.49,0.38,0.28,0.4,0.43,0.64,,,,,0.53,0.51
Hamburger SV,2.12,1.12,7.29,4.24,6.82,6.18,17.94,12.12,114.35,81.53,59.12,36.71,57.0,43.0,0.35,0.12,12.41,8.35,5.53,3.76,2.94,2.0,0.62,0.75,11.65,7.59,12.71,10.71,2.47,4.18,1.88,2.47,0.6,0.22,0.21,0.67,0.37,,,,,,,0.6,0.22,0.23,0.39,0.68,,,,,,,Germany Bundesliga 2,2023-2024,1.47,1.65,5.18,5.59,4.94,6.0,13.12,14.24,84.59,113.65,46.53,58.94,42.94,57.06,0.25,0.06,8.35,8.88,4.76,5.35,2.35,1.65,0.67,0.67,8.94,9.94,11.82,12.29,3.06,3.35,2.35,2.59,0.32,0.24,0.47,0.69,0.35,,,,,,,0.33,0.25,0.47,0.37,0.7,,,,,,
Hannover 96,2.06,1.18,5.76,4.41,7.18,4.12,16.94,11.41,112.94,80.24,52.0,34.0,54.71,45.29,0.27,0.0,11.53,7.53,5.41,3.88,2.56,1.5,0.5,0.5,10.82,7.24,12.12,11.65,3.47,4.18,1.82,2.24,0.49,0.26,0.28,0.63,0.41,,,,,0.53,0.5,0.5,0.27,0.29,0.44,0.64,,,,,0.53,0.51,Germany Bundesliga 2,2023-2024,1.41,1.41,5.12,4.76,5.35,5.29,13.41,12.12,100.94,100.65,48.18,40.41,52.47,47.53,0.31,0.25,8.06,8.24,5.35,3.88,1.56,1.56,1.0,0.67,8.53,7.59,12.12,12.41,2.35,2.82,2.29,1.76,0.43,0.27,0.33,0.63,0.41,,,,,0.51,0.53,0.44,0.27,0.34,0.44,0.63,,,,,0.52,0.52
Hansa Rostock,1.18,1.59,4.35,4.88,6.12,6.65,13.65,15.0,93.29,109.24,40.65,43.35,44.53,55.47,0.25,0.12,8.88,8.47,4.76,6.53,2.24,1.76,0.5,1.0,8.94,9.47,16.12,12.0,3.0,3.12,2.18,1.76,0.35,0.28,0.39,0.6,0.44,,,,,0.53,0.5,0.36,0.28,0.41,0.47,0.61,0.56,0.49,0.5,0.54,0.52,0.52,Germany Bundesliga 2,2023-2024,1.76,0.59,6.59,4.59,6.47,4.82,15.53,12.0,109.76,85.65,50.71,35.12,58.29,41.71,0.19,0.06,10.47,7.29,5.06,4.71,1.38,2.69,0.67,0.78,10.41,6.53,9.71,15.12,2.41,4.29,2.29,2.53,0.58,0.24,0.21,0.59,0.45,,,0.54,0.5,0.54,0.49,0.59,0.25,0.22,0.49,0.59,,,0.56,0.49,0.54,0.5
Hertha BSC,2.53,1.29,4.65,5.65,4.41,6.35,13.65,14.76,82.18,111.76,39.18,45.88,45.88,54.12,0.29,0.18,9.71,8.82,3.94,5.94,2.06,1.47,0.57,1.0,9.65,9.82,13.12,10.47,3.18,3.29,2.24,1.82,0.47,0.26,0.31,0.66,0.38,,,,,,,0.48,0.26,0.32,0.41,0.66,,,,,,,Germany Bundesliga 2,2023-2024,2.18,1.53,6.29,4.82,6.35,5.82,15.76,13.29,97.06,88.82,44.18,40.59,50.41,49.59,0.2,0.2,10.12,8.71,5.65,4.59,1.82,1.94,0.62,0.88,10.24,7.71,10.82,12.35,3.06,3.41,1.82,2.0,0.44,0.26,0.33,0.67,0.37,,,,,0.54,0.49,0.45,0.27,0.34,0.4,0.67,,,,,0.54,0.5
Holstein Kiel,1.94,1.53,6.24,4.71,6.41,6.0,16.41,14.12,94.82,95.24,42.35,40.88,53.35,46.65,0.29,0.24,10.41,8.47,6.0,5.65,2.18,1.65,0.38,0.75,10.29,8.35,13.29,11.59,2.88,4.35,2.06,2.35,0.46,0.26,0.31,0.65,0.39,,,,,0.52,0.51,0.48,0.26,0.32,0.42,0.65,,,,,0.53,0.51,Germany Bundesliga 2,2023-2024,0.76,1.88,6.82,5.41,6.65,5.41,15.35,13.24,101.59,94.18,53.0,37.76,48.88,51.12,0.07,0.13,9.88,8.76,5.47,4.47,2.0,1.82,0.57,1.14,9.35,8.71,10.47,12.18,2.82,3.94,1.82,2.29,0.43,0.26,0.34,0.66,0.38,,,,,,,0.44,0.27,0.35,0.4,0.67,,,,,0.53,0.51
Kaiserslautern,2.12,1.82,5.59,5.29,5.76,4.94,13.53,13.0,94.29,98.06,43.47,40.24,44.18,55.82,0.2,0.2,8.76,8.41,4.76,4.59,1.41,1.59,0.67,1.0,9.47,8.41,10.88,13.88,3.06,2.94,1.82,1.94,0.45,0.27,0.31,0.63,0.41,,,,,,,0.46,0.27,0.32,0.44,0.63,0.56,0.49,0.48,0.56,0.51,0.53,Germany Bundesliga 2,2023-2024,1.94,1.35,4.71,5.12,5.59,6.65,13.65,15.29,96.94,90.12,41.18,49.76,55.53,44.47,0.29,0.12,8.59,10.12,5.06,5.18,2.76,1.06,0.67,0.44,9.76,9.24,12.53,11.12,3.71,3.35,2.41,2.06,0.46,0.27,0.31,0.63,0.41,,,,,0.54,0.49,0.47,0.27,0.32,0.44,0.63,,,,,0.52,0.52
Karlsruher SC,2.35,1.35,6.12,4.65,6.35,5.12,16.71,12.71,103.71,94.29,52.41,39.12,50.88,49.12,0.25,0.19,11.76,7.59,4.94,5.12,1.94,1.35,0.67,0.83,10.24,7.76,9.88,11.76,3.12,3.41,2.06,1.65,0.48,0.26,0.3,0.66,0.38,,,,,0.54,0.5,0.49,0.26,0.3,0.41,0.66,,,,,0.55,0.5,Germany Bundesliga 2,2023-2024,1.47,1.65,5.76,5.65,5.41,4.65,14.59,13.53,97.71,102.82,44.06,45.53,47.94,52.06,0.12,0.06,9.06,9.82,5.53,3.71,1.75,1.94,0.57,0.57,10.12,9.29,10.82,11.0,3.82,4.41,1.76,1.53,0.43,0.26,0.34,0.65,0.39,,,,,,,0.44,0.27,0.35,0.41,0.66,,,,,0.55,0.49
