team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
AGF,1.25,1.44,5.31,4.38,4.94,3.62,13.38,9.94,101.06,96.06,48.38,39.81,50.19,49.81,0.38,0.38,7.94,7.19,5.44,2.75,1.27,1.73,6.31,8.88,8.25,7.12,11.56,12.62,3.47,4.13,2.12,2.12,0.41,0.28,0.35,0.52,0.53,0.54,0.5,0.5,0.54,0.52,0.51,0.41,0.28,0.36,0.55,0.52,0.55,0.49,0.52,0.52,0.5,0.54,Denmark Superliga,2023-2024,1.44,1.38,4.19,4.12,5.44,4.25,11.81,9.5,114.31,101.19,41.69,40.38,52.62,47.38,0.14,0.07,7.56,6.0,4.25,3.5,1.8,0.93,6.19,8.69,7.88,6.31,11.25,12.06,2.06,2.69,1.81,2.12,0.45,0.28,0.31,0.51,0.53,0.48,0.56,0.5,0.53,0.52,0.52,0.46,0.28,0.32,0.56,0.52,0.52,0.52,0.51,0.53,0.5,0.55
Brøndby IF,1.88,1.12,5.75,4.62,6.06,4.56,13.44,10.56,114.44,91.19,60.19,45.44,56.31,43.69,0.29,0.21,9.75,6.75,3.69,3.81,1.31,1.19,6.19,7.56,9.12,7.25,10.62,9.12,2.62,3.0,1.5,2.44,0.54,0.25,0.25,0.57,0.47,,,0.54,0.5,0.52,0.51,0.54,0.26,0.25,0.5,0.58,,,0.52,0.52,0.52,0.52,Denmark Superliga,2023-2024,1.06,1.88,5.31,4.69,6.06,3.44,13.62,10.12,108.69,99.81,52.19,43.25,47.19,52.81,0.07,0.14,7.94,7.69,5.69,2.44,1.31,1.94,5.88,9.69,9.25,6.62,10.31,12.0,2.19,3.56,1.62,2.0,0.35,0.27,0.42,0.58,0.46,0.55,0.48,0.48,0.56,0.52,0.51,0.36,0.27,0.42,0.49,0.58,0.56,0.49,0.49,0.55,0.53,0.52
FC København,1.88,1.0,6.0,3.94,7.71,3.06,17.35,8.12,125.82,89.0,65.53,37.47,56.65,43.35,0.13,0.0,10.35,5.47,7.12,2.71,1.56,1.5,5.12,9.65,12.06,5.12,10.0,9.35,2.18,4.41,1.71,2.06,0.64,0.22,0.18,0.56,0.49,,,,,0.54,0.5,0.64,0.23,0.19,0.51,0.57,,,0.51,0.53,0.52,0.52,Denmark Superliga,2023-2024,1.38,2.12,7.69,5.12,4.44,4.88,13.19,13.62,94.25,110.19,48.31,52.69,49.0,51.0,0.14,0.36,8.62,9.56,4.56,4.06,1.81,2.0,7.25,6.62,7.69,9.56,10.94,10.62,3.94,3.19,1.31,1.62,0.26,0.26,0.52,0.59,0.46,,,,,0.54,0.5,0.27,0.26,0.52,0.48,0.59,,,0.54,0.5,0.55,0.5
FC Midtjylland,2.12,1.12,5.5,3.12,6.5,4.19,16.06,9.44,115.69,89.75,53.19,40.19,50.31,49.69,0.46,0.08,10.56,6.44,5.5,3.0,2.12,1.5,5.62,9.44,10.12,6.38,10.81,11.0,2.0,3.38,1.56,1.88,0.54,0.25,0.25,0.57,0.47,,,,,0.54,0.49,0.54,0.26,0.26,0.5,0.58,0.56,0.48,0.48,0.56,0.54,0.51,Denmark Superliga,2023-2024,1.56,1.75,3.62,4.0,5.5,5.31,11.75,13.38,101.5,102.12,48.88,46.56,55.31,44.69,0.27,0.33,7.69,8.44,4.19,5.0,2.0,1.88,7.62,8.12,8.94,8.44,11.5,10.69,3.44,2.5,1.75,2.69,0.37,0.28,0.39,0.58,0.46,0.53,0.51,0.51,0.53,0.51,0.52,0.38,0.28,0.4,0.5,0.58,0.53,0.51,0.51,0.53,0.51,0.53
Hvidovre,0.8,2.27,4.56,5.31,5.06,5.44,10.88,13.62,104.94,111.81,43.31,51.25,52.75,47.25,0.21,0.14,7.19,9.56,3.69,4.06,1.31,2.56,8.25,8.38,6.31,9.44,12.5,11.19,3.31,2.12,2.12,1.25,0.23,0.25,0.56,0.59,0.46,,,,,0.53,0.51,0.24,0.25,0.56,0.48,0.59,,,0.56,0.48,0.53,0.51,Denmark Superliga,2023-2024,1.69,0.94,6.69,4.25,5.75,4.19,16.5,10.44,113.5,90.94,58.94,38.44,51.38,48.62,0.5,0.0,10.5,6.25,6.0,4.19,2.25,2.06,5.87,8.73,11.06,6.75,11.06,11.69,3.12,5.0,1.06,2.0,0.67,0.21,0.16,0.55,0.49,,,,,0.54,0.5,0.68,0.21,0.16,0.51,0.56,,,,,0.52,0.52
Lyngby Boldklub,1.62,1.25,5.5,4.31,5.25,4.12,12.62,10.25,97.25,95.06,50.12,45.62,49.44,50.56,0.29,0.07,8.88,6.56,3.75,3.69,1.75,2.19,7.75,7.94,8.0,7.12,13.5,12.19,2.31,3.25,1.75,2.0,0.35,0.28,0.4,0.58,0.46,0.55,0.48,0.55,0.49,0.53,0.51,0.36,0.28,0.41,0.5,0.57,0.56,0.48,0.54,0.5,0.52,0.52,Denmark Superliga,2023-2024,2.2,0.87,6.12,4.75,6.88,4.0,16.12,9.69,106.94,85.12,57.19,37.12,56.25,43.75,0.08,0.0,10.56,6.94,5.56,2.75,1.73,1.93,6.13,10.73,9.69,5.75,11.94,11.44,2.88,3.38,1.62,1.5,0.51,0.26,0.26,0.58,0.47,,,0.55,0.49,0.53,0.51,0.52,0.26,0.27,0.5,0.57,,,0.55,0.49,0.52,0.52
Nordsjælland,2.31,1.06,7.25,3.38,6.0,4.56,16.88,10.25,115.44,80.38,62.06,35.69,59.19,40.81,0.14,0.14,12.06,5.69,4.81,4.56,2.75,1.19,6.12,9.81,11.06,6.5,8.56,11.31,2.38,4.06,1.19,2.25,0.62,0.23,0.19,0.58,0.46,,,,,0.54,0.5,0.62,0.23,0.2,0.49,0.59,,,0.52,0.52,0.53,0.52,Denmark Superliga,2023-2024,1.06,1.44,5.06,5.88,5.06,4.88,12.75,12.38,93.81,108.31,45.81,53.06,44.19,55.81,0.23,0.23,7.69,8.69,5.06,3.69,1.38,1.88,7.81,7.06,7.75,8.69,11.44,9.0,3.38,3.12,2.56,1.81,0.31,0.26,0.47,0.61,0.44,,,,,0.54,0.49,0.32,0.26,0.47,0.47,0.6,,,0.55,0.49,0.54,0.51
Odense BK,0.81,1.88,5.31,4.81,4.75,5.19,11.75,13.94,115.06,95.75,53.44,40.31,52.0,48.0,0.14,0.0,7.31,9.44,4.44,4.5,1.67,2.47,6.81,7.94,7.94,9.0,10.5,12.25,3.31,3.25,1.5,2.06,0.4,0.27,0.37,0.6,0.44,,,0.55,0.49,0.53,0.51,0.41,0.28,0.37,0.47,0.6,,,0.56,0.49,0.53,0.51,Denmark Superliga,2023-2024,1.12,1.5,4.94,5.38,5.62,4.5,12.62,11.44,119.0,98.31,60.44,45.69,53.88,46.12,0.15,0.0,8.69,8.0,3.94,3.44,1.81,1.81,7.0,7.94,7.38,6.88,10.31,11.12,2.5,2.81,1.56,2.38,0.5,0.26,0.28,0.6,0.45,,,0.53,0.51,0.52,0.52,0.51,0.27,0.28,0.48,0.59,0.56,0.48,0.53,0.51,0.52,0.52
Randers FC,1.38,1.38,4.88,5.06,6.19,4.38,14.25,11.44,105.81,99.88,53.31,46.62,50.75,49.25,0.17,0.08,9.12,8.0,5.12,3.44,2.25,1.88,7.2,7.87,8.56,7.56,12.88,12.19,3.06,3.06,1.81,1.94,0.42,0.27,0.34,0.58,0.46,,,0.55,0.48,0.53,0.51,0.43,0.27,0.35,0.49,0.58,,,0.53,0.52,0.52,0.52,Denmark Superliga,2023-2024,1.81,1.25,4.47,5.76,4.76,5.18,11.82,12.06,109.88,98.88,45.82,48.59,52.41,47.59,0.46,0.15,8.47,7.35,3.35,4.71,1.71,2.18,7.41,6.76,7.82,7.59,11.71,10.82,2.69,3.31,1.71,1.59,0.45,0.26,0.32,0.57,0.47,,,0.54,0.49,0.54,0.51,0.46,0.27,0.32,0.5,0.58,,,0.52,0.52,0.52,0.52
Silkeborg IF,1.25,1.25,4.94,4.69,4.5,3.56,12.19,9.38,104.31,115.31,43.25,45.12,53.75,46.25,0.36,0.0,7.38,6.81,4.81,2.56,1.6,2.33,6.62,6.88,8.44,5.88,8.12,9.75,3.0,3.62,1.12,2.19,0.4,0.27,0.37,0.59,0.46,,,0.51,0.52,0.51,0.52,0.41,0.27,0.37,0.48,0.59,,,0.5,0.54,0.53,0.52,Denmark Superliga,2023-2024,1.88,1.19,4.75,3.5,5.38,4.0,13.56,9.31,122.0,95.75,56.38,41.69,48.56,51.44,0.31,0.0,9.38,5.75,4.19,3.56,1.81,1.0,6.44,8.44,9.81,6.69,9.69,7.88,2.06,4.25,1.56,1.31,0.51,0.25,0.28,0.58,0.47,,,0.52,0.51,0.51,0.52,0.51,0.25,0.29,0.49,0.58,,,0.54,0.51,0.52,0.52
Vejle Boldklub,1.19,1.0,4.56,5.75,3.94,5.94,10.44,12.06,90.38,109.06,41.06,54.06,41.69,58.31,0.15,0.31,6.19,7.56,4.25,4.5,2.31,1.12,9.12,7.0,7.69,8.44,13.25,10.06,2.75,3.12,2.31,1.44,0.36,0.29,0.38,0.55,0.5,0.48,0.56,0.53,0.5,0.5,0.54,0.37,0.29,0.39,0.52,0.55,0.48,0.56,0.54,0.51,0.5,0.54,Denmark Superliga,2023-2024,1.25,0.81,6.56,3.69,6.5,4.69,15.69,9.75,114.81,90.25,60.56,36.25,61.44,38.56,0.29,0.0,11.06,6.81,4.62,2.94,1.87,2.0,6.44,9.19,10.5,7.25,10.12,12.69,2.56,4.31,1.56,2.38,0.55,0.26,0.23,0.55,0.5,0.55,0.48,0.55,0.49,0.52,0.52,0.55,0.26,0.24,0.52,0.55,0.56,0.48,0.55,0.49,0.52,0.52
Viborg FF,1.67,1.27,4.62,7.19,5.38,5.81,13.62,13.94,106.31,103.31,50.5,50.06,50.06,49.94,0.0,0.0,9.12,9.75,4.5,4.19,1.25,1.38,8.07,7.93,8.88,8.25,10.81,11.31,3.19,3.69,1.25,2.06,0.44,0.27,0.33,0.59,0.46,,,,,0.54,0.5,0.45,0.27,0.33,0.49,0.59,,,0.53,0.52,0.54,0.51,Denmark Superliga,2023-2024,1.81,0.81,4.88,5.31,5.06,5.0,13.75,11.0,98.81,95.06,49.38,47.25,51.12,48.88,0.08,0.08,7.81,7.62,5.94,3.38,1.73,1.27,8.81,7.69,8.94,7.38,12.75,12.25,2.69,3.0,1.81,2.31,0.42,0.27,0.34,0.59,0.45,,,0.55,0.48,0.53,0.51,0.43,0.27,0.35,0.48,0.59,,,0.54,0.5,0.52,0.52
