team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Arouca,1.5,1.64,4.53,4.35,5.35,4.18,14.59,11.18,107.73,91.8,43.73,40.0,55.24,44.76,0.15,0.23,8.29,7.41,6.29,3.76,1.76,3.41,6.38,7.94,10.2,8.33,14.06,12.29,3.24,3.65,2.24,2.88,0.39,0.27,0.37,0.55,0.49,,,0.53,0.5,0.53,0.5,0.41,0.28,0.38,0.51,0.55,0.56,0.49,0.53,0.51,0.53,0.52,Liga Portugal,2023-2024,1.41,1.65,5.06,4.0,4.82,4.59,12.0,12.82,99.94,95.71,49.65,37.12,47.06,52.94,0.35,0.12,8.12,7.41,3.88,5.41,4.12,1.59,6.0,7.12,8.0,8.41,12.12,12.88,2.94,2.76,2.35,2.47,0.49,0.26,0.28,0.55,0.5,0.56,0.47,0.53,0.5,0.52,0.51,0.49,0.27,0.3,0.52,0.55,0.55,0.5,0.54,0.51,0.51,0.53
Benfica,2.82,0.41,7.94,3.0,6.41,3.71,19.41,8.59,128.18,76.0,73.94,31.76,60.82,39.18,0.35,0.18,13.18,4.65,6.24,3.94,2.25,1.06,4.94,9.59,13.94,5.82,12.41,11.47,2.47,5.65,1.65,2.88,0.79,0.15,0.1,0.51,0.53,,,,,,,0.79,0.16,0.11,0.55,0.53,,,,,0.53,0.51,Liga Portugal,2023-2024,1.0,1.81,3.53,6.59,5.47,5.53,12.24,15.12,92.31,119.81,40.44,62.06,42.41,57.59,0.36,0.21,7.24,10.0,5.0,5.12,1.94,2.41,9.0,7.88,8.31,11.12,12.71,10.82,4.35,2.71,2.71,2.12,0.16,0.2,0.67,0.56,0.48,,,,,0.54,0.49,0.18,0.21,0.68,0.5,0.56,,,,,0.55,0.5
Boavista,1.25,1.81,5.29,4.53,4.76,5.06,11.29,13.53,98.81,98.31,42.69,39.12,51.12,48.88,0.25,0.06,7.53,7.94,3.76,5.59,1.88,1.65,8.29,6.82,7.12,8.62,16.71,12.53,3.29,2.41,3.24,2.0,0.34,0.28,0.41,0.53,0.51,0.54,0.49,0.48,0.55,0.52,0.52,0.35,0.29,0.42,0.54,0.53,0.52,0.52,0.52,0.52,0.51,0.53,Liga Portugal,2023-2024,1.88,1.06,6.47,3.41,6.12,3.82,14.82,8.65,109.06,80.06,54.69,31.19,54.94,45.06,0.27,0.2,9.94,5.35,4.88,3.29,2.12,2.19,6.12,10.31,10.25,6.44,15.59,12.82,2.06,3.47,2.47,2.71,0.53,0.26,0.24,0.53,0.52,,,0.52,0.52,0.5,0.53,0.55,0.26,0.25,0.54,0.53,,,0.52,0.52,0.5,0.54
Casa Pia,0.59,1.06,5.35,4.82,4.53,5.94,10.82,12.59,91.65,102.06,40.12,43.71,47.53,52.47,0.08,0.0,6.0,7.71,4.82,4.94,2.12,2.0,7.65,6.59,6.47,9.24,13.24,12.24,2.88,2.41,1.65,1.76,0.34,0.28,0.4,0.51,0.53,0.55,0.48,0.5,0.53,0.51,0.52,0.36,0.29,0.42,0.56,0.51,0.55,0.49,0.51,0.53,0.52,0.53,Liga Portugal,2023-2024,1.88,1.65,5.88,4.06,6.76,3.88,15.53,10.12,117.65,81.24,55.47,33.24,59.88,40.12,0.07,0.21,9.24,5.41,6.29,4.71,1.65,1.94,6.29,10.18,11.65,7.71,12.88,15.0,2.65,3.88,1.76,2.47,0.53,0.27,0.23,0.49,0.55,0.53,0.5,0.51,0.53,0.55,0.49,0.54,0.27,0.25,0.56,0.5,0.54,0.5,0.51,0.53,0.51,0.54
Chaves,1.24,2.18,4.41,4.29,5.41,4.71,11.71,11.88,94.59,96.94,38.59,44.82,45.53,54.47,0.27,0.4,6.94,7.71,4.76,4.18,2.06,1.65,7.82,8.88,8.47,8.24,14.06,14.88,2.41,2.88,2.76,2.29,0.29,0.27,0.47,0.54,0.5,,,0.52,0.51,0.49,0.54,0.3,0.28,0.48,0.52,0.54,,,0.53,0.51,0.51,0.54,Liga Portugal,2023-2024,2.06,0.59,7.12,4.53,6.59,5.47,16.59,10.65,116.71,87.24,56.0,33.0,59.12,40.88,0.31,0.12,10.71,5.82,5.88,4.88,1.0,1.38,7.41,9.71,12.47,7.41,15.47,12.65,2.65,4.53,2.35,2.94,0.6,0.24,0.19,0.52,0.52,,,0.51,0.52,0.49,0.54,0.61,0.25,0.2,0.54,0.53,,,0.53,0.52,0.51,0.54
Estoril,1.47,1.06,4.82,5.18,4.47,5.82,11.24,13.65,98.35,99.71,42.35,44.47,49.47,50.53,0.07,0.07,6.59,8.0,4.65,5.65,1.41,2.0,8.88,6.29,8.0,9.65,14.94,13.47,3.47,3.0,2.29,2.53,0.36,0.26,0.4,0.57,0.47,,,0.52,0.52,0.52,0.51,0.38,0.27,0.41,0.5,0.57,,,0.54,0.51,0.52,0.53,Liga Portugal,2023-2024,2.35,1.41,5.12,5.24,6.06,4.65,14.71,11.88,95.0,93.35,47.65,40.82,51.76,48.24,0.2,0.13,10.47,7.29,4.24,4.53,2.41,1.76,7.94,8.94,10.82,7.94,11.76,11.88,2.47,3.24,2.75,2.12,0.51,0.26,0.26,0.56,0.48,0.56,0.47,0.51,0.52,0.5,0.53,0.52,0.27,0.27,0.51,0.56,0.56,0.49,0.54,0.51,0.52,0.52
Estrela Amadora,1.38,1.62,5.71,5.18,5.88,4.82,12.06,12.41,98.62,99.75,44.94,41.25,50.0,50.0,0.0,0.2,7.88,7.53,4.18,4.88,2.65,1.41,6.47,8.71,8.75,8.31,13.41,12.94,2.65,2.47,2.0,2.24,0.36,0.27,0.4,0.53,0.51,0.53,0.5,0.51,0.52,0.51,0.53,0.38,0.28,0.41,0.54,0.53,0.54,0.5,0.52,0.52,0.51,0.53,Liga Portugal,2023-2024,1.6,0.73,5.82,4.76,7.53,4.71,15.59,9.71,116.88,83.94,49.25,35.0,55.94,44.06,0.14,0.29,9.71,5.76,5.88,3.94,1.82,2.12,7.24,8.88,10.44,6.75,13.0,11.41,2.41,3.29,2.12,2.29,0.53,0.25,0.25,0.53,0.51,0.56,0.47,0.5,0.54,0.52,0.51,0.54,0.26,0.26,0.53,0.55,0.56,0.48,0.53,0.52,0.52,0.53
Famalicão,1.31,1.12,5.41,5.59,6.41,4.24,13.53,11.65,93.56,98.56,39.44,44.88,48.12,51.88,0.29,0.36,8.24,6.88,5.29,4.76,2.24,1.53,6.94,8.44,9.81,8.19,13.41,16.94,3.24,2.82,2.94,3.12,0.41,0.27,0.35,0.53,0.51,0.54,0.49,0.5,0.53,0.52,0.51,0.42,0.27,0.36,0.53,0.54,0.56,0.49,0.52,0.52,0.52,0.53,Liga Portugal,2023-2024,1.18,0.94,4.65,3.82,4.59,6.06,12.35,13.0,106.53,92.12,46.12,40.94,53.94,46.06,0.2,0.2,6.88,7.59,5.47,5.41,1.35,2.29,7.59,7.41,8.35,8.18,16.24,16.71,2.35,3.53,2.12,2.94,0.48,0.28,0.28,0.52,0.53,0.54,0.49,0.51,0.52,0.5,0.54,0.49,0.28,0.29,0.55,0.52,0.55,0.49,0.51,0.53,0.49,0.55
Farense,1.44,1.25,5.18,6.12,4.94,6.82,12.53,17.06,94.12,107.62,41.0,55.0,44.35,55.65,0.29,0.21,7.53,10.0,5.0,7.06,1.82,1.41,11.0,8.53,8.56,11.44,15.24,12.47,4.12,3.24,2.0,2.12,0.33,0.27,0.42,0.56,0.49,,,0.5,0.53,0.51,0.53,0.35,0.28,0.43,0.51,0.56,0.56,0.48,0.52,0.52,0.51,0.53,Liga Portugal,2023-2024,1.65,1.29,9.65,3.59,7.88,4.29,19.18,10.76,121.35,79.94,61.0,31.12,60.06,39.94,0.25,0.06,12.47,5.88,6.71,4.88,2.0,1.81,6.53,10.53,12.59,8.0,13.06,12.65,2.88,4.76,2.12,2.47,0.56,0.24,0.22,0.54,0.49,,,0.53,0.51,0.51,0.52,0.57,0.25,0.23,0.52,0.55,,,0.54,0.51,0.52,0.53
Gil Vicente,1.69,1.31,4.53,4.65,5.24,6.18,11.76,14.12,102.81,99.06,44.88,44.88,50.24,49.76,0.5,0.33,7.12,8.76,4.65,5.35,2.25,2.38,8.65,6.82,8.88,8.94,12.41,14.53,2.88,2.59,2.5,2.12,0.37,0.27,0.4,0.55,0.48,0.55,0.48,0.52,0.51,0.51,0.52,0.38,0.27,0.41,0.51,0.56,0.56,0.49,0.53,0.51,0.52,0.53,Liga Portugal,2023-2024,1.76,0.82,4.94,3.65,6.35,3.24,13.65,9.35,111.0,91.71,45.76,37.76,51.88,48.12,0.15,0.23,8.06,5.94,5.59,3.41,2.12,1.82,5.12,9.29,9.24,6.29,14.29,11.24,3.0,3.41,1.76,2.0,0.52,0.26,0.25,0.54,0.5,0.54,0.49,0.51,0.53,0.51,0.54,0.53,0.26,0.27,0.52,0.55,0.55,0.5,0.53,0.52,0.51,0.53
